case,dx,k,ztenu,ztenv,pvom,pvol,puen,pven,ptte
2,4500.0,43,00000000,00000000,3740D16C,00000000,4191A464,00000000,39A639D3
2,4500.0,44,00000000,00000000,37806B91,00000000,41914709,00000000,39AA45E4
2,4500.0,45,00000000,00000000,36AE48FF,00000000,4190F0DC,00000000,397CB9DD
2,4500.0,46,00000000,00000000,379A07CF,00000000,4190A2A8,00000000,382B8A10
2,4500.0,47,00000000,00000000,379A07CD,00000000,41905DBD,00000000,389EAC55
2,4500.0,48,00000000,00000000,379A07CD,00000000,419024A8,00000000,B7371692
2,4500.0,49,00000000,00000000,379A07CD,00000000,41900000,00000000,B951E25E
3,4500.0,1,00000000,00000000,00000000,00000000,42263741,00000000,00000000
3,4500.0,2,00000000,00000000,BB0BBE46,00000000,421886F0,00000000,BAC02EB0
3,4500.0,3,00000000,00000000,B7F1E887,00000000,420DC514,00000000,3ACD4D96
3,4500.0,4,00000000,00000000,B79AB3A9,00000000,4204BF23,00000000,3A151A61
3,4500.0,5,00000000,00000000,B720AF1C,00000000,41F9E55F,00000000,3AA3DF8E
3,4500.0,6,00000000,00000000,B5E04F57,00000000,41EC2179,00000000,3AA3321F
3,4500.0,7,00000000,00000000,36BA38F4,00000000,41DFCB2A,00000000,3AA27F11
3,4500.0,8,00000000,00000000,374D638D,00000000,41D49AD5,00000000,3AA16998
3,4500.0,9,00000000,00000000,379B3A56,00000000,41CA5CB1,00000000,3A9FE658
3,4500.0,10,00000000,00000000,3801FB3E,00000000,41C0E9FA,00000000,3A9BC1D2
3,4500.0,11,00000000,00000000,383420C6,00000000,41B824EA,00000000,3A970C98
3,4500.0,12,00000000,00000000,385C92D7,00000000,41AFF614,00000000,3A92DC8C
3,4500.0,13,00000000,00000000,387D7FDC,00000000,41A84AB7,00000000,3A8F8305
3,4500.0,14,00000000,00000000,388BD9E3,00000000,41A1138C,00000000,3A8CD6FC
3,4500.0,15,00000000,00000000,3896407F,00000000,419A43FF,00000000,3A8A1370
3,4500.0,16,00000000,00000000,389ED073,00000000,4193D184,00000000,3A87B687
3,4500.0,17,00000000,00000000,38A6109D,00000000,418DB342,00000000,3A8614E0
3,4500.0,18,00000000,00000000,38AC60E5,00000000,4187E1A5,00000000,3A851A64
3,4500.0,19,00000000,00000000,38B1F0B7,00000000,41825636,00000000,3A849E11
3,4500.0,20,00000000,00000000,38B6DF97,00000000,417A16B0,00000000,3A81D3DD
3,4500.0,21,00000000,00000000,38BB369B,00000000,416FF85D,00000000,3A7C7C0B
3,4500.0,22,00000000,00000000,38BEFADE,00000000,416648F3,00000000,3A754BBE
3,4500.0,23,00000000,00000000,38C22A00,00000000,415D0101,00000000,3A404F43
3,4500.0,24,00000000,00000000,38C488D4,00000000,415419F5,00000000,39EE373C
3,4500.0,25,00000000,00000000,38C5876E,00000000,414B8E1E,00000000,373BA8E0
3,4500.0,26,00000000,00000000,38C56F2F,00000000,41435873,00000000,BA15FF2A
3,4500.0,27,00000000,00000000,38C4C9FE,00000000,413B746D,00000000,39F01D4E
3,4500.0,28,00000000,00000000,38C3944B,00000000,4133DE0C,00000000,3A33AE46
3,4500.0,29,00000000,00000000,38C1CBB6,00000000,412C91C0,00000000,3A2E39F0
3,4500.0,30,00000000,00000000,38BF6CF4,00000000,41258C6F,00000000,3A28ACE0
3,4500.0,31,00000000,00000000,38BC7A9E,00000000,411ECB54,00000000,3A2306D7
3,4500.0,32,00000000,00000000,38B8F31C,00000000,41184C10,00000000,3A1D4A5D
3,4500.0,33,00000000,00000000,38B4DD43,00000000,41120C90,00000000,3A17734B
3,4500.0,34,00000000,00000000,38B03E89,00000000,410C0B1A,00000000,3A1183C4
3,4500.0,35,00000000,00000000,38AB2110,00000000,41064642,00000000,3A0B8CEC
3,4500.0,36,00000000,00000000,38A59401,00000000,4100BCE4,00000000,3A0583F3
3,4500.0,37,00000000,00000000,389FA592,00000000,40F6DC71,00000000,39FEF262
3,4500.0,38,00000000,00000000,389969FA,00000000,40ECB394,00000000,39F2F73E
3,4500.0,39,00000000,00000000,3892F72C,00000000,40E2FF0C,00000000,39E71E22
3,4500.0,40,00000000,00000000,388C6A7F,00000000,40D9BF9C,00000000,39DB96FB
3,4500.0,41,00000000,00000000,3885D069,00000000,40D0F702,00000000,39D04806
3,4500.0,42,00000000,00000000,387E79BB,00000000,40C8A838,00000000,39C5553B
3,4500.0,43,00000000,00000000,3871B083,00000000,40C0D7D2,00000000,39BAEFDC
3,4500.0,44,00000000,00000000,38A0F87D,00000000,40B98CB7,00000000,39BF2D43
3,4500.0,45,00000000,00000000,37DA7EA6,00000000,40B2D12F,00000000,39934210
3,4500.0,46,00000000,00000000,38C10FA8,00000000,40ACB51E,00000000,38A8BBAC
3,4500.0,47,00000000,00000000,38C10FAA,00000000,40A752C9,00000000,38F2474C
3,4500.0,48,00000000,00000000,38C10FA8,00000000,40A2DD1E,00000000,37F25BD8
3,4500.0,49,00000000,00000000,38C10FA8,00000000,40A00000,00000000,B928922E
4,4500.0,1,00000000,00000000,00000000,00000000,42266007,00000000,80000000
4,4500.0,2,00000000,00000000,BB171C59,00000000,4218AA6A,00000000,BA9BB14B
4,4500.0,3,00000000,00000000,B802EC27,00000000,420DE5E8,00000000,3A8450A5
4,4500.0,4,00000000,00000000,B7A6E9BE,00000000,4204DDBE,00000000,3AB7F9FE
4,4500.0,5,00000000,00000000,B72BD6FA,00000000,41FA1EBC,00000000,3AB4A85C
4,4500.0,6,00000000,00000000,B5DAE573,00000000,41EC5772,00000000,3AB27E76
4,4500.0,7,00000000,00000000,36D13F33,00000000,41DFFE17,00000000,3AB05C58
4,4500.0,8,00000000,00000000,3762E661,00000000,41D4CB00,00000000,3AADF47F
4,4500.0,9,00000000,00000000,37AAAFC8,00000000,41CA8A54,00000000,3AAB18AD
4,4500.0,10,00000000,00000000,380DECA2,00000000,41C11548,00000000,3AA575D3
4,4500.0,11,00000000,00000000,3844E8D7,00000000,41B84E0C,00000000,3A9F7E73
4,4500.0,12,00000000,00000000,38713700,00000000,41B01D2C,00000000,3A9A3C99
4,4500.0,13,00000000,00000000,388A98A6,00000000,41A86FE6,00000000,3A96121C
4,4500.0,14,00000000,00000000,3898D9D3,00000000,41A136EC,00000000,3A9290F7
4,4500.0,15,00000000,00000000,38A42C20,00000000,419A65A6,00000000,3A8F1788
4,4500.0,16,00000000,00000000,38AD7D68,00000000,4193F188,00000000,3A8C2EF4
4,4500.0,17,00000000,00000000,38B5656E,00000000,418DD1B4,00000000,3A8A498D
4,4500.0,18,00000000,00000000,38BC466D,00000000,4187FE96,00000000,3A89054A
4,4500.0,19,00000000,00000000,38C258BF,00000000,418271B3,00000000,3A876C20
4,4500.0,20,00000000,00000000,38C7BAFA,00000000,417A4ADF,00000000,3A8323FA
4,4500.0,21,00000000,00000000,38CC7A79,00000000,417029D8,00000000,3A7DA022
4,4500.0,22,00000000,00000000,38D09E93,00000000,416677D0,00000000,3A753D3E
4,4500.0,23,00000000,00000000,38D41DB2,00000000,415D2D53,00000000,3A34CD7F
4,4500.0,24,00000000,00000000,38D6B822,00000000,415443CE,00000000,39C621A9
4,4500.0,25,00000000,00000000,38D7DBA4,00000000,414BB58E,00000000,B8C856EE
4,4500.0,26,00000000,00000000,38D7D08A,00000000,41437D8A,00000000,BA39A6B7
4,4500.0,27,00000000,00000000,38D73518,00000000,413B973E,00000000,39C98636
4,4500.0,28,00000000,00000000,38D60920,00000000,4133FEA4,00000000,3A2A16A2
4,4500.0,29,00000000,00000000,38D447FA,00000000,412CB030,00000000,3A23CE02
4,4500.0,30,00000000,00000000,38D1EFD8,00000000,4125A8C4,00000000,3A1D7C3B
4,4500.0,31,00000000,00000000,38CF0159,00000000,411EE59D,00000000,3A1722D5
4,4500.0,32,00000000,00000000,38CB7D04,00000000,41186459,00000000,3A10AF25
4,4500.0,33,00000000,00000000,38C767E7,00000000,411222E8,00000000,3A0A2AD8
4,4500.0,34,00000000,00000000,38C2C81C,00000000,410C1F8D,00000000,3A03963B
4,4500.0,35,00000000,00000000,38BDA678,00000000,410658DC,00000000,39F9FF70
4,4500.0,36,00000000,00000000,38B8114F,00000000,4100CDB4,00000000,39ECBA39
4,4500.0,37,00000000,00000000,38B216C2,00000000,40F6FA98,00000000,39DF702B
4,4500.0,38,00000000,00000000,38ABC99B,00000000,40ECCE5E,00000000,39D24DC9
4,4500.0,39,00000000,00000000,38A540E0,00000000,40E31695,00000000,39C54E77
4,4500.0,40,00000000,00000000,389E9A93,00000000,40D9D402,00000000,39B89CA8
4,4500.0,41,00000000,00000000,3897E213,00000000,40D10866,00000000,39AC405A
4,4500.0,42,00000000,00000000,38912D9F,00000000,40C8B6BA,00000000,39A0347A
4,4500.0,43,00000000,00000000,388AA59E,00000000,40C0E399,00000000,3994BD64
4,4500.0,44,00000000,00000000,38847F6F,00000000,40B995EB,00000000,3989E900
4,4500.0,45,00000000,00000000,38AA9490,00000000,40B2D7FE,00000000,39969F0E
4,4500.0,46,00000000,00000000,379D0D55,00000000,40ACB9BB,00000000,392C2308
4,4500.0,47,00000000,00000000,38A0C7B3,00000000,40A75573,00000000,B89001BC
4,4500.0,48,00000000,00000000,38A0C7B6,00000000,40A2DE29,00000000,B95BB7B4
4,4500.0,49,00000000,00000000,38A0C7B4,00000000,40A00000,00000000,B9D21162
5,4500.0,1,00000000,00000000,00000000,00000000,42267973,00000000,00000000
5,4500.0,2,00000000,00000000,BB099489,00000000,4218C04E,00000000,BAB05AD6
5,4500.0,3,00000000,00000000,B7F27CFA,00000000,420DF9F4,00000000,3ACEC7EC
5,4500.0,4,00000000,00000000,B79BAAB0,00000000,4204F03E,00000000,3A15FC0D
5,4500.0,5,00000000,00000000,B7234119,00000000,41FA410F,00000000,3AA2A7EF
5,4500.0,6,00000000,00000000,B5F9A54D,00000000,41EC7768,00000000,3AA18ECB
5,4500.0,7,00000000,00000000,36B2CCBE,00000000,41E01BEE,00000000,3AA06C19
5,4500.0,8,00000000,00000000,37491CA0,00000000,41D4E6EA,00000000,3A9EF1DB
5,4500.0,9,00000000,00000000,3798D4C7,00000000,41CAA47B,00000000,3A9D076C
5,4500.0,10,00000000,00000000,37FD6F77,00000000,41C12DCF,00000000,3A98A9A2
5,4500.0,11,00000000,00000000,3830033A,00000000,41B86510,00000000,3A93D4B3
5,4500.0,12,00000000,00000000,3857E120,00000000,41B032C9,00000000,3A8F8D6D
5,4500.0,13,00000000,00000000,3878665A,00000000,41A88431,00000000,3A8C3D64
5,4500.0,14,00000000,00000000,38891E5E,00000000,41A149FA,00000000,3A8962BD
5,4500.0,15,00000000,00000000,3893754A,00000000,419A778A,00000000,3A868C43
5,4500.0,16,00000000,00000000,389C09D8,00000000,41940254,00000000,3A8422FF
5,4500.0,17,00000000,00000000,38A35F23,00000000,418DE175,00000000,3A829928
5,4500.0,18,00000000,00000000,38A9C96D,00000000,41880D5C,00000000,3A8199A5
5,4500.0,19,00000000,00000000,38AF783F,00000000,41827F8B,00000000,3A8117E7
5,4500.0,20,00000000,00000000,38B485D5,00000000,417A64CA,00000000,3A7AE18A
5,4500.0,21,00000000,00000000,38B8FAB3,00000000,41704216,00000000,3A7377E2
5,4500.0,22,00000000,00000000,38BCDCBD,00000000,41668E77,00000000,3A6C4BFC
5,4500.0,23,00000000,00000000,38C01D28,00000000,415D4278,00000000,3A2B52A0
5,4500.0,24,00000000,00000000,38C282AC,00000000,41545783,00000000,39AA91C0
5,4500.0,25,00000000,00000000,38C39217,00000000,414BC7E6,00000000,B92AE3A3
5,4500.0,26,00000000,00000000,38C38535,00000000,41438E96,00000000,BA1698BD
5,4500.0,27,00000000,00000000,38C2E942,00000000,413BA70A,00000000,3A2F4A4A
5,4500.0,28,00000000,00000000,38C1B7CD,00000000,41340D41,00000000,3A29B1E4
5,4500.0,29,00000000,00000000,38BFF108,00000000,412CBDA9,00000000,3A240EDD
5,4500.0,30,00000000,00000000,38BD8F6B,00000000,4125B528,00000000,3A1E56FE
5,4500.0,31,00000000,00000000,38BA96E0,00000000,411EF0F8,00000000,3A188A4D
5,4500.0,32,00000000,00000000,38B705E7,00000000,41186EB8,00000000,3A12A00E
5,4500.0,33,00000000,00000000,38B2E388,00000000,41122C55,00000000,3A0C9DFC
5,4500.0,34,00000000,00000000,38AE359F,00000000,410C2814,00000000,3A068816
5,4500.0,35,00000000,00000000,38A90729,00000000,41066088,00000000,3A006516
5,4500.0,36,00000000,00000000,38A36701,00000000,4100D490,00000000,39F46C2C
5,4500.0,37,00000000,00000000,389D64B7,00000000,40F706C2,00000000,39E81027
5,4500.0,38,00000000,00000000,3897149B,00000000,40ECD90D,00000000,39DBCF4E
5,4500.0,39,00000000,00000000,38908D1E,00000000,40E31FDF,00000000,39CFB29A
5,4500.0,40,00000000,00000000,3889EC96,00000000,40D9DBFA,00000000,39C3E07E
5,4500.0,41,00000000,00000000,38833F8A,00000000,40D10F1E,00000000,39B859DB
5,4500.0,42,00000000,00000000,38793794,00000000,40C8BC48,00000000,39AD3E0B
5,4500.0,43,00000000,00000000,38D4A334,00000000,40C0E811,00000000,39BC3746
5,4500.0,44,00000000,00000000,36FEF1FA,00000000,40B99961,00000000,39663D77
5,4500.0,45,00000000,00000000,37B3617C,00000000,40B2DA88,00000000,3956FC7A
5,4500.0,46,00000000,00000000,38CE3D42,00000000,40ACBB70,00000000,37F48E9F
5,4500.0,47,00000000,00000000,38CE3D3E,00000000,40A7566F,00000000,3842C1B4
5,4500.0,48,00000000,00000000,38CE3D41,00000000,40A2DE8B,00000000,374A7A60
5,4500.0,49,00000000,00000000,38CE3D3F,00000000,40A00000,00000000,380EC800
6,4500.0,1,00000000,00000000,00000000,00000000,42294F08,00000000,00000000
6,4500.0,2,00000000,00000000,B9DA1396,00000000,421A0CD8,00000000,BAB95435
6,4500.0,3,00000000,00000000,BA5FF4DC,00000000,420E5B90,00000000,B9F0786B
6,4500.0,4,00000000,00000000,B98FF917,00000000,4204E41D,00000000,3AD2BDB3
6,4500.0,5,00000000,00000000,B7038272,00000000,41F9E55F,00000000,3A84BE7A
6,4500.0,6,00000000,00000000,B59E1003,00000000,41EC2179,00000000,3ADF676A
6,4500.0,7,00000000,00000000,3683320A,00000000,41DFCB2A,00000000,3A624CAB
6,4500.0,8,00000000,00000000,3710BA55,00000000,41D49AD5,00000000,3A6096B3
6,4500.0,9,00000000,00000000,375AC48D,00000000,41CA5CB1,00000000,3A5E46BB
6,4500.0,10,00000000,00000000,37B72EC4,00000000,41C0E9FA,00000000,3A5847B3
6,4500.0,11,00000000,00000000,37FDDA3A,00000000,41B824EA,00000000,3A517EEE
6,4500.0,12,00000000,00000000,381B6DD6,00000000,41AFF614,00000000,3A4B738C
6,4500.0,13,00000000,00000000,3832A0C8,00000000,41A84AB7,00000000,3A469A95
6,4500.0,14,00000000,00000000,38451725,00000000,41A1138C,00000000,3A42B636
6,4500.0,15,00000000,00000000,3853C146,00000000,419A43FF,00000000,3A3EB32C
6,4500.0,16,00000000,00000000,385FD042,00000000,4193D184,00000000,3A3B4339
6,4500.0,17,00000000,00000000,386A0911,00000000,418DB342,00000000,3A38DA23
6,4500.0,18,00000000,00000000,3872EF23,00000000,4187E1A5,00000000,3A3761CE
6,4500.0,19,00000000,00000000,387AC5B3,00000000,41825636,00000000,3A369A0D
6,4500.0,20,00000000,00000000,3880DCB2,00000000,417A16B0,00000000,3A32948B
6,4500.0,21,00000000,00000000,3883EB69,00000000,416FF85D,00000000,3A2D6FA8
6,4500.0,22,00000000,00000000,3886929D,00000000,416648F3,00000000,3A284A9C
6,4500.0,23,00000000,00000000,3888D133,00000000,415D0101,00000000,39FDA14B
6,4500.0,24,00000000,00000000,388A7CD8,00000000,415419F5,00000000,395BAEF9
6,4500.0,25,00000000,00000000,388B3047,00000000,414B8E1E,00000000,B96EB8EE
6,4500.0,26,00000000,00000000,388B1E8E,00000000,41435873,00000000,B974BF8B
6,4500.0,27,00000000,00000000,388AAA7F,00000000,413B746D,00000000,39FAFFE2
6,4500.0,28,00000000,00000000,3889D086,00000000,4133DE0C,00000000,39F33F3F
6,4500.0,29,00000000,00000000,38888F0A,00000000,412C91C0,00000000,39EB7085
6,4500.0,30,00000000,00000000,3886E383,00000000,41258C6F,00000000,39E37F82
6,4500.0,31,00000000,00000000,3884CFBB,00000000,411ECB54,00000000,39DB6B7F
6,4500.0,32,00000000,00000000,388252BF,00000000,41184C10,00000000,39D3371E
6,4500.0,33,00000000,00000000,387EE415,00000000,41120C90,00000000,39CAE10D
6,4500.0,34,00000000,00000000,38786176,00000000,410C0B1A,00000000,39C26F01
6,4500.0,35,00000000,00000000,38712B91,00000000,41064642,00000000,39B9E8AA
6,4500.0,36,00000000,00000000,38695990,00000000,4100BCE4,00000000,39B14FC8
6,4500.0,37,00000000,00000000,3860FCFB,00000000,40F6DC71,00000000,39A8B820
6,4500.0,38,00000000,00000000,385834EF,00000000,40ECB394,00000000,39A02A7F
6,4500.0,39,00000000,00000000,384F1E67,00000000,40E2FF0C,00000000,3997C29B
6,4500.0,40,00000000,00000000,3845E381,00000000,40D9BF9C,00000000,398F8C07
6,4500.0,41,00000000,00000000,383C9523,00000000,40D0F702,00000000,39877F63
6,4500.0,42,00000000,00000000,38335140,00000000,40C8A838,00000000,397F6EEA
6,4500.0,43,00000000,00000000,382A4E4F,00000000,40C0D7D2,00000000,3970A6AA
6,4500.0,44,00000000,00000000,3862DA9C,00000000,40B98CB7,00000000,39767D08
6,4500.0,45,00000000,00000000,3799F543,00000000,40B2D12F,00000000,39388158
6,4500.0,46,00000000,00000000,38880A46,00000000,40ACB51E,00000000,381137BA
6,4500.0,47,00000000,00000000,38880A45,00000000,40A752C9,00000000,38787CC6
6,4500.0,48,00000000,00000000,38880A46,00000000,40A2DD1E,00000000,B5FB5F60
6,4500.0,49,00000000,00000000,38880A45,00000000,40A00000,00000000,B90E249E
7,4500.0,1,00000000,00000000,00000000,00000000,422644E4,00000000,00000000
7,4500.0,2,00000000,00000000,BB0E9E6E,00000000,421892CE,00000000,BABB0705
7,4500.0,3,00000000,00000000,B7F95F00,00000000,420DD012,00000000,3AD2E188
7,4500.0,4,00000000,00000000,B7A02DEA,00000000,4204C963,00000000,3A191B33
7,4500.0,5,00000000,00000000,B7284B8B,00000000,41F9F897,00000000,3AA7422C
7,4500.0,6,00000000,00000000,B602DAEE,00000000,41EC3391,00000000,3AA62FF6
7,4500.0,7,00000000,00000000,36B650F2,00000000,41DFDC3D,00000000,3AA51B29
7,4500.0,8,00000000,00000000,374DE660,00000000,41D4AAFD,00000000,3AA3AC98
7,4500.0,9,00000000,00000000,379CA32B,00000000,41CA6C03,00000000,3AA1CEB3
7,4500.0,10,00000000,00000000,38041407,00000000,41C0F886,00000000,3A9D41E2
7,4500.0,11,00000000,00000000,3837D42A,00000000,41B832BC,00000000,3A982D66
7,4500.0,12,00000000,00000000,38618040,00000000,41B00338,00000000,3A93A8FC
7,4500.0,13,00000000,00000000,3881AEF9,00000000,41A85736,00000000,3A901016
7,4500.0,14,00000000,00000000,388F1D98,00000000,41A11F70,00000000,3A8D1EB2
7,4500.0,15,00000000,00000000,3899C3C2,00000000,419A4F4E,00000000,3A8A1F45
7,4500.0,16,00000000,00000000,38A28218,00000000,4193DC45,00000000,3A878DCB
7,4500.0,17,00000000,00000000,38A9E882,00000000,418DBD79,00000000,3A85D028
7,4500.0,18,00000000,00000000,38B054FF,00000000,4187EB58,00000000,3A84B0B2
7,4500.0,19,00000000,00000000,38B5FD34,00000000,41825F68,00000000,3A8417ED
7,4500.0,20,00000000,00000000,38BAFDB4,00000000,417A281B,00000000,3A80CACA
7,4500.0,21,00000000,00000000,38BF6462,00000000,417008D5,00000000,3A79FA7F
7,4500.0,22,00000000,00000000,38C334B8,00000000,4166587E,00000000,3A7272FA
7,4500.0,23,00000000,00000000,38C66C75,00000000,415D0FA4,00000000,3A3A3607
7,4500.0,24,00000000,00000000,38C8CD76,00000000,415427B4,00000000,39DC61FD
7,4500.0,25,00000000,00000000,38C9BF1B,00000000,414B9AFE,00000000,B808D53B
7,4500.0,26,00000000,00000000,38C98D6E,00000000,4143647A,00000000,BA240091
7,4500.0,27,00000000,00000000,38C8D351,00000000,413B7FA2,00000000,39F03E69
7,4500.0,28,00000000,00000000,38C78A54,00000000,4133E878,00000000,3A2E6445
7,4500.0,29,00000000,00000000,38C5B1B3,00000000,412C9B69,00000000,3A28B4A2
7,4500.0,30,00000000,00000000,38C343C2,00000000,4125955C,00000000,3A22F1E1
7,4500.0,31,00000000,00000000,38C04071,00000000,411ED38E,00000000,3A1D1269
7,4500.0,32,00000000,00000000,38BCAAAC,00000000,4118539A,00000000,3A171BB0
7,4500.0,33,00000000,00000000,38B8835C,00000000,41121374,00000000,3A11108B
7,4500.0,34,00000000,00000000,38B3D34E,00000000,410C115D,00000000,3A0AECBC
7,4500.0,35,00000000,00000000,38AEA1F5,00000000,41064BEA,00000000,3A04BBB7
7,4500.0,36,00000000,00000000,38A8FD12,00000000,4100C1FA,00000000,39FCF0B4
7,4500.0,37,00000000,00000000,38A2F4F7,00000000,40F6E584,00000000,39F07938
7,4500.0,38,00000000,00000000,389C9C82,00000000,40ECBB9B,00000000,39E401C0
7,4500.0,39,00000000,00000000,3896096F,00000000,40E30616,00000000,39D7C491
7,4500.0,40,00000000,00000000,388F5A92,00000000,40D9C5B2,00000000,39CBB92A
7,4500.0,41,00000000,00000000,38889B7E,00000000,40D0FC30,00000000,39C0048B
7,4500.0,42,00000000,00000000,3881E45A,00000000,40C8AC88,00000000,39B4B04E
7,4500.0,43,00000000,00000000,3876B938,00000000,40C0DB52,00000000,39A9DF58
7,4500.0,44,00000000,00000000,38A451CC,00000000,40B98F72,00000000,39AE1424
7,4500.0,45,00000000,00000000,37DF072F,00000000,40B2D334,00000000,398113C4
7,4500.0,46,00000000,00000000,38C51353,00000000,40ACB67B,00000000,382D7239
7,4500.0,47,00000000,00000000,38C51351,00000000,40A75393,00000000,38A16A2E
7,4500.0,48,00000000,00000000,38C51351,00000000,40A2DD6D,00000000,B743C4C0
7,4500.0,49,00000000,00000000,38C51352,00000000,40A00000,00000000,B9581466
8,4500.0,1,00000000,00000000,00000000,00000000,42288934,00000000,00000000
8,4500.0,2,00000000,00000000,00000000,00000000,421A809A,00000000,00000000
8,4500.0,3,00000000,00000000,00000000,00000000,420F8EBE,00000000,343A5421
8,4500.0,4,00000000,00000000,00000000,00000000,42066088,00000000,350ED8CD
8,4500.0,5,00000000,00000000,00000000,00000000,41FCE284,00000000,35620C3A
8,4500.0,6,00000000,00000000,00000000,00000000,41EEE121,00000000,3595BCFA
8,4500.0,7,00000000,00000000,00000000,00000000,41E253AD,00000000,35B6A4DD
