case,dx,k,t3d,qv3d,qc3d,qi3d,u3d,v3d,pcps,p8w,dz8w,rho3d,pi3d,w,qvften,thften,rthcuten,rqvcuten,rqccuten,rqicuten,rucuten,rvcuten
13,4500.0,39,437B54D0,3A67CE37,00000000,00000000,423F14A6,41000000,46F7741C,47007974,440D37E8,3EE0B458,3F385329,3D6E50DC,3210CF91,370D6AB3,00000000,AB888889,00000000,00000000,00000000,00000000
13,4500.0,40,4377A8DD,3A1E95D0,00000000,00000000,4245DBF1,41000000,46E46098,46EDF550,441820A2,3ED27E04,3F3425E1,3D663507,3204AE22,3701920D,00000000,AB888889,00000000,00000000,00000000,00000000
13,4500.0,41,4373B44E,39E5A233,00000000,00000000,424D2949,41000000,46D1219A,46DACBE0,4424EA3A,3EC3E6D3,3F2FAC53,3D5A4F77,31EF39A4,36E99E4A,00000000,2B088889,00000000,00000000,00000000,00000000
13,4500.0,42,436F6AA1,39A7C0B4,00000000,00000000,425513C3,41000000,46BDB7DA,46C77754,443423B4,3EB4E993,3F2AD9C8,3D49E761,31D2E499,36CDF33D,00000000,00000000,00000000,00000000,00000000,00000000
13,4500.0,43,436ABB9F,396A14F3,00000000,00000000,425DB950,41000000,46AA2402,46B3F860,44469F0A,3EA57D94,3F259DB1,3D3420EB,31B3F1FA,36AFBA4E,00000000,AB088889,00000000,00000000,00000000,00000000
13,4500.0,44,43659199,3919F5F8,00000000,00000000,426741F9,41000000,469666B6,46A04FA4,445D9B1A,3E9596A0,3F1FE1DD,3D17F75B,3191D286,368E6796,00000000,AA888889,00000000,00000000,00000000,00000000
13,4500.0,45,435FCE96,38BB51CC,00000000,00000000,4271E511,41000000,46828094,468C7DC8,447B1845,3E8524A6,3F198776,3CE87262,3157805F,3652735D,00000000,00000000,00000000,00000000,00000000,00000000
13,4500.0,46,4359474E,384CB485,00000000,00000000,427DF285,41000000,465CE468,467106C0,44914247,3E6823AA,3F1261A1,3C8F15FA,310139DC,35FC6501,00000000,29888889,00000000,00000000,00000000,00000000
13,4500.0,47,4351B99E,37BF7C1F,00000000,00000000,4285F234,41000000,46347860,4648C210,44AD2C2B,3E447E3A,3F0A2AFD,3B840C4A,2FEB3D25,34E5B9B6,00000000,00000000,00000000,00000000,00000000,00000000
13,4500.0,48,434F8000,37B764CC,00000000,00000000,428E4225,41000000,460BBE28,46202EB0,44DF961F,3E19C804,3F006E70,00000000,00000000,00000000,00000000,29088889,00000000,00000000,00000000,00000000
13,4500.0,49,434F8000,3801D07B,00000000,00000000,4298FD93,41000000,45C56DA0,45EE9B40,4520A154,3DD942B7,3EE89483,00000000,00000000,00000000,00000000,A9888889,00000000,00000000,00000000,00000000
14,4500.0,1,4396C000,3C0E005C,00000000,00000000,40A00000,00000000,47C4C68E,47C54400,4230A5E2,3F94406A,3F8045F2,00000000,32ABCC77,37A7C5AC,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,2,43969B42,3C0C7ADE,00000000,00000000,40A2D38D,00000000,47C386CA,47C4491D,42898FA5,3F93758F,3F800A41,3A086260,32AB5313,37A74F20,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,3,43966208,3C09F0E6,00000000,00000000,40A73A73,00000000,47C1DB71,47C2C476,42A61BDA,3F926E6B,3F7F741B,3AAE62F6,32AA9603,37A6967E,00000000,AD888889,00000000,00000000,00000000,00000000
14,4500.0,4,43961CEE,3C06E09B,00000000,00000000,40AC8B37,00000000,47BFEC14,47C0F26C,42BC894D,3F913F2D,3F7EB8F0,3B17499D,32A9B1B6,37A5B78C,00000000,2D888889,00000000,00000000,00000000,00000000
14,4500.0,5,4395CE80,3C0371A4,00000000,00000000,40B293B4,00000000,47BDC730,47BEE5BD,42CFCFBF,3F8FEFA4,3F7DE7F5,3B5FFC68,32A8AE97,37A4BA7F,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,6,4395780D,3BFF74C6,00000000,00000000,40B93A18,00000000,47BB7530,47BCA8A3,42E12F97,3F8E845E,3F7D03E5,3B980370,32A790FA,37A3A394,00000000,AD088889,00000000,00000000,00000000,00000000
14,4500.0,7,43951A5F,3BF7941E,00000000,00000000,40C06ED2,00000000,47B8FBC1,47BA41BE,42F1553B,3F8D0067,3F7C0E76,3BC34ED2,32A65B7C,37A27557,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,8,4394B5FA,3BEF5845,00000000,00000000,40C827D2,00000000,47B65F04,47B7B5C4,43005494,3F8B65EF,3F7B08CB,3BF199AD,32A50FCC,37A1316D,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,9,43944B35,3BE6D36A,00000000,00000000,40D05E62,00000000,47B3A227,47B50844,4307B93F,3F89B6A0,3F79F3A9,3C11577B,32A3AF0C,379FD8F2,00000000,2D088889,00000000,00000000,00000000,00000000
14,4500.0,10,4393DA49,3BDE1497,00000000,00000000,40D90E14,00000000,47B0C7B3,47B23C0A,430EF178,3F87F3C4,3F78CF9A,3C2B324A,32A239F9,379E6C9D,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,11,4397635B,3C31A6EF,00000000,00000000,40E23410,00000000,47ADD1BE,47AF535C,431A8B0E,3F823B9D,3F779CF6,3C464B6E,32A0B10D,379CECE7,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,12,4396E2C7,3C375914,00000000,00000000,40EC1819,00000000,47AAC205,47AC501F,4321E6F3,3F80568A,3F765BF3,3C636A62,329F083F,379B4E0E,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,13,43965C13,3C3C6A5F,00000000,00000000,40F674B4,00000000,47A79A06,47A933EB,432946E1,3F7CC424,3F750CA9,3C80D95A,329D4B37,37999B73,00000000,AD888889,00000000,00000000,00000000,00000000
14,4500.0,14,4395CF3C,3C40CAAA,00000000,00000000,4100A511,00000000,47A45B0A,47A60021,4330B704,3F78BDAB,3F73AF19,3C908A5F,329B79E9,3797D50D,00000000,2D888889,00000000,00000000,00000000,00000000
14,4500.0,15,43953C35,3C446BF2,00000000,00000000,41064CB7,00000000,47A10632,47A2B5F3,43384167,3F749AAB,3F72432C,3CA0C038,32999429,3795FAB0,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,16,4394A2E8,3C474242,00000000,00000000,410C3223,00000000,479D9C7B,479F5670,433FF0C5,3F705BF4,3F70C8B8,3CB17250,329799AF,37940C14,00000000,AD888889,00000000,00000000,00000000,00000000
14,4500.0,17,43940337,3C4943AB,00000000,00000000,41125684,00000000,479A1ECA,479BE286,4347CE33,3F6C022B,3F6F3F82,3CC29760,32958A14,379208D7,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,18,43935CFA,3C4A67E9,00000000,00000000,4118BB52,00000000,47968DEA,47985B0D,434FE35D,3F678DD9,3F6DA73B,3CD42509,329364DC,378FF07E,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,19,4392B003,3C4AA8D9,00000000,00000000,411F6257,00000000,4792EA95,4794C0C7,43583A51,3F62FF59,3F6BFF85,3CE60FA9,3291296C,378DC273,00000000,AD888889,00000000,00000000,00000000,00000000
14,4500.0,20,4391FC1C,3C4A023A,00000000,00000000,41264DAE,00000000,478F3572,47911463,4360DD20,3F5E56E6,3F6A47ED,3CF84A16,328ED70F,378B7E05,00000000,2D888889,00000000,00000000,00000000,00000000
14,4500.0,21,43914106,3C4871A9,00000000,00000000,412D7FC3,00000000,478B6F1C,478D5682,4369D7CF,3F5994A4,3F687FEE,3D05629F,328C6CF5,37892267,00000000,2D888889,00000000,00000000,00000000,00000000
14,4500.0,22,43907E78,3C45F6A1,00000000,00000000,4134FB67,00000000,4787981E,478987B5,437334B3,3F54B898,3F66A6F0,3D0EB802,3289EA2C,3786AEAF,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,23,438FB41F,3C42927E,00000000,00000000,413CC3BF,00000000,4783B0FB,4785A886,437D026A,3F4FC2B2,3F64BC45,3D181B4C,32874DA8,378421D6,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,24,438EE19E,3C3E48BB,00000000,00000000,4144DC66,00000000,477F7458,4781B970,4383A757,3F4AB2C5,3F62BF27,3D21812B,32849630,37817AAB,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,25,438E068B,3C391EC9,00000000,00000000,414D496A,00000000,47776842,477B75D0,438914EA,3F458892,3F60AEB7,3D2ADC8D,3281C26A,377D6FB6,00000000,AD888889,00000000,00000000,00000000,00000000
14,4500.0,26,438D2271,3C28F620,00000000,00000000,41560F5D,00000000,476F3E84,47735AB4,438EC5CC,3F405623,3F5E89FA,3D341E62,327DA199,3777AFCF,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,27,438C34DE,3C15183F,00000000,00000000,415F328D,00000000,4766F7E1,476B2254,4394CCB8,3F3B0C9A,3F5C4FD2,3D3D347B,32777FCC,3771B2CD,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,28,438B3D44,3C028327,00000000,00000000,4168B87B,00000000,475E9510,4762CD6E,439B3CC9,3F35A271,3F59FEFF,3D460AAC,32711BB9,376B7513,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,29,438A3AF3,3BE277D3,00000000,00000000,4172A7E5,00000000,475616BC,475A5CB1,43A2240A,3F30175C,3F579615,3D4E8A2C,326A70DF,3764F23A,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,30,43892D25,3BC28C23,00000000,00000000,417D0869,00000000,474D7D88,4751D0C6,43A9934D,3F2A6B00,3F551379,3D569892,32637A1D,375E2540,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,31,438812F9,3BA546C9,00000000,00000000,4183F15E,00000000,4744CA0D,47492A4A,43B19E5F,3F249CED,3F527553,3D5E1733,325C319C,37570872,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,32,4386EB6A,3B8AA744,00000000,00000000,4189A06C,00000000,473BFCDA,474069D0,43BA5CED,3F1EACA0,3F4FB98D,3D64E278,325490AD,374F9548,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,33,4385B54F,3B6552CE,00000000,00000000,418F971B,00000000,47331678,47378FE4,43C3EAF1,3F189972,3F4CDDBC,3D6AD0E3,324C8F98,3747C43A,00000000,2C888889,00000000,00000000,00000000,00000000
14,4500.0,34,43846F4D,3B3A8922,00000000,00000000,4195DC10,00000000,472A1768,472E9D0C,43CE6B4B,3F1262A5,3F49DF18,3D6FB208,32442574,373F8C93,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,35,438317D2,3B14D77E,00000000,00000000,419C770C,00000000,47210026,472591C4,43DA0760,3F0C074E,3F46BA63,3D734D45,323B47DA,3736E42B,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,36,4381AD04,3AE83405,00000000,00000000,41A37124,00000000,4717D12A,471C6E89,43E6F4DB,3F05865B,3F436BD0,3D75602A,3231EA99,372DBF19,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,37,43802CB5,3AB04559,00000000,00000000,41AAD523,00000000,470E8AE0,471333CA,43F57590,3EFDBCE5,3F3FEEDC,3D759C8D,3227FF34,37240F38,00000000,2C088889,00000000,00000000,00000000,00000000
14,4500.0,38,437D2886,3A817005,00000000,00000000,41B2AFF0,00000000,47052DB5,4709E1F6,4402EFB4,3EF01C0C,3F3C3E26,3D73A63D,321D745A,3719C3A0,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,39,4379C104,3A36546F,00000000,00000000,41BB1133,00000000,46F7741C,47007974,440C50E5,3EE2264A,3F385329,3D6F1016,32123509,370EC7CB,00000000,AB888889,00000000,00000000,00000000,00000000
14,4500.0,40,43761B12,39F345D3,00000000,00000000,41C40C22,00000000,46E46098,46EDF550,441728F9,3ED3D6E2,3F3425E1,3D67587E,32062774,37030287,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,41,43722CF3,39AA490B,00000000,00000000,41CDB8BE,00000000,46D1219A,46DACBE0,4423DE83,3EC526DF,3F2FAC53,3D5BE51D,31F256D2,36ECA8C9,00000000,AB088889,00000000,00000000,00000000,00000000
14,4500.0,42,436DEA3C,3977FE4C,00000000,00000000,41D83593,00000000,46BDB7DA,46C77754,44330026,3EB6103E,3F2AD9C8,3D4BFD9B,31D62FC8,36D12AA9,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,43,436942CF,392C619E,00000000,00000000,41E3AA51,00000000,46AA2402,46B3F860,44455E62,3EA68A73,3F259DB1,3D36C5C2,31B76F40,36B322A4,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,44,43642120,38E1C57D,00000000,00000000,41F04C02,00000000,469666B6,46A04FA4,445C3610,3E968929,3F1FE1DD,3D1B371F,319586E3,369205B9,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,45,435E6766,3888A1E6,00000000,00000000,41FE63F2,00000000,46828094,468C7DC8,44798458,3E85FC2F,3F198776,3CF037AC,315F63C8,365A2771,00000000,AA088889,00000000,00000000,00000000,00000000
14,4500.0,46,4357EA9C,38145E2F,00000000,00000000,42072E04,00000000,465CE468,467106C0,449058DC,3E699B0D,3F1261A1,3C981ECC,3109A80A,36066E1A,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,47,43506910,3789AD9E,00000000,00000000,42106B00,00000000,46347860,4648C210,44AC161C,3E45BBB9,3F0A2AFD,3BACA09D,3019D8DA,35163DC4,00000000,00000000,00000000,00000000,00000000,00000000
14,4500.0,48,434D8000,376EC281,00000000,00000000,421B6E77,00000000,460BBE28,46202EB0,44DD6E29,3E1B4759,3F006E70,00000000,00000000,00000000,00000000,28888889,00000000,00000000,00000000,00000000
14,4500.0,49,434D8000,37A900D7,00000000,00000000,42299A62,00000000,45C56DA0,45EE9B40,451F14B6,3DDB6063,3EE89483,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,1,4396C000,3BA2498F,00000000,00000000,40A00000,00000000,47C4C68E,47C54400,4230404B,3F9495DD,3F8045F2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,2,4396AC43,3BA1D8BF,00000000,00000000,40A2D1ED,00000000,47C386CA,47C4491D,428951B7,3F93B810,3F800A41,00000000,00000000,00000000,00000000,AD088889,00000000,00000000,00000000,00000000
15,4500.0,3,43968D80,3BA0EED3,00000000,00000000,40A736D8,00000000,47C1DB71,47C2C476,42A5F187,3F9293C4,3F7F741B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,4,43966854,3B9FC697,00000000,00000000,40AC8641,00000000,47BFEC14,47C0F26C,42BC85CE,3F9141DF,3F7EB8F0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,5,43963E1A,3B9E7019,00000000,00000000,40B28EA1,00000000,47BDC730,47BEE5BD,42D003A6,3F8FCBB9,3F7DE7F5,00000000,00000000,00000000,00000000,2D088889,00000000,00000000,00000000,00000000
15,4500.0,6,43960F81,3B9CF351,00000000,00000000,40B936AF,00000000,47BB7530,47BCA8A3,42E1AA7B,3F8E36C1,3F7D03E5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,7,4395DCF5,3B9B556A,00000000,00000000,40C06F57,00000000,47B8FBC1,47BA41BE,42F22663,3F8C869D,3F7C0E76,00000000,00000000,00000000,00000000,2D088889,00000000,00000000,00000000,00000000
15,4500.0,8,4395A6B7,3B999994,00000000,00000000,40C82F08,00000000,47B65F04,47B7B5C4,4300EFF6,3F8ABDF3,3F7B08CB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,9,43956CF3,3B97C23F,00000000,00000000,40D06F8A,00000000,47B3A227,47B50844,43088F49,3F88DEC7,3F79F3A9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,10,43952FC5,3B95D134,00000000,00000000,40D92CEF,00000000,47B0C7B3,47B23C0A,43100A51,3F86EAB1,3F78CF9A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,11,4394EF3E,3B92DC06,00000000,00000000,40E264E4,00000000,47ADD1BE,47AF535C,4317744C,3F84E392,3F779CF6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,12,4394AB64,3B8D1195,00000000,00000000,40EC1651,00000000,47AAC205,47AC501F,431EDC54,3F82CB90,3F765BF3,00000000,00000000,00000000,00000000,AD088889,00000000,00000000,00000000,00000000
15,4500.0,13,43946438,3B872024,00000000,00000000,40F64117,00000000,47A79A06,47A933EB,43265128,3F80A1DB,3F750CA9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,14,439419B6,3B810C07,00000000,00000000,41007304,00000000,47A45B0A,47A60021,432DDF8D,3F7CCE60,3F73AF19,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,15,4393CBD1,3B75B1F4,00000000,00000000,41060362,00000000,47A10632,47A2B5F3,4335923D,3F783863,3F72432C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,16,43937A79,3B69156A,00000000,00000000,410BD2D1,00000000,479D9C7B,479F5670,433D74C6,3F7382D4,3F70C8B8,00000000,00000000,00000000,00000000,AC888889,00000000,00000000,00000000,00000000
15,4500.0,17,43932598,3B5C4952,00000000,00000000,4111E2D7,00000000,479A1ECA,479BE286,43459132,3F6EAEAA,3F6F3F82,00000000,00000000,00000000,00000000,AC888889,00000000,00000000,00000000,00000000
15,4500.0,18,4392CD16,3B4F54C0,00000000,00000000,41183550,00000000,47968DEA,47985B0D,434DF258,3F69BCAB,3F6DA73B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,19,439270D2,3B423E36,00000000,00000000,411ECC6D,00000000,4792EA95,4794C0C7,4356A387,3F64AD91,3F6BFF85,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,20,439210AA,3B350C9B,00000000,00000000,4125AABE,00000000,478F3572,47911463,435FB043,3F5F81F3,3F6A47ED,00000000,00000000,00000000,00000000,2C888889,00000000,00000000,00000000,00000000
15,4500.0,21,4391AC73,3B27C68F,00000000,00000000,412CD334,00000000,478B6F1C,478D5682,4369263C,3F5A3A5C,3F687FEE,00000000,00000000,00000000,00000000,2C888889,00000000,00000000,00000000,00000000
15,4500.0,22,43914400,3B1A7317,00000000,00000000,4134492A,00000000,4787981E,478987B5,437311BC,3F54D731,3F66A6F0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,23,4390D71B,3B0D1946,00000000,00000000,413C1062,00000000,4783B0FB,4785A886,437D8396,3F4F58D6,3F64BC45,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,24,43906588,3AFF80D3,00000000,00000000,41442D2C,00000000,477F7458,4781B970,43844607,3F49BF97,3F62BF27,00000000,00000000,00000000,00000000,2C088889,00000000,00000000,00000000,00000000
15,4500.0,25,438FEF03,3AE4E05A,00000000,00000000,414CA458,00000000,47776842,477B75D0,438A1F3B,3F440BB3,3F60AEB7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,26,438F7341,3AD392A5,00000000,00000000,41557B55,00000000,476F3E84,47735AB4,43905A3F,3F3E3B3E,3F5E89FA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,27,438EF1EA,3AC7FFA6,00000000,00000000,415EB868,00000000,4766F7E1,476B2254,439702DE,3F384F58,3F5C4FD2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,28,438E6A9C,3ABC5E4B,00000000,00000000,41686293,00000000,475E9510,4762CD6E,439E2704,3F32496A,3F59FEFF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,29,438DDCE8,3AB0B313,00000000,00000000,417281BE,00000000,475616BC,475A5CB1,43A5D761,3F2C2978,3F579615,00000000,00000000,00000000,00000000,AC088889,00000000,00000000,00000000,00000000
15,4500.0,30,438D4850,3AA502E1,00000000,00000000,417D1EE3,00000000,474D7D88,4751D0C6,43AE2806,3F25EF73,3F551379,00000000,00000000,00000000,00000000,AC088889,00000000,00000000,00000000,00000000
15,4500.0,31,438CAC44,3A995300,00000000,00000000,41842222,00000000,4744CA0D,47492A4A,43B730B7,3F1F9B3A,3F527553,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,32,438C0821,3A8DA96E,00000000,00000000,4189FED3,00000000,473BFCDA,474069D0,43C10E08,3F192C9A,3F4FB98D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,33,438B5B27,3A820C6F,00000000,00000000,41902C54,00000000,47331678,47378FE4,43CBE1F9,3F12A34D,3F4CDDBC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,34,438AA479,3A6D0656,00000000,00000000,4196B28A,00000000,472A1768,472E9D0C,43D7D70C,3F0BFEF7,3F49DF18,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,35,4389E314,3A562B18,00000000,00000000,419D9AB3,00000000,47210026,472591C4,43E52036,3F053F26,3F46BA63,00000000,00000000,00000000,00000000,2B888889,00000000,00000000,00000000,00000000
15,4500.0,36,438915C8,3A3F993A,00000000,00000000,41A4EFB2,00000000,4717D12A,471C6E89,43F3FF8F,3EFCC697,3F436BD0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,37,43883B29,3A2964DC,00000000,00000000,41ACBE88,00000000,470E8AE0,471333CA,44026373,3EEED569,3F3FEEDC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,38,43875181,3A13A500,00000000,00000000,41B516D0,00000000,47052DB5,4709E1F6,440BF0B7,3EE0A91A,3F3C3E26,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,39,438656BB,39FCE83B,00000000,00000000,41BE0B98,00000000,46F7741C,47007974,4416ED95,3ED23F9F,3F385329,00000000,00000000,00000000,00000000,AB088889,00000000,00000000,00000000,00000000
15,4500.0,40,43854845,39D3E1AB,00000000,00000000,41C7B466,00000000,46E46098,46EDF550,4423B856,3EC3967D,3F3425E1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,41,438422E2,39C0F4D7,00000000,00000000,41D22EC9,00000000,46D1219A,46DACBE0,4432D36C,3EB4A993,3F2FAC53,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,42,4382E26D,39AE5502,00000000,00000000,41DDA0AC,00000000,46BDB7DA,46C77754,4444F58B,3EA5768B,3F2AD9C8,00000000,00000000,00000000,00000000,2B088889,00000000,00000000,00000000,00000000
15,4500.0,43,4381817A,399B6174,00000000,00000000,41EA3BA6,00000000,46AA2402,46B3F860,445B2CB0,3E95F8B5,3F259DB1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,44,437FF16E,398822F7,00000000,00000000,41F8429B,00000000,469666B6,46A04FA4,44771512,3E862A19,3F1FE1DD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,45,437C7BE3,39695007,00000000,00000000,42040966,00000000,46828094,468C7DC8,448DA544,3E6C05C7,3F198776,00000000,00000000,00000000,00000000,AA888889,00000000,00000000,00000000,00000000
15,4500.0,46,43788492,39420EB0,00000000,00000000,420D1A1F,00000000,465CE468,467106C0,44A62845,3E4AF128,3F1261A1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,47,43758000,39345DED,00000000,00000000,4217BC71,00000000,46347860,4648C210,44CABB11,3E27D826,3F0A2AFD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
15,4500.0,48,43758000,39694F6D,00000000,00000000,4224B5FB,00000000,460BBE28,46202EB0,45044845,3E01F656,3F006E70,00000000,00000000,00000000,00000000,2A888889,00000000,00000000,00000000,00000000
15,4500.0,49,43758000,39A5A227,00000000,00000000,4235A49C,00000000,45C56DA0,45EE9B40,453E1468,3DB79991,3EE89483,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
16,4500.0,1,4396C000,3CC0B759,00000000,00000000,40A00000,00000000,47C4C68E,47C54400,42323C43,3F92EE66,3F8045F2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
16,4500.0,2,4396B498,3CC0F3D4,00000000,00000000,40A2DA0D,00000000,47C386CA,47C4491D,428AE610,3F920A09,3F800A41,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
16,4500.0,3,4396A2D0,3CC10C56,00000000,00000000,40A74BE9,00000000,47C1DB71,47C2C476,42A7E9AA,3F90DBAF,3F7F741B,00000000,00000000,00000000,00000000,2E088889,00000000,00000000,00000000,00000000
16,4500.0,4,43968D52,3CC11857,00000000,00000000,40ACAB74,00000000,47BFEC14,47C0F26C,42BED7A5,3F8F7DE0,3F7EB8F0,00000000,00000000,00000000,00000000,2E088889,00000000,00000000,00000000,00000000
16,4500.0,5,439674E5,3CC11CAE,00000000,00000000,40B2C6D5,00000000,47BDC730,47BEE5BD,42D2AD48,3F8DFA7C,3F7DE7F5,00000000,00000000,00000000,00000000,AE088889,00000000,00000000,00000000,00000000
