case,dx,k,ptu,pqu,plu,pmfu,pmfus,pmfuq,pmful,plude,pdmfup,plglac,pmfude_rate,ptenh_out,pqenh_out,klab
12,15000.0,30,4391F363,3C647AD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4391F363,3C647AD3,0
12,15000.0,31,4392AC06,3C6711F4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4392AC06,3C6711F4,0
12,15000.0,32,43935DB2,3C68BF2C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43935DB2,3C68BF2C,0
12,15000.0,33,439408A0,3C69848E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439408A0,3C69848E,0
12,15000.0,34,4394ACFF,3C6965C7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4394ACFF,3C6965C7,0
12,15000.0,35,43954AF7,3C686822,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43954AF7,3C686822,0
12,15000.0,36,4395E2A8,3C6692EB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4395E2A8,3C6692EB,0
12,15000.0,37,4396742D,3C63EF0F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4396742D,3C63EF0F,0
12,15000.0,38,4396FF96,3C60879B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4396FF96,3C60879B,0
12,15000.0,39,439784EB,3C5C6902,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439784EB,3C5C6902,0
12,15000.0,40,4398042E,3C57A27A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4398042E,3C57A27A,0
12,15000.0,41,4393FD85,3C00A830,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4393FD85,3C00A830,0
12,15000.0,42,43946C59,3C05756E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43946C59,3C05756E,0
12,15000.0,43,4394D50E,3C0A1FBF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4394D50E,3C0A1FBF,0
12,15000.0,44,4395375E,3C0E9E05,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4395375E,3C0E9E05,0
12,15000.0,45,439592ED,3C12E5B3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439592ED,3C12E5B3,0
12,15000.0,46,4395E728,3C16E8E9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4395E728,3C16E8E9,0
12,15000.0,47,43963330,3C1A94F3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43963330,3C1A94F3,0
12,15000.0,48,439695E9,3C1C23A8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439695E9,3C1C23A8,0
12,15000.0,49,4396B52B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4396A460,3C20B214,0
13,15000.0,1,434F8000,3801CF73,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,434F8000,3801CF73,0
13,15000.0,2,435B9DE1,39407E88,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,435B9DE1,39407E88,0
13,15000.0,3,43581022,38AC67F0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43581022,38AC67F0,0
13,15000.0,4,43585E78,388938FD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43585E78,388938FD,0
13,15000.0,5,435EC2E5,38F3FF12,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,435EC2E5,38F3FF12,0
13,15000.0,6,43646F73,3943A7F4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43646F73,3943A7F4,0
13,15000.0,7,43698733,399129C6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43698733,399129C6,0
13,15000.0,8,436E25A7,39CAFE36,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,436E25A7,39CAFE36,0
13,15000.0,9,43726021,3A078C72,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43726021,3A078C72,0
13,15000.0,10,43764721,3A2E9910,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43764721,3A2E9910,0
13,15000.0,11,4379E79A,3A619886,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4379E79A,3A619886,0
13,15000.0,12,437D4906,3A9917EA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,437D4906,3A9917EA,0
13,15000.0,13,43803B15,3ACA061C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43803B15,3ACA061C,0
13,15000.0,14,4381BBEC,3B01E52C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4381BBEC,3B01E52C,0
13,15000.0,15,43832982,3B237996,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43832982,3B237996,0
13,15000.0,16,438485C3,3B4A000B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438485C3,3B4A000B,0
13,15000.0,17,4385D235,3B75AB79,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4385D235,3B75AB79,0
13,15000.0,18,43871028,3B935097,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43871028,3B935097,0
13,15000.0,19,438840A5,3BAE7716,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438840A5,3BAE7716,0
13,15000.0,20,438961B1,3BCC599E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438961B1,3BCC599E,0
13,15000.0,21,438A74DF,3BED328F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438A74DF,3BED328F,0
13,15000.0,22,438B5C75,3C162C6B,00000000,3D0F34EF,463463CF,39A803BA,00000000,00000000,00000000,00000000,00000000,438B7CAC,3C0869AF,0
13,15000.0,23,438CE357,3C162C6B,00000000,3D0F34EF,463463CF,39A803BA,00000000,00000000,00000000,00000000,00000000,438C79D1,3C1B99CD,1
13,15000.0,24,438DD4A6,3C2ACE67,00000000,3D0D3073,463148E1,39BC6804,00000000,00000000,00000000,00000000,00000000,438D6CF6,3C302396,1
13,15000.0,25,438EBC65,3C40C3E1,00000000,3D0A7C75,462D5C52,39D08E9D,00000000,00000000,00000000,00000000,00000000,438E56B0,3C45FF00,1
13,15000.0,26,438F9B12,3C549BE3,00000000,3D072CF3,4628B85D,39E08713,00000000,00000000,00000000,00000000,00000000,438F3777,3C59BB4F,1
13,15000.0,27,439070FB,3C5B4916,00000000,3D035F4D,46238292,39E11011,00000000,00000000,00000000,00000000,00000000,43900FA0,3C604AEA,1
13,15000.0,28,43913E9E,3C611559,00000000,3CFE2375,461DB96C,39DF725B,00000000,00000000,00000000,00000000,00000000,4390DF97,3C65F883,1
13,15000.0,29,4391A7B7,3C6ABE90,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4391A7B7,3C6ABE90,0
13,15000.0,30,43926853,3C6E9963,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43926853,3C6E9963,0
13,15000.0,31,439321B1,3C718733,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439321B1,3C718733,0
13,15000.0,32,4393D413,3C73880B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4393D413,3C73880B,0
13,15000.0,33,43947FAE,3C749D9E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43947FAE,3C749D9E,0
13,15000.0,34,439524B5,3C74CBB9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439524B5,3C74CBB9,0
13,15000.0,35,4395C34D,3C741772,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4395C34D,3C741772,0
13,15000.0,36,43965B98,3C72881A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43965B98,3C72881A,0
13,15000.0,37,4396EDB1,3C7026A7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4396EDB1,3C7026A7,0
13,15000.0,38,439779A7,3C6CFDCA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439779A7,3C6CFDCA,0
13,15000.0,39,4397FF86,3C691A87,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4397FF86,3C691A87,0
13,15000.0,40,43987F48,3C648B48,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43987F48,3C648B48,0
13,15000.0,41,4398F8F4,3C699ABA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4398F8F4,3C699ABA,0
13,15000.0,42,43946C59,3C05756E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43946C59,3C05756E,0
13,15000.0,43,4394D50E,3C0A1FBF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4394D50E,3C0A1FBF,0
13,15000.0,44,4395375E,3C0E9E05,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4395375E,3C0E9E05,0
13,15000.0,45,439592ED,3C12E5B3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439592ED,3C12E5B3,0
13,15000.0,46,4395E728,3C16E8E9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4395E728,3C16E8E9,0
13,15000.0,47,43963330,3C1A94F3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43963330,3C1A94F3,0
13,15000.0,48,439695E9,3C1C23A8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439695E9,3C1C23A8,0
13,15000.0,49,4396B345,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4396A460,3C20B214,0
14,15000.0,1,434D8000,37A8FFF8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,434D8000,37A8FFF8,0
14,15000.0,2,435997E4,39111644,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,435997E4,39111644,0
14,15000.0,3,435604D2,387D8A23,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,435604D2,387D8A23,0
14,15000.0,4,435707F8,385B3603,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,435707F8,385B3603,0
14,15000.0,5,435D647B,38C27BBC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,435D647B,38C27BBC,0
14,15000.0,6,43630A7B,391BBE1B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43630A7B,391BBE1B,0
14,15000.0,7,43681C81,3966DC75,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43681C81,3966DC75,0
14,15000.0,8,436CB5B2,39A1405A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,436CB5B2,39A1405A,0
14,15000.0,9,4370EB06,39D71876,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4370EB06,39D71876,0
14,15000.0,10,4374CCDF,3A0A553E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4374CCDF,3A0A553E,0
14,15000.0,11,4378680B,3A35CD1E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4378680B,3A35CD1E,0
14,15000.0,12,437BC5E3,3A78F6FF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,437BC5E3,3A78F6FF,0
14,15000.0,13,437EECAA,3AA620E8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,437EECAA,3AA620E8,0
14,15000.0,14,4380F3BE,3AD79E8F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4380F3BE,3AD79E8F,0
14,15000.0,15,43825DD1,3B08B9C1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43825DD1,3B08B9C1,0
14,15000.0,16,4383B691,3B2A0B78,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4383B691,3B2A0B78,0
14,15000.0,17,4384FF8F,3B4FF6CF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4384FF8F,3B4FF6CF,0
14,15000.0,18,43863A20,3B7AA38B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43863A20,3B7AA38B,0
14,15000.0,19,43876762,3B9515C8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43876762,3B9515C8,0
14,15000.0,20,438887FB,3BAF4046,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438887FB,3BAF4046,0
14,15000.0,21,438999AD,3BCC0A13,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438999AD,3BCC0A13,0
14,15000.0,22,438A7B34,3C017B1C,00000000,3D0F86FA,46339FCF,39913013,00000000,00000000,00000000,00000000,00000000,438A9F49,3BEB70D9,0
14,15000.0,23,438BFF52,3C017B1C,00000000,3D0F86FA,46339FD0,39913013,00000000,00000000,00000000,00000000,00000000,438B9A53,3C06ACD8,1
14,15000.0,24,438CEEDF,3C13C00C,00000000,3D0D7919,46307E10,39A34D56,00000000,00000000,00000000,00000000,00000000,438C8B6D,3C18DD5A,1
14,15000.0,25,438DD4EA,3C273C9E,00000000,3D0ABD35,462C8DFE,39B5448F,00000000,00000000,00000000,00000000,00000000,438D732D,3C2C436C,1
14,15000.0,26,438EB1E7,3C370D4E,00000000,3D07692C,4627EBF5,39C1A670,00000000,00000000,00000000,00000000,00000000,438E5208,3C3BFB95,1
14,15000.0,27,438F8630,3C3C197A,00000000,3D039506,4622B6A4,39C15D11,00000000,00000000,00000000,00000000,00000000,438F2857,3C40ED24,1
14,15000.0,28,438FF684,3C4501C8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438FF684,3C4501C8,0
14,15000.0,29,4390BCEB,3C4834C1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4390BCEB,3C4834C1,0
14,15000.0,30,43917BDD,3C4A831F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43917BDD,3C4A831F,0
14,15000.0,31,439233A0,3C4BEBDD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439233A0,3C4BEBDD,0
14,15000.0,32,4392E475,3C4C6FCC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4392E475,3C4C6FCC,0
14,15000.0,33,43938E93,3C4C115C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43938E93,3C4C115C,0
14,15000.0,34,43943227,3C4AD49A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43943227,3C4AD49A,0
14,15000.0,35,4394CF5C,3C48BF95,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4394CF5C,3C48BF95,0
14,15000.0,36,43956651,3C45DA0A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43956651,3C45DA0A,0
14,15000.0,37,4395F720,3C422DC3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4395F720,3C422DC3,0
14,15000.0,38,439681DA,3C3DC5AF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439681DA,3C3DC5AF,0
14,15000.0,39,43970686,3C38AF4E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43970686,3C38AF4E,0
14,15000.0,40,43978525,3C32F9FE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43978525,3C32F9FE,0
14,15000.0,41,4393FE01,3BE21A03,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4393FE01,3BE21A03,0
14,15000.0,42,43946CC4,3BEA7C3B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43946CC4,3BEA7C3B,0
14,15000.0,43,4394D566,3BF2A0B4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4394D566,3BF2A0B4,0
14,15000.0,44,439537A6,3BFA77D3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439537A6,3BFA77D3,0
14,15000.0,45,43959326,3C00F744,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43959326,3C00F744,0
14,15000.0,46,4395E752,3C047616,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4395E752,3C047616,0
14,15000.0,47,4396334D,3C07A7EA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4396334D,3C07A7EA,0
14,15000.0,48,439695F1,3C08CA12,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439695F1,3C08CA12,0
14,15000.0,49,4396BB0C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4396A466,3C0CC7FF,0
15,15000.0,1,43758000,39A594C3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43758000,39A594C3,0
15,15000.0,2,437C404A,3B539994,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,437C404A,3B539994,0
15,15000.0,3,437AFD8B,3AFE7877,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,437AFD8B,3AFE7877,0
15,15000.0,4,437A2F95,3AAC4520,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,437A2F95,3AAC4520,0
15,15000.0,5,437C4D18,3A95FDE2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,437C4D18,3A95FDE2,0
15,15000.0,6,437F7F77,3A933356,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,437F7F77,3A933356,0
15,15000.0,7,43813666,3A913097,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43813666,3A913097,0
15,15000.0,8,43828ED0,3A8F8EAB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43828ED0,3A8F8EAB,0
15,15000.0,9,4383CC7F,3A8E427B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4383CC7F,3A8E427B,0
15,15000.0,10,4384F2A9,3A8D4447,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4384F2A9,3A8D4447,0
15,15000.0,11,4386041C,3A8CB100,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4386041C,3A8CB100,0
15,15000.0,12,4387034A,3A91EDB9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4387034A,3A91EDB9,0
15,15000.0,13,4387F224,3A979C64,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4387F224,3A979C64,0
15,15000.0,14,4388D150,3A9CFD4E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4388D150,3A9CFD4E,0
15,15000.0,15,4389A06E,3AA42DDC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4389A06E,3AA42DDC,0
15,15000.0,16,438A635E,3AAC0EBC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438A635E,3AAC0EBC,0
15,15000.0,17,438B1BB3,3AB45D02,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438B1BB3,3AB45D02,0
15,15000.0,18,438BCA61,3ABD051F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438BCA61,3ABD051F,0
15,15000.0,19,438C703E,3AC5F71F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438C703E,3AC5F71F,0
15,15000.0,20,438D0E03,3ACF258B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438D0E03,3ACF258B,0
15,15000.0,21,438DA453,3AD88483,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438DA453,3AD88483,0
15,15000.0,22,438E33BA,3AE20904,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438E33BA,3AE20904,0
15,15000.0,23,438EBCB4,3AEBA96F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438EBCB4,3AEBA96F,0
15,15000.0,24,438F3FAE,3AF55DFD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438F3FAE,3AF55DFD,0
15,15000.0,25,438FBD09,3AFF1DBB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438FBD09,3AFF1DBB,0
15,15000.0,26,43903520,3B0755B4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43903520,3B0755B4,0
15,15000.0,27,4390A83E,3B13CBA1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4390A83E,3B13CBA1,0
15,15000.0,28,439116A5,3B205234,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439116A5,3B205234,0
15,15000.0,29,43918092,3B2CE100,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43918092,3B2CE100,0
15,15000.0,30,4391E63D,3B396FF3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4391E63D,3B396FF3,0
15,15000.0,31,439247D4,3B45F6E3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439247D4,3B45F6E3,0
15,15000.0,32,4392A580,3B526DFB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4392A580,3B526DFB,0
15,15000.0,33,4392FF68,3B5ECE1E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4392FF68,3B5ECE1E,0
15,15000.0,34,439355AB,3B6B0FEE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439355AB,3B6B0FEE,0
15,15000.0,35,4393A865,3B772C0A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4393A865,3B772C0A,0
15,15000.0,36,4393F7A9,3B818D54,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4393F7A9,3B818D54,0
15,15000.0,37,4394438D,3B876A7B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4394438D,3B876A7B,0
15,15000.0,38,43948C1C,3B8D28E0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43948C1C,3B8D28E0,0
15,15000.0,39,4394D160,3B92C4FA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4394D160,3B92C4FA,0
15,15000.0,40,4395135A,3B983A1B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4395135A,3B983A1B,0
15,15000.0,41,43955206,3B9ADF6A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43955206,3B9ADF6A,0
15,15000.0,42,43958D58,3B9C81BA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43958D58,3B9C81BA,0
15,15000.0,43,4395C53B,3B9E089E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4395C53B,3B9E089E,0
15,15000.0,44,4395F98E,3B9F7185,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4395F98E,3B9F7185,0
15,15000.0,45,43962A1B,3BA0B841,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43962A1B,3BA0B841,0
15,15000.0,46,43965695,3BA1D81E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43965695,3BA1D81E,0
15,15000.0,47,43967E7C,3BA2C82E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43967E7C,3BA2C82E,0
15,15000.0,48,4396C15C,3BA02579,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4396C15C,3BA02579,0
15,15000.0,49,4396A943,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4396A476,3BA17CD0,0
16,15000.0,1,4386C000,3CECED00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4386C000,3CECED00,0
16,15000.0,2,4388E35C,3D0ABC64,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4388E35C,3D0ABC64,0
16,15000.0,3,43884DF6,3CC094BE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43884DF6,3CC094BE,0
16,15000.0,4,43880A27,3C9331A5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,43880A27,3C9331A5,0
16,15000.0,5,4387FD51,3C719DFC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,4387FD51,3C719DFC,0
16,15000.0,6,438916EC,3C6F794D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438916EC,3C6F794D,0
16,15000.0,7,438A0925,3C6EA64B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438A0925,3C6EA64B,0
16,15000.0,8,438AE18F,3C6E5D7A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438AE18F,3C6E5D7A,0
16,15000.0,9,438BA592,3C6E5A60,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438BA592,3C6E5A60,0
16,15000.0,10,438C588A,3C6E7EDA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438C588A,3C6E7EDA,0
16,15000.0,11,438CFD0E,3C6EB922,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438CFD0E,3C6EB922,0
16,15000.0,12,438D9539,3C755827,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438D9539,3C755827,0
16,15000.0,13,438E22B5,3C814460,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438E22B5,3C814460,0
16,15000.0,14,438EA6CB,3C8777F9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438EA6CB,3C8777F9,0
16,15000.0,15,438F2290,3C8D5063,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438F2290,3C8D5063,0
16,15000.0,16,438F96ED,3C92D5CA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,438F96ED,3C92D5CA,0
16,15000.0,17,439004A3,3C980F7C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,439004A3,3C980F7C,0
16,15000.0,18,438F7992,3C9D8983,00000000,2EDBE6FF,38147135,2C0752CA,00000000,00000000,00000000,00000000,00000000,43906C54,3C9D0383,0
16,15000.0,19,43917117,3C9D8982,00000000,2EDBE6FF,38147135,2C0752C9,00000000,00000000,00000000,00000000,00000000,4390CE8D,3CA1B782,1
16,15000.0,20,4391C588,3CA23C1B,00000000,2EDBE6FF,38132668,2C0B5BCF,00000000,00000000,00000000,00000000,00000000,43912BC8,3CA63045,1
16,15000.0,21,43921626,3CA6B2B7,00000000,2EDBE6FF,3811ECCC,2C0F314D,00000000,00000000,00000000,00000000,00000000,4391846A,3CAA7215,1
16,15000.0,22,43926333,3CAAF1B2,00000000,2EDBE6FF,3810C2EE,2C12D703,00000000,00000000,00000000,00000000,00000000,4391D8D2,3CAE80A6,1
16,15000.0,23,4392ACE6,3CAEFCFB,00000000,2EDBE6FF,380FA78A,2C165050,00000000,00000000,00000000,00000000,00000000,4392294C,3CB25F54,1
16,15000.0,24,4392F373,3CB2D82B,00000000,2EDBE6FF,380E9987,2C19A04D,00000000,00000000,00000000,00000000,00000000,4392761F,3CB61135,1
