case,dx,k,rthcuten,rqvcuten,rqccuten,rqicuten,rucuten,rvcuten
2,27000.0,32,3C28B48C,B5CC47BC,345B054E,34D5A3C0,3912AAAB,00000000
2,27000.0,33,3C2C91BB,B5A589DE,3419BFCD,3500D624,390D4445,00000000
2,27000.0,34,3C319771,B5826D78,33BF1D36,35156593,39070889,00000000
2,27000.0,35,3C37E3B5,B5454089,333ECB90,35280835,38FF7778,00000000
2,27000.0,36,3C3F1852,B50DA045,3261ECE9,35383825,38EDBBBD,00000000
2,27000.0,37,3C46A439,B4B50289,2E973579,35453C95,38D77778,00000000
2,27000.0,38,3C4FA9EC,B444EF78,00000000,3550AD30,38BB8889,00000000
2,27000.0,39,3C5A9688,B39BCEEF,00000000,355B655F,38995556,00000000
2,27000.0,40,3C671954,330985DE,00000000,3561E9F0,385DDDDF,00000000
2,27000.0,41,3C73C7B0,33F6F112,00000000,355F1D66,38057778,00000000
2,27000.0,42,3C7D8A03,3380199A,00000000,354B1076,37B11112,00000000
2,27000.0,43,3C83EEBA,32593778,00000000,353472C8,3722AAAB,00000000
2,27000.0,44,3C899087,B2ACA845,00000000,351A8422,B62EEEF0,00000000
2,27000.0,45,3C90357A,B318AA34,00000000,34FB5529,B7873334,00000000
2,27000.0,46,3C08BB3F,B387BA47,00000000,34BF7240,B8031112,00000000
2,27000.0,47,3CCA2671,B22025EF,00000000,3486FBE5,B84D7778,00000000
2,27000.0,48,BCCF0A2B,35B661F6,00000000,00000000,BB6E56F0,00000000
2,27000.0,49,00000000,28088889,00000000,00000000,00000000,00000000
3,27000.0,1,BAF5ACF4,B6732089,00000000,00000000,3A4E6912,00000000
3,27000.0,2,B9858EE7,B597F889,00000000,00000000,3A4E6912,00000000
3,27000.0,3,3A00461A,B5DCE778,00000000,00000000,3A4E6912,00000000
3,27000.0,4,39498A05,B5CB8445,00000000,00000000,3A4E6912,00000000
3,27000.0,5,3AFB4150,B68706AB,306C6800,00000000,3969999A,00000000
3,27000.0,6,3B2E29FA,B6901089,321CDD9A,00000000,3A2C1A23,00000000
3,27000.0,7,3B2A5B8B,B6921800,328C2FE2,00000000,3A013334,00000000
3,27000.0,8,3B36A48B,B6974D9A,32CD07F1,00000000,3A08099A,00000000
3,27000.0,9,3B43B962,B69BEE67,330A672F,00000000,3A0F1112,00000000
3,27000.0,10,3B51613F,B6A5AA67,3332D1BA,00000000,3A162089,00000000
3,27000.0,11,3B5F7D09,B6B4DD12,3360D8F1,00000000,3A1D2089,00000000
3,27000.0,12,3B6E227B,B6B66A67,338AF124,00000000,3A240556,00000000
3,27000.0,13,3B7D299A,B6B6E956,33A8C3AE,00000000,3A2AAF78,00000000
3,27000.0,14,3B864257,B6B65C89,33CA25B4,00000000,3A310778,00000000
3,27000.0,15,3B8E12F6,B6B4B289,33EF57DA,00000000,3A36F556,00000000
3,27000.0,16,3B95F21A,B6B1F3DE,340C4D88,00000000,3A3C6DDF,00000000
3,27000.0,17,3B9DEABF,B6AE2801,3423189F,00000000,3A415EF0,00000000
3,27000.0,18,3AF5879D,B6A959DE,343C2F3D,00000000,3A45BCCD,00000000
3,27000.0,19,BA5F759C,B6A39F34,3457B46C,00000000,3A498334,00000000
3,27000.0,20,39FF8C1D,B69D0D9A,3475CC2C,00000000,3A4CA99A,00000000
3,27000.0,21,3AE797D6,B695C39A,348B4F00,00000000,3A4F3223,00000000
3,27000.0,22,3B42DC62,B68DD845,349D28AF,00000000,3A51199A,00000000
3,27000.0,23,3B862788,B6856CCD,34B0891D,00000000,3A526556,00000000
3,27000.0,24,3BA78208,B679439A,34C587B0,00000000,3A531556,00000000
3,27000.0,25,3BC4E7A4,B67F6334,34DC3E26,00000000,3A533001,00000000
3,27000.0,26,3BDDE2A6,B6804FEF,34F4B7B6,00000000,3A522001,00000000
3,27000.0,27,3BF02EE9,B6636045,3501339C,00000000,3A4F9778,00000000
3,27000.0,28,3C1333E2,B647B3DF,34F4F287,335B004C,3A4C3001,00000000
3,27000.0,29,3C199689,B62DE7DE,34D47E65,3411CF9C,3A48299A,00000000
3,27000.0,30,3C203405,B6152A01,34B21DF4,346F2874,3A438445,00000000
3,27000.0,31,3C2609A4,B5FBDC01,348F17F0,34A6566E,3A3E4001,00000000
3,27000.0,32,3C291332,B5D0C912,34597638,34D42AD7,3A384CCD,00000000
3,27000.0,33,3C2CF9B3,B5A95312,3418C6AB,35000D26,3A318CCD,00000000
3,27000.0,34,3C3200F3,B58589CD,33BE0E58,35149C8C,3A29CAAB,00000000
3,27000.0,35,3C385462,B54A2E89,333DE4E4,35274D22,3A20A445,00000000
3,27000.0,36,3C3F9BAA,B51153BC,32610397,353799E0,3A158667,00000000
3,27000.0,37,3C473280,B4BA2E45,2E95715E,3544CA94,3A078445,00000000
3,27000.0,38,3C504C65,B44B4334,00000000,355073C1,39EBD556,00000000
3,27000.0,39,3C5B4B45,B3A1BAAB,00000000,355B8A50,39C09556,00000000
3,27000.0,40,3C67E8FE,330B2334,00000000,35627662,398AFBBC,00000000
3,27000.0,41,3C74B0D8,33FD1FBD,00000000,355FFEEF,3925F778,00000000
3,27000.0,42,3C7E8357,33850178,00000000,354BEEC6,38DB999A,00000000
3,27000.0,43,3C8471CE,3275E889,00000000,35354B8B,38471112,00000000
3,27000.0,44,3C8A1D6E,B2A39B34,00000000,351B5352,B7700001,00000000
3,27000.0,45,3C90D1FE,B31658CD,00000000,34FCCC72,B8ABCCCD,00000000
3,27000.0,46,3C09B35A,B3876F3C,00000000,34C0AB20,B9256667,00000000
3,27000.0,47,3CCB03CA,B21EEFBC,00000000,3487E762,B9815556,00000000
3,27000.0,48,BCC90E44,35B7B2B3,00000000,00000000,BC956801,00000000
3,27000.0,49,00000000,28088889,00000000,00000000,00000000,00000000
4,27000.0,1,BB3E0718,B67D8F78,00000000,00000000,3A2BE5DE,00000000
4,27000.0,2,BAA6AE62,B475999A,00000000,00000000,3A2BE5DE,00000000
4,27000.0,3,B892722A,B590A223,00000000,00000000,3A2BE5DE,00000000
4,27000.0,4,3AFBFDAE,B694719A,2AC04CEB,00000000,3927E889,00000000
4,27000.0,5,3B443D0B,B6A32267,31A627F4,00000000,3A366001,00000000
4,27000.0,6,3B36CC48,B6A5C267,325CBDEF,00000000,3A0DA889,00000000
4,27000.0,7,3B4309AB,B6AB8378,32B38C5B,00000000,3A143C45,00000000
4,27000.0,8,3B501A70,B6B0B778,32FE472D,00000000,3A1B3778,00000000
4,27000.0,9,3B5DE8D3,B6B5359A,3328C84B,00000000,3A2262AB,00000000
4,27000.0,10,3B6C44AF,B6BFC001,335781B8,00000000,3A299223,00000000
4,27000.0,11,3B7B2966,B6D014CE,3386339A,00000000,3A30AE67,00000000
4,27000.0,12,3B854942,B6D0FD12,33A4810E,00000000,3A37AAAB,00000000
4,27000.0,13,3B8D2C0C,B6D0C512,33C66350,00000000,3A3E66F0,00000000
4,27000.0,14,3B953F33,B6CF64CE,33EC1F56,00000000,3A44CBBC,00000000
4,27000.0,15,3B9D6E78,B6CCD867,340AFCD0,00000000,3A4AC445,00000000
4,27000.0,16,3BA5B2DD,B6C92534,34221D1C,00000000,3A504001,00000000
4,27000.0,17,3BAE1795,B6C4519A,343B93DA,00000000,3A553223,00000000
4,27000.0,18,3A0DE733,B6BE7534,34578700,00000000,3A599001,00000000
4,27000.0,19,BA166B56,B6B7A001,34761D5D,00000000,3A5D5223,00000000
4,27000.0,20,3A528722,B6AFEC89,348BBFE6,00000000,3A607445,00000000
4,27000.0,21,3B0B10E4,B6A779DE,349DECD9,00000000,3A62F667,00000000
4,27000.0,22,3B5CFAFF,B69E62EF,34B1ACCD,00000000,3A64D667,00000000
4,27000.0,23,3B94AAAB,B694CC67,34C718F8,00000000,3A661778,00000000
4,27000.0,24,3BB78567,B68AD223,34DE4CFC,00000000,3A66BCCE,00000000
4,27000.0,25,3BD68BDC,B68EE945,34F765EE,00000000,3A66C889,00000000
4,27000.0,26,3BF15391,B68F1889,35035E7F,00000000,3A659112,00000000
4,27000.0,27,3C02FEB6,B67D93BD,350ACAE3,00000000,3A62C889,00000000
4,27000.0,28,3C2120D8,B65DA334,3506E642,33386CEB,3A5F0AAB,00000000
4,27000.0,29,3C2810AD,B640AF34,34EADAB7,3410E695,3A5A9DDF,00000000
4,27000.0,30,3C2F643B,B624BEEF,34C59FCC,34768EF1,3A55899A,00000000
4,27000.0,31,3C36ECDC,B60A84EF,349F81AE,34AE6190,3A4FC889,00000000
4,27000.0,32,3C3B3638,B5E47867,3473DD2E,34E0A58D,3A494AAB,00000000
4,27000.0,33,3C3F4585,B5B7F9DE,342CC42A,35088205,3A41F112,00000000
4,27000.0,34,3C4469AC,B58FD2CD,33D9C4BE,351F3D58,3A397DDF,00000000
4,27000.0,35,3C4B3E9C,B556ACF0,335F0AD0,353402C9,3A2F8667,00000000
4,27000.0,36,3C533F3E,B51648CD,328D7192,354641FF,3A236AAB,00000000
4,27000.0,37,3C5BBE49,B4B73B9A,2FB0918A,35553425,3A142CCD,00000000
4,27000.0,38,3C65C1D9,B42C5623,00000000,35621BE8,3A00F112,00000000
4,27000.0,39,3C720956,B3037AAB,00000000,3570DF07,39D28889,00000000
4,27000.0,40,3C80227A,33C93401,00000000,357B6512,3997BBBC,00000000
4,27000.0,41,3C878D3F,34459C01,00000000,357B68C9,39368001,00000000
4,27000.0,42,3C8D675D,33F40D34,00000000,35666AF0,38F2999A,00000000
4,27000.0,43,3C939059,335CC556,00000000,354E7FA8,385FBBBC,00000000
4,27000.0,44,3C9A5A84,3167699A,00000000,3532E2CA,B76A2223,00000000
4,27000.0,45,3CA24DD6,B2D3A156,00000000,35135D5C,B8B7BBBC,00000000
4,27000.0,46,3CACE576,B30BE889,00000000,34E33CF9,B9327778,00000000
4,27000.0,47,3C83790E,B326AEB2,00000000,34A1B63D,B98BF778,00000000
4,27000.0,48,BCA1E123,35DBCB83,00000000,00000000,BCA18F56,00000000
4,27000.0,49,00000000,00000000,00000000,00000000,00000000,00000000
5,27000.0,1,3908C654,B62855DE,00000000,00000000,3A5C8001,00000000
5,27000.0,2,B86EDBCE,B60EA556,00000000,00000000,3A5C8001,00000000
5,27000.0,3,397A224A,B6065778,00000000,00000000,3A5C8001,00000000
5,27000.0,4,38BFE418,B5D7DBBC,00000000,00000000,3A5C8001,00000000
5,27000.0,5,3AD1D98B,B64BA19A,2AB19C5D,00000000,393FC889,00000000
5,27000.0,6,3AE30C17,B691859A,320CC912,00000000,38884889,00000000
5,27000.0,7,3B421700,B698BEEF,32861768,00000000,3A6356F0,00000000
5,27000.0,8,3B325360,B6965C89,32C50A94,00000000,3A05399A,00000000
5,27000.0,9,3B3F636C,B69B3223,3304C04B,00000000,3A0C5334,00000000
5,27000.0,10,3B4D0EFB,B6A572AB,332B9665,00000000,3A137667,00000000
5,27000.0,11,3B5B3FE3,B6B4C9DE,33585449,00000000,3A1A8BBC,00000000
5,27000.0,12,3B69F18B,B6B68AF0,3386276A,00000000,3A2186EF,00000000
5,27000.0,13,3B790DAD,B6B74267,33A39089,00000000,3A284667,00000000
5,27000.0,14,3B8435E9,B6B6DE23,33C4A47F,00000000,3A2EB334,00000000
5,27000.0,15,3B8C10FA,B6B55DBC,33E99FF4,00000000,3A34B778,00000000
5,27000.0,16,3B93FA93,B6B2BEF0,340961B5,00000000,3A3A4112,00000000
5,27000.0,17,3B9BF48D,B6AF0934,3420282C,00000000,3A3F4112,00000000
5,27000.0,18,3B838FDF,B6AA4A45,343945FA,00000000,3A43ADDF,00000000
5,27000.0,19,BAAD5801,B6A49801,3454DD8C,00000000,3A477DDF,00000000
5,27000.0,20,38691C45,B69E0645,347313EE,00000000,3A4AAAAB,00000000
5,27000.0,21,3AB44870,B696B423,348A07D3,00000000,3A4D3667,00000000
5,27000.0,22,3B2BFF3B,B68EBAAB,349BFC94,00000000,3A4F1CCE,00000000
5,27000.0,23,3B785001,B6863E23,34AF7E32,00000000,3A506334,00000000
5,27000.0,24,3B9EF70E,B67AB6CE,34C4A466,00000000,3A510AAB,00000000
5,27000.0,25,3BBDE0EF,B680FA45,34DB8849,00000000,3A511889,00000000
5,27000.0,26,3BD87A89,B680B134,34F62378,00000000,3A4FF556,00000000
5,27000.0,27,3BED5127,B6648D56,3501D43F,00000000,3A4D6556,00000000
5,27000.0,28,3C123458,B6479578,35001AA6,330AE4B4,3A49EBBC,00000000
5,27000.0,29,3C187336,B62DD801,34DF1F61,33FE9AB1,3A45C667,00000000
5,27000.0,30,3C1F0FD4,B614E078,34BBE78C,345E7985,3A410112,00000000
5,27000.0,31,3C25DD86,B5FAD312,3497DD16,349F05D9,3A3B999A,00000000
5,27000.0,32,3C28C6F4,B5CF64CE,3468AEAB,34CDF35E,3A358667,00000000
5,27000.0,33,3C2C89BC,B5A79978,342572A1,34FB0313,3A2EAAAB,00000000
5,27000.0,34,3C314393,B583C234,33D1EE46,35129EDE,3A26D334,00000000
5,27000.0,35,3C377887,B5462AF0,335A083F,3525D67D,3A1DA889,00000000
5,27000.0,36,3C3EA457,B50CF912,328FF87B,3536A058,3A12999A,00000000
5,27000.0,37,3C46420F,B4B285BC,301703B6,35444680,3A04C889,00000000
5,27000.0,38,3C4F1029,B4380112,00000000,354FB1B7,39E6CCCE,00000000
5,27000.0,39,3C59EAB0,B3740B34,00000000,355B8B55,39BC2EF0,00000000
5,27000.0,40,3C666B03,336A1001,00000000,35634599,39877BBC,00000000
5,27000.0,41,3C733592,34100056,00000000,35615088,39236667,00000000
5,27000.0,42,3C7D4BAE,33A23112,00000000,354DC1EB,38D70001,00000000
5,27000.0,43,3C83F552,32D48956,00000000,35379991,383F3334,00000000
5,27000.0,44,3C89C3C4,B254A778,00000000,351E14DA,B785999A,00000000
5,27000.0,45,3C909586,B3084DEF,00000000,35015365,B8AE8889,00000000
5,27000.0,46,3C0BB27C,B38773B4,00000000,34C610B6,B9267778,00000000
5,27000.0,47,3CCCBC84,B2161D9A,00000000,348C29AD,B981A223,00000000
5,27000.0,48,BCB83DD7,35BD2CB4,00000000,00000000,BC9317DE,00000000
5,27000.0,49,00000000,00000000,00000000,00000000,00000000,00000000
6,27000.0,1,BAAD29E9,B62B5445,00000000,00000000,3A117223,00000000
6,27000.0,2,B93CBDAF,B5562AAB,00000000,00000000,3A117223,00000000
6,27000.0,3,39B4A6FD,B59BA99A,00000000,00000000,3A117223,00000000
6,27000.0,4,390D8197,B58F699A,00000000,00000000,3A1172AB,00000000
6,27000.0,5,3AB10C54,B63E4E67,30269549,00000000,3924999A,00000000
6,27000.0,6,3AF564FD,B64B0B34,31DD11F0,00000000,39F28AAB,00000000
6,27000.0,7,3AF007E6,B64DE778,324590A1,00000000,39B61445,00000000
6,27000.0,8,3B00A98F,B6553F78,32907983,00000000,39BFB778,00000000
6,27000.0,9,3B09E420,B65BC5DF,32C30D04,00000000,39C99EF0,00000000
6,27000.0,10,3B138252,B6697DDF,32FC0259,00000000,39D39223,00000000
6,27000.0,11,3B1D7563,B67EE99A,331E7031,00000000,39DD7112,00000000
6,27000.0,12,3B27C031,B6808D56,3343CF70,00000000,39E72778,00000000
6,27000.0,13,3B325CE8,B680E667,336DD6C2,00000000,39F08BBD,00000000
6,27000.0,14,3B3D2ADC,B6808378,338E714F,00000000,39F97BBD,00000000
6,27000.0,15,3B482CDD,B67EAE23,33A8A714,00000000,3A00ECCD,00000000
6,27000.0,16,3B534ABE,B67ACF78,33C5BA6A,00000000,3A04C778,00000000
6,27000.0,17,3B5E7E1E,B67575DF,33E5D9C9,00000000,3A084223,00000000
6,27000.0,18,3B69C9CA,B66EAFBD,34049A94,00000000,3A0B5667,00000000
6,27000.0,19,3B2E8978,B6669C89,3417FEF3,00000000,3A0DFEEF,00000000
6,27000.0,20,BA976047,B65D5A23,342D3361,00000000,3A103778,00000000
6,27000.0,21,3855C174,B6531445,344453B6,00000000,3A120000,00000000
6,27000.0,22,3A9B16EE,B647EA67,345D7BC0,00000000,3A135778,00000000
6,27000.0,23,3B120496,B63C0C45,3478CA77,00000000,3A144223,00000000
6,27000.0,24,3B4FA9C5,B62FA7BC,348B3069,00000000,3A14BCCD,00000000
6,27000.0,25,3B829C91,B633F867,349B318D,00000000,3A14D001,00000000
6,27000.0,26,3B98D34C,B634D756,34AC7092,00000000,3A141112,00000000
6,27000.0,27,3BA8A4B7,B6203AAB,34B6154E,00000000,3A124667,00000000
6,27000.0,28,3BCF6D27,B60CBA45,34AC9A04,331A5196,3A0FE112,00000000
6,27000.0,29,3BD86F31,B5F51845,3495BBB6,33CD7DA3,3A0D0AAB,00000000
6,27000.0,30,3BE1C094,B5D2399A,347B04FD,342885AC,3A09C556,00000000
6,27000.0,31,3BE9F924,B5B17A67,3449A93A,346A6B3D,3A060EEF,00000000
6,27000.0,32,3BEE4393,B5931FBC,34193BE7,349580D6,3A01DDDE,00000000
6,27000.0,33,3BF3C12F,B56EA1DF,33D74E7E,34B47654,39FA3778,00000000
6,27000.0,34,3BFAD63D,B53C32AB,3385EC2D,34D17004,39EF4889,00000000
6,27000.0,35,3C01E1CB,B50E77DE,3305CEF8,34EBC6E9,39E26667,00000000
6,27000.0,36,3C07016B,B4CCCF78,321E8E3C,35015FC4,39D2B778,00000000
6,27000.0,37,3C0C5C2D,B483319A,2E529BF3,350AAB29,39BEFBBC,00000000
6,27000.0,38,3C12C43A,B40F3B34,00000000,3512E2A8,39A62EF0,00000000
6,27000.0,39,3C1A83FF,B363EBBD,00000000,351AB2D6,3987B334,00000000
6,27000.0,40,3C236A52,32C41445,00000000,351F9387,3943D556,00000000
6,27000.0,41,3C2C6ACC,33B25CF0,00000000,351DD693,38E9DDDF,00000000
6,27000.0,42,3C33567E,333B719A,00000000,350FB364,389ABBBC,00000000
6,27000.0,43,3C3AA7B5,322D4445,00000000,34FF7F95,380C4445,00000000
6,27000.0,44,3CBF2D66,339EDB34,00000000,34DAE646,B7291112,00000000
6,27000.0,45,3C6CABF4,B3BF9DBC,00000000,34B8FD92,B88C999A,00000000
6,27000.0,46,3CC567E5,33063178,00000000,35342E44,BB19EDDE,00000000
6,27000.0,47,BBE915A2,B3013312,00000000,357DA511,BBEF7112,00000000
6,27000.0,48,BCC4CFCB,3487B474,00000000,00000000,BB692778,00000000
6,27000.0,49,00000000,AA888889,00000000,00000000,00000000,00000000
7,27000.0,1,BAFB98A7,B67A2445,00000000,00000000,3A52B3BC,00000000
7,27000.0,2,B9887D9A,B59BF889,00000000,00000000,3A52B3BC,00000000
7,27000.0,3,3A02F23A,B5E2A445,00000000,00000000,3A52B3BC,00000000
7,27000.0,4,394D4A8C,B5D0D778,00000000,00000000,3A52B3BC,00000000
7,27000.0,5,3B003724,B68A9734,30717D18,00000000,396E7112,00000000
7,27000.0,6,3B31CE73,B693D912,32205719,00000000,3A2FAEF0,00000000
7,27000.0,7,3B2DE0E5,B695F445,328F5778,00000000,3A03E3BC,00000000
7,27000.0,8,3B3A732F,B69B4A23,32D1B445,00000000,3A0AE000,00000000
7,27000.0,9,3B47D229,B6A00CCD,330D94CD,00000000,3A120D56,00000000
7,27000.0,10,3B55B383,B6A96D56,3336F089,00000000,3A1943BC,00000000
7,27000.0,11,3B642CE1,B6B79F78,3365FD56,00000000,3A206912,00000000
7,27000.0,12,3B731681,B6B949DE,338E05DE,00000000,3A277112,00000000
7,27000.0,13,3B813A51,B6B9E623,33AC63BC,00000000,3A2E399A,00000000
7,27000.0,14,3B89068B,B6B97112,33CE5889,00000000,3A34ACCD,00000000
7,27000.0,15,3B90F65F,B6B7D912,33F423BD,00000000,3A3AB556,00000000
7,27000.0,16,3B98F9CE,B6B52B56,340F01BC,00000000,3A404334,00000000
7,27000.0,17,3BA10E43,B6B1699A,34261BDE,00000000,3A454667,00000000
7,27000.0,18,3ADF7BA8,B6ACA156,343F80AB,00000000,3A49B667,00000000
7,27000.0,19,BA598788,B6A6EDBC,345B519A,00000000,3A4D8CCE,00000000
7,27000.0,20,3A0883EB,B6A05BBC,3479B245,00000000,3A50C445,00000000
7,27000.0,21,3AED89F7,B6990ECD,348D6389,00000000,3A535DDF,00000000
7,27000.0,22,3B4698F7,B69120EF,349F5B9A,00000000,3A555667,00000000
7,27000.0,23,3B886E1C,B688AE67,34B2D623,00000000,3A56B667,00000000
7,27000.0,24,3BAA32E1,B67FB6CE,34C7E9DF,00000000,3A577CCE,00000000
7,27000.0,25,3BC809C5,B6845400,34DEAF78,00000000,3A57B223,00000000
7,27000.0,26,3BE17D64,B685C1BC,34F628F0,00000000,3A56B001,00000000
7,27000.0,27,3BF48A6C,B66D37BD,3502199A,00000000,3A542445,00000000
7,27000.0,28,3C160F69,B6503601,34F8F034,334CE0A5,3A50B445,00000000
7,27000.0,29,3C1C961C,B63563DE,34D85D45,340F68D5,3A4CA001,00000000
7,27000.0,30,3C236085,B61B98CD,34B5B889,346E2787,3A47ECCD,00000000
7,27000.0,31,3C29C1FE,B6035F00,34924F56,34A6A617,3A429334,00000000
7,27000.0,32,3C2CDD57,B5D9CB56,345EEECE,34D562B6,3A3C8667,00000000
7,27000.0,33,3C30D6B7,B5B092F0,341D27A5,350126E5,3A35A889,00000000
7,27000.0,34,3C35E739,B58B4200,33C47EAB,35163BD8,3A2DBDDE,00000000
7,27000.0,35,3C3C65ED,B552A023,33461DA5,352977CB,3A246667,00000000
7,27000.0,36,3C43E060,B5170FDE,32708011,353A53FA,3A190223,00000000
7,27000.0,37,3C4BB72A,B4C0FB78,2F0CF376,35481569,3A0AA667,00000000
7,27000.0,38,3C550A8E,B44FC489,00000000,3554309C,39F1199A,00000000
7,27000.0,39,3C605E7F,B39D4956,00000000,35603A58,39C48889,00000000
7,27000.0,40,3C6D649D,3330B667,00000000,35681547,398D3778,00000000
7,27000.0,41,3C7AA745,340B8734,00000000,3566363F,39277778,00000000
7,27000.0,42,3C826F32,3398BE01,00000000,3551E043,38DC2223,00000000
7,27000.0,43,3C87D36C,32B0ECCD,00000000,353AE498,3842EEF0,00000000
7,27000.0,44,3C8DBA45,B2859867,00000000,35207A16,B78C0000,00000000
7,27000.0,45,3C94AEE5,B310AC12,00000000,3502E79D,B8B3EEF0,00000000
7,27000.0,46,3C0E9CAA,B3891C38,00000000,34C7F985,B92B4445,00000000
7,27000.0,47,3CD0CB15,B21D0F9A,00000000,348D48C5,B9854CCD,00000000
7,27000.0,48,BCC37CAB,35BF15A2,00000000,00000000,BC987AEF,00000000
7,27000.0,49,00000000,00000000,00000000,00000000,00000000,00000000
8,27000.0,1,00000000,00000000,00000000,00000000,00000000,00000000
8,27000.0,2,00000000,00000000,00000000,00000000,00000000,00000000
8,27000.0,3,00000000,00000000,00000000,00000000,00000000,00000000
8,27000.0,4,00000000,00000000,00000000,00000000,00000000,00000000
8,27000.0,5,00000000,AE088889,00000000,00000000,00000000,00000000
8,27000.0,6,00000000,00000000,00000000,00000000,00000000,00000000
8,27000.0,7,00000000,00000000,00000000,00000000,00000000,00000000
8,27000.0,8,00000000,2E088889,00000000,00000000,00000000,00000000
8,27000.0,9,00000000,00000000,00000000,00000000,00000000,00000000
8,27000.0,10,00000000,00000000,00000000,00000000,00000000,00000000
8,27000.0,11,00000000,AE088889,00000000,00000000,00000000,00000000
8,27000.0,12,00000000,00000000,00000000,00000000,00000000,00000000
8,27000.0,13,00000000,00000000,00000000,00000000,00000000,00000000
8,27000.0,14,00000000,00000000,00000000,00000000,00000000,00000000
8,27000.0,15,00000000,2D888889,00000000,00000000,00000000,00000000
