case,dx,k,zmfd,zmfds,zmfdq,zdmfdp,ztd,zqd,pmfdde_rate,ztenh,zqenh
6,1500.0,3,00000000,00000000,00000000,00000000,4365B3AC,39D7010D,00000000,435D4000,38C5EF52
6,1500.0,4,00000000,00000000,00000000,00000000,4363E873,3983AD17,00000000,435D4000,389CF05B
6,1500.0,5,00000000,00000000,00000000,00000000,4362B9C0,3936651E,00000000,435D4000,388247E8
6,1500.0,6,00000000,00000000,00000000,00000000,4361E3F5,3908867F,00000000,4361E3F5,3908867F
6,1500.0,7,00000000,00000000,00000000,00000000,4362D794,390105A1,00000000,4362D794,390105A1
6,1500.0,8,00000000,00000000,00000000,00000000,43675C9A,39384D61,00000000,43675C9A,39384D61
6,1500.0,9,00000000,00000000,00000000,00000000,436B7F32,397ACE50,00000000,436B7F32,397ACE50
6,1500.0,10,00000000,00000000,00000000,00000000,436F4EEF,39A42D62,00000000,436F4EEF,39A42D62
6,1500.0,11,00000000,00000000,00000000,00000000,4372D828,39E262F9,00000000,4372D828,39E262F9
6,1500.0,12,00000000,00000000,00000000,00000000,437624B3,3A1B0772,00000000,437624B3,3A1B0772
6,1500.0,13,00000000,00000000,00000000,00000000,43793C78,3A4E2B3A,00000000,43793C78,3A4E2B3A
6,1500.0,14,00000000,00000000,00000000,00000000,437C24CF,3A85ED42,00000000,437C24CF,3A85ED42
6,1500.0,15,00000000,00000000,00000000,00000000,437EE2EE,3AAA7524,00000000,437EE2EE,3AAA7524
6,1500.0,16,00000000,00000000,00000000,00000000,4380BEDF,3AD4817A,00000000,4380BEDF,3AD4817A
6,1500.0,17,00000000,00000000,00000000,00000000,4381FC7B,3B0225E9,00000000,4381FC7B,3B0225E9
6,1500.0,18,00000000,00000000,00000000,00000000,43832BC4,3B1D0381,00000000,43832BC4,3B1D0381
6,1500.0,19,00000000,00000000,00000000,00000000,43844DEC,3B3AEE23,00000000,43844DEC,3B3AEE23
6,1500.0,20,00000000,00000000,00000000,00000000,438563F7,3B5BF518,00000000,438563F7,3B5BF518
6,1500.0,21,00000000,00000000,00000000,00000000,43866EBE,3B801064,00000000,43866EBE,3B801064
6,1500.0,22,00000000,00000000,00000000,00000000,43876F05,3B93B96A,00000000,43876F05,3B93B96A
6,1500.0,23,00000000,00000000,00000000,00000000,43886554,3BA8EEB6,00000000,43886554,3BA8EEB6
6,1500.0,24,00000000,00000000,00000000,00000000,43895035,3BBFBE8E,00000000,43895035,3BBFBE8E
6,1500.0,25,00000000,00000000,00000000,00000000,438A3109,3BD8368C,00000000,438A3109,3BD8368C
6,1500.0,26,00000000,00000000,00000000,00000000,438B0939,3BEFDD07,00000000,438B0939,3BEFDD07
6,1500.0,27,00000000,00000000,00000000,00000000,438BD937,3C03360E,00000000,438BD937,3C03360E
6,1500.0,28,00000000,00000000,00000000,00000000,438CA163,3C0EE833,00000000,438CA163,3C0EE833
6,1500.0,29,00000000,00000000,00000000,00000000,438D621D,3C1AFDF0,00000000,438D621D,3C1AFDF0
6,1500.0,30,00000000,00000000,00000000,00000000,438E1BB1,3C276FA5,00000000,438E1BB1,3C276FA5
6,1500.0,31,00000000,00000000,00000000,00000000,438ECE62,3C3434E0,00000000,438ECE62,3C3434E0
6,1500.0,32,00000000,00000000,00000000,00000000,438F7A6F,3C41451B,00000000,438F7A6F,3C41451B
6,1500.0,33,00000000,00000000,00000000,00000000,4390200F,3C4E96FB,00000000,4390200F,3C4E96FB
6,1500.0,34,00000000,00000000,00000000,00000000,4390BF6D,3C5C209D,00000000,4390BF6D,3C5C209D
6,1500.0,35,00000000,00000000,00000000,00000000,439158B2,3C69D751,00000000,439158B2,3C69D751
6,1500.0,36,00000000,00000000,00000000,00000000,4391EBFA,3C77AFCD,00000000,4391EBFA,3C77AFCD
6,1500.0,37,00000000,00000000,00000000,00000000,4392795F,3C82CF13,00000000,4392795F,3C82CF13
6,1500.0,38,00000000,00000000,00000000,00000000,439300EC,3C89CA6C,00000000,439300EC,3C89CA6C
6,1500.0,39,00000000,00000000,00000000,00000000,439382AC,3C90C31D,00000000,439382AC,3C90C31D
6,1500.0,40,00000000,00000000,00000000,00000000,4393FE98,3C97B11E,00000000,4393FE98,3C97B11E
6,1500.0,41,00000000,00000000,00000000,00000000,439474A4,3C9E12A8,00000000,439474A4,3C9E12A8
6,1500.0,42,00000000,00000000,00000000,00000000,4394E4B2,3CA41B0B,00000000,4394E4B2,3CA41B0B
6,1500.0,43,00000000,00000000,00000000,00000000,43954E96,3CA9F918,00000000,43954E96,3CA9F918
6,1500.0,44,00000000,00000000,00000000,B7BA5555,4395B20D,3CAFA214,00000000,4395B20D,3CAFA214
6,1500.0,45,BE337778,C750E370,BB83442C,B83BDDEA,4395ED58,3CBB3EA1,00000000,43960EB6,3CB50949
6,1500.0,46,BE337778,C7507377,BB84BBE8,B82B8673,43961F6E,3CBD5698,80000000,439663FC,3CBA1E60
6,1500.0,47,BE337778,C7500D39,BB8612F5,B8175F7B,43964C6E,3CBF3FF0,80000000,4396B0FB,3CBECB55
6,1500.0,48,BE337778,C74FB2FF,BB8741B4,B7FB17EA,439673FD,3CC0EFCA,80000000,43971561,3CC215AE
6,1500.0,49,BE337778,C74F682A,BB883CCC,00000000,439694B0,3CC255F6,80000000,43972408,3CC7B8C5
7,1500.0,1,00000000,00000000,00000000,00000000,4346999A,36F8DA87,00000000,4346999A,36F8DA87
7,1500.0,2,00000000,00000000,00000000,00000000,43527B25,385FB593,00000000,43527B25,385FB593
7,1500.0,3,00000000,00000000,00000000,00000000,434EE8FF,37BE0A2E,00000000,43491D13,36E5F4B3
7,1500.0,4,00000000,00000000,00000000,00000000,4352246B,37E38980,00000000,434F4B43,3764D6D2
7,1500.0,5,00000000,00000000,00000000,00000000,435861FC,385021D0,00000000,435861FC,385021D0
7,1500.0,6,00000000,00000000,00000000,00000000,435DEE0C,38AB42FC,00000000,435DEE0C,38AB42FC
7,1500.0,7,00000000,00000000,00000000,00000000,4362E9CC,39021206,00000000,4362E9CC,39021206
7,1500.0,8,00000000,00000000,00000000,00000000,43676F1C,3939BEAC,00000000,43676F1C,3939BEAC
7,1500.0,9,00000000,00000000,00000000,00000000,436B91F1,397CB37E,00000000,436B91F1,397CB37E
7,1500.0,10,00000000,00000000,00000000,00000000,436F61F1,39A56104,00000000,436F61F1,39A56104
7,1500.0,11,00000000,00000000,00000000,00000000,4372EB65,39E42DE7,00000000,4372EB65,39E42DE7
7,1500.0,12,00000000,00000000,00000000,00000000,4376382C,3A1C7E14,00000000,4376382C,3A1C7E14
7,1500.0,13,00000000,00000000,00000000,00000000,4379502E,3A50609A,00000000,4379502E,3A50609A
7,1500.0,14,00000000,00000000,00000000,00000000,437C38A8,3A8784D9,00000000,437C38A8,3A8784D9
7,1500.0,15,00000000,00000000,00000000,00000000,437EF709,3AACA06A,00000000,437EF709,3AACA06A
7,1500.0,16,00000000,00000000,00000000,00000000,4380C911,3AD75D1D,00000000,4380C911,3AD75D1D
7,1500.0,17,00000000,00000000,00000000,00000000,438206D2,3B03FB2B,00000000,438206D2,3B03FB2B
7,1500.0,18,00000000,00000000,00000000,00000000,4383363E,3B1F5012,00000000,4383363E,3B1F5012
7,1500.0,19,00000000,00000000,00000000,00000000,4384588C,3B3DC2AF,00000000,4384588C,3B3DC2AF
7,1500.0,20,00000000,00000000,00000000,00000000,43856EBC,3B5F6266,00000000,43856EBC,3B5F6266
7,1500.0,21,00000000,00000000,00000000,00000000,438679A6,3B821BB4,00000000,438679A6,3B821BB4
7,1500.0,22,00000000,00000000,00000000,00000000,43877A11,3B962203,00000000,43877A11,3B962203
7,1500.0,23,00000000,00000000,00000000,00000000,4388707A,3BABBBC0,00000000,4388707A,3BABBBC0
7,1500.0,24,00000000,00000000,00000000,00000000,43895B5B,3BC2FCD4,00000000,43895B5B,3BC2FCD4
7,1500.0,25,00000000,00000000,00000000,00000000,438A3C49,3BDBEBF0,00000000,438A3C49,3BDBEBF0
7,1500.0,26,00000000,00000000,00000000,00000000,438B1492,3BF3E587,00000000,438B1492,3BF3E587
7,1500.0,27,00000000,00000000,00000000,00000000,438BE4A9,3C054832,00000000,438BE4A9,3C054832
7,1500.0,28,00000000,00000000,00000000,00000000,438CACEE,3C11058F,00000000,438CACEE,3C11058F
7,1500.0,29,00000000,00000000,00000000,00000000,438D6DBE,3C1D23E7,00000000,438D6DBE,3C1D23E7
7,1500.0,30,00000000,00000000,00000000,00000000,438E2766,3C299B63,00000000,438E2766,3C299B63
7,1500.0,31,00000000,00000000,00000000,00000000,438EDA2B,3C3663C8,00000000,438EDA2B,3C3663C8
7,1500.0,32,00000000,00000000,00000000,00000000,438F864E,3C437494,00000000,438F864E,3C437494
7,1500.0,33,00000000,00000000,00000000,00000000,43902C00,3C50C425,00000000,43902C00,3C50C425
7,1500.0,34,00000000,00000000,00000000,00000000,4390CB72,3C5E48FA,00000000,4390CB72,3C5E48FA
7,1500.0,35,00000000,00000000,00000000,00000000,439164C9,3C6BF863,00000000,439164C9,3C6BF863
7,1500.0,36,00000000,00000000,00000000,00000000,4391F821,3C79C706,00000000,4391F821,3C79C706
7,1500.0,37,00000000,00000000,00000000,00000000,43928596,3C83D49F,00000000,43928596,3C83D49F
7,1500.0,38,00000000,00000000,00000000,00000000,43930D32,3C8AC8CF,00000000,43930D32,3C8AC8CF
7,1500.0,39,00000000,00000000,00000000,00000000,43938F00,3C91B94D,00000000,43938F00,3C91B94D
7,1500.0,40,00000000,00000000,00000000,00000000,43940AFA,3C989E51,00000000,43940AFA,3C989E51
7,1500.0,41,00000000,00000000,00000000,00000000,43948114,3C9F033E,00000000,43948114,3C9F033E
7,1500.0,42,00000000,00000000,00000000,00000000,4394F12F,3CA51459,00000000,4394F12F,3CA51459
7,1500.0,43,00000000,00000000,00000000,00000000,43955B1F,3CAAFAC8,00000000,43955B1F,3CAAFAC8
7,1500.0,44,00000000,00000000,00000000,B7BA9B6F,4395BEA3,3CB0ABFB,00000000,4395BEA3,3CB0ABFB
7,1500.0,45,BE337778,C750F514,BB840A49,B83C21EA,4395F9F7,3CBC593A,00000000,43961B55,3CB61AE5
7,1500.0,46,BE337778,C75084F2,BB85828D,B82BC9BF,43962BFC,3CBE71F3,80000000,439670A5,3CBB3738
7,1500.0,47,BE337778,C7501E8D,BB86DA21,B8179B6C,439658EC,3CC05C0B,80000000,4396BDAF,3CBFEB17
7,1500.0,48,BE337778,C74FC430,BB880958,B7FB768E,4396806E,3CC20C91,80000000,43972228,3CC33B0B
7,1500.0,49,BE337778,C74F793F,BB8904CF,00000000,4396A115,3CC37344,80000000,439730D2,3CC8E610
8,1500.0,1,00000000,00000000,00000000,00000000,434B8000,377F123A,00000000,434B8000,377F123A
8,1500.0,2,00000000,00000000,00000000,00000000,43578CD5,38DE453B,00000000,43578CD5,38DE453B
8,1500.0,3,00000000,00000000,00000000,00000000,4353F754,38406C2D,00000000,4353F754,38406C2D
8,1500.0,4,00000000,00000000,00000000,00000000,4355B454,383816D2,00000000,4355B454,383816D2
8,1500.0,5,00000000,00000000,00000000,00000000,435C08C3,38A4B3A0,00000000,435C08C3,38A4B3A0
8,1500.0,6,00000000,00000000,00000000,00000000,4361A805,3904E334,00000000,4361A805,3904E334
8,1500.0,7,00000000,00000000,00000000,00000000,4366B43B,394650F8,00000000,4366B43B,394650F8
8,1500.0,8,00000000,00000000,00000000,00000000,436B482A,398B5C64,00000000,436B482A,398B5C64
8,1500.0,9,00000000,00000000,00000000,00000000,436F7885,39BAE65F,00000000,436F7885,39BAE65F
8,1500.0,10,00000000,00000000,00000000,00000000,4373556C,39F1874A,00000000,4373556C,39F1874A
8,1500.0,11,00000000,00000000,00000000,00000000,4376EB97,3A1E6722,00000000,4376EB97,3A1E6722
8,1500.0,12,00000000,00000000,00000000,00000000,437A4519,3A51FF84,00000000,437A4519,3A51FF84
8,1500.0,13,00000000,00000000,00000000,00000000,437D6750,3A88724B,00000000,437D6750,3A88724B
8,1500.0,14,00000000,00000000,00000000,00000000,43802DEB,3AAD6631,00000000,43802DEB,3AAD6631
8,1500.0,15,00000000,00000000,00000000,00000000,438194B1,3AD7E5C2,00000000,438194B1,3AD7E5C2
8,1500.0,16,00000000,00000000,00000000,00000000,4382EA17,3B041B92,00000000,4382EA17,3B041B92
8,1500.0,17,00000000,00000000,00000000,00000000,43842FC3,3B1F4C80,00000000,43842FC3,3B1F4C80
8,1500.0,18,00000000,00000000,00000000,00000000,43856705,3B3D9E8B,00000000,43856705,3B3D9E8B
8,1500.0,19,00000000,00000000,00000000,00000000,43869106,3B5F23F3,00000000,43869106,3B5F23F3
8,1500.0,20,00000000,00000000,00000000,00000000,4387AEBE,3B81F2CD,00000000,4387AEBE,3B81F2CD
8,1500.0,21,00000000,00000000,00000000,00000000,4388C066,3B95E07A,00000000,4388C066,3B95E07A
8,1500.0,22,00000000,00000000,00000000,00000000,4389C3F1,3BABA70F,00000000,4389C3F1,3BABA70F
8,1500.0,23,00000000,00000000,00000000,00000000,438ABCBC,3BC31C86,00000000,438ABCBC,3BC31C86
8,1500.0,24,00000000,00000000,00000000,00000000,438BABA2,3BDC341F,00000000,438BABA2,3BDC341F
8,1500.0,25,00000000,00000000,00000000,00000000,438C9139,3BF6E4A7,00000000,438C9139,3BF6E4A7
8,1500.0,26,00000000,00000000,00000000,00000000,438D6DFB,3C082234,00000000,438D6DFB,3C082234
8,1500.0,27,00000000,00000000,00000000,00000000,438E4259,3C135B9E,00000000,438E4259,3C135B9E
8,1500.0,28,00000000,00000000,00000000,00000000,438F0EBB,3C1EDFEE,00000000,438F0EBB,3C1EDFEE
8,1500.0,29,00000000,00000000,00000000,00000000,438FD378,3C2AA7EC,00000000,438FD378,3C2AA7EC
8,1500.0,30,00000000,00000000,00000000,00000000,439090E6,3C36AC5C,00000000,439090E6,3C36AC5C
8,1500.0,31,00000000,00000000,00000000,00000000,43914748,3C42E53D,00000000,43914748,3C42E53D
8,1500.0,32,00000000,00000000,00000000,00000000,4391F6DF,3C4F4ABA,00000000,4391F6DF,3C4F4ABA
8,1500.0,33,00000000,00000000,00000000,00000000,43929FE1,3C5BD465,00000000,43929FE1,3C5BD465
8,1500.0,34,00000000,00000000,00000000,00000000,4393427C,3C68796D,00000000,4393427C,3C68796D
8,1500.0,35,00000000,00000000,00000000,00000000,4390E033,3C4E347C,00000000,4390E033,3C4E347C
8,1500.0,36,00000000,00000000,00000000,00000000,439172C9,3C5C9143,00000000,439172C9,3C5C9143
8,1500.0,37,00000000,00000000,00000000,00000000,4391FF83,3C6B2270,00000000,4391FF83,3C6B2270
8,1500.0,38,00000000,00000000,00000000,00000000,4392866F,3C79D8F1,00000000,4392866F,3C79D8F1
8,1500.0,39,00000000,00000000,00000000,00000000,43930795,3C845252,00000000,43930795,3C845252
8,1500.0,40,00000000,00000000,00000000,00000000,439382F0,3C8BB990,00000000,439382F0,3C8BB990
8,1500.0,41,00000000,00000000,00000000,00000000,4393F870,3C91E7A0,00000000,4393F870,3C91E7A0
8,1500.0,42,00000000,00000000,00000000,00000000,439467F8,3C977D49,00000000,439467F8,3C977D49
8,1500.0,43,00000000,00000000,00000000,00000000,4394D15B,3C9CEBA9,00000000,4394D15B,3C9CEBA9
8,1500.0,44,00000000,00000000,00000000,00000000,43953459,3CA2291B,00000000,43953459,3CA2291B
8,1500.0,45,00000000,00000000,00000000,00000000,4395908F,3CA72989,00000000,4395908F,3CA72989
8,1500.0,46,00000000,00000000,00000000,00000000,4395E569,3CABDDD9,00000000,4395E569,3CABDDD9
8,1500.0,47,00000000,00000000,00000000,00000000,43963206,3CB031B6,00000000,43963206,3CB031B6
8,1500.0,48,00000000,00000000,00000000,00000000,43969592,3CB32FE1,00000000,43969592,3CB32FE1
8,1500.0,49,00000000,00000000,00000000,00000000,4396A428,3CB8697E,00000000,4396A428,3CB8697E
9,1500.0,1,00000000,00000000,00000000,00000000,434D8000,3792778A,00000000,434D8000,3792778A
9,1500.0,2,00000000,00000000,00000000,00000000,435997E2,390E4536,00000000,435997E2,390E4536
9,1500.0,3,00000000,00000000,00000000,00000000,435604D3,387594EC,00000000,435604D3,387594EC
9,1500.0,4,00000000,00000000,00000000,00000000,4357099E,38523586,00000000,4357099E,38523586
9,1500.0,5,00000000,00000000,00000000,00000000,435D662C,38B8BD6E,00000000,435D662C,38B8BD6E
9,1500.0,6,00000000,00000000,00000000,00000000,43630C2F,3912BF0B,00000000,43630C2F,3912BF0B
9,1500.0,7,00000000,00000000,00000000,00000000,43681E37,3957F750,00000000,43681E37,3957F750
9,1500.0,8,00000000,00000000,00000000,00000000,436CB767,3995DCDC,00000000,436CB767,3995DCDC
9,1500.0,9,00000000,00000000,00000000,00000000,4370ECC0,39C6B281,00000000,4370ECC0,39C6B281
9,1500.0,10,00000000,00000000,00000000,00000000,4374CE95,39FE20E0,00000000,4374CE95,39FE20E0
9,1500.0,11,00000000,00000000,00000000,00000000,437869BC,3A24215F,00000000,437869BC,3A24215F
9,1500.0,12,00000000,00000000,00000000,00000000,437BC783,3A5A2CB4,00000000,437BC783,3A5A2CB4
9,1500.0,13,00000000,00000000,00000000,00000000,437EEE37,3A8E1F4E,00000000,437EEE37,3A8E1F4E
9,1500.0,14,00000000,00000000,00000000,00000000,4380F476,3AB4C1A1,00000000,4380F476,3AB4C1A1
9,1500.0,15,00000000,00000000,00000000,00000000,43825E73,3AE15222,00000000,43825E73,3AE15222
9,1500.0,16,00000000,00000000,00000000,00000000,4383B719,3B0A12A4,00000000,4383B719,3B0A12A4
9,1500.0,17,00000000,00000000,00000000,00000000,4384FFF8,3B26C207,00000000,4384FFF8,3B26C207
9,1500.0,18,00000000,00000000,00000000,00000000,43863A60,3B46D389,00000000,43863A60,3B46D389
9,1500.0,19,00000000,00000000,00000000,00000000,43876773,3B6A59A8,00000000,43876773,3B6A59A8
9,1500.0,20,00000000,00000000,00000000,00000000,438887D2,3B88A04A,00000000,438887D2,3B88A04A
9,1500.0,21,00000000,00000000,00000000,00000000,43899949,3B9DFC56,00000000,43899949,3B9DFC56
9,1500.0,22,00000000,00000000,00000000,00000000,438A9E9B,3BB53E02,00000000,438A9E9B,3BB53E02
9,1500.0,23,00000000,00000000,00000000,00000000,438B9955,3BCE4C52,00000000,438B9955,3BCE4C52
9,1500.0,24,00000000,00000000,00000000,00000000,438C8A17,3BE91FD6,00000000,438C8A17,3BE91FD6
9,1500.0,25,00000000,00000000,00000000,00000000,438D7175,3C02D75A,00000000,438D7175,3C02D75A
9,1500.0,26,00000000,00000000,00000000,00000000,438E4FF0,3C10CEA5,00000000,438E4FF0,3C10CEA5
9,1500.0,27,00000000,00000000,00000000,00000000,438F25F3,3C1CA4F5,00000000,438F25F3,3C1CA4F5
9,1500.0,28,00000000,00000000,00000000,00000000,438FF3E9,3C28C8E4,00000000,438FF3E9,3C28C8E4
9,1500.0,29,00000000,00000000,00000000,00000000,4390BA2C,3C35332C,00000000,4390BA2C,3C35332C
9,1500.0,30,00000000,00000000,00000000,00000000,4391790E,3C41DC02,00000000,4391790E,3C41DC02
9,1500.0,31,00000000,00000000,00000000,00000000,439230D6,3C4EBB19,00000000,439230D6,3C4EBB19
9,1500.0,32,00000000,00000000,00000000,00000000,4392E1C6,3C5BC850,00000000,4392E1C6,3C5BC850
9,1500.0,33,00000000,00000000,00000000,00000000,43938C14,3C68FADB,00000000,43938C14,3C68FADB
9,1500.0,34,00000000,00000000,00000000,00000000,43942FEF,3C76499B,00000000,43942FEF,3C76499B
9,1500.0,35,00000000,00000000,00000000,00000000,4394CD80,3C81D587,00000000,4394CD80,3C81D587
9,1500.0,36,00000000,00000000,00000000,00000000,439564E5,3C888A76,00000000,439564E5,3C888A76
9,1500.0,37,00000000,00000000,00000000,00000000,4395F638,3C8F3E70,00000000,4395F638,3C8F3E70
9,1500.0,38,00000000,00000000,00000000,00000000,43968188,3C95EB85,00000000,43968188,3C95EB85
9,1500.0,39,00000000,00000000,00000000,00000000,43930795,3C83F582,00000000,43930795,3C83F582
9,1500.0,40,00000000,00000000,00000000,00000000,439382F0,3C8BA465,00000000,439382F0,3C8BA465
9,1500.0,41,00000000,00000000,00000000,00000000,4393F870,3C91E7A0,00000000,4393F870,3C91E7A0
9,1500.0,42,00000000,00000000,00000000,00000000,439467F8,3C977D49,00000000,439467F8,3C977D49
9,1500.0,43,00000000,00000000,00000000,00000000,4394D15B,3C9CEBA9,00000000,4394D15B,3C9CEBA9
9,1500.0,44,00000000,00000000,00000000,00000000,43953459,3CA2291B,00000000,43953459,3CA2291B
9,1500.0,45,00000000,00000000,00000000,00000000,4395908F,3CA72989,00000000,4395908F,3CA72989
9,1500.0,46,00000000,00000000,00000000,00000000,4395E569,3CABDDD9,00000000,4395E569,3CABDDD9
9,1500.0,47,00000000,00000000,00000000,00000000,43963206,3CB031B6,00000000,43963206,3CB031B6
9,1500.0,48,00000000,00000000,00000000,00000000,43969592,3CB32FE1,00000000,43969592,3CB32FE1
9,1500.0,49,00000000,00000000,00000000,00000000,4396A428,3CB8697E,00000000,4396A428,3CB8697E
10,1500.0,1,00000000,00000000,00000000,00000000,434E0000,37B52427,00000000,434E0000,37B52427
10,1500.0,2,00000000,00000000,00000000,00000000,435A19E4,391AE34B,00000000,435A19E4,391AE34B
10,1500.0,3,00000000,00000000,00000000,00000000,435687E1,3887AB9C,00000000,435687E1,3887AB9C
10,1500.0,4,00000000,00000000,00000000,00000000,43576B31,38669395,00000000,43576B31,38669395
10,1500.0,5,00000000,00000000,00000000,00000000,435DCA06,38CC0F86,00000000,435DCA06,38CC0F86
10,1500.0,6,00000000,00000000,00000000,00000000,436371F3,39230D28,00000000,436371F3,39230D28
10,1500.0,7,00000000,00000000,00000000,00000000,436885A2,397136B2,00000000,436885A2,397136B2
10,1500.0,8,00000000,00000000,00000000,00000000,436D205A,39A82ED0,00000000,436D205A,39A82ED0
10,1500.0,9,00000000,00000000,00000000,00000000,43715728,39DFFDA5,00000000,43715728,39DFFDA5
10,1500.0,10,00000000,00000000,00000000,00000000,43753A77,3A0FDBA4,00000000,43753A77,3A0FDBA4
10,1500.0,11,00000000,00000000,00000000,00000000,4378D71D,3A38D670,00000000,4378D71D,3A38D670
10,1500.0,12,00000000,00000000,00000000,00000000,437C35EB,3A724D17,00000000,437C35EB,3A724D17
10,1500.0,13,00000000,00000000,00000000,00000000,437F5E5C,3A9BACB3,00000000,437F5E5C,3A9BACB3
10,1500.0,14,00000000,00000000,00000000,00000000,43812D7B,3AC39A94,00000000,43812D7B,3AC39A94
10,1500.0,15,00000000,00000000,00000000,00000000,43829877,3AF13E29,00000000,43829877,3AF13E29
10,1500.0,16,00000000,00000000,00000000,00000000,4383F216,3B127036,00000000,4383F216,3B127036
10,1500.0,17,00000000,00000000,00000000,00000000,43853BEB,3B2F6040,00000000,43853BEB,3B2F6040
10,1500.0,18,00000000,00000000,00000000,00000000,43867744,3B4F868F,00000000,43867744,3B4F868F
10,1500.0,19,00000000,00000000,00000000,00000000,4387A543,3B72F0E8,00000000,4387A543,3B72F0E8
10,1500.0,20,00000000,00000000,00000000,00000000,4388C621,3B8CBC95,00000000,4388C621,3B8CBC95
10,1500.0,21,00000000,00000000,00000000,00000000,4389D7A1,3BA1E90F,00000000,4389D7A1,3BA1E90F
10,1500.0,22,00000000,00000000,00000000,00000000,438ADD8A,3BB8D02B,00000000,438ADD8A,3BB8D02B
10,1500.0,23,00000000,00000000,00000000,00000000,438BD8D1,3BD166B8,00000000,438BD8D1,3BD166B8
10,1500.0,24,00000000,00000000,00000000,00000000,438CCA1A,3BEBA4C7,00000000,438CCA1A,3BEBA4C7
10,1500.0,25,00000000,00000000,00000000,00000000,438DB1FA,3C03BFFF,00000000,438DB1FA,3C03BFFF
10,1500.0,26,00000000,00000000,00000000,00000000,438E90ED,3C116B5A,00000000,438E90ED,3C116B5A
10,1500.0,27,00000000,00000000,00000000,00000000,438F6766,3C1D4560,00000000,438F6766,3C1D4560
10,1500.0,28,00000000,00000000,00000000,00000000,439035CC,3C296D01,00000000,439035CC,3C296D01
10,1500.0,29,00000000,00000000,00000000,00000000,4390FC79,3C35DA8E,00000000,4390FC79,3C35DA8E
10,1500.0,30,00000000,00000000,00000000,00000000,4391BBC1,3C428677,00000000,4391BBC1,3C428677
10,1500.0,31,00000000,00000000,00000000,00000000,439273EC,3C4F68AB,00000000,439273EC,3C4F68AB
10,1500.0,32,00000000,00000000,00000000,00000000,4390A67E,3C3A7447,00000000,4390A67E,3C3A7447
10,1500.0,33,00000000,00000000,00000000,00000000,43914DA4,3C498908,00000000,43914DA4,3C498908
10,1500.0,34,00000000,00000000,00000000,00000000,4391EE7F,3C590141,00000000,4391EE7F,3C590141
10,1500.0,35,00000000,00000000,00000000,00000000,43928931,3C68CFC5,00000000,43928931,3C68CFC5
10,1500.0,36,00000000,00000000,00000000,00000000,43931DDB,3C78E6A0,00000000,43931DDB,3C78E6A0
10,1500.0,37,00000000,00000000,00000000,00000000,4393AC95,3C849B47,00000000,4393AC95,3C849B47
10,1500.0,38,00000000,00000000,00000000,00000000,4394356D,3C8CD760,00000000,4394356D,3C8CD760
10,1500.0,39,00000000,00000000,00000000,00000000,4394B86C,3C951E9E,00000000,4394B86C,3C951E9E
10,1500.0,40,00000000,00000000,00000000,00000000,4395358D,3C9D66C4,00000000,4395358D,3C9D66C4
10,1500.0,41,00000000,00000000,00000000,00000000,4395ACC0,3CA4765C,00000000,4395ACC0,3CA4765C
10,1500.0,42,00000000,00000000,00000000,00000000,43961DE6,3CAAADFF,00000000,43961DE6,3CAAADFF
10,1500.0,43,00000000,00000000,00000000,00000000,439688D5,3CB0B9C0,00000000,439688D5,3CB0B9C0
