case,dx,k,ptu,pqu,plu,pmfu,pmfus,pmfuq,pmful,pdmfup,plrain,klab
6,1500.0,20,4388F593,3C004251,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,21,4389CD32,3C0AD610,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,22,438A98EF,3C156170,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,23,438B5998,3C1FD876,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,24,438C107B,3C2A3E24,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,25,438CBEBB,3C3496CF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,26,438D6558,3C3EE817,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,27,438E0540,3C4939E3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,28,438E9F3B,3C53939D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,29,438F33E0,3C5DFA6D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,30,438FC3A9,3C687266,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,31,43904EF2,3C72FDBE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,32,4390D5FE,3C7D9CB7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,33,439158F7,3C8426DF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,34,4391D7EF,3C89863A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,35,439252E4,3C8EE8DC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,36,4392C9BE,3C9449C4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,37,43933C50,3C99A220,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,38,4393AA57,3C9EE93B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,39,4394137A,3CA4144C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,40,43947749,3CA915FE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,41,4394D588,3CADE50C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,42,43952E23,3CB27B73,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,43,439580B9,3CB6CD21,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,44,4395CCB4,3CBAC9AE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,45,4396116A,3CBE5F78,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,1500.0,46,43964E28,3CC17CB2,37E1E800,3F158E39,482DEB1B,3C621224,3783F989,00000000,00000000,2
6,1500.0,47,4396B150,3CC2DB43,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
6,1500.0,48,43971C61,3CC33D97,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
6,1500.0,49,43972408,3CC7B8C5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
7,1500.0,1,4346999A,36F8DA87,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
7,1500.0,2,432C8F3D,33AAEC90,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
7,1500.0,3,433D4645,35CB7790,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,4,434A62AC,372EC31C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,5,43555044,38318BD9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,6,435E9B8B,39011D24,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,7,43668F11,39945793,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,8,436D596A,3A0EC25A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,9,437321AB,3A6FB678,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,10,43780E8B,3AB52A6F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,11,437C42EC,3AFCE84F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,12,437FDA4D,3B26BE09,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,13,43817B8A,3B51D77D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,14,4382DB1C,3B7E6D43,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,15,438416B8,3B95C90C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,16,43853677,3BAC534C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,17,4386407D,3BC2A11C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,18,4387398E,3BD88FED,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,19,4388267E,3BEE2B1B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,20,438909B6,3C01BB84,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,21,4389E0D0,3C0C5E55,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,22,438AABF4,3C16F55E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,23,438B6C14,3C21775B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,24,438C2279,3C2BE750,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,25,438CD042,3C364979,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,26,438D766E,3C40A36F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,27,438E15EB,3C4AFD46,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,28,438EAF80,3C555E85,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,29,438F43C3,3C5FCC5E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,30,438FD32C,3C6A4AAE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,31,43905E19,3C74DBDA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,32,4390E4CB,3C7F806E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,33,4391676D,3C851B40,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,34,4391E613,3C8A7CFF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,35,439260BA,3C8FE1F2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,36,4392D74B,3C954527,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,37,4393499C,3C9AA00F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,38,4393B76D,3C9FEA1B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,39,43942068,3CA518C2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,40,43948420,3CAA1F18,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,41,4394E257,3CAEF384,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,42,43953AED,3CB38F3A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,43,43958D7D,3CB7E5CB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,44,4395D970,3CBBE6B1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,45,43961E1F,3CBF802C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,1500.0,46,43965AD4,3CC2A045,37E21200,3F158E39,482DF9CF,3C6366D1,37841212,00000000,00000000,2
7,1500.0,47,4396BE05,3CC40048,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
7,1500.0,48,43972923,3CC4630E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
7,1500.0,49,439730D2,3CC8E610,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
8,1500.0,1,434B8000,377F123A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,2,43578CD5,38DE453B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,3,4353F754,38406C2D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,4,4355B454,383816D2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,5,435C08C3,38A4B3A0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,6,4361A805,3904E334,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,7,4366B43B,394650F8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,8,436B482A,398B5C64,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,9,436F7885,39BAE65F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,10,4373556C,39F1874A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,11,4376EB97,3A1E6722,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,12,437A4519,3A51FF84,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,13,437D6750,3A88724B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,14,43802DEB,3AAD6631,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,15,438194B1,3AD7E5C2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,16,4382EA17,3B041B92,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,17,43842FC3,3B1F4C80,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,18,43856705,3B3D9E8B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,19,43869106,3B5F23F3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,20,4387AEBE,3B81F2CD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,21,4388C066,3B95E07A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,22,4389C3F1,3BABA70F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,23,438ABCBC,3BC31C86,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,24,438BABA2,3BDC341F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,25,438C9139,3BF6E4A7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,26,438D6DFB,3C082234,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,27,438E4259,3C135B9E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,28,438F0EBB,3C1EDFEE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,29,438FD378,3C2AA7EC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,30,439090E6,3C36AC5C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,31,43914748,3C42E53D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,32,4391F6DF,3C4F4ABA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,33,43929FE1,3C5BD465,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,34,4393427C,3C68796D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,35,43912260,3C4ACD31,00000000,3BB211F3,44D28309,388D10E4,00000000,00000000,00000000,1
8,1500.0,36,4391B31F,3C594238,00000000,3BA4EB32,44C29240,388BF606,00000000,00000000,00000000,1
8,1500.0,37,43923DF1,3C67EC7A,00000000,3B9799FB,44B28321,388957FC,00000000,00000000,00000000,1
8,1500.0,38,4392C2E3,3C76BD05,00000000,3B8A31EB,44A26BFF,38853201,00000000,00000000,00000000,1
8,1500.0,39,439341FD,3C82D1D4,00000000,3B798CAE,449262B6,387F0BF6,00000000,00000000,00000000,1
8,1500.0,40,4393BB35,3C8A4725,00000000,3B5ED50C,44827CE9,3870B98C,00000000,00000000,00000000,1
8,1500.0,41,43942E7A,3C9083DF,00000000,3B4468B2,4465A655,385DC022,00000000,00000000,00000000,1
8,1500.0,42,43949BAA,3C9628FD,00000000,3B2A6BDC,4446F30A,3847ECF8,00000000,00000000,00000000,1
8,1500.0,43,43950290,3C9BA7BE,00000000,3B110647,44290BE6,38305BA7,00000000,00000000,00000000,1
8,1500.0,44,439562E7,3CA0F6A3,00000000,3AF0C9A2,440C22AD,38176600,00000000,00000000,00000000,1
8,1500.0,45,4395908F,3CA72989,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,46,4395E569,3CABDDD9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,47,43963206,3CB031B6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,48,43969592,3CB32FE1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,1500.0,49,4396D247,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,1,434D8000,3792778A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,2,435997E2,390E4536,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,3,435604D3,387594EC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,4,4357099E,38523586,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,5,435D662C,38B8BD6E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,6,43630C2F,3912BF0B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,7,43681E37,3957F750,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,8,436CB767,3995DCDC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,9,4370ECC0,39C6B281,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,10,4374CE95,39FE20E0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,11,437869BC,3A24215F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,12,437BC783,3A5A2CB4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,13,437EEE37,3A8E1F4E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,14,4380F476,3AB4C1A1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,15,43825E73,3AE15222,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,16,4383B719,3B0A12A4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,17,4384FFF8,3B26C207,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,18,43863A60,3B46D389,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,19,43876773,3B6A59A8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,20,438887D2,3B88A04A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,21,43899949,3B9DFC56,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,22,438A9E9B,3BB53E02,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,23,438B9955,3BCE4C52,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,24,438C8A17,3BE91FD6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,25,438D7175,3C02D75A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,26,438E4FF0,3C10CEA5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,27,438F25F3,3C1CA4F5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,28,438FF3E9,3C28C8E4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,29,4390BA2C,3C35332C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,30,4391790E,3C41DC02,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,31,439230D6,3C4EBB19,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,32,4392E1C6,3C5BC850,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,33,43938C14,3C68FADB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,34,43942FEF,3C76499B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,35,4394CD80,3C81D587,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,36,439564E5,3C888A76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,37,4395F638,3C8F3E70,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,38,43968188,3C95EB85,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,39,439341FC,3C827507,00000000,3B798E49,449263A6,387E58AC,00000000,00000000,00000000,1
9,1500.0,40,4393BB35,3C8A31FA,00000000,3B5ED563,44827D1C,38709510,00000000,00000000,00000000,1
9,1500.0,41,43942E7A,3C9083DF,00000000,3B4468B2,4465A655,385DC022,00000000,00000000,00000000,1
9,1500.0,42,43949BAA,3C9628FD,00000000,3B2A6BDC,4446F30A,3847ECF8,00000000,00000000,00000000,1
9,1500.0,43,43950290,3C9BA7BE,00000000,3B110647,44290BE6,38305BA7,00000000,00000000,00000000,1
9,1500.0,44,439562E7,3CA0F6A3,00000000,3AF0C9A2,440C22AD,38176600,00000000,00000000,00000000,1
9,1500.0,45,4395908F,3CA72989,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,46,4395E569,3CABDDD9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,47,43963206,3CB031B6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,48,43969592,3CB32FE1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,1500.0,49,4396CE01,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,1,434E0000,37B52427,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,2,435A19E4,391AE34B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,3,435687E1,3887AB9C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,4,43576B31,38669395,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,5,435DCA06,38CC0F86,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,6,436371F3,39230D28,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,7,436885A2,397136B2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,8,436D205A,39A82ED0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,9,43715728,39DFFDA5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,10,43753A77,3A0FDBA4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,11,4378D71D,3A38D670,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,12,437C35EB,3A724D17,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,13,437F5E5C,3A9BACB3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,14,43812D7B,3AC39A94,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,15,43829877,3AF13E29,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,16,4383F216,3B127036,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,17,43853BEB,3B2F6040,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,18,43867744,3B4F868F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,19,4387A543,3B72F0E8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,20,4388C621,3B8CBC95,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,21,4389D7A1,3BA1E90F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,22,438ADD8A,3BB8D02B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,23,438BD8D1,3BD166B8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,24,438CCA1A,3BEBA4C7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,25,438DB1FA,3C03BFFF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,26,438E90ED,3C116B5A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,27,438F6766,3C1D4560,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,28,439035CC,3C296D01,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,29,4390FC79,3C35DA8E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,30,4391BBC1,3C428677,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,31,439273EC,3C4F68AB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,32,4390A67E,3C3A7447,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,1500.0,33,43914DA4,3C498908,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
