case,dx,k,ztp1,zqp1,zqsat,pgeo,pgeoh,pverv,ptte,pqte
5,1500.0,30,438ECB9A,3C33E820,3C49F394,46D5B19F,46DE1DBE,BE8B5B53,378BAFFE,328F0A3C
5,1500.0,31,438F7B87,3C414ECB,3C577642,46C52B31,46CD4580,BE8435C5,378DE799,32914F76
5,1500.0,32,439024C1,3C4EF929,3C652208,46B54587,46BD10E1,BE798459,37900998,32937E90
5,1500.0,33,4390C77F,3C5CDD31,3C72ED50,46A5FB4C,46AD7A2B,BE6A1C44,379216AA,3295983C
5,1500.0,34,439163EE,3C6AF00A,3C8066F4,469747F6,469E7C6E,BE5A4D7B,37940F60,32979D0E
5,1500.0,35,4391FA32,3C79260B,3C875C7E,468927B9,4690137E,BE4A316B,3795F431,32998D82
5,1500.0,36,43928A69,3C83B97E,3C8E51BE,46772F09,46823BF3,BE39E0AF,3797C57D,329B69F9
5,1500.0,37,439314A8,3C8AE4CD,3C9540B8,465D2A1E,4669E62C,BE29736C,37998386,329D32B6
5,1500.0,38,439398FA,3C920DB6,3C9C2300,46443DB4,46506E0F,BE190167,379B2E71,329EE7E0
5,1500.0,39,43941762,3C992C74,3CA2F1B9,462C6886,46380D57,BE08A24B,379CC644,32A0897D
5,1500.0,40,43948FD4,3C9FBD60,3CA9A512,4615AB56,4620C3B5,BDF0DE63,379E4AE1,32A2176E
5,1500.0,41,4395023B,3CA5F128,3CB034AC,46000927,460A92F8,BDD0FF7D,379FBBFC,32A39165
5,1500.0,42,43956E70,3CABFAB3,3CB696E2,45D70F46,45EAFEAB,BDB1D9F1,37A1191A,32A4F6E4
5,1500.0,43,4395D437,3CB1CF62,3CBCC091,45B05FBE,45C31FE3,BD93A4E2,37A26179,32A64724
5,1500.0,44,43963336,3CB76272,3CC2A44F,458C1F46,459D9F9B,BD6D3B88,37A393F8,32A780FE
5,1500.0,45,43968AE7,3CBCA3EB,3CC8314E,4554EE37,45753DE3,BD361901,37A4AEE5,32A8A2B5
5,1500.0,46,4396DA7B,3CC17E69,3CCD5117,45174C1C,45349E8C,BD029582,37A5AFA5,32A9A99F
5,1500.0,47,4397209C,3CC5D27B,3CD1E28A,44C04535,44F3F358,BCA74D54,37A691E9,32AA9151
5,1500.0,48,43975AB3,3CC96872,3CD5AB0E,4443910F,448C9712,BC2B5A5F,37A74D53,32AB513A
5,1500.0,49,43978000,3CCB8E9B,3CD7EF2A,435BE7F5,43DBE7F5,BB41B38A,37A7C5AC,32ABCC77
6,1500.0,1,435D4000,391DF558,399AC6A1,483FED1A,484D0DC0,80000000,00000000,00000000
6,1500.0,2,435D4000,38DF1EBD,395AA7C7,4829A99B,4832CC74,80000000,00000000,00000000
6,1500.0,3,435D4000,38ACBFE7,39294E45,48198684,482086C2,80000000,00000000,00000000
6,1500.0,4,435D4000,388D20CF,390A523F,480CDB38,48128646,80000000,00000000,00000000
6,1500.0,5,435D4000,386EDE00,38EA1FC2,48026EA5,4807302B,80000000,00000000,00000000
6,1500.0,6,435ED267,3878D23C,38F7CAAE,47F31C49,47FB5A3C,BBB05469,34CFBA88,2FD4B6D1
6,1500.0,7,4363D578,38C13206,394A7A02,47E37B48,47EADE56,BCFAF817,35D984CA,30DEBD3A
6,1500.0,8,4368611A,390CFA2E,399ACEC6,47D56531,47DC183A,BD92CE7F,3637D898,313C4226
6,1500.0,9,436C8A58,3944079E,39E0AFC1,47C89025,47CEB229,BDE795A8,367C957B,318152AE
6,1500.0,10,437060F2,39953003,3A1C5B3E,47BCC5E8,47C26E1F,BE1D36F0,369DFE99,31A1C951
6,1500.0,11,4373F101,39DE5F2F,3A524249,47B1DD73,47B71DB1,BE44B338,36BB6BC6,31BFEB4A
6,1500.0,12,43774408,3A1D7D6E,3A896169,47A7B6EA,47AC9D34,BE698DFC,36D6E0E1,31DC0918
6,1500.0,13,437A61A6,3A565814,3AAF3D0D,479E390B,47A2D09E,BE85A637,36F09CD6,31F66329
6,1500.0,14,437D500F,3A8D3BAE,3ADBCFB0,47954F79,4799A178,BE94CF45,37046972,320796FC
6,1500.0,15,43800A30,3AB53A40,3B07F34E,478CE983,4790FD79,BEA22ADA,370FD6A5,32134A64
6,1500.0,16,43815971,3AE365C8,3B25B379,4784F952,4788D58D,BEADAE9E,371AA7AF,321E5DE3
6,1500.0,17,43829797,3B0BF6F2,3B46F50C,477AE68E,47811D16,BEB75A27,3724EB70,3228E0B4
6,1500.0,18,4383C62A,3B297A4A,3B6B6062,476C9B1F,477392F2,BEBF34BE,372EAE97,3232DFD7
6,1500.0,19,4384E67D,3B4A47CE,3B893E2D,475EFF83,4765A34D,BEC54B79,3737FC01,323C6668
6,1500.0,20,4385F9B2,3B6E6405,3B9DD84D,47520542,47585BB9,BEC9AFC3,3740DD17,32457E0C
6,1500.0,21,438700C7,3B8AE700,3BB32506,47459FD2,474BAECB,BECC7632,37495A05,324E2F20
6,1500.0,22,4387FC97,3BA03F7A,3BC8BEFD,4739C44C,473F90DA,BECDB59F,375179E5,325680EB
6,1500.0,23,4388EDE6,3BB735D1,3BDE4FB0,472E6920,4733F7BC,BECD8663,375942FC,325E79D7
6,1500.0,24,4389D55D,3BCFC1A4,3BF47A5F,472385ED,4728DA84,BECC01D0,3760BAC9,32661F87
6,1500.0,25,438AB391,3BE78111,3C05B597,4719135B,471E3156,BEC943F7,3767E615,326D76DE
6,1500.0,26,438B8904,3BFE2D5E,3C118942,470F0AFE,4713F560,BEC566FC,376EC916,32748430
6,1500.0,27,438C562D,3C0AD963,3C1DB06E,4705671B,470A209B,BEC082A9,3775679B,327B4B60
6,1500.0,28,438D1B73,3C17012F,3C2A22F6,46F84534,4700AD9C,BEBAB059,377BC4FE,3280E7EF
6,1500.0,29,438DD933,3C238647,3C36D89A,46E671E0,46EF2F2F,BEB408C9,3780F21E,32840A5C
6,1500.0,30,438E8FBD,3C306031,3C43C8AA,46D54C45,46DDB492,BEACA426,3783E3F7,32870E4D
6,1500.0,31,438F3F59,3C3D8614,3C50EA55,46C4CD58,46CCE3F7,BEA499DA,3786B934,3289F4F2
6,1500.0,32,438FE846,3C4AEE9F,3C5E3492,46B4EEF4,46BCB6BB,BE9C0082,378972D5,328CBF51
6,1500.0,33,43908AB9,3C588FC5,3C6B9DC8,46A5ABC1,46AD272B,BE92EE01,378C11B5,328F6E4B
6,1500.0,34,439126DF,3C665EDF,3C791C15,4696FF38,469E3058,BE897770,378E9690,329202A0
6,1500.0,35,4391BCDD,3C745093,3C835283,4688E58E,468FCE18,BE7F6261,37910200,32947CED
6,1500.0,36,43924CD1,3C812C73,3C8A16E5,4676B768,4681FD03,BE6B5DD0,3793547C,3296DDAE
6,1500.0,37,4392D6CE,3C883547,3C90D540,465CBEBF,466974CA,BE57075E,37958E5A,3299253A
6,1500.0,38,43935AE2,3C8F3BE1,3C978784,4643DE26,465008B6,BE42843B,3797AFCB,329B53C2
6,1500.0,39,4393D90C,3C963854,3C9E26B4,462C1458,4637B397,BE2DF8E7,3799B8D6,329D694E
6,1500.0,40,43945145,3C9CA8F0,3CA4AB94,46156211,46207519,BE198B18,379BA953,329F65B6
6,1500.0,41,4394C375,3CA2C125,3CAB0DBC,45FF94A2,460A4F09,BE055E27,379D80E4,32A14898
6,1500.0,42,43952F75,3CA8AFE1,3CB143C6,45D6A57A,45EA8B2F,BDE32D5A,379F3EE9,32A31151
6,1500.0,43,4395950A,3CAE6AB5,3CB742E8,45B008C7,45C2BFC5,BDBCB7C7,37A0E26C,32A4BEE6
6,1500.0,44,4395F3DB,3CB3E52E,3CBCFE27,458BDA08,459D51CA,BD97B108,37A269FC,32A64FDC
6,1500.0,45,43964B61,3CB90F7B,3CC26502,455484C8,4574C48E,BD68F5C8,37A3D36F,32A7C1FB
6,1500.0,46,43969ACD,3CBDD48F,3CC76193,4517010F,45344503,BD2719A4,37A51B72,32A911DD
6,1500.0,47,4396E0CC,3CC215AE,3CCBD3D3,44BFE5AF,44F37A35,BCD61E9A,37A63C81,32AA39DC
6,1500.0,48,43971AC5,3CC59BD5,3CCF8265,44432FC8,448C5129,BC5B5294,37A72BED,32AB2F07
6,1500.0,49,43974000,3CC7B8C5,3CD1B73F,435B7A80,43DB7A80,BB77EF88,37A7C5AC,32ABCC77
7,1500.0,1,4346999A,36F8DA87,3744C343,483AF0F7,4846B950,80000000,00000000,00000000
7,1500.0,2,4346999A,36AFC9C6,370AFE1E,4826F557,482F289F,80000000,00000000,00000000
7,1500.0,3,434BA08C,370E0FD0,376AD98D,481850A4,481EC20D,BC1028C5,3581C17F,3084DEB7
7,1500.0,4,4352F5FA,379DCEEA,380BB86D,480C77B2,4811DF3A,BD113FCE,361F85FB,31235A17
7,1500.0,5,43594C9C,3814DCAA,388C3EB5,48026465,4807102A,BD914DBD,36715301,31771DB4
7,1500.0,6,435EE4A7,387ADFEC,38FA046A,47F332A0,47FB7140,BDDA90E2,369CC226,31A08546
7,1500.0,7,4363E822,38C2BE9E,394C40A3,47E39056,47EAF400,BE10DD01,36BD1C23,31C1A608
7,1500.0,8,43687423,390E1446,399C2315,47D57918,47DC2CAD,BE32864D,36DA7335,31DFB15E
7,1500.0,9,436C9DB9,3945871A,39E29479,47C8A2FD,47CEC583,BE51B756,36F54F32,31FB3260
7,1500.0,10,437074A4,39967B27,3A1DA6DE,47BCD7CA,47C28078,BE6E198B,37070ADE,320A4892
7,1500.0,11,437404FE,39E0C3F9,3A53F958,47B1EE6E,47B72F1B,BE83BF0C,37128A78,32160ED1
7,1500.0,12,4377584C,3A1F6B90,3A8A7C47,47A7C70E,47ACADC1,BE8EE8D3,371D451B,32210B5F
7,1500.0,13,437A762C,3A59359A,3AB0A20B,479E4865,47A2E05A,BE9889F1,3727535D,322B576A
7,1500.0,14,437D64D4,3A8F3E17,3ADD93B8,47955E13,4799B070,BEA0A908,3730C947,32350774
7,1500.0,15,438014B1,3AB7EE11,3B090AAD,478CF767,47910BB6,BEA7517E,3739B759,323E2C63
7,1500.0,16,4381640F,3AE6EA34,3B2704DA,47850687,4788E318,BEAC9213,37422B65,3246D460
7,1500.0,17,4382A250,3B0E318D,3B488383,477AFFAC,478129F6,BEB07BBC,374A3106,324F0B4A
7,1500.0,18,4383D0FF,3B2C3E14,3B6D2DB2,476CB2F9,4773AB6B,BEB320DB,3751D22A,3256DB4E
7,1500.0,19,4384F16C,3B4DA592,3B8A43E4,475F1625,4765BA88,BEB494B5,3759174E,325E4D1D
7,1500.0,20,438604BA,3B726CCE,3B9EFBA8,47521AB3,475871C0,BEB4EAF5,376007CB,3265683C
7,1500.0,21,43870BE7,3B8D496C,3BB46364,4745B41E,474BC3A7,BEB4375F,3766AA03,326C3337
7,1500.0,22,438807D0,3BA30897,3BCA14B6,4739D777,473FA494,BEB28D8F,376D0387,3272B3BD
7,1500.0,23,4388F936,3BBA6DE8,3BDFBE21,472E7B31,47340A59,BEB000D8,37731938,3278EED1
7,1500.0,24,4389E0C5,3BD37126,3BF60AC0,472396EC,4728EC0B,BEACA417,3778EF66,327EE8DC
7,1500.0,25,438ABF0F,3BEB83FD,3C068F24,4719234A,471E41CB,BEA88BBE,377E89CC,328252D7
7,1500.0,26,438B9499,3C012631,3C1274BB,470F19E6,471404CA,BEA3C9CD,3781F5D9,32851453
7,1500.0,27,438C61D6,3C0CF42F,3C1EAE0E,47057505,470A2F02,BE9E6DA3,37848C0A,3287BA69
7,1500.0,28,438D2731,3C1924BA,3C2B3337,46F85F1B,4700BB08,BE9887C0,378708C6,328A466D
7,1500.0,29,438DE504,3C25AFC1,3C37FBA7,46E689EE,46EF4825,BE922803,37896D3B,328CB994
7,1500.0,30,438E9BA2,3C328D08,3C44FEF1,46D56287,46DDCBB6,BE8B5DA7,378BBA6A,328F14E7
7,1500.0,31,438F4B51,3C3FB38F,3C523402,46C4E1E3,46CCF959,BE84375B,378DF13C,32915954
7,1500.0,32,438FF44F,3C4D19EF,3C5F91A4,46B501D3,46BCCA6C,BE79865B,3790127B,329387A9
7,1500.0,33,439096D3,3C5AB65C,3C6D0E6F,46A5BD0A,46AD393B,BE6A1D66,37921ED1,3295A095
7,1500.0,34,4391330A,3C687E48,3C7AA068,46970EF7,469E40D7,BE5A4DFE,379416D1,3297A4AD
7,1500.0,35,4391C917,3C766632,3C841E6C,4688F3D5,468FDD17,BE4A3184,3795FAF3,3299946D
7,1500.0,36,4392591A,3C823140,3C8AEC8F,4676D124,46820A92,BE39E089,3797CB94,329B7035
7,1500.0,37,4392E325,3C8932F5,3C91B496,465CD5CC,46698D25,BE297331,379988F7,329D3849
7,1500.0,38,43936746,3C903169,3C987062,4643F2A2,46501E71,BE19012E,379B3343,329EECD0
7,1500.0,39,4393E57E,3C9724EC,3C9F1918,462C2662,4637C6D1,BE08A22E,379CCA7E,32A08DD1
7,1500.0,40,43945DC3,3C9D98F6,3CA5A736,461571C8,462085F3,BDF0DE26,379E4E87,32A21B2A
7,1500.0,41,4394CFFF,3CA3B9EB,3CAC126D,45FFAF9D,460A5D9D,BDD0FF2E,379FBF16,32A39492
7,1500.0,42,43953C0A,3CA9B118,3CB2513C,45D6BC38,45EAA3FF,BDB1D9A4,37A11BAF,32A4F988
7,1500.0,43,4395A1AA,3CAF7420,3CB858DF,45B01B7F,45C2D471,BD93A49D,37A26390,32A64948
7,1500.0,44,43960084,3CB4F655,3CBE1C1C,458BE8F2,459D628B,BD6D3B20,37A39598,32A782A9
7,1500.0,45,43965813,3CBA27F3,3CC38A91,45549B83,4574DEB3,BD3618BB,37A4B018,32A8A3F0
7,1500.0,46,4396A789,3CBEF3F0,3CC88E4B,45171140,45345853,BD02955C,37A5B075,32A9AA74
7,1500.0,47,4396ED8F,3CC33B0B,3CCD06BF,44BFFA50,44F3945C,BCA74D34,37A69261,32AA91CC
7,1500.0,48,4397278E,3CC6C62B,3CD0BA6E,444344CD,448C6044,BC2B5A57,37A74D82,32AB516B
7,1500.0,49,43974CCD,3CC8E610,3CD2F25D,435B9228,43DB9228,BB41B38A,37A7C5AC,32ABCC77
8,1500.0,1,434B8000,377F123A,37D29687,483DF255,484A051D,80000000,00000000,00000000
8,1500.0,2,434B8000,37342DAC,3794C227,48297877,4831DF8D,80000000,00000000,00000000
8,1500.0,3,434F1C06,3766CF03,37C50278,481A83C0,48211160,BACBE8F3,343A5421,303ECCEF
8,1500.0,4,43569192,37FABD96,3865EE53,480E76EC,4813F61F,BBF1D985,350ED8CD,31124674
8,1500.0,5,435D03FA,38686206,38E33B2B,4804377C,4808F7B8,BC84334E,35620C3A,31677910
8,1500.0,6,4362B48A,38C0FF3F,3947F121,47F68BBD,47FEEE81,BCCD0664,3595BCFA,319954F8
8,1500.0,7,4367CE02,39140037,39A18E6D,47E6A4E6,47EE28F8,BD0A0E3D,35B6A4DD,31BB0707
8,1500.0,8,436C6DF9,3955B58A,39F4A84E,47D84FD4,47DF20D3,BD2BCE77,35D47CB9,31D9963F
8,1500.0,9,4370A9D8,3993368C,3A300AAB,47CB415A,47D17ED5,BD4B2C11,35EFCEB7,31F59017
8,1500.0,10,437491A5,39D12883,3A732A8D,47BF4251,47C503E1,BD67C889,36048118,3207AF34
8,1500.0,11,437831B0,3A162A16,3AA26554,47B428F5,47B980C2,BD80B71A,36103351,3213A949
8,1500.0,12,437B93A6,3A4EA708,3AD31BF0,47A9D4D9,47AED128,BD8C02A8,361B1D40,321ED646
8,1500.0,13,437EBF49,3A8968E3,3B06D01C,47A02C4F,47A4D88B,BD95C50D,362557E7,32294FC6
8,1500.0,14,4380DD74,3AB1A798,3B293306,47971A98,479B8011,BD9E03AA,362EF7A7,32332AA7
8,1500.0,15,438245DD,3AE05205,3B5088D6,478E8EBC,4792B51E,BDA4C90D,36380D4A,323C781B
8,1500.0,16,43839B0C,3B0ACD98,3B7C6548,47867AA6,478A685B,BDAA2362,3640A6D9,32454681
8,1500.0,17,4384DED4,3B28D395,3B961017,477DA50B,47828CF2,BDAE234A,3648D028,324DA1F4
8,1500.0,18,438612C8,3B4A46D3,3BAF6DBA,476F18B1,47763032,BDB0DAFE,3650934C,325594C9
8,1500.0,19,4387383C,3B6F2C36,3BC9C353,47613F24,47680130,BDB25DB7,3657F8E6,325D27D5
8,1500.0,20,4388505A,3B8BC1A8,3BE473D9,475409AC,475A7D18,BDB2BF35,365F0870,326462C0
8,1500.0,21,43895C24,3BA1A30F,3BFF5B8E,47476B8A,474D9641,BDB2135F,3665C867,326B4C30
8,1500.0,22,438A5C79,3BB93488,3C0DB57B,473B59A3,474140D3,BDB06E08,366C3E74,3271E9F0
8,1500.0,23,438B521E,3BD26DF7,3C1C4E7E,472FCA43,47357274,BDADE2BB,36726F8E,32784114
8,1500.0,24,438C3DC2,3BED4525,3C2B6F49,4724B4E0,472A2212,BDAA849E,36786015,327E5619
8,1500.0,25,438D1FF9,3C0367CC,3C3B0D70,471A1207,471F47AE,BDA668B2,367E13D0,3282166F
8,1500.0,26,438DF948,3C0EB844,3C4B1E76,470FDB40,4714DC61,BDA1A237,3681C707,3284E461
8,1500.0,27,438ECA26,3C1A5505,3C5B97B7,47060AC3,470ADA1F,BD9C3FC0,368468E9,32879670
8,1500.0,28,438F92FC,3C26368E,3C6C6E3C,46F936C7,47013B68,BD965210,3686F0E3,328A2DF7
8,1500.0,29,43905429,3C32555F,3C7D9717,46E7110C,46EFF6BD,BD8FE940,36896024,328CAC2E
8,1500.0,30,43910DFE,3C3EA975,3C878356,46D59C3A,46DE2B5A,BD8914D2,368BB7B6,328F1223
8,1500.0,31,4391C0C5,3C4B2AD0,3C9058B8,46C4D12F,46CD0D1A,BD81E3A3,368DF882,329160C7
8,1500.0,32,43926CBC,3C57D0E7,3C994595,46B4A9A6,46BC9543,BD74C7FA,36902356,329398EB
8,1500.0,33,43931219,3C6492E1,3CA243A3,46A5203B,46ACBE0A,BD654745,369238DF,3295BB42
8,1500.0,34,4390AD93,3C4ACD31,3C6A6D63,46965937,469D826C,BD5A5BC6,36942E7F,3297BCED
8,1500.0,35,439142ED,3C594238,3C773744,46884F0F,468F3003,BD4A3B4A,3696105B,3299AA59
8,1500.0,36,4391D243,3C67EC7A,3C8200C8,4675A813,46816E1A,BD39E6BE,3697DED1,329B83E9
8,1500.0,37,43925BAA,3C76BD05,3C8860A0,465BCBBB,466873F3,BD29762C,36999A22,329D49DD
8,1500.0,38,4392DF2F,3C82D1D4,3C8EB55A,46430617,464F2383,BD19014C,369B4276,329EFC61
8,1500.0,39,43935CD3,3C8A4725,3C94F87E,462B55E2,4636E8AB,BD089FBF,369CD7D3,32A09B78
8,1500.0,40,4393D48A,3C9083DF,3C9B22D0,4614BBFC,461FC317,BCF0D8B4,369E5A12,32A226FC
8,1500.0,41,4394463E,3C9628FD,3CA12C7D,45FE772C,4609B4E1,BCD0FAAA,369FC8EB,32A39EA3
8,1500.0,42,4394B1C7,3C9BA7BE,3CA70C84,45D5B4B1,45E98497,BCB1D619,36A123E1,32A501ED
8,1500.0,43,439516EC,3CA0F6A3,3CACB8C2,45AF427D,45C1E4CB,BC93A207,36A26A36,32A65017
8,1500.0,44,43957553,3CA609F3,3CB224D5,458B3BE2,459CA02E,BC6D379F,36A39AC9,32A787F9
8,1500.0,45,4395CC77,3CAAD321,3CB74134,45539398,4573AF2C,BC36169C,36A4B3EE,32A8A7DE
8,1500.0,46,43961B8A,3CAF3EA8,3CBBF91E,45165521,45337804,BC029446,36A5B30E,32A9AD1D
8,1500.0,47,43966139,3CB32FE1,3CC02E29,44BF0A94,44F2647A,BBA74C5C,36A693E1,32AA9355
8,1500.0,48,43969AF0,3CB67400,3CC3AA28,44425071,448BB0AF,BB2B5A02,36A74E19,32AB5205
8,1500.0,49,4396C000,3CB8697E,3CC5C0E4,435A7F09,43DA7F09,BA41B38D,36A7C5AC,32ABCC77
9,1500.0,1,434D8000,3792778A,380E1A9C,483F558B,484B86B5,80000000,00000000,00000000
9,1500.0,2,434D8000,374EEC2E,37C8C349,482AA827,48332462,80000000,00000000,00000000
9,1500.0,3,43506AB0,376ED7CA,37EE24BA,481B93B5,48222BEC,BAA3DAF7,341691A7,301A2EC0
9,1500.0,4,4357EC4A,3800AFAD,3889FD5D,480F7368,4814FB7D,BBDAB6C5,350683BF,3109BE35
9,1500.0,5,435E691E,386D0014,3907983E,48052369,4809EB52,BC7BE8AC,355A3D9F,315F7A7F
9,1500.0,6,436422DF,38C3CBC9,396D7E27,47F846AE,48005B80,BCC69581,35921102,31959271
9,1500.0,7,43694494,39157BAF,39BF2038,47E84626,47EFD65D,BD06D6FE,35B32E0F,31B77AF1
9,1500.0,8,436DEC05,39570846,3A1036E8,47D9D9EA,47E0B5EE,BD28AC0F,35D13628,31D63B8E
9,1500.0,9,43722EBC,3993A322,3A4EE70F,47CCB657,47D2FDE7,BD482CE6,35ECB44E,31F2629E
9,1500.0,10,43761CD8,39CFC3CA,3A8E8250,47C0A3EB,47C66EC7,BD64F6F8,3603083F,32062D4F
9,1500.0,11,4379C2BF,3A176328,3ABDE21F,47B5789E,47BAD90E,BD7ED0CB,360ECD61,32123AC1
9,1500.0,12,437D2A2F,3A5295F3,3AF6FA79,47AB13CC,47B0182D,BD8AD023,3619C8F9,321D79D5
9,1500.0,13,43802D7B,3A8D2A27,3B1DC27D,47A15B9D,47A60F6D,BD94AFC7,36241435,3228044F
9,1500.0,14,4381ADB6,3AB7A99C,3B45B32E,47983B31,479CA7CE,BD9D0BF0,362DC395,3231EF31
9,1500.0,15,43831869,3AE91275,3B72F491,478FA173,4793CE94,BDA3EE8B,3636E7FE,323B4BC5
9,1500.0,16,43846FC4,3B10CE83,3B927101,47878034,478B7451,BDA96548,363F8F96,32442889
9,1500.0,17,4385B59E,3B30B8CF,3BAD48A4,477F9724,47838C18,BDAD8075,3647C63C,324C91A6
9,1500.0,18,4386EB8B,3B54554C,3BC96CE4,4770F2F6,4778161A,BDB05208,364F961D,32549186
9,1500.0,19,438812E3,3B7BA9FA,3BE62D6A,476302A4,4769CFD1,BDB1ED12,365707E6,325C310D
9,1500.0,20,43892CD1,3B935B66,3C0189F6,4755B75E,475C3576,BDB26536,365E231E,326377EE
9,1500.0,21,438A3A57,3BAABAB8,3C109814,47490452,474F3948,BDB1CE4B,3664EE4B,326A6CD9
9,1500.0,22,438B3C58,3BC3ED2A,3C204FA2,473CDE51,4742CF5C,BDB03C25,366B6F22,327115A4
9,1500.0,23,438C339A,3BDEEA32,3C30A618,47313B96,4736ED46,BDADC250,3671AAA1,3277776E
9,1500.0,24,438D20CB,3BFBA6CB,3C4190A2,47261389,472B89E6,BDAA73FE,3677A531,327D96B9
9,1500.0,25,438E0484,3C0BE355,3C53040F,471B5EAA,47209D2E,BDA665C4,367D629F,3281BBB6
9,1500.0,26,438EDF46,3C17D3BE,3C64F43A,4711167A,47162027,BDA1ACA3,3681731C,32848E73
9,1500.0,27,438FB18A,3C241311,3C775574,47073531,470C0CCC,BD9C5623,36841982,32874521
9,1500.0,28,43907BBA,3C309986,3C850DD5,46FB6B35,47025D96,BD967320,3686A5D7,3289E11E
9,1500.0,29,43913E35,3C3D5F3E,3C8E9D58,46E9262A,46F21B3E,BD9013D1,3689194F,328C63A5
9,1500.0,30,4391F94C,3C4A5BD9,3C9852CF,46D7931B,46E03116,BD8947C9,368B74F1,328ECDC3
9,1500.0,31,4392AD4A,3C578708,3CA227EE,46C6AADB,46CEF520,BD821E01,368DB9AA,3291206D
9,1500.0,32,43935A6E,3C64D7FD,3CAC15FD,46B6671D,46BE6096,BD7549AC,368FE849,32935C73
9,1500.0,33,439400EF,3C7245A1,3CB61624,46A6C270,46AE6DA3,BD65D446,3692017C,3295828B
9,1500.0,34,4394A0FA,3C7FC642,3CC0211B,4697B833,469F173E,BD55F67D,369405D8,3297934C
9,1500.0,35,43953AB5,3C86A7E7,3CCA2F62,46894487,46905928,BD45CA22,3695F5D7,32998F33
9,1500.0,36,4395CE3F,3C8D6BEB,3CD43936,4676C89B,46822FE7,BD35683C,3697D1DB,329B76A3
9,1500.0,37,43965BAB,3C94295E,3CDE3604,465C2A5C,46693169,BD24E948,36999A26,329D49E1
9,1500.0,38,4392DF2F,3C827507,3C8EB55A,464305F7,464F234E,BD190248,369B4277,329EFC61
9,1500.0,39,43935CD3,3C8A31FA,3C94F87E,462B55DD,4636E8A2,BD089FF4,369CD7D3,32A09B78
9,1500.0,40,4393D48A,3C9083DF,3C9B22D0,4614BBFC,461FC317,BCF0D8B4,369E5A12,32A226FC
9,1500.0,41,4394463E,3C9628FD,3CA12C7D,45FE772C,4609B4E1,BCD0FAAA,369FC8EB,32A39EA3
9,1500.0,42,4394B1C7,3C9BA7BE,3CA70C84,45D5B4B1,45E98497,BCB1D619,36A123E1,32A501ED
9,1500.0,43,439516EC,3CA0F6A3,3CACB8C2,45AF427D,45C1E4CB,BC93A207,36A26A36,32A65017
9,1500.0,44,43957553,3CA609F3,3CB224D5,458B3BE2,459CA02E,BC6D379F,36A39AC9,32A787F9
9,1500.0,45,4395CC77,3CAAD321,3CB74134,45539398,4573AF2C,BC36169C,36A4B3EE,32A8A7DE
9,1500.0,46,43961B8A,3CAF3EA8,3CBBF91E,45165521,45337804,BC029446,36A5B30E,32A9AD1D
9,1500.0,47,43966139,3CB32FE1,3CC02E29,44BF0A94,44F2647A,BBA74C5C,36A693E1,32AA9355
9,1500.0,48,43969AF0,3CB67400,3CC3AA28,44425071,448BB0AF,BB2B5A02,36A74E19,32AB5205
9,1500.0,49,4396C000,3CB8697E,3CC5C0E4,435A7F09,43DA7F09,BA41B38D,36A7C5AC,32ABCC77
10,1500.0,1,434E0000,37B52427,381904FB,483F9D3D,484BD602,80000000,00000000,00000000
10,1500.0,2,434E0000,377FE8A1,37D82F1E,482AE2F6,4833647A,80000000,00000000,00000000
10,1500.0,3,4350CA7E,3790E654,37FB5056,481BC631,48226171,BA9C86B1,341013BE,301388F4
10,1500.0,4,43584F8E,381BC877,38915473,480FA04F,48152AF1,BBD678DD,350510E0,3108426F
10,1500.0,5,435ECF60,388F30E3,390E93CD,48054B8F,480A15AD,BC799ACB,3558F16B,315E2651
10,1500.0,6,43648BC8,38EC3D49,397963B9,47F88EA7,48008170,BCC561EA,35917C01,3194F9DD
10,1500.0,7,4369AFDF,3934223E,39C878F7,47E886B3,47F01A6E,BD063A8C,35B2A870,31B6F21D
10,1500.0,8,436E597C,39816C27,3A171E89,47DA13C1,47E0F2F8,BD280F48,35D0BE8B,31D5C112
10,1500.0,9,43729E32,39B18D58,3A589F9C,47CCEA09,47D3348A,BD479111,35EC4998,31F1F558
10,1500.0,10,43768E29,39F555D1,3A95179C,47C0D1EF,47C69F87,BD645CB6,3602D8DF,3205FCCC
10,1500.0,11,437A35CA,3A2D5567,3AC6857E,47B5A15B,47BB0458,BD7E384C,360EA393,32120FF3
10,1500.0,12,437D9ED8,3A6B824A,3B012A63,47AB379C,47B03E5F,BD8A84A5,3619A464,321D545F
10,1500.0,13,43806892,3A9AF710,3B24FF19,47A17ACA,47A630D9,BD9464CC,3623F48C,3227E3E3
10,1500.0,14,4381E986,3AC69973,3B4EA648,47985600,479CC4BC,BD9CC120,362DA88F,3231D385
10,1500.0,15,438354E7,3AF8E49D,3B7DB576,478FB822,4793E745,BDA3A38D,3636D15B,323B3497
10,1500.0,16,4384ACE7,3B1902DC,3B98BA90,478792FB,478B88FF,BDA919C4,363F7D1C,3244159E
10,1500.0,17,4385F35F,3B390DA9,3BB472A7,477FB546,47839CF7,BDAD340A,3647B7BA,324C82CB
10,1500.0,18,438729E1,3B5C9B4A,3BD1622F,47710A0B,4778309E,BDB00465,364F8B5C,32548683
10,1500.0,19,438851C7,3B81D71A,3BEECBC1,47631302,4769E376,BDB19DE7,365700BB,325C29B6
