case,dx,k,ptenh,pqenh,puen,pven,pten,pqsen,pgeo,pgeoh,paph,ptu,pqu,plu,puu,pvu,ptd_in,pqd_in,pmfd_in,pmfds_in,pmfdq_in,pdmfdp_in
12,27000.0,4,4357B4A6,386F55F4,420790DA,00000000,43589A4E,3897183E,480FF0B3,48157D3F,4648C210,4357B4A6,386F55F4,00000000,4210D55C,00000000,4357B4A6,386F55F4,00000000,00000000,00000000,00000000
12,27000.0,5,435E152A,38D36C29,41FF1C9C,00000000,435F1C60,39140DAE,48059860,480A6427,467106C0,435E152A,38D36C29,00000000,420790DA,00000000,435E152A,38D36C29,00000000,00000000,00000000,00000000
12,27000.0,6,4363BE80,3928A812,41F0F92F,00000000,4364DAC5,39815A92,47F9220D,4800CC99,468C7DC8,4363BE80,3928A812,00000000,41FF1C9C,00000000,4363BE80,3928A812,00000000,00000000,00000000,00000000
12,27000.0,7,4368D36A,397922B6,41E44D30,00000000,436A00A5,39CFC901,47E9148B,47F0AAE6,46A04FA4,4368D36A,397922B6,00000000,41F0F92F,00000000,4368D36A,397922B6,00000000,00000000,00000000,00000000
12,27000.0,8,436D6F43,39AD7A56,41D8CF15,00000000,436EABE0,3A1C8405,47DA9C95,47E17E2E,46B3F860,436D6F43,39AD7A56,00000000,41E44D30,00000000,436D6F43,39AD7A56,00000000,00000000,00000000,00000000
12,27000.0,9,4371A725,39E6C631,41CE49AD,00000000,4372F212,3A6036AD,47CD6E4B,47D3BAFC,46C77754,4371A725,39E6C631,00000000,41D8CF15,00000000,4371A725,39E6C631,00000000,00000000,00000000,00000000
12,27000.0,10,43758B8F,3A141112,41C49525,00000000,4376E369,3A9A3A48,47C151FA,47C7219A,46DACBE0,43758B8F,3A141112,00000000,41CE49AD,00000000,43758B8F,3A141112,00000000,00000000,00000000,00000000
12,27000.0,11,43792956,3A4187B7,41BB92D1,00000000,437A8C5B,3ACD4574,47B61D6E,47BB825A,46EDF550,43792956,3A4187B7,00000000,41C49525,00000000,43792956,3A4187B7,00000000,00000000,00000000,00000000
12,27000.0,12,437C88EF,3A859EF6,41B32A9F,00000000,437DF6B0,3B059B26,47ABAFDE,47B0B881,47007974,437C88EF,3A859EF6,00000000,41BB92D1,00000000,437C88EF,3A859EF6,00000000,00000000,00000000,00000000
12,27000.0,13,437FB2CF,3AB3351D,41AB4945,00000000,4380951E,3B2AA7AD,47A1EF54,47A6A73A,4709E1F6,437FB2CF,3AB3351D,00000000,41B32A9F,00000000,437FB2CF,3AB3351D,00000000,00000000,00000000,00000000
12,27000.0,14,43815880,3AE98E11,41A3DF0E,00000000,438216B1,3B55A537,4798C6DD,479D376E,471333CA,43815880,3AE98E11,00000000,41AB4945,00000000,43815880,3AE98E11,00000000,00000000,00000000,00000000
12,27000.0,15,4382C452,3B14A0D4,419CDF08,00000000,438382B2,3B830EE2,47902551,4794564D,471C6E89,4382C452,3B14A0D4,00000000,41A3DF0E,00000000,4382C452,3B14A0D4,00000000,00000000,00000000,00000000
12,27000.0,16,43841ECE,3B396B7E,41963E5D,00000000,4384DB55,3B9DA5CC,4787FC72,478BF456,472591C4,43841ECE,3B396B7E,00000000,419CDF08,00000000,43841ECE,3B396B7E,00000000,00000000,00000000,00000000
12,27000.0,17,43856988,3B63601C,418FF3F0,00000000,43862273,3BBA0ED2,4780404E,4784048E,472E9D0C,43856988,3B63601C,00000000,41963E5D,00000000,43856988,3B63601C,00000000,00000000,00000000,00000000
12,27000.0,18,4386A5CA,3B8954B8,4189F7F8,00000000,438759A2,3BD79FEA,4771CD90,4778F81C,47378FE4,4386A5CA,3B8954B8,00000000,418FF3F0,00000000,4386A5CA,3B8954B8,00000000,00000000,00000000,00000000
12,27000.0,19,4387D4BD,3BA3B204,418443CC,00000000,4388823A,3BF590D2,4763CE73,476AA304,474069D0,4387D4BD,3BA3B204,00000000,4189F7F8,00000000,4387D4BD,3BA3B204,00000000,00000000,00000000,00000000
12,27000.0,20,4388F5FB,3BC0BAF7,417DA352,00000000,43899D6A,3C0A06A9,47567462,475CF9E1,47492A4A,4388F5FB,3BC0BAF7,00000000,418443CC,00000000,4388F5FB,3BC0BAF7,00000000,00000000,00000000,00000000
12,27000.0,21,438A0813,3BE0D286,4173391A,00000000,438AAC33,3C1A02A1,4749B27A,474FEEE4,4751D0C6,4389E0C6,3BF8F6EE,00000000,417DA352,00000000,438A0813,3BE0D286,00000000,00000000,00000000,00000000
12,27000.0,22,438B0ED0,3C01DF70,41694035,00000000,438BAF7B,3C2AB29D,473D7D82,47437611,475A5CB1,438B77A0,3BF8F6EE,00000000,4173391A,00000000,438B0ED0,3C01DF70,00000000,00000000,00000000,00000000
12,27000.0,23,438C0AF2,3C14BC9C,415FB0FA,00000000,438CA807,3C3C0BA5,4731CBA9,473784F3,4762CD6E,438C7243,3C0F6C5F,00000000,41694035,00000000,438C0AF2,3C14BC9C,00000000,00000000,00000000,00000000
12,27000.0,24,438CFD1F,3C28FB1F,415684AA,00000000,438D9687,3C4E02BB,4726944E,472C125F,476B2254,438D62BE,3C23C125,00000000,415FB0FA,00000000,438CFD1F,3C28FB1F,00000000,00000000,00000000,00000000
12,27000.0,25,438DE5EA,3C3E937B,414DB5B4,00000000,438E7B8C,3C608B6F,471BD013,4721163E,47735AB4,438E49B2,3C3971BD,00000000,415684AA,00000000,438DE5EA,3C3E937B,00000000,00000000,00000000,00000000
12,27000.0,26,438EC5CB,3C51155C,41453FEC,00000000,438F5782,3C73966A,47117922,471689E7,477B75D0,438F2798,3C4C0DAE,00000000,414DB5B4,00000000,438EC5CB,3C51155C,00000000,00000000,00000000,00000000
12,27000.0,27,438F9D16,3C57426F,413D1EBC,00000000,43902AE1,3C838B61,47078A3D,470C685C,4781B970,438FFCC0,3C5256E8,00000000,41453FEC,00000000,438F9D16,3C57426F,00000000,00000000,00000000,00000000
12,27000.0,28,43906C37,3C5C9067,41354E16,00000000,4390F612,3C8D7F93,46FBFC70,4702AC1E,4785A886,4390C9AB,3C57C211,00000000,413D1EBC,00000000,43906C37,3C5C9067,00000000,00000000,00000000,00000000
12,27000.0,29,4391338D,3C60F9BC,412DCA5C,00000000,4391B973,3C97A107,46E9A0F5,46F2A0A3,478987B5,4391338D,3C60F9BC,00000000,41354E16,00000000,4391338D,3C60F9BC,00000000,00000000,00000000,00000000
12,27000.0,30,4391F363,3C647AD3,41269068,00000000,43927556,3CA1E8C6,46D7F9F0,46E0A146,478D5682,4391F363,3C647AD3,00000000,412DCA5C,00000000,4391F363,3C647AD3,00000000,00000000,00000000,00000000
12,27000.0,31,4392AC06,3C6711F4,411F9D6A,00000000,43932A03,3CAC4FA3,46C7003E,46CF529A,47911463,4392AC06,3C6711F4,00000000,41269068,00000000,4392AC06,3C6711F4,00000000,00000000,00000000,00000000
12,27000.0,32,43935DB2,3C68BF2C,4118EEF4,00000000,4393D7BB,3CB6CE70,46B6AD97,46BEADE2,4794C0C7,43935DB2,3C68BF2C,00000000,411F9D6A,00000000,43935DB2,3C68BF2C,00000000,00000000,00000000,00000000
12,27000.0,33,439408A0,3C69848E,411282EB,00000000,43947EB4,3CC15D8B,46A6FC8D,46AEAD4C,47985B0D,439408A0,3C69848E,00000000,4118EEF4,00000000,439408A0,3C69848E,00000000,00000000,00000000,00000000
12,27000.0,34,4394ACFF,3C6965C7,410C5786,00000000,43951F1C,3CCBF52B,4697E877,469F4BCE,479BE286,4394ACFF,3C6965C7,00000000,411282EB,00000000,4394ACFF,3C6965C7,00000000,00000000,00000000,00000000
12,27000.0,35,43954AF7,3C686822,41066B4C,00000000,4395B91A,3CD68D37,46896D6E,46908520,479F5670,43954AF7,3C686822,00000000,410C5786,00000000,43954AF7,3C686822,00000000,00000000,00000000,00000000
12,27000.0,36,4395E2A8,3C6692EB,4100BD0F,00000000,43964CCC,3CE11D2C,46771088,468255BB,47A2B5F3,4395E2A8,3C6692EB,00000000,41066B4C,00000000,4395E2A8,3C6692EB,00000000,00000000,00000000,00000000
12,27000.0,37,4396742D,3C63EF0F,40F697F2,00000000,4396DA49,3CEB9C38,465C6D22,4669759A,47A60021,4396742D,3C63EF0F,00000000,4100BD0F,00000000,4396742D,3C63EF0F,00000000,00000000,00000000,00000000
12,27000.0,38,4396FF96,3C60879B,40EC2F0B,00000000,4397619C,3CF6008D,4642ED6A,464F64A9,47A933EB,4396FF96,3C60879B,00000000,40F697F2,00000000,4396FF96,3C60879B,00000000,00000000,00000000,00000000
12,27000.0,39,439784EB,3C5C6902,40E23F2B,00000000,4397E2CB,3D002026,462A8FDA,4636762B,47AC501F,439784EB,3C5C6902,00000000,40EC2F0B,00000000,439784EB,3C5C6902,00000000,00000000,00000000,00000000
12,27000.0,40,4398042E,3C57A27A,40D917D8,00000000,4393D9CA,3C9B86F8,4613B363,461EA98A,47AF535C,4398042E,3C57A27A,00000000,40E23F2B,00000000,4398042E,3C57A27A,00000000,00000000,00000000,00000000
12,27000.0,41,4393FD85,3C00A830,40D066D2,00000000,43944AC7,3CA185CC,45FCA980,4608BD3C,47B23C0A,4393FD85,3C00A830,00000000,40D917D8,00000000,4393FD85,3C00A830,00000000,00000000,00000000,00000000
12,27000.0,42,43946C59,3C05756E,40C82EF4,00000000,4394B59E,3CA75A64,45D429B6,45E7D886,47B50844,43946C59,3C05756E,00000000,40D066D2,00000000,43946C59,3C05756E,00000000,00000000,00000000,00000000
12,27000.0,43,4394D50E,3C0A1FBF,40C074AE,00000000,43951A13,3CACFA80,45ADF8E5,45C07AE6,47B7B5C4,4394D50E,3C0A1FBF,00000000,40C82EF4,00000000,4394D50E,3C0A1FBF,00000000,00000000,00000000,00000000
12,27000.0,44,4395375E,3C0E9E05,40B93EB9,00000000,439577D1,3CB25A23,458A31CB,459B76E4,47BA41BE,4395375E,3C0E9E05,00000000,40C074AE,00000000,4395375E,3C0E9E05,00000000,00000000,00000000,00000000
12,27000.0,45,439592ED,3C12E5B3,40B29729,00000000,4395CE53,3CB769E9,4551F944,4571D966,47BCA8A3,439592ED,3C12E5B3,00000000,40B93EB9,00000000,439592ED,3C12E5B3,00000000,00000000,00000000,00000000
12,27000.0,46,4395E728,3C16E8E9,40AC8D94,00000000,43961CD0,3CBC1599,45152DB9,45321920,47BEE5BD,4395E728,3C16E8E9,00000000,40B29729,00000000,4395E728,3C16E8E9,00000000,00000000,00000000,00000000
12,27000.0,47,43963330,3C1A94F3,40A73BD4,00000000,439661F6,3CC03EF6,44BD8EF7,44F084A4,47C0F26C,43963330,3C1A94F3,00000000,40AC8D94,00000000,43963330,3C1A94F3,00000000,00000000,00000000,00000000
12,27000.0,48,439695E9,3C1C23A8,40A2D418,00000000,43969B3B,3CC3B0EE,4440CB01,448A9949,47C2C476,439695E9,3C1C23A8,00000000,40A73BD4,00000000,439695E9,3C1C23A8,00000000,00000000,00000000,00000000
12,27000.0,49,4396A460,3C20B214,40A00000,00000000,4396C000,3CC5C0E4,4358C6DC,43D8C6DC,47C4491D,4396B52B,00000000,00000000,40A2D418,00000000,4396A460,3C20B214,00000000,00000000,00000000,00000000
13,27000.0,1,434F8000,3801CF73,4298FD93,41000000,434F8000,383EA2A0,4840B871,484D0801,459C4000,434F8000,3801CF73,00000000,4298FD93,41000000,434F8000,3801CF73,00000000,00000000,00000000,00000000
13,27000.0,2,435B9DE1,39407E88,428E4225,41000000,434F8000,3806A9D4,482BD77F,483468E1,45EE9B40,435B9DE1,39407E88,00000000,4298FD93,41000000,435B9DE1,39407E88,00000000,00000000,00000000,00000000
13,27000.0,3,43581022,38AC67F0,4285F234,41000000,4351B99E,380F99EF,481CA34B,4823461D,46202EB0,43581022,38AC67F0,00000000,428E4225,41000000,43581022,38AC67F0,00000000,00000000,00000000,00000000
13,27000.0,4,43585E78,388938FD,427DF285,41000000,4359474E,38A542A4,48106F7A,48160078,4648C210,43585E78,388938FD,00000000,4285F234,41000000,43585E78,388938FD,00000000,00000000,00000000,00000000
13,27000.0,5,435EC2E5,38F3FF12,4271E511,41000000,435FCE96,39217BA0,48060EDE,480ADE7D,467106C0,435EC2E5,38F3FF12,00000000,427DF285,41000000,435EC2E5,38F3FF12,00000000,00000000,00000000,00000000
13,27000.0,6,43646F73,3943A7F4,426741F9,41000000,43659199,398CC2EF,47FA008B,48013F40,468C7DC8,43646F73,3943A7F4,00000000,4271E511,41000000,43646F73,3943A7F4,00000000,00000000,00000000,00000000
13,27000.0,7,43698733,399129C6,425DB950,41000000,436ABB9F,39E1AAA7,47E9E61E,47F18297,46A04FA4,43698733,399129C6,00000000,426741F9,41000000,43698733,399129C6,00000000,00000000,00000000,00000000
13,27000.0,8,436E25A7,39CAFE36,425513C3,41000000,436F6AA1,3A29B29A,47DB6279,47E249A3,46B3F860,436E25A7,39CAFE36,00000000,425DB950,41000000,436E25A7,39CAFE36,00000000,00000000,00000000,00000000
13,27000.0,9,43726021,3A078C72,424D2949,41000000,4373B44E,3A72BD17,47CE297C,47D47B4D,46C77754,43726021,3A078C72,00000000,425513C3,41000000,43726021,3A078C72,00000000,00000000,00000000,00000000
13,27000.0,10,43764721,3A2E9910,4245DBF1,41000000,4377A8DD,3AA6C095,47C2034D,47C7D7AB,46DACBE0,43764721,3A2E9910,00000000,424D2949,41000000,43764721,3A2E9910,00000000,00000000,00000000,00000000
13,27000.0,11,4379E79A,3A619886,423F14A6,41000000,437B54D0,3ADDCD52,47B6C593,47BC2EEE,46EDF550,4379E79A,3A619886,00000000,4245DBF1,41000000,4379E79A,3A619886,00000000,00000000,00000000,00000000
13,27000.0,12,437D4906,3A9917EA,4238C14C,41000000,437EC1F7,3B1073EC,47AC4F6E,47B15C39,47007974,437D4906,3A9917EA,00000000,423F14A6,41000000,437D4906,3A9917EA,00000000,00000000,00000000,00000000
13,27000.0,13,43803B15,3ACA061C,4232D361,41000000,4380FC16,3B386D4D,47A286D1,47A742A3,4709E1F6,43803B15,3ACA061C,00000000,4238C14C,41000000,43803B15,3ACA061C,00000000,00000000,00000000,00000000
13,27000.0,14,4381BBEC,3B01E52C,422D3F14,41000000,43827EEA,3B6697B2,479956BC,479DCB01,471333CA,4381BBEC,3B01E52C,00000000,4232D361,41000000,4381BBEC,3B01E52C,00000000,00000000,00000000,00000000
13,27000.0,15,43832982,3B237996,4227FAA7,41000000,4383EC1E,3B8D2F1B,4790ADF7,4794E278,471C6E89,43832982,3B237996,00000000,422D3F14,41000000,43832982,3B237996,00000000,00000000,00000000,00000000
13,27000.0,16,438485C3,3B4A000B,4222FDF4,41000000,438545E3,3BA96A10,47887E3A,478C7977,472591C4,438485C3,3B4A000B,00000000,4227FAA7,41000000,438485C3,3B4A000B,00000000,00000000,00000000,00000000
13,27000.0,17,4385D235,3B75AB79,421E4222,41000000,43868E17,3BC75E99,4780BB8A,478482FC,472E9D0C,4385D235,3B75AB79,00000000,4222FDF4,41000000,4385D235,3B75AB79,00000000,00000000,00000000,00000000
13,27000.0,18,43871028,3B935097,4219C153,41000000,4387C64F,3BE64A3D,4772B785,4779E82E,47378FE4,43871028,3B935097,00000000,421E4222,41000000,43871028,3B935097,00000000,00000000,00000000,00000000
13,27000.0,19,438840A5,3BAE7716,42157687,41000000,4388EFE6,3C02B418,4764AC6E,476B86DC,474069D0,438840A5,3BAE7716,00000000,4219C153,41000000,438840A5,3BAE7716,00000000,00000000,00000000,00000000
13,27000.0,20,438961B1,3BCC599E,42115D67,41000000,438A0C09,3C12D783,475746E3,475DD200,47492A4A,438961B1,3BCC599E,00000000,42157687,41000000,438961B1,3BCC599E,00000000,00000000,00000000,00000000
13,27000.0,21,438A74DF,3BED328F,420D7230,41000000,438B1BBE,3C23C261,474A79F5,4750BBC6,4751D0C6,438A74DF,3BED328F,00000000,42115D67,41000000,438A74DF,3BED328F,00000000,00000000,00000000,00000000
13,27000.0,22,438B7CAC,3C0869AF,4209B199,41000000,438C1FE6,3C356956,473E3A65,47443825,475A5CB1,438B5C75,3C162C6B,00000000,420D7230,41000000,438B7CAC,3C0869AF,00000000,00000000,00000000,00000000
13,27000.0,23,438C79D1,3C1B99CD,420618C2,41000000,438D194B,3C47C12F,47327E5A,47383CA3,4762CD6E,438CE357,3C162C6B,00000000,4209B199,41000000,438C79D1,3C1B99CD,00000000,00000000,00000000,00000000
13,27000.0,24,438D6CF6,3C302396,4202A520,41000000,438E089D,3C5ABE46,47273D2E,472CC010,476B2254,438DD4A6,3C2ACE67,00000000,420618C2,41000000,438D6CF6,3C302396,00000000,00000000,00000000,00000000
13,27000.0,25,438E56B0,3C45FF00,41FEA927,41000000,438EEE6D,3C6E537B,471C6F72,4721BA4D,47735AB4,438EBC65,3C40C3E1,00000000,4202A520,41000000,438E56B0,3C45FF00,00000000,00000000,00000000,00000000
13,27000.0,26,438F3777,3C59BB4F,41F84B25,41000000,438FCB28,3C813859,47120F49,47172496,477B75D0,438F9B12,3C549BE3,00000000,41FEA927,41000000,438F3777,3C59BB4F,00000000,00000000,00000000,00000000
13,27000.0,27,43900FA0,3C604AEA,41F22CC8,41000000,43909F45,3C8B841A,4708177E,470CF9FC,4781B970,439070FB,3C5B4916,00000000,41F84B25,41000000,43900FA0,3C604AEA,00000000,00000000,00000000,00000000
13,27000.0,28,4390DF97,3C65F883,41EC4B02,41000000,43916B2D,3C9605F5,46FD05C2,47033500,4785A886,43913E9E,3C611559,00000000,41F22CC8,41000000,4390DF97,3C65F883,00000000,00000000,00000000,00000000
13,27000.0,29,4391A7B7,3C6ABE90,41E6A31A,41000000,43922F3F,3CA0B6E1,46EA99AF,46F3A185,478987B5,4391A7B7,3C6ABE90,00000000,41EC4B02,41000000,4391A7B7,3C6ABE90,00000000,00000000,00000000,00000000
13,27000.0,30,43926853,3C6E9963,41E132B6,41000000,4392EBCD,3CAB8F83,46D8E2A3,46E191D9,478D5682,43926853,3C6E9963,00000000,41E6A31A,41000000,43926853,3C6E9963,00000000,00000000,00000000,00000000
13,27000.0,31,439321B1,3C718733,41DBF7B4,41000000,4393A120,3CB6885E,46C7D978,46D0336F,47911463,439321B1,3C718733,00000000,41E132B6,41000000,439321B1,3C718733,00000000,00000000,00000000,00000000
13,27000.0,32,4393D413,3C73880B,41D6F043,41000000,43944F77,3CC199C8,46B777E1,46BF7F82,4794C0C7,4393D413,3C73880B,00000000,41DBF7B4,41000000,4393D413,3C73880B,00000000,00000000,00000000,00000000
13,27000.0,33,43947FAE,3C749D9E,41D21ACD,41000000,4394F70A,3CCCBBDF,46A7B86B,46AF703F,47985B0D,43947FAE,3C749D9E,00000000,41D6F043,41000000,43947FAE,3C749D9E,00000000,00000000,00000000,00000000
13,27000.0,34,439524B5,3C74CBB9,41CD75FB,41000000,43959806,3CD7E655,4698966C,46A00097,479BE286,439524B5,3C74CBB9,00000000,41D21ACD,41000000,439524B5,3C74CBB9,00000000,00000000,00000000,00000000
13,27000.0,35,4395C34D,3C741772,41C900B1,41000000,43963293,3CE310D4,468A0DFC,46912C41,479F5670,4395C34D,3C741772,00000000,41CD75FB,41000000,4395C34D,3C741772,00000000,00000000,00000000,00000000
13,27000.0,36,43965B98,3C72881A,41C4BA0D,41000000,4396C6CE,3CEE323C,467837D8,4682EFB6,47A2B5F3,43965B98,3C72881A,00000000,41C900B1,41000000,43965B98,3C72881A,00000000,00000000,00000000,00000000
13,27000.0,37,4396EDB1,3C7026A7,41C0A16E,41000000,439754CE,3CF94157,465D7BA1,466A9042,47A60021,4396EDB1,3C7026A7,00000000,41C4BA0D,41000000,4396EDB1,3C7026A7,00000000,00000000,00000000,00000000
13,27000.0,38,439779A7,3C6CFDCA,41BCB670,41000000,4397DCA1,3D021A1A,4643E417,465066FF,47A933EB,439779A7,3C6CFDCA,00000000,41C0A16E,41000000,439779A7,3C6CFDCA,00000000,00000000,00000000,00000000
13,27000.0,39,4397FF86,3C691A87,41B8F8FE,41000000,43985E48,3D077FE8,462B6FB6,4637612F,47AC501F,4397FF86,3C691A87,00000000,41BCB670,41000000,4397FF86,3C691A87,00000000,00000000,00000000,00000000
13,27000.0,40,43987F48,3C648B48,41B568F1,41000000,4398D9CA,3D0CCD29,46141DBC,461F7E3C,47AF535C,43987F48,3C648B48,00000000,41B8F8FE,41000000,43987F48,3C648B48,00000000,00000000,00000000,00000000
13,27000.0,41,4398F8F4,3C699ABA,41B2268F,41000000,43944AC7,3CA185CC,45FCA980,4608BD3C,47B23C0A,4398F8F4,3C699ABA,00000000,41B568F1,41000000,4398F8F4,3C699ABA,00000000,00000000,00000000,00000000
13,27000.0,42,43946C59,3C05756E,41AF119B,41000000,4394B59E,3CA75A64,45D429B6,45E7D886,47B50844,43946C59,3C05756E,00000000,41B2268F,41000000,43946C59,3C05756E,00000000,00000000,00000000,00000000
13,27000.0,43,4394D50E,3C0A1FBF,41AC2BC1,41000000,43951A13,3CACFA80,45ADF8E5,45C07AE6,47B7B5C4,4394D50E,3C0A1FBF,00000000,41AF119B,41000000,4394D50E,3C0A1FBF,00000000,00000000,00000000,00000000
13,27000.0,44,4395375E,3C0E9E05,41A97785,41000000,439577D1,3CB25A23,458A31CB,459B76E4,47BA41BE,4395375E,3C0E9E05,00000000,41AC2BC1,41000000,4395375E,3C0E9E05,00000000,00000000,00000000,00000000
13,27000.0,45,439592ED,3C12E5B3,41A6F8AF,41000000,4395CE53,3CB769E9,4551F944,4571D966,47BCA8A3,439592ED,3C12E5B3,00000000,41A97785,41000000,439592ED,3C12E5B3,00000000,00000000,00000000,00000000
13,27000.0,46,4395E728,3C16E8E9,41A4B517,41000000,43961CD0,3CBC1599,45152DB9,45321920,47BEE5BD,4395E728,3C16E8E9,00000000,41A6F8AF,41000000,4395E728,3C16E8E9,00000000,00000000,00000000,00000000
13,27000.0,47,43963330,3C1A94F3,41A2B66F,41000000,439661F6,3CC03EF6,44BD8EF7,44F084A4,47C0F26C,43963330,3C1A94F3,00000000,41A4B517,41000000,43963330,3C1A94F3,00000000,00000000,00000000,00000000
13,27000.0,48,439695E9,3C1C23A8,41A10F89,41000000,43969B3B,3CC3B0EE,4440CB01,448A9949,47C2C476,439695E9,3C1C23A8,00000000,41A2B66F,41000000,439695E9,3C1C23A8,00000000,00000000,00000000,00000000
13,27000.0,49,4396A460,3C20B214,41A00000,41000000,4396C000,3CC5C0E4,4358C6DC,43D8C6DC,47C4491D,4396B345,00000000,00000000,41A10F89,41000000,4396A460,3C20B214,00000000,00000000,00000000,00000000
14,27000.0,1,434D8000,37A8FFF8,42299A62,00000000,434D8000,380E1A9C,483F57DA,484B8906,459C4000,434D8000,37A8FFF8,00000000,42299A62,00000000,434D8000,37A8FFF8,00000000,00000000,00000000,00000000
14,27000.0,2,435997E4,39111644,421B6E77,00000000,434D8000,37C8C349,482AAA75,483326B0,45EE9B40,435997E4,39111644,00000000,42299A62,00000000,435997E4,39111644,00000000,00000000,00000000,00000000
14,27000.0,3,435604D2,387D8A23,42106B00,00000000,43506910,37EDECF8,481B960E,48222E39,46202EB0,435604D2,387D8A23,00000000,421B6E77,00000000,435604D2,387D8A23,00000000,00000000,00000000,00000000
14,27000.0,4,435707F8,385B3603,42072E04,00000000,4357EA9C,3889DE55,480F75D7,4814FDE3,4648C210,435707F8,385B3603,00000000,42106B00,00000000,435707F8,385B3603,00000000,00000000,00000000,00000000
14,27000.0,5,435D647B,38C27BBC,41FE63F2,00000000,435E6766,39077AE8,480525EA,4809EDCB,467106C0,435D647B,38C27BBC,00000000,42072E04,00000000,435D647B,38C27BBC,00000000,00000000,00000000,00000000
14,27000.0,6,43630A7B,391BBE1B,41F04C02,00000000,43642120,396D4CA7,47F84BCB,48005E08,468C7DC8,43630A7B,391BBE1B,00000000,41FE63F2,00000000,43630A7B,391BBE1B,00000000,00000000,00000000,00000000
14,27000.0,7,43681C81,3966DC75,41E3AA51,00000000,436942CF,39BEF9A3,47E84B55,47EFDB85,46A04FA4,43681C81,3966DC75,00000000,41F04C02,00000000,43681C81,3966DC75,00000000,00000000,00000000,00000000
14,27000.0,8,436CB5B2,39A1405A,41D83593,00000000,436DEA3C,3A101AB7,47D9DF26,47E0BB25,46B3F860,436CB5B2,39A1405A,00000000,41E3AA51,00000000,436CB5B2,39A1405A,00000000,00000000,00000000,00000000
14,27000.0,9,4370EB06,39D71876,41CDB8BE,00000000,43722CF3,3A4EC00F,47CCBB99,47D30328,46C77754,4370EB06,39D71876,00000000,41D83593,00000000,4370EB06,39D71876,00000000,00000000,00000000,00000000
14,27000.0,10,4374CCDF,3A0A553E,41C40C22,00000000,43761B12,3A8E687D,47C0A929,47C6740B,46DACBE0,4374CCDF,3A0A553E,00000000,41CDB8BE,00000000,4374CCDF,3A0A553E,00000000,00000000,00000000,00000000
14,27000.0,11,4378680B,3A35CD1E,41BB1133,00000000,4379C104,3ABDC18C,47B57DC8,47BADE48,46EDF550,4378680B,3A35CD1E,00000000,41C40C22,00000000,4378680B,3A35CD1E,00000000,00000000,00000000,00000000
14,27000.0,12,437BC5E3,3A78F6FF,41B2AFF0,00000000,437D2886,3AF6D208,47AB18CD,47B01D48,47007974,437BC5E3,3A78F6FF,00000000,41BB1133,00000000,437BC5E3,3A78F6FF,00000000,00000000,00000000,00000000
14,27000.0,13,437EECAA,3AA620E8,41AAD523,00000000,43802CB5,3B1DAAC0,47A16056,47A61450,4709E1F6,437EECAA,3AA620E8,00000000,41B2AFF0,00000000,437EECAA,3AA620E8,00000000,00000000,00000000,00000000
14,27000.0,14,4380F3BE,3AD79E8F,41A37124,00000000,4381AD04,3B459913,47983F84,479CAC5C,471333CA,4380F3BE,3AD79E8F,00000000,41AAD523,00000000,4380F3BE,3AD79E8F,00000000,00000000,00000000,00000000
14,27000.0,15,43825DD1,3B08B9C1,419C770C,00000000,438317D2,3B72DA3A,478FA53E,4793D2AD,471C6E89,43825DD1,3B08B9C1,00000000,41A37124,00000000,43825DD1,3B08B9C1,00000000,00000000,00000000,00000000
14,27000.0,16,4383B691,3B2A0B78,4195DC10,00000000,43846F4D,3B9264FB,47878354,478B77D0,472591C4,4383B691,3B2A0B78,00000000,419C770C,00000000,4383B691,3B2A0B78,00000000,00000000,00000000,00000000
14,27000.0,17,4384FF8F,3B4FF6CF,418F971B,00000000,4385B54F,3BAD3F9D,477F9BBB,47838ED7,472E9D0C,4384FF8F,3B4FF6CF,00000000,4195DC10,00000000,4384FF8F,3B4FF6CF,00000000,00000000,00000000,00000000
14,27000.0,18,43863A20,3B7AA38B,4189A06C,00000000,4386EB6A,3BC968BA,4770F58D,477819C6,47378FE4,43863A20,3B7AA38B,00000000,418F971B,00000000,43863A20,3B7AA38B,00000000,00000000,00000000,00000000
14,27000.0,19,43876762,3B9515C8,4183F15E,00000000,438812F9,3BE63066,476302E5,4769D155,474069D0,43876762,3B9515C8,00000000,4189A06C,00000000,43876762,3B9515C8,00000000,00000000,00000000,00000000
14,27000.0,20,438887FB,3BAF4046,417D0869,00000000,43892D25,3C01901D,4755B4EB,475C3474,47492A4A,438887FB,3BAF4046,00000000,4183F15E,00000000,438887FB,3BAF4046,00000000,00000000,00000000,00000000
14,27000.0,21,438999AD,3BCC0A13,4172A7E5,00000000,438A3AF3,3C10A49F,4748FEC9,474F3562,4751D0C6,438999AD,3BCC0A13,00000000,417D0869,00000000,438999AD,3BCC0A13,00000000,00000000,00000000,00000000
14,27000.0,22,438A9F49,3BEB70D9,4168B87B,00000000,438B3D44,3C206455,473CD54C,4742C82E,475A5CB1,438A7B34,3C017B1C,00000000,4172A7E5,00000000,438A9F49,3BEB70D9,00000000,00000000,00000000,00000000
14,27000.0,23,438B9A53,3C06ACD8,415F328D,00000000,438C34DE,3C30C4F4,47312EB1,4736E26B,4762CD6E,438BFF52,3C017B1C,00000000,4168B87B,00000000,438B9A53,3C06ACD8,00000000,00000000,00000000,00000000
