case,dx,k,ptenu,ptenv
10,13500.0,16,00000000,00000000
10,13500.0,17,00000000,00000000
10,13500.0,18,00000000,00000000
10,13500.0,19,00000000,00000000
10,13500.0,20,00000000,00000000
10,13500.0,21,00000000,00000000
10,13500.0,22,00000000,00000000
10,13500.0,23,00000000,00000000
10,13500.0,24,00000000,00000000
10,13500.0,25,00000000,00000000
10,13500.0,26,00000000,00000000
10,13500.0,27,00000000,00000000
10,13500.0,28,00000000,00000000
10,13500.0,29,00000000,00000000
10,13500.0,30,00000000,00000000
10,13500.0,31,00000000,00000000
10,13500.0,32,00000000,00000000
10,13500.0,33,00000000,00000000
10,13500.0,34,00000000,00000000
10,13500.0,35,00000000,00000000
10,13500.0,36,00000000,00000000
10,13500.0,37,00000000,00000000
10,13500.0,38,00000000,00000000
10,13500.0,39,00000000,00000000
10,13500.0,40,00000000,00000000
10,13500.0,41,00000000,00000000
10,13500.0,42,00000000,00000000
10,13500.0,43,00000000,00000000
10,13500.0,44,00000000,00000000
10,13500.0,45,00000000,00000000
10,13500.0,46,00000000,00000000
10,13500.0,47,00000000,00000000
10,13500.0,48,00000000,00000000
10,13500.0,49,00000000,00000000
11,13500.0,1,00000000,00000000
11,13500.0,2,00000000,00000000
11,13500.0,3,00000000,00000000
11,13500.0,4,00000000,00000000
11,13500.0,5,00000000,00000000
11,13500.0,6,00000000,00000000
11,13500.0,7,00000000,00000000
11,13500.0,8,00000000,00000000
11,13500.0,9,00000000,00000000
11,13500.0,10,00000000,00000000
11,13500.0,11,00000000,00000000
11,13500.0,12,00000000,00000000
11,13500.0,13,00000000,00000000
11,13500.0,14,00000000,00000000
11,13500.0,15,00000000,00000000
11,13500.0,16,00000000,00000000
11,13500.0,17,00000000,00000000
11,13500.0,18,00000000,00000000
11,13500.0,19,00000000,00000000
11,13500.0,20,00000000,00000000
11,13500.0,21,00000000,00000000
11,13500.0,22,00000000,00000000
11,13500.0,23,00000000,00000000
11,13500.0,24,00000000,00000000
11,13500.0,25,00000000,00000000
11,13500.0,26,00000000,00000000
11,13500.0,27,00000000,00000000
11,13500.0,28,00000000,00000000
11,13500.0,29,00000000,00000000
11,13500.0,30,00000000,00000000
11,13500.0,31,00000000,00000000
11,13500.0,32,00000000,00000000
11,13500.0,33,00000000,00000000
11,13500.0,34,00000000,00000000
11,13500.0,35,00000000,00000000
11,13500.0,36,B78DD842,00000000
11,13500.0,37,B792C16D,00000000
11,13500.0,38,365CDB49,00000000
11,13500.0,39,365F9249,00000000
11,13500.0,40,365678F0,00000000
11,13500.0,41,3649C8AF,00000000
11,13500.0,42,363E865A,00000000
11,13500.0,43,3634EF9D,00000000
11,13500.0,44,362D61EB,00000000
11,13500.0,45,36288D32,00000000
11,13500.0,46,3687AA52,00000000
11,13500.0,47,3717D733,00000000
11,13500.0,48,3717D733,00000000
11,13500.0,49,3717D734,00000000
12,13500.0,1,00000000,00000000
12,13500.0,2,00000000,00000000
12,13500.0,3,00000000,00000000
12,13500.0,4,00000000,00000000
12,13500.0,5,00000000,00000000
12,13500.0,6,00000000,00000000
12,13500.0,7,00000000,00000000
12,13500.0,8,00000000,00000000
12,13500.0,9,00000000,00000000
12,13500.0,10,00000000,00000000
12,13500.0,11,00000000,00000000
12,13500.0,12,00000000,00000000
12,13500.0,13,00000000,00000000
12,13500.0,14,00000000,00000000
12,13500.0,15,00000000,00000000
12,13500.0,16,00000000,00000000
12,13500.0,17,00000000,00000000
12,13500.0,18,00000000,00000000
12,13500.0,19,00000000,00000000
12,13500.0,20,00000000,00000000
12,13500.0,21,00000000,00000000
12,13500.0,22,00000000,00000000
12,13500.0,23,00000000,00000000
12,13500.0,24,00000000,00000000
12,13500.0,25,00000000,00000000
12,13500.0,26,00000000,00000000
12,13500.0,27,00000000,00000000
12,13500.0,28,00000000,00000000
12,13500.0,29,00000000,00000000
12,13500.0,30,00000000,00000000
12,13500.0,31,00000000,00000000
12,13500.0,32,00000000,00000000
12,13500.0,33,00000000,00000000
12,13500.0,34,00000000,00000000
12,13500.0,35,00000000,00000000
12,13500.0,36,00000000,00000000
12,13500.0,37,00000000,00000000
12,13500.0,38,00000000,00000000
12,13500.0,39,00000000,00000000
12,13500.0,40,00000000,00000000
12,13500.0,41,00000000,00000000
12,13500.0,42,00000000,00000000
12,13500.0,43,00000000,00000000
12,13500.0,44,00000000,00000000
12,13500.0,45,00000000,00000000
12,13500.0,46,00000000,00000000
12,13500.0,47,00000000,00000000
12,13500.0,48,00000000,00000000
12,13500.0,49,00000000,00000000
13,13500.0,1,00000000,00000000
13,13500.0,2,00000000,00000000
13,13500.0,3,00000000,00000000
13,13500.0,4,00000000,00000000
13,13500.0,5,00000000,00000000
13,13500.0,6,00000000,00000000
13,13500.0,7,00000000,00000000
13,13500.0,8,00000000,00000000
13,13500.0,9,00000000,00000000
13,13500.0,10,00000000,00000000
13,13500.0,11,00000000,00000000
13,13500.0,12,00000000,00000000
13,13500.0,13,00000000,00000000
13,13500.0,14,00000000,00000000
13,13500.0,15,00000000,00000000
13,13500.0,16,00000000,00000000
13,13500.0,17,00000000,00000000
13,13500.0,18,00000000,00000000
13,13500.0,19,00000000,00000000
13,13500.0,20,00000000,00000000
13,13500.0,21,00000000,00000000
13,13500.0,22,00000000,00000000
13,13500.0,23,00000000,00000000
13,13500.0,24,00000000,00000000
13,13500.0,25,00000000,00000000
13,13500.0,26,00000000,00000000
13,13500.0,27,00000000,00000000
13,13500.0,28,00000000,00000000
13,13500.0,29,00000000,00000000
13,13500.0,30,00000000,00000000
13,13500.0,31,00000000,00000000
13,13500.0,32,00000000,00000000
13,13500.0,33,00000000,00000000
13,13500.0,34,00000000,00000000
13,13500.0,35,00000000,00000000
13,13500.0,36,00000000,00000000
13,13500.0,37,00000000,00000000
13,13500.0,38,00000000,00000000
13,13500.0,39,00000000,00000000
13,13500.0,40,00000000,00000000
13,13500.0,41,00000000,00000000
13,13500.0,42,00000000,00000000
13,13500.0,43,00000000,00000000
13,13500.0,44,00000000,00000000
13,13500.0,45,00000000,00000000
13,13500.0,46,00000000,00000000
13,13500.0,47,00000000,00000000
13,13500.0,48,00000000,00000000
13,13500.0,49,00000000,00000000
14,13500.0,1,00000000,00000000
14,13500.0,2,00000000,00000000
14,13500.0,3,00000000,00000000
14,13500.0,4,00000000,00000000
14,13500.0,5,00000000,00000000
14,13500.0,6,00000000,00000000
14,13500.0,7,00000000,00000000
14,13500.0,8,00000000,00000000
14,13500.0,9,00000000,00000000
14,13500.0,10,00000000,00000000
14,13500.0,11,00000000,00000000
14,13500.0,12,00000000,00000000
14,13500.0,13,00000000,00000000
14,13500.0,14,00000000,00000000
14,13500.0,15,00000000,00000000
14,13500.0,16,00000000,00000000
14,13500.0,17,00000000,00000000
14,13500.0,18,00000000,00000000
14,13500.0,19,00000000,00000000
14,13500.0,20,00000000,00000000
14,13500.0,21,00000000,00000000
14,13500.0,22,00000000,00000000
14,13500.0,23,00000000,00000000
14,13500.0,24,00000000,00000000
14,13500.0,25,00000000,00000000
14,13500.0,26,00000000,00000000
14,13500.0,27,00000000,00000000
14,13500.0,28,00000000,00000000
14,13500.0,29,00000000,00000000
14,13500.0,30,00000000,00000000
14,13500.0,31,00000000,00000000
14,13500.0,32,00000000,00000000
14,13500.0,33,00000000,00000000
14,13500.0,34,00000000,00000000
14,13500.0,35,00000000,00000000
14,13500.0,36,00000000,00000000
14,13500.0,37,00000000,00000000
14,13500.0,38,00000000,00000000
14,13500.0,39,00000000,00000000
14,13500.0,40,00000000,00000000
14,13500.0,41,00000000,00000000
14,13500.0,42,00000000,00000000
14,13500.0,43,00000000,00000000
14,13500.0,44,00000000,00000000
14,13500.0,45,00000000,00000000
14,13500.0,46,00000000,00000000
14,13500.0,47,00000000,00000000
14,13500.0,48,00000000,00000000
14,13500.0,49,00000000,00000000
15,13500.0,1,00000000,00000000
15,13500.0,2,00000000,00000000
15,13500.0,3,00000000,00000000
15,13500.0,4,00000000,00000000
15,13500.0,5,00000000,00000000
15,13500.0,6,00000000,00000000
15,13500.0,7,00000000,00000000
15,13500.0,8,00000000,00000000
15,13500.0,9,00000000,00000000
15,13500.0,10,00000000,00000000
15,13500.0,11,00000000,00000000
15,13500.0,12,00000000,00000000
15,13500.0,13,00000000,00000000
15,13500.0,14,00000000,00000000
15,13500.0,15,00000000,00000000
15,13500.0,16,00000000,00000000
15,13500.0,17,00000000,00000000
15,13500.0,18,00000000,00000000
15,13500.0,19,00000000,00000000
15,13500.0,20,00000000,00000000
15,13500.0,21,00000000,00000000
15,13500.0,22,00000000,00000000
15,13500.0,23,00000000,00000000
15,13500.0,24,00000000,00000000
15,13500.0,25,00000000,00000000
15,13500.0,26,00000000,00000000
15,13500.0,27,00000000,00000000
15,13500.0,28,00000000,00000000
15,13500.0,29,00000000,00000000
15,13500.0,30,00000000,00000000
15,13500.0,31,00000000,00000000
15,13500.0,32,00000000,00000000
15,13500.0,33,00000000,00000000
15,13500.0,34,00000000,00000000
15,13500.0,35,00000000,00000000
15,13500.0,36,00000000,00000000
15,13500.0,37,00000000,00000000
15,13500.0,38,00000000,00000000
15,13500.0,39,00000000,00000000
15,13500.0,40,00000000,00000000
15,13500.0,41,00000000,00000000
15,13500.0,42,00000000,00000000
15,13500.0,43,00000000,00000000
15,13500.0,44,00000000,00000000
15,13500.0,45,00000000,00000000
15,13500.0,46,00000000,00000000
15,13500.0,47,00000000,00000000
15,13500.0,48,00000000,00000000
15,13500.0,49,00000000,00000000
16,13500.0,1,00000000,00000000
16,13500.0,2,00000000,00000000
16,13500.0,3,00000000,00000000
16,13500.0,4,00000000,00000000
16,13500.0,5,00000000,00000000
16,13500.0,6,00000000,00000000
16,13500.0,7,00000000,00000000
16,13500.0,8,00000000,00000000
16,13500.0,9,00000000,00000000
16,13500.0,10,00000000,00000000
16,13500.0,11,00000000,00000000
16,13500.0,12,00000000,00000000
16,13500.0,13,00000000,00000000
16,13500.0,14,00000000,00000000
16,13500.0,15,00000000,00000000
16,13500.0,16,00000000,00000000
16,13500.0,17,00000000,00000000
16,13500.0,18,00000000,00000000
16,13500.0,19,00000000,00000000
16,13500.0,20,00000000,00000000
16,13500.0,21,00000000,00000000
16,13500.0,22,00000000,00000000
16,13500.0,23,00000000,00000000
16,13500.0,24,00000000,00000000
16,13500.0,25,00000000,00000000
16,13500.0,26,00000000,00000000
16,13500.0,27,00000000,00000000
16,13500.0,28,00000000,00000000
16,13500.0,29,00000000,00000000
16,13500.0,30,00000000,00000000
16,13500.0,31,00000000,00000000
16,13500.0,32,00000000,00000000
16,13500.0,33,00000000,00000000
16,13500.0,34,00000000,00000000
16,13500.0,35,00000000,00000000
16,13500.0,36,00000000,00000000
16,13500.0,37,00000000,00000000
16,13500.0,38,00000000,00000000
16,13500.0,39,00000000,00000000
16,13500.0,40,00000000,00000000
16,13500.0,41,00000000,00000000
16,13500.0,42,00000000,00000000
16,13500.0,43,00000000,00000000
16,13500.0,44,00000000,00000000
16,13500.0,45,00000000,00000000
16,13500.0,46,00000000,00000000
16,13500.0,47,00000000,00000000
16,13500.0,48,00000000,00000000
16,13500.0,49,00000000,00000000
17,13500.0,1,00000000,00000000
17,13500.0,2,00000000,00000000
17,13500.0,3,00000000,00000000
17,13500.0,4,00000000,00000000
17,13500.0,5,00000000,00000000
17,13500.0,6,00000000,00000000
17,13500.0,7,00000000,00000000
17,13500.0,8,00000000,00000000
17,13500.0,9,00000000,00000000
17,13500.0,10,00000000,00000000
17,13500.0,11,00000000,00000000
17,13500.0,12,00000000,00000000
17,13500.0,13,00000000,00000000
17,13500.0,14,00000000,00000000
17,13500.0,15,00000000,00000000
17,13500.0,16,00000000,00000000
17,13500.0,17,00000000,00000000
17,13500.0,18,00000000,00000000
17,13500.0,19,00000000,00000000
17,13500.0,20,00000000,00000000
17,13500.0,21,00000000,00000000
17,13500.0,22,00000000,00000000
17,13500.0,23,00000000,00000000
17,13500.0,24,00000000,00000000
17,13500.0,25,00000000,00000000
17,13500.0,26,00000000,00000000
17,13500.0,27,00000000,00000000
17,13500.0,28,00000000,00000000
17,13500.0,29,00000000,00000000
17,13500.0,30,00000000,00000000
17,13500.0,31,00000000,00000000
17,13500.0,32,00000000,00000000
17,13500.0,33,00000000,00000000
17,13500.0,34,00000000,00000000
17,13500.0,35,00000000,00000000
17,13500.0,36,00000000,00000000
17,13500.0,37,00000000,00000000
17,13500.0,38,00000000,00000000
17,13500.0,39,00000000,00000000
17,13500.0,40,00000000,00000000
17,13500.0,41,00000000,00000000
17,13500.0,42,00000000,00000000
17,13500.0,43,00000000,00000000
17,13500.0,44,00000000,00000000
17,13500.0,45,00000000,00000000
17,13500.0,46,00000000,00000000
17,13500.0,47,00000000,00000000
17,13500.0,48,00000000,00000000
17,13500.0,49,00000000,00000000
18,13500.0,1,00000000,00000000
18,13500.0,2,00000000,00000000
18,13500.0,3,00000000,00000000
18,13500.0,4,00000000,00000000
18,13500.0,5,00000000,00000000
18,13500.0,6,00000000,00000000
18,13500.0,7,00000000,00000000
18,13500.0,8,00000000,00000000
18,13500.0,9,00000000,00000000
18,13500.0,10,00000000,00000000
18,13500.0,11,00000000,00000000
18,13500.0,12,00000000,00000000
18,13500.0,13,00000000,00000000
18,13500.0,14,00000000,00000000
18,13500.0,15,00000000,00000000
18,13500.0,16,00000000,00000000
18,13500.0,17,00000000,00000000
18,13500.0,18,00000000,00000000
18,13500.0,19,00000000,00000000
18,13500.0,20,00000000,00000000
18,13500.0,21,00000000,00000000
18,13500.0,22,00000000,00000000
18,13500.0,23,00000000,00000000
18,13500.0,24,00000000,00000000
18,13500.0,25,00000000,00000000
18,13500.0,26,00000000,00000000
18,13500.0,27,00000000,00000000
18,13500.0,28,00000000,00000000
18,13500.0,29,00000000,00000000
18,13500.0,30,00000000,00000000
18,13500.0,31,00000000,00000000
18,13500.0,32,00000000,00000000
18,13500.0,33,00000000,00000000
18,13500.0,34,00000000,00000000
18,13500.0,35,00000000,00000000
18,13500.0,36,00000000,00000000
18,13500.0,37,00000000,00000000
18,13500.0,38,00000000,00000000
18,13500.0,39,00000000,00000000
18,13500.0,40,00000000,00000000
18,13500.0,41,00000000,00000000
18,13500.0,42,00000000,00000000
18,13500.0,43,00000000,00000000
18,13500.0,44,00000000,00000000
18,13500.0,45,00000000,00000000
18,13500.0,46,00000000,00000000
18,13500.0,47,00000000,00000000
18,13500.0,48,00000000,00000000
18,13500.0,49,00000000,00000000
1,15000.0,1,00000000,00000000
1,15000.0,2,BC654289,00000000
1,15000.0,3,BB355F23,00000000
1,15000.0,4,394C3DD1,00000000
1,15000.0,5,3A8FCF86,00000000
1,15000.0,6,3AA2AED8,00000000
1,15000.0,7,3A915C5F,00000000
1,15000.0,8,3A83BA99,00000000
1,15000.0,9,3A7163C2,00000000
1,15000.0,10,3A5F232A,00000000
1,15000.0,11,3A4FBDAA,00000000
1,15000.0,12,3A428871,00000000
1,15000.0,13,3A3701AF,00000000
1,15000.0,14,3A2CC5E1,00000000
1,15000.0,15,3A238356,00000000
1,15000.0,16,3A1AF8B4,00000000
1,15000.0,17,3A12F64D,00000000
1,15000.0,18,3A0B5A71,00000000
1,15000.0,19,3A04148A,00000000
1,15000.0,20,39FA4DFC,00000000
1,15000.0,21,39ED4591,00000000
1,15000.0,22,39E1504F,00000000
1,15000.0,23,39D689B1,00000000
1,15000.0,24,39CCB5AE,00000000
1,15000.0,25,39C2AA07,00000000
1,15000.0,26,39B86D64,00000000
1,15000.0,27,39AE9B6F,00000000
1,15000.0,28,39A53279,00000000
1,15000.0,29,399C3608,00000000
1,15000.0,30,3993A44C,00000000
1,15000.0,31,398B800E,00000000
1,15000.0,32,3983C909,00000000
1,15000.0,33,3978FA60,00000000
1,15000.0,34,396B3E2B,00000000
1,15000.0,35,395E5A45,00000000
1,15000.0,36,395250CC,00000000
1,15000.0,37,3947212A,00000000
1,15000.0,38,393CD143,00000000
1,15000.0,39,39336864,00000000
1,15000.0,40,39291AA5,00000000
1,15000.0,41,391F1891,00000000
1,15000.0,42,39A1B443,00000000
1,15000.0,43,B849E2CE,00000000
1,15000.0,44,B7262254,00000000
1,15000.0,45,38871CC6,00000000
1,15000.0,46,395F1515,00000000
1,15000.0,47,3A152E0F,00000000
1,15000.0,48,3A152E10,00000000
1,15000.0,49,3A152E11,00000000
2,15000.0,1,00000000,00000000
2,15000.0,2,BB870687,00000000
2,15000.0,3,B868B05E,00000000
2,15000.0,4,B8146C49,00000000
2,15000.0,5,B79910B7,00000000
2,15000.0,6,B6478002,00000000
2,15000.0,7,373857E9,00000000
2,15000.0,8,37C8C410,00000000
2,15000.0,9,38172AFD,00000000
2,15000.0,10,387B710C,00000000
2,15000.0,11,38ADB92D,00000000
2,15000.0,12,38D47EE6,00000000
2,15000.0,13,38F41C7A,00000000
2,15000.0,14,3906A889,00000000
2,15000.0,15,3910BA51,00000000
2,15000.0,16,391903A5,00000000
2,15000.0,17,39200AEE,00000000
2,15000.0,18,3926310A,00000000
2,15000.0,19,392B9F88,00000000
2,15000.0,20,39306FA9,00000000
2,15000.0,21,3934AF26,00000000
2,15000.0,22,39385DCD,00000000
2,15000.0,23,393B816F,00000000
2,15000.0,24,393DD6A9,00000000
2,15000.0,25,393EDB30,00000000
2,15000.0,26,393EE008,00000000
2,15000.0,27,393E4F39,00000000
2,15000.0,28,393D3386,00000000
2,15000.0,29,393B79B0,00000000
2,15000.0,30,39393830,00000000
2,15000.0,31,39365D98,00000000
2,15000.0,32,3932EE7B,00000000
2,15000.0,33,392EF58D,00000000
2,15000.0,34,392A7648,00000000
2,15000.0,35,3925800A,00000000
2,15000.0,36,392012B2,00000000
2,15000.0,37,391A5880,00000000
2,15000.0,38,3914484A,00000000
2,15000.0,39,390E0A4F,00000000
2,15000.0,40,3907B0F7,00000000
2,15000.0,41,3901538D,00000000
2,15000.0,42,38F5F6AB,00000000
2,15000.0,43,38E994E6,00000000
2,15000.0,44,391B9519,00000000
2,15000.0,45,38532350,00000000
2,15000.0,46,393A979A,00000000
2,15000.0,47,393A9797,00000000
2,15000.0,48,393A979A,00000000
2,15000.0,49,393A9798,00000000
3,15000.0,1,00000000,00000000
3,15000.0,2,BCA9490D,00000000
3,15000.0,3,B9928633,00000000
3,15000.0,4,B93B69B7,00000000
3,15000.0,5,B8C2A370,00000000
3,15000.0,6,B787D1FD,00000000
3,15000.0,7,386192DE,00000000
3,15000.0,8,38F8CBD5,00000000
3,15000.0,9,393C095F,00000000
3,15000.0,10,399D77CC,00000000
3,15000.0,11,39DA33F5,00000000
3,15000.0,12,3A0599FC,00000000
3,15000.0,13,3A198B09,00000000
3,15000.0,14,3A296B0F,00000000
3,15000.0,15,3A3604E5,00000000
3,15000.0,16,3A40624E,00000000
3,15000.0,17,3A492B69,00000000
3,15000.0,18,3A50D2B5,00000000
3,15000.0,19,3A578EF7,00000000
3,15000.0,20,3A5D8952,00000000
3,15000.0,21,3A62CA70,00000000
3,15000.0,22,3A6759B1,00000000
3,15000.0,23,3A6B35EB,00000000
3,15000.0,24,3A6E1514,00000000
3,15000.0,25,3A6F498B,00000000
3,15000.0,26,3A6F2BA6,00000000
3,15000.0,27,3A6E63B0,00000000
3,15000.0,28,3A6CEC62,00000000
3,15000.0,29,3A6AC3CA,00000000
3,15000.0,30,3A67E52C,00000000
3,15000.0,31,3A6452F3,00000000
3,15000.0,32,3A600C6D,00000000
3,15000.0,33,3A5B1973,00000000
3,15000.0,34,3A55810C,00000000
3,15000.0,35,3A4F4E88,00000000
3,15000.0,36,3A489537,00000000
3,15000.0,37,3A41657F,00000000
3,15000.0,38,3A39D89D,00000000
3,15000.0,39,3A3208D1,00000000
3,15000.0,40,3A2A19F2,00000000
3,15000.0,41,3A221A45,00000000
3,15000.0,42,3A1A22D8,00000000
3,15000.0,43,3A126449,00000000
3,15000.0,44,3A43000E,00000000
3,15000.0,45,398457C2,00000000
3,15000.0,46,3A69DFF1,00000000
3,15000.0,47,3A69DFEF,00000000
3,15000.0,48,3A69DFEF,00000000
3,15000.0,49,3A69DFEF,00000000
4,15000.0,1,00000000,00000000
4,15000.0,2,BCB70E5A,00000000
4,15000.0,3,B99E993C,00000000
4,15000.0,4,B94A3018,00000000
4,15000.0,5,B8D0225F,00000000
4,15000.0,6,B7849274,00000000
4,15000.0,7,387D74A3,00000000
4,15000.0,8,3909718A,00000000
4,15000.0,9,394EC0A0,00000000
4,15000.0,10,39ABED7C,00000000
4,15000.0,11,39EE886A,00000000
4,15000.0,12,3A1219EA,00000000
4,15000.0,13,3A27E553,00000000
4,15000.0,14,3A392992,00000000
4,15000.0,15,3A46E13D,00000000
4,15000.0,16,3A522BB2,00000000
4,15000.0,17,3A5BBE70,00000000
4,15000.0,18,3A6413CF,00000000
4,15000.0,19,3A6B6EC0,00000000
4,15000.0,20,3A71F423,00000000
4,15000.0,21,3A77B524,00000000
4,15000.0,22,3A7CB7EA,00000000
4,15000.0,23,3A807AD5,00000000
4,15000.0,24,3A820E52,00000000
4,15000.0,25,3A82BECF,00000000
4,15000.0,26,3A82B7E3,00000000
4,15000.0,27,3A8259F0,00000000
4,15000.0,28,3A81A452,00000000
4,15000.0,29,3A80945F,00000000
4,15000.0,30,3A7E5181,00000000
4,15000.0,31,3A7AC4C4,00000000
4,15000.0,32,3A76821B,00000000
4,15000.0,33,3A718F83,00000000
4,15000.0,34,3A6BF54A,00000000
4,15000.0,35,3A65BE20,00000000
4,15000.0,36,3A5EFAD0,00000000
4,15000.0,37,3A57BCC3,00000000
4,15000.0,38,3A501A4D,00000000
4,15000.0,39,3A483079,00000000
4,15000.0,40,3A40223D,00000000
4,15000.0,41,3A37FDCA,00000000
4,15000.0,42,3A2FDE44,00000000
4,15000.0,43,3A27F504,00000000
4,15000.0,44,3A20818F,00000000
4,15000.0,45,3A4EA42F,00000000
4,15000.0,46,393E3FCC,00000000
4,15000.0,47,3A42C4F8,00000000
4,15000.0,48,3A42C4F8,00000000
4,15000.0,49,3A42C4F8,00000000
5,15000.0,1,00000000,00000000
5,15000.0,2,BCA6AA39,00000000
5,15000.0,3,B992DF2C,00000000
5,15000.0,4,B93C94E0,00000000
5,15000.0,5,B8C5C0E2,00000000
5,15000.0,6,B7972DF4,00000000
5,15000.0,7,38588F78,00000000
5,15000.0,8,38F3A781,00000000
5,15000.0,9,3939246E,00000000
5,15000.0,10,399981E0,00000000
5,15000.0,11,39D53952,00000000
5,15000.0,12,3A02C2B3,00000000
5,15000.0,13,3A167378,00000000
5,15000.0,14,3A261A55,00000000
5,15000.0,15,3A32A23E,00000000
5,15000.0,16,3A3D0626,00000000
5,15000.0,17,3A45E8BF,00000000
5,15000.0,18,3A4DAD84,00000000
5,15000.0,19,3A549021,00000000
5,15000.0,20,3A5AB043,00000000
5,15000.0,21,3A6015B9,00000000
5,15000.0,22,3A64C9AA,00000000
5,15000.0,23,3A68BA52,00000000
5,15000.0,24,3A6BA0FA,00000000
5,15000.0,25,3A6CEAB0,00000000
5,15000.0,26,3A6CDA71,00000000
5,15000.0,27,3A6C1DB9,00000000
5,15000.0,28,3A6AAB2D,00000000
5,15000.0,29,3A68843C,00000000
5,15000.0,30,3A65A24A,00000000
5,15000.0,31,3A6208D9,00000000
5,15000.0,32,3A5DB678,00000000
5,15000.0,33,3A58B550,00000000
5,15000.0,34,3A5309D1,00000000
5,15000.0,35,3A4CC292,00000000
5,15000.0,36,3A45F179,00000000
5,15000.0,37,3A3EAA83,00000000
5,15000.0,38,3A3704F4,00000000
5,15000.0,39,3A2F1C55,00000000
5,15000.0,40,3A2714ED,00000000
5,15000.0,41,3A1EFECA,00000000
5,15000.0,42,3A16F34A,00000000
5,15000.0,43,3A80CB93,00000000
5,15000.0,44,389A6B6A,00000000
5,15000.0,45,39594D67,00000000
5,15000.0,46,3A79D6BF,00000000
5,15000.0,47,3A79D6BC,00000000
5,15000.0,48,3A79D6BD,00000000
5,15000.0,49,3A79D6BE,00000000
6,15000.0,1,00000000,00000000
6,15000.0,2,BB8416D1,00000000
6,15000.0,3,BC07A699,00000000
6,15000.0,4,BB2E68BC,00000000
6,15000.0,5,B89F4D90,00000000
6,15000.0,6,B73F74F8,00000000
6,15000.0,7,381EF3DF,00000000
6,15000.0,8,38AF4E57,00000000
6,15000.0,9,390480AD,00000000
6,15000.0,10,395DE881,00000000
6,15000.0,11,3999C320,00000000
6,15000.0,12,39BC4975,00000000
6,15000.0,13,39D86401,00000000
6,15000.0,14,39EEC2CC,00000000
6,15000.0,15,3A004238,00000000
6,15000.0,16,3A0790A0,00000000
6,15000.0,17,3A0DC17D,00000000
6,15000.0,18,3A1324EE,00000000
6,15000.0,19,3A17E4BC,00000000
6,15000.0,20,3A1C1A64,00000000
6,15000.0,21,3A1FCEB4,00000000
6,15000.0,22,3A23059C,00000000
6,15000.0,23,3A25BD46,00000000
6,15000.0,24,3A27C3B1,00000000
6,15000.0,25,3A289D0E,00000000
6,15000.0,26,3A288825,00000000
6,15000.0,27,3A27FB06,00000000
6,15000.0,28,3A26F244,00000000
6,15000.0,29,3A256D2E,00000000
6,15000.0,30,3A236786,00000000
6,15000.0,31,3A20E359,00000000
6,15000.0,32,3A1DE011,00000000
6,15000.0,33,3A1A633D,00000000
6,15000.0,34,3A16719C,00000000
6,15000.0,35,3A1213BD,00000000
6,15000.0,36,3A0D56EE,00000000
6,15000.0,37,3A08469C,00000000
6,15000.0,38,3A02F497,00000000
6,15000.0,39,39FAE780,00000000
6,15000.0,40,39EFB918,00000000
6,15000.0,41,39E47361,00000000
6,15000.0,42,39D93970,00000000
6,15000.0,43,39CE4F26,00000000
6,15000.0,44,3A09680E,00000000
6,15000.0,45,393A81F7,00000000
6,15000.0,46,3A24CCA1,00000000
6,15000.0,47,3A24CCA0,00000000
6,15000.0,48,3A24CC9F,00000000
6,15000.0,49,3A24CCA0,00000000
7,15000.0,1,00000000,00000000
7,15000.0,2,BCACC4CB,00000000
7,15000.0,3,B9970B50,00000000
7,15000.0,4,B9420A41,00000000
7,15000.0,5,B8CBE433,00000000
7,15000.0,6,B79E6B16,00000000
7,15000.0,7,385CD748,00000000
7,15000.0,8,38F96EDD,00000000
7,15000.0,9,393DBE53,00000000
7,15000.0,10,39A000B3,00000000
7,15000.0,11,39DEB04C,00000000
7,15000.0,12,3A08968D,00000000
7,15000.0,13,3A1D18E4,00000000
7,15000.0,14,3A2D5EAC,00000000
7,15000.0,15,3A3A45A4,00000000
7,15000.0,16,3A44DC47,00000000
7,15000.0,17,3A4DD374,00000000
7,15000.0,18,3A559BAD,00000000
7,15000.0,19,3A5C7685,00000000
7,15000.0,20,3A6285D9,00000000
7,15000.0,21,3A67D9FB,00000000
7,15000.0,22,3A6C7919,00000000
7,15000.0,23,3A705E7D,00000000
7,15000.0,24,3A734128,00000000
7,15000.0,25,3A74650C,00000000
7,15000.0,26,3A7428DC,00000000
7,15000.0,27,3A7347D5,00000000
7,15000.0,28,3A71B926,00000000
7,15000.0,29,3A6F7CCA,00000000
7,15000.0,30,3A6C8B38,00000000
7,15000.0,31,3A68E572,00000000
7,15000.0,32,3A648D94,00000000
7,15000.0,33,3A5F85BC,00000000
7,15000.0,34,3A59D704,00000000
7,15000.0,35,3A538C6C,00000000
7,15000.0,36,3A4CB6D7,00000000
7,15000.0,37,3A4567FC,00000000
7,15000.0,38,3A3DB854,00000000
7,15000.0,39,3A35C146,00000000
7,15000.0,40,3A2DA80C,00000000
7,15000.0,41,3A257C90,00000000
7,15000.0,42,3A1D5A2B,00000000
7,15000.0,43,3A15709A,00000000
7,15000.0,44,3A470E97,00000000
7,15000.0,45,39871635,00000000
7,15000.0,46,3A6EBCDE,00000000
7,15000.0,47,3A6EBCD9,00000000
7,15000.0,48,3A6EBCDC,00000000
