case,dx,k,pmfd,pmfds,pmfdq,pdmfdp,pdmfup,pmfdde_rate,pmfude_rate
2,9000.0,36,00000000,00000000,00000000,00000000,38440600,00000000,3B53405F
2,9000.0,37,00000000,00000000,00000000,00000000,38370880,00000000,3B4182C3
2,9000.0,38,00000000,00000000,00000000,00000000,382A2C00,00000000,3B306886
2,9000.0,39,00000000,00000000,00000000,00000000,381D6180,00000000,3B20032A
2,9000.0,40,00000000,00000000,00000000,00000000,38106500,00000000,3B110751
2,9000.0,41,00000000,00000000,00000000,00000000,3802DD00,00000000,3B02E53A
2,9000.0,42,00000000,00000000,00000000,00000000,37E6FF00,00000000,3AEA9F42
2,9000.0,43,00000000,00000000,00000000,00000000,37BDC000,00000000,3AD0A684
2,9000.0,44,00000000,00000000,00000000,00000000,3778B000,00000000,3AB7E53C
2,9000.0,45,BD1D4261,4120DAB4,B697E4A6,00000000,B724A000,00000000,3AAA9842
2,9000.0,46,BD1D4261,41A540CB,B77D27BE,00000000,B7164C00,80000000,00000000
2,9000.0,47,BD1D4261,41F25F91,B60F4156,00000000,B704A600,80000000,00000000
2,9000.0,48,BD1D4261,4242814B,36B48974,00000000,B6DC0800,80000000,00000000
2,9000.0,49,BD1D4261,422CC22F,37D3BFAB,00000000,00000000,80000000,00000000
3,9000.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3,9000.0,2,00000000,00000000,00000000,00000000,00000000,00000000,3E3096FB
3,9000.0,3,00000000,00000000,00000000,00000000,38B54A76,00000000,3C9D864F
3,9000.0,4,00000000,00000000,00000000,00000000,3902C421,00000000,3C96A810
3,9000.0,5,00000000,00000000,00000000,00000000,392DAFC8,00000000,3C91E40B
3,9000.0,6,00000000,00000000,00000000,00000000,39572D5C,00000000,3C8E54F0
3,9000.0,7,00000000,00000000,00000000,00000000,397BF710,00000000,3C8B87DD
3,9000.0,8,00000000,00000000,00000000,00000000,398D64A0,00000000,3C893B6B
3,9000.0,9,00000000,00000000,00000000,00000000,399A2648,00000000,3C87482C
3,9000.0,10,00000000,00000000,00000000,00000000,399B4230,00000000,3C7D688D
3,9000.0,11,00000000,00000000,00000000,00000000,39922BA0,00000000,3C6AB386
3,9000.0,12,00000000,00000000,00000000,00000000,3984A760,00000000,3C5A8129
3,9000.0,13,00000000,00000000,00000000,00000000,397F61E0,00000000,3C4C5B9C
3,9000.0,14,00000000,00000000,00000000,00000000,39818B40,00000000,3C4069EA
3,9000.0,15,00000000,00000000,00000000,00000000,3981D4A0,00000000,3C36686A
3,9000.0,16,00000000,00000000,00000000,00000000,39818770,00000000,3C2DAFE9
3,9000.0,17,00000000,00000000,00000000,00000000,3988E2C0,00000000,3C25BFC2
3,9000.0,18,00000000,00000000,00000000,00000000,398B6D28,00000000,3C1E3AD5
3,9000.0,19,00000000,00000000,00000000,00000000,398C2EC8,00000000,3C16DCB9
3,9000.0,20,00000000,00000000,00000000,00000000,398AEE90,00000000,3C0F74FC
3,9000.0,21,00000000,00000000,00000000,00000000,398889A0,00000000,3C07E1A0
3,9000.0,22,00000000,00000000,00000000,00000000,39859170,00000000,3C000B73
3,9000.0,23,00000000,00000000,00000000,00000000,39821210,00000000,3BEFDE74
3,9000.0,24,00000000,00000000,00000000,00000000,397C1E00,00000000,3BE02089
3,9000.0,25,00000000,00000000,00000000,00000000,38D4A900,00000000,3BD39EF9
3,9000.0,26,00000000,00000000,00000000,00000000,389D07C0,00000000,3BC9A0B6
3,9000.0,27,00000000,00000000,00000000,00000000,389827A0,00000000,3BBFB585
3,9000.0,28,00000000,00000000,00000000,00000000,389307E0,00000000,3BB5D810
3,9000.0,29,00000000,00000000,00000000,00000000,388DA710,00000000,3BAC063B
3,9000.0,30,00000000,00000000,00000000,00000000,388804C0,00000000,3BA23EDE
3,9000.0,31,00000000,00000000,00000000,00000000,38822500,00000000,3B9885D1
3,9000.0,32,00000000,00000000,00000000,00000000,38781A80,00000000,3B8EDF10
3,9000.0,33,00000000,00000000,00000000,00000000,386B8C80,00000000,3B8551C6
3,9000.0,34,00000000,00000000,00000000,00000000,385EB680,00000000,3B77CD10
3,9000.0,35,00000000,00000000,00000000,00000000,3851B280,00000000,3B654E14
3,9000.0,36,00000000,00000000,00000000,00000000,38449F00,00000000,3B533C95
3,9000.0,37,00000000,00000000,00000000,00000000,38379600,00000000,3B41AD71
3,9000.0,38,00000000,00000000,00000000,00000000,382AAB00,00000000,3B30B620
3,9000.0,39,00000000,00000000,00000000,00000000,381DD100,00000000,3B206939
3,9000.0,40,00000000,00000000,00000000,00000000,3810CA00,00000000,3B116C8D
3,9000.0,41,00000000,00000000,00000000,00000000,38033800,00000000,3B034099
3,9000.0,42,00000000,00000000,00000000,00000000,37E7A000,00000000,3AEB4307
3,9000.0,43,00000000,00000000,00000000,00000000,37BE4400,00000000,3AD13829
3,9000.0,44,00000000,00000000,00000000,00000000,37795E00,00000000,3AB86599
3,9000.0,45,BD1DB024,41214B4F,B6984EAB,00000000,B7251200,00000000,3AAB0F56
3,9000.0,46,BD1DB024,41A5B368,B77DD871,00000000,B716B400,80000000,00000000
3,9000.0,47,BD1DB024,41F30676,B60FA5E0,00000000,B7050200,80000000,00000000
3,9000.0,48,BD1DB024,42430905,36B507A1,00000000,B6DCA000,80000000,00000000
3,9000.0,49,BD1DB024,422D39D3,37D45376,00000000,00000000,80000000,00000000
4,9000.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000
4,9000.0,2,00000000,00000000,00000000,00000000,00000000,00000000,3E3F3D12
4,9000.0,3,00000000,00000000,00000000,00000000,38D7E904,00000000,3CAAFABC
4,9000.0,4,00000000,00000000,00000000,00000000,391AA5B2,00000000,3CA38DD8
4,9000.0,5,00000000,00000000,00000000,00000000,394B5708,00000000,3C9E66E0
4,9000.0,6,00000000,00000000,00000000,00000000,3978FC04,00000000,3C9A8DFC
4,9000.0,7,00000000,00000000,00000000,00000000,39901E18,00000000,3C978701
4,9000.0,8,00000000,00000000,00000000,00000000,39A03B4C,00000000,3C950B00
4,9000.0,9,00000000,00000000,00000000,00000000,39AD6C1C,00000000,3C92EF9E
4,9000.0,10,00000000,00000000,00000000,00000000,39A7F878,00000000,3C89B33E
4,9000.0,11,00000000,00000000,00000000,00000000,399BD220,00000000,3C7ED2D2
4,9000.0,12,00000000,00000000,00000000,00000000,398B59D8,00000000,3C6D0348
4,9000.0,13,00000000,00000000,00000000,00000000,398EB888,00000000,3C5D7864
4,9000.0,14,00000000,00000000,00000000,00000000,399003F8,00000000,3C506A4A
4,9000.0,15,00000000,00000000,00000000,00000000,398FED20,00000000,3C4574D2
4,9000.0,16,00000000,00000000,00000000,00000000,3991CEE0,00000000,3C3BE318
4,9000.0,17,00000000,00000000,00000000,00000000,399B2C30,00000000,3C3329B8
4,9000.0,18,00000000,00000000,00000000,00000000,399B7060,00000000,3C2AE472
4,9000.0,19,00000000,00000000,00000000,00000000,399BE1E0,00000000,3C22C930
4,9000.0,20,00000000,00000000,00000000,00000000,3999E0A0,00000000,3C1AA3F0
4,9000.0,21,00000000,00000000,00000000,00000000,39972F70,00000000,3C124F8C
4,9000.0,22,00000000,00000000,00000000,00000000,3993EB40,00000000,3C09B296
4,9000.0,23,00000000,00000000,00000000,00000000,39901F00,00000000,3C00D665
4,9000.0,24,00000000,00000000,00000000,00000000,398BD1B0,00000000,3BF0A1A6
4,9000.0,25,00000000,00000000,00000000,00000000,39658AA0,00000000,3BE31DBB
4,9000.0,26,00000000,00000000,00000000,00000000,38A9FFC0,00000000,3BD888A0
4,9000.0,27,00000000,00000000,00000000,00000000,38A4CD20,00000000,3BCE0EB6
4,9000.0,28,00000000,00000000,00000000,00000000,389F5C40,00000000,3BC3A9BE
4,9000.0,29,00000000,00000000,00000000,00000000,3899AB50,00000000,3BB956DB
4,9000.0,30,00000000,00000000,00000000,00000000,3893B880,00000000,3BAF13A7
4,9000.0,31,00000000,00000000,00000000,00000000,388D87C0,00000000,3BA4E309
4,9000.0,32,00000000,00000000,00000000,00000000,38871C00,00000000,3B9AC7D8
4,9000.0,33,00000000,00000000,00000000,00000000,38807DC0,00000000,3B90C849
4,9000.0,34,00000000,00000000,00000000,00000000,38736C80,00000000,3B86EBBC
4,9000.0,35,00000000,00000000,00000000,00000000,3865A200,00000000,3B7A75F5
4,9000.0,36,00000000,00000000,00000000,00000000,3857B700,00000000,3B678053
4,9000.0,37,00000000,00000000,00000000,00000000,3849C180,00000000,3B55098C
4,9000.0,38,00000000,00000000,00000000,00000000,383BD200,00000000,3B4325F8
4,9000.0,39,00000000,00000000,00000000,00000000,382DE080,00000000,3B31E6FB
4,9000.0,40,00000000,00000000,00000000,00000000,381FBC80,00000000,3B22044C
4,9000.0,41,00000000,00000000,00000000,00000000,38113780,00000000,3B12F2B6
4,9000.0,42,00000000,00000000,00000000,00000000,38018B80,00000000,3B046001
4,9000.0,43,00000000,00000000,00000000,00000000,37DCEE00,00000000,3AECB117
4,9000.0,44,00000000,00000000,00000000,00000000,37A49A00,00000000,3AD1BBCD
4,9000.0,45,00000000,00000000,00000000,00000000,370F5400,00000000,3AB7C650
4,9000.0,46,BD7E795B,4171DF2C,B68DDFC4,00000000,B7747400,00000000,3AA78300
4,9000.0,47,BD7E795B,41F70F94,B76C74F1,00000000,B7584400,80000000,00000000
4,9000.0,48,BD7E795B,4273593C,B5A012F9,00000000,B7335A00,80000000,00000000
4,9000.0,49,BD7E795B,4250C033,3806532A,00000000,00000000,80000000,00000000
5,9000.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000
5,9000.0,2,00000000,00000000,00000000,00000000,00000000,00000000,3E2DE77E
5,9000.0,3,00000000,00000000,00000000,00000000,38BAAEC1,00000000,3C9BBA3C
5,9000.0,4,00000000,00000000,00000000,00000000,3906592A,00000000,3C94FBA0
5,9000.0,5,00000000,00000000,00000000,00000000,3931BF82,00000000,3C904DA0
5,9000.0,6,00000000,00000000,00000000,00000000,395B234C,00000000,3C8CCF30
5,9000.0,7,00000000,00000000,00000000,00000000,397F544C,00000000,3C8A0F61
5,9000.0,8,00000000,00000000,00000000,00000000,398EADC6,00000000,3C87CDE9
5,9000.0,9,00000000,00000000,00000000,00000000,399B0A84,00000000,3C85E42C
5,9000.0,10,00000000,00000000,00000000,00000000,399946A8,00000000,3C7BA3F6
5,9000.0,11,00000000,00000000,00000000,00000000,398F4E54,00000000,3C697688
5,9000.0,12,00000000,00000000,00000000,00000000,398108A8,00000000,3C59B5C4
5,9000.0,13,00000000,00000000,00000000,00000000,39803918,00000000,3C4BF4D2
5,9000.0,14,00000000,00000000,00000000,00000000,3981C538,00000000,3C406C29
5,9000.0,15,00000000,00000000,00000000,00000000,3981D3E0,00000000,3C36B558
5,9000.0,16,00000000,00000000,00000000,00000000,398196E8,00000000,3C2E2F30
5,9000.0,17,00000000,00000000,00000000,00000000,398BBCC8,00000000,3C265EA9
5,9000.0,18,00000000,00000000,00000000,00000000,398BE0C0,00000000,3C1EEABC
5,9000.0,19,00000000,00000000,00000000,00000000,398CBC90,00000000,3C17925D
5,9000.0,20,00000000,00000000,00000000,00000000,398AED50,00000000,3C102759
5,9000.0,21,00000000,00000000,00000000,00000000,39887120,00000000,3C088924
5,9000.0,22,00000000,00000000,00000000,00000000,398560D0,00000000,3C00A199
5,9000.0,23,00000000,00000000,00000000,00000000,3981C820,00000000,3BF108B1
5,9000.0,24,00000000,00000000,00000000,00000000,397B4D80,00000000,3BE16DB1
5,9000.0,25,00000000,00000000,00000000,00000000,38B02640,00000000,3BD4D06E
5,9000.0,26,00000000,00000000,00000000,00000000,389C2700,00000000,3BCAC0D9
5,9000.0,27,00000000,00000000,00000000,00000000,38974640,00000000,3BC0C0D2
5,9000.0,28,00000000,00000000,00000000,00000000,38922490,00000000,3BB6CB31
5,9000.0,29,00000000,00000000,00000000,00000000,388CC180,00000000,3BACDE8F
5,9000.0,30,00000000,00000000,00000000,00000000,38871D00,00000000,3BA2FA19
5,9000.0,31,00000000,00000000,00000000,00000000,38813C40,00000000,3B99220F
5,9000.0,32,00000000,00000000,00000000,00000000,38764C80,00000000,3B8F5B1F
5,9000.0,33,00000000,00000000,00000000,00000000,3869CA80,00000000,3B85AD10
5,9000.0,34,00000000,00000000,00000000,00000000,385D0F80,00000000,3B784255
5,9000.0,35,00000000,00000000,00000000,00000000,38503D00,00000000,3B658393
5,9000.0,36,00000000,00000000,00000000,00000000,38437B80,00000000,3B533564
5,9000.0,37,00000000,00000000,00000000,00000000,3836F680,00000000,3B416D81
5,9000.0,38,00000000,00000000,00000000,00000000,382AD880,00000000,3B3042EB
5,9000.0,39,00000000,00000000,00000000,00000000,381F3300,00000000,3B1FC8E7
5,9000.0,40,00000000,00000000,00000000,00000000,3813D600,00000000,3B10A049
5,9000.0,41,00000000,00000000,00000000,00000000,38081380,00000000,3B02526E
5,9000.0,42,00000000,00000000,00000000,00000000,37F23900,00000000,3AE93417
5,9000.0,43,00000000,00000000,00000000,00000000,37BE8200,00000000,3ACF0864
5,9000.0,44,BD985D13,419BD400,B72D6667,00000000,B6991000,00000000,3AB62722
5,9000.0,45,BD6E3DB3,4202CA00,B8108000,00000000,B73A2400,3C84F8E6,3AA8FE80
5,9000.0,46,BD304617,42112E00,B71DF200,00000000,B6E58000,3C77DE70,00000000
5,9000.0,47,BCEF1568,42000300,367A4500,00000000,B66A5800,3C62ED8C,00000000
5,9000.0,48,BC8A4D3A,41D51400,36BB6540,00000000,B5987000,3C49905C,00000000
5,9000.0,49,BBD904E1,41184000,36BEF880,00000000,00000000,3C281803,00000000
6,9000.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000
6,9000.0,2,00000000,00000000,00000000,00000000,00000000,00000000,3D20ED83
6,9000.0,3,00000000,00000000,00000000,00000000,37AB58AF,00000000,3D96DBD8
6,9000.0,4,00000000,00000000,00000000,00000000,389F3D12,00000000,3D0DB0AB
6,9000.0,5,00000000,00000000,00000000,00000000,38F7CFB4,00000000,3C55845F
6,9000.0,6,00000000,00000000,00000000,00000000,39179FC5,00000000,3C48966A
6,9000.0,7,00000000,00000000,00000000,00000000,39318BF2,00000000,3C44A3D7
6,9000.0,8,00000000,00000000,00000000,00000000,394743C0,00000000,3C41668D
6,9000.0,9,00000000,00000000,00000000,00000000,39593E04,00000000,3C3EA6F7
6,9000.0,10,00000000,00000000,00000000,00000000,395ACE1C,00000000,3C32904C
6,9000.0,11,00000000,00000000,00000000,00000000,394DFF50,00000000,3C2561B8
6,9000.0,12,00000000,00000000,00000000,00000000,393AF2D0,00000000,3C19F7FE
6,9000.0,13,00000000,00000000,00000000,00000000,3933F460,00000000,3C100014
6,9000.0,14,00000000,00000000,00000000,00000000,393690D0,00000000,3C07957B
6,9000.0,15,00000000,00000000,00000000,00000000,3936F840,00000000,3C008886
6,9000.0,16,00000000,00000000,00000000,00000000,39368B70,00000000,3BF4C6CA
6,9000.0,17,00000000,00000000,00000000,00000000,3940E9A0,00000000,3BE996E3
6,9000.0,18,00000000,00000000,00000000,00000000,39447E30,00000000,3BDEFE18
6,9000.0,19,00000000,00000000,00000000,00000000,39458F10,00000000,3BD49C03
6,9000.0,20,00000000,00000000,00000000,00000000,3943CBD0,00000000,3BCA2C5A
6,9000.0,21,00000000,00000000,00000000,00000000,39406C00,00000000,3BBF7F39
6,9000.0,22,00000000,00000000,00000000,00000000,393C3CB0,00000000,3BB473EF
6,9000.0,23,00000000,00000000,00000000,00000000,39374ED0,00000000,3BA905EB
6,9000.0,24,00000000,00000000,00000000,00000000,3931A780,00000000,3B9DEE3F
6,9000.0,25,00000000,00000000,00000000,00000000,3895D9A0,00000000,3B951E46
6,9000.0,26,00000000,00000000,00000000,00000000,385D4D00,00000000,3B8E139A
6,9000.0,27,00000000,00000000,00000000,00000000,38566E00,00000000,3B87165D
6,9000.0,28,00000000,00000000,00000000,00000000,384F3580,00000000,3B8022CE
6,9000.0,29,00000000,00000000,00000000,00000000,3847A140,00000000,3B726EE1
6,9000.0,30,00000000,00000000,00000000,00000000,383FB080,00000000,3B64A6E7
6,9000.0,31,00000000,00000000,00000000,00000000,38376980,00000000,3B56F318
6,9000.0,32,00000000,00000000,00000000,00000000,382ED380,00000000,3B495912
6,9000.0,33,00000000,00000000,00000000,00000000,3825FA80,00000000,3B3BE2F0
6,9000.0,34,00000000,00000000,00000000,00000000,381CEF00,00000000,3B2E9CC8
6,9000.0,35,00000000,00000000,00000000,00000000,3813C380,00000000,3B21944A
6,9000.0,36,00000000,00000000,00000000,00000000,380A8C80,00000000,3B14D8F1
6,9000.0,37,00000000,00000000,00000000,00000000,38015D00,00000000,3B087973
6,9000.0,38,00000000,00000000,00000000,00000000,37F08600,00000000,3AF909E3
6,9000.0,39,00000000,00000000,00000000,00000000,37DE6900,00000000,3AE21109
6,9000.0,40,00000000,00000000,00000000,00000000,37CC0D00,00000000,3ACCF207
6,9000.0,41,00000000,00000000,00000000,00000000,37B8ED00,00000000,3AB8F92B
6,9000.0,42,00000000,00000000,00000000,00000000,37A33700,00000000,3AA5C6D7
6,9000.0,43,00000000,00000000,00000000,00000000,37861200,00000000,3A936D0C
6,9000.0,44,00000000,00000000,00000000,00000000,372FB800,00000000,3A81EF51
6,9000.0,45,BCDE3AA7,40E34AB1,B656A5B1,00000000,B6E8A400,00000000,3A7112EF
6,9000.0,46,BCDE3AA7,4169834E,B732DF68,00000000,B6D46400,80000000,00000000
6,9000.0,47,BCDE3AA7,41AB3F19,B5CA724B,00000000,B6BB7400,80000000,00000000
6,9000.0,48,BCDE3AA7,42096E47,367F1F39,00000000,B69B7400,80000000,00000000
6,9000.0,49,BCDE3AA7,41F42101,37959D65,00000000,00000000,80000000,00000000
7,9000.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000
7,9000.0,2,00000000,00000000,00000000,00000000,00000000,00000000,3E3412C6
7,9000.0,3,00000000,00000000,00000000,00000000,38BC7520,00000000,3CA0C0D0
7,9000.0,4,00000000,00000000,00000000,00000000,3907C468,00000000,3C99C0F8
7,9000.0,5,00000000,00000000,00000000,00000000,3933FD68,00000000,3C94E594
7,9000.0,6,00000000,00000000,00000000,00000000,395E7C00,00000000,3C91450F
7,9000.0,7,00000000,00000000,00000000,00000000,3981F77C,00000000,3C8E6A57
7,9000.0,8,00000000,00000000,00000000,00000000,399195F8,00000000,3C8C12A8
7,9000.0,9,00000000,00000000,00000000,00000000,399E7BC4,00000000,3C8A15EC
7,9000.0,10,00000000,00000000,00000000,00000000,399E5D98,00000000,3C8145D4
7,9000.0,11,00000000,00000000,00000000,00000000,3994A500,00000000,3C6F2E6E
7,9000.0,12,00000000,00000000,00000000,00000000,39867000,00000000,3C5E6C2A
7,9000.0,13,00000000,00000000,00000000,00000000,39831AF0,00000000,3C4FCB10
7,9000.0,14,00000000,00000000,00000000,00000000,3984D708,00000000,3C43777D
7,9000.0,15,00000000,00000000,00000000,00000000,3984FFD8,00000000,3C392307
7,9000.0,16,00000000,00000000,00000000,00000000,3984AF20,00000000,3C302201
7,9000.0,17,00000000,00000000,00000000,00000000,398D5AF0,00000000,3C27F011
7,9000.0,18,00000000,00000000,00000000,00000000,398EE7A0,00000000,3C202DEB
7,9000.0,19,00000000,00000000,00000000,00000000,398FBDD0,00000000,3C1894FF
7,9000.0,20,00000000,00000000,00000000,00000000,398E3A10,00000000,3C10F3AC
7,9000.0,21,00000000,00000000,00000000,00000000,398BC1F0,00000000,3C092707
7,9000.0,22,00000000,00000000,00000000,00000000,3988B640,00000000,3C011759
7,9000.0,23,00000000,00000000,00000000,00000000,39852460,00000000,3BF18974
7,9000.0,24,00000000,00000000,00000000,00000000,398112F0,00000000,3BE172AD
