case,dx,k,ptte
5,27000.0,32,3B75606D
5,27000.0,33,3B925257
5,27000.0,34,3B8BC4AB
5,27000.0,35,3B8522DB
5,27000.0,36,3B7CE418
5,27000.0,37,3B6F98F1
5,27000.0,38,3B6257F6
5,27000.0,39,3B554A40
5,27000.0,40,3B488BB6
5,27000.0,41,3B3C1DF3
5,27000.0,42,3B302397
5,27000.0,43,3B405CB7
5,27000.0,44,3AE2F1C2
5,27000.0,45,3AD2B8D4
5,27000.0,46,38E82F15
5,27000.0,47,39871DEF
5,27000.0,48,B81A99F3
5,27000.0,49,391DFB07
6,27000.0,1,00000000
6,27000.0,2,BC4579B1
6,27000.0,3,BB7B9A6F
6,27000.0,4,3C61C0EE
6,27000.0,5,3C0DEFD2
6,27000.0,6,3C6ECDBA
6,27000.0,7,3BF19043
6,27000.0,8,3BEF76AA
6,27000.0,9,3BECC209
6,27000.0,10,3BE6248D
6,27000.0,11,3BDEB1DD
6,27000.0,12,3BD80DBA
6,27000.0,13,3BD2B2F0
6,27000.0,14,3BCE5F19
6,27000.0,15,3BC9ED4F
6,27000.0,16,3BC619E7
6,27000.0,17,3BC3618C
6,27000.0,18,3BC1ACE0
6,27000.0,19,3BC0B42C
6,27000.0,20,3BBC47DB
6,27000.0,21,3BB6A889
6,27000.0,22,3BB10AE8
6,27000.0,23,3B918E22
6,27000.0,24,3B85496D
6,27000.0,25,3B662AED
6,27000.0,26,3B38DC17
6,27000.0,27,3B036CB9
6,27000.0,28,3A8DB679
6,27000.0,29,38815588
6,27000.0,30,BA8871D2
6,27000.0,31,3B21F42A
6,27000.0,32,3B5A1B41
6,27000.0,33,3B5108B3
6,27000.0,34,3B47D98B
6,27000.0,35,3B3E94D4
6,27000.0,36,3B353A18
6,27000.0,37,3B2BE751
6,27000.0,38,3B229FFC
6,27000.0,39,3B197EBF
6,27000.0,40,3B1097AD
6,27000.0,41,3B07DE24
6,27000.0,42,3AFED713
6,27000.0,43,3AEED453
6,27000.0,44,3AF51158
6,27000.0,45,3AB22948
6,27000.0,46,39214F0D
6,27000.0,47,39BE8B82
6,27000.0,48,B927F3B9
6,27000.0,49,BAAAF03D
7,27000.0,1,00000000
7,27000.0,2,BC4424ED
7,27000.0,3,3C616529
7,27000.0,4,3BA32BA2
7,27000.0,5,3C326588
7,27000.0,6,3C311A9E
7,27000.0,7,3C2FD5E9
7,27000.0,8,3C2E3511
7,27000.0,9,3C2C1FFA
7,27000.0,10,3C272FEE
7,27000.0,11,3C21B1E9
7,27000.0,12,3C1CCF07
7,27000.0,13,3C18E545
7,27000.0,14,3C15B274
7,27000.0,15,3C126DAF
7,27000.0,16,3C0FA233
7,27000.0,17,3C0DB71B
7,27000.0,18,3C0C77FD
7,27000.0,19,3C0BC5FA
7,27000.0,20,3C083425
7,27000.0,21,3C0416D2
7,27000.0,22,3C00049C
7,27000.0,23,3BD2EAE0
7,27000.0,24,3BC4817B
7,27000.0,25,3BB0120D
7,27000.0,26,3B97408B
7,27000.0,27,3B74D6D0
7,27000.0,28,3B340088
7,27000.0,29,3AD9DB59
7,27000.0,30,3A015BD0
7,27000.0,31,BA4409DF
7,27000.0,32,3AD1B1C9
7,27000.0,33,3B971766
7,27000.0,34,3B90757C
7,27000.0,35,3B89C589
7,27000.0,36,3B830746
7,27000.0,37,3B7895F8
7,27000.0,38,3B6B24A6
7,27000.0,39,3B5DED8E
7,27000.0,40,3B50F2F1
7,27000.0,41,3B4456B1
7,27000.0,42,3B381A37
7,27000.0,43,3B2C740F
7,27000.0,44,3B310104
7,27000.0,45,3B0076CE
7,27000.0,46,396112CE
7,27000.0,47,3A07E2D4
7,27000.0,48,B97BF987
7,27000.0,49,BAF97E2A
8,27000.0,1,00000000
8,27000.0,2,00000000
8,27000.0,3,343A5421
8,27000.0,4,350ED8CD
8,27000.0,5,35620C3A
8,27000.0,6,3595BCFA
8,27000.0,7,35B6A4DD
8,27000.0,8,35D47CB9
8,27000.0,9,35EFCEB7
8,27000.0,10,36048118
8,27000.0,11,36103351
8,27000.0,12,361B1D40
8,27000.0,13,362557E7
8,27000.0,14,362EF7A7
8,27000.0,15,36380D4A
8,27000.0,16,3640A6D9
8,27000.0,17,3648D028
8,27000.0,18,3650934C
8,27000.0,19,3657F8E6
8,27000.0,20,365F0870
8,27000.0,21,3665C867
8,27000.0,22,366C3E74
8,27000.0,23,36726F8E
8,27000.0,24,36786015
8,27000.0,25,367E13D0
8,27000.0,26,3681C707
8,27000.0,27,368468E9
8,27000.0,28,3686F0E3
8,27000.0,29,36896024
8,27000.0,30,368BB7B6
8,27000.0,31,368DF882
8,27000.0,32,36902356
8,27000.0,33,369238DF
8,27000.0,34,36942E7F
8,27000.0,35,3696105B
8,27000.0,36,3697DED1
8,27000.0,37,36999A22
8,27000.0,38,369B4276
8,27000.0,39,369CD7D3
8,27000.0,40,369E5A12
8,27000.0,41,369FC8EB
8,27000.0,42,36A123E1
8,27000.0,43,36A26A36
8,27000.0,44,36A39AC9
8,27000.0,45,36A4B3EE
8,27000.0,46,36A5B30E
8,27000.0,47,36A693E1
8,27000.0,48,36A74E19
8,27000.0,49,36A7C5AC
9,27000.0,1,00000000
9,27000.0,2,00000000
9,27000.0,3,341691A7
9,27000.0,4,350683BF
9,27000.0,5,355A3D9F
9,27000.0,6,35921102
9,27000.0,7,35B32E0F
9,27000.0,8,35D13628
9,27000.0,9,35ECB44E
9,27000.0,10,3603083F
9,27000.0,11,360ECD61
9,27000.0,12,3619C8F9
9,27000.0,13,36241435
9,27000.0,14,362DC395
9,27000.0,15,3636E7FE
9,27000.0,16,363F8F96
9,27000.0,17,3647C63C
9,27000.0,18,364F961D
9,27000.0,19,365707E6
9,27000.0,20,365E231E
9,27000.0,21,3664EE4B
9,27000.0,22,366B6F22
9,27000.0,23,3671AAA1
9,27000.0,24,3677A531
9,27000.0,25,367D629F
9,27000.0,26,3681731C
9,27000.0,27,36841982
9,27000.0,28,3686A5D7
9,27000.0,29,3689194F
9,27000.0,30,368B74F1
9,27000.0,31,368DB9AA
9,27000.0,32,368FE849
9,27000.0,33,3692017C
9,27000.0,34,369405D8
9,27000.0,35,3695F5D7
9,27000.0,36,3697D1DB
9,27000.0,37,36999A26
9,27000.0,38,369B4277
9,27000.0,39,369CD7D3
9,27000.0,40,369E5A12
9,27000.0,41,369FC8EB
9,27000.0,42,36A123E1
9,27000.0,43,36A26A36
9,27000.0,44,36A39AC9
9,27000.0,45,36A4B3EE
9,27000.0,46,36A5B30E
9,27000.0,47,36A693E1
9,27000.0,48,36A74E19
9,27000.0,49,36A7C5AC
10,27000.0,1,00000000
10,27000.0,2,00000000
10,27000.0,3,341013BE
10,27000.0,4,350510E0
10,27000.0,5,3558F16B
10,27000.0,6,35917C01
10,27000.0,7,35B2A870
10,27000.0,8,35D0BE8B
10,27000.0,9,35EC4998
10,27000.0,10,3602D8DF
10,27000.0,11,360EA393
10,27000.0,12,3619A464
10,27000.0,13,3623F48C
10,27000.0,14,362DA88F
10,27000.0,15,3636D15B
10,27000.0,16,363F7D1C
10,27000.0,17,3647B7BA
10,27000.0,18,364F8B5C
10,27000.0,19,365700BB
10,27000.0,20,365E1F5D
10,27000.0,21,3664EDCB
10,27000.0,22,366B71BC
10,27000.0,23,3671B02F
10,27000.0,24,3677AD8E
10,27000.0,25,367D6DAD
10,27000.0,26,368179EE
10,27000.0,27,36842192
10,27000.0,28,3686AF19
10,27000.0,29,368923B6
10,27000.0,30,368B8073
10,27000.0,31,368DBB91
10,27000.0,32,368FE0F9
10,27000.0,33,3691F15A
10,27000.0,34,3693ED48
10,27000.0,35,3695D53A
10,27000.0,36,3697A990
10,27000.0,37,36996A8B
10,27000.0,38,369B1854
10,27000.0,39,369CB2ED
10,27000.0,40,369E3A33
10,27000.0,41,369FADD6
10,27000.0,42,36A10D59
10,27000.0,43,36A257F9
10,27000.0,44,36A38C93
10,27000.0,45,36A4A972
10,27000.0,46,36A5ABF7
10,27000.0,47,36A68FCA
10,27000.0,48,36A74C7F
10,27000.0,49,36A7C5AC
11,27000.0,1,00000000
11,27000.0,2,00000000
11,27000.0,3,34B687A9
11,27000.0,4,35F206EC
11,27000.0,5,364DE26D
11,27000.0,6,368C64B0
11,27000.0,7,36ADF58E
11,27000.0,8,36CC669D
11,27000.0,9,36E844C5
11,27000.0,10,3700FCB0
11,27000.0,11,370CEAC0
11,27000.0,12,37180C6D
11,27000.0,13,37227B38
11,27000.0,14,372C4BE3
11,27000.0,15,37358F8E
11,27000.0,16,373E548A
11,27000.0,17,3746A6E4
11,27000.0,18,374E90E2
11,27000.0,19,37561B52
11,27000.0,20,375D4DD3
11,27000.0,21,37642F00
11,27000.0,22,376AC4A1
11,27000.0,23,377113C2
11,27000.0,24,377720DC
11,27000.0,25,377CEFD7
11,27000.0,26,37814209
11,27000.0,27,3783F051
11,27000.0,28,37868420
11,27000.0,29,3788FEAA
11,27000.0,30,378B6101
11,27000.0,31,378DAC13
11,27000.0,32,378FE0B2
11,27000.0,33,3791FF92
11,27000.0,34,3794094A
11,27000.0,35,3795FE58
11,27000.0,36,B92C5D28
11,27000.0,37,39AEACD7
11,27000.0,38,3880E513
11,27000.0,39,38771887
11,27000.0,40,386D9EA9
11,27000.0,41,386465C9
11,27000.0,42,385AE6B8
11,27000.0,43,385128FE
11,27000.0,44,384775C0
11,27000.0,45,383DEE6A
11,27000.0,46,383F62ED
11,27000.0,47,37DA5A3D
11,27000.0,48,37DB1475
11,27000.0,49,37DB8C08
12,27000.0,1,00000000
12,27000.0,2,00000000
12,27000.0,3,3504D0E5
12,27000.0,4,360261BB
12,27000.0,5,36565F46
12,27000.0,6,36903FC1
12,27000.0,7,36B177B2
12,27000.0,8,36CF983F
12,27000.0,9,36EB2CDA
12,27000.0,10,37024EF2
12,27000.0,11,370E1DE5
12,27000.0,12,371922D2
12,27000.0,13,37237701
12,27000.0,14,372D2F08
12,27000.0,15,37365BDF
12,27000.0,16,373F0BBC
12,27000.0,17,37474A8C
12,27000.0,18,374F2287
12,27000.0,19,37569C68
12,27000.0,20,375DBFBA
12,27000.0,21,3764930F
12,27000.0,22,376B1C21
12,27000.0,23,37715FF1
12,27000.0,24,377762EF
12,27000.0,25,377D28BE
12,27000.0,26,37815A0E
12,27000.0,27,37840405
12,27000.0,28,37869398
12,27000.0,29,378909F5
12,27000.0,30,378B6826
12,27000.0,31,378DAF17
12,27000.0,32,378FDF93
12,27000.0,33,3791FA4A
12,27000.0,34,3793FFD4
12,27000.0,35,3795F0AA
12,27000.0,36,3797CD30
12,27000.0,37,379995AD
12,27000.0,38,379B4A4B
12,27000.0,39,379CEB15
12,27000.0,40,379E6B03
12,27000.0,41,379FD78F
12,27000.0,42,37A13042
12,27000.0,43,37A27461
12,27000.0,44,37A3A2D2
12,27000.0,45,37A4B9EF
12,27000.0,46,37A5B729
12,27000.0,47,37A69645
12,27000.0,48,37A74F09
12,27000.0,49,37A7C5AC
13,27000.0,1,00000000
13,27000.0,2,00000000
13,27000.0,3,34E5B9B6
13,27000.0,4,35FC6501
13,27000.0,5,3652735D
13,27000.0,6,368E6796
13,27000.0,7,36AFBA4E
13,27000.0,8,36CDF33D
13,27000.0,9,36E99E4A
13,27000.0,10,3701920D
13,27000.0,11,370D6AB3
13,27000.0,12,371878B9
13,27000.0,13,3722D57A
13,27000.0,14,372C959E
13,27000.0,15,3735CA28
13,27000.0,16,373E815A
13,27000.0,17,3746C72B
13,27000.0,18,374EA5D6
13,27000.0,19,37562621
13,27000.0,20,375D4F9B
13,27000.0,21,376428D9
13,27000.0,22,376AB79A
13,27000.0,23,377100E4
13,27000.0,24,37770926
13,27000.0,25,377CD418
13,27000.0,26,37813235
13,27000.0,27,3783DE90
13,27000.0,28,37867072
13,27000.0,29,3788E90B
13,27000.0,30,378B4964
13,27000.0,31,378D9269
13,27000.0,32,378FC4E7
13,27000.0,33,3791E18E
13,27000.0,34,3793E8F6
13,27000.0,35,3795DB99
13,27000.0,36,3797B9DA
13,27000.0,37,37998401
13,27000.0,38,379B3A37
13,27000.0,39,379CDC88
13,27000.0,40,379E6B03
13,27000.0,41,379FD78F
13,27000.0,42,37A13042
13,27000.0,43,37A27461
13,27000.0,44,37A3A2D2
13,27000.0,45,37A4B9EF
13,27000.0,46,37A5B729
13,27000.0,47,37A69645
13,27000.0,48,37A74F09
13,27000.0,49,37A7C5AC
14,27000.0,1,00000000
14,27000.0,2,00000000
14,27000.0,3,35163DC4
14,27000.0,4,36066E1A
14,27000.0,5,365A2771
14,27000.0,6,369205B9
14,27000.0,7,36B322A4
14,27000.0,8,36D12AA9
14,27000.0,9,36ECA8C9
14,27000.0,10,37030287
14,27000.0,11,370EC7CB
14,27000.0,12,3719C3A0
14,27000.0,13,37240F38
14,27000.0,14,372DBF19
14,27000.0,15,3736E42B
14,27000.0,16,373F8C93
14,27000.0,17,3747C43A
14,27000.0,18,374F9548
14,27000.0,19,37570872
14,27000.0,20,375E2540
14,27000.0,21,3764F23A
14,27000.0,22,376B7513
14,27000.0,23,3771B2CD
14,27000.0,24,3777AFCF
14,27000.0,25,377D6FB6
14,27000.0,26,37817AAB
14,27000.0,27,378421D6
14,27000.0,28,3786AEAF
14,27000.0,29,37892267
14,27000.0,30,378B7E05
14,27000.0,31,378DC273
14,27000.0,32,378FF07E
14,27000.0,33,379208D7
14,27000.0,34,37940C14
14,27000.0,35,3795FAB0
14,27000.0,36,3797D50D
14,27000.0,37,37999B73
14,27000.0,38,379B4E0E
14,27000.0,39,379CECE7
14,27000.0,40,379E6C9D
14,27000.0,41,379FD8F2
14,27000.0,42,37A1316D
14,27000.0,43,37A27557
14,27000.0,44,37A3A394
14,27000.0,45,37A4BA7F
14,27000.0,46,37A5B78C
14,27000.0,47,37A6967E
14,27000.0,48,37A74F20
14,27000.0,49,37A7C5AC
15,27000.0,1,00000000
15,27000.0,2,00000000
15,27000.0,3,00000000
15,27000.0,4,00000000
15,27000.0,5,00000000
15,27000.0,6,00000000
15,27000.0,7,00000000
15,27000.0,8,00000000
15,27000.0,9,00000000
15,27000.0,10,00000000
15,27000.0,11,00000000
15,27000.0,12,00000000
15,27000.0,13,00000000
15,27000.0,14,00000000
15,27000.0,15,00000000
15,27000.0,16,00000000
15,27000.0,17,00000000
15,27000.0,18,00000000
15,27000.0,19,00000000
15,27000.0,20,00000000
15,27000.0,21,00000000
15,27000.0,22,00000000
15,27000.0,23,00000000
15,27000.0,24,00000000
15,27000.0,25,00000000
15,27000.0,26,00000000
15,27000.0,27,00000000
15,27000.0,28,00000000
15,27000.0,29,00000000
15,27000.0,30,00000000
15,27000.0,31,00000000
15,27000.0,32,00000000
15,27000.0,33,00000000
15,27000.0,34,00000000
15,27000.0,35,00000000
15,27000.0,36,00000000
15,27000.0,37,00000000
15,27000.0,38,00000000
15,27000.0,39,00000000
15,27000.0,40,00000000
15,27000.0,41,00000000
15,27000.0,42,00000000
15,27000.0,43,00000000
15,27000.0,44,00000000
15,27000.0,45,00000000
15,27000.0,46,00000000
15,27000.0,47,00000000
15,27000.0,48,00000000
15,27000.0,49,00000000
16,27000.0,1,00000000
16,27000.0,2,00000000
16,27000.0,3,00000000
16,27000.0,4,00000000
16,27000.0,5,00000000
16,27000.0,6,00000000
16,27000.0,7,00000000
16,27000.0,8,00000000
16,27000.0,9,00000000
16,27000.0,10,00000000
16,27000.0,11,00000000
16,27000.0,12,00000000
16,27000.0,13,00000000
16,27000.0,14,00000000
16,27000.0,15,00000000
16,27000.0,16,00000000
16,27000.0,17,00000000
16,27000.0,18,00000000
16,27000.0,19,00000000
16,27000.0,20,00000000
16,27000.0,21,00000000
16,27000.0,22,00000000
16,27000.0,23,00000000
16,27000.0,24,00000000
16,27000.0,25,00000000
16,27000.0,26,00000000
16,27000.0,27,00000000
16,27000.0,28,00000000
16,27000.0,29,00000000
16,27000.0,30,00000000
16,27000.0,31,00000000
16,27000.0,32,00000000
16,27000.0,33,00000000
16,27000.0,34,00000000
16,27000.0,35,00000000
16,27000.0,36,00000000
16,27000.0,37,00000000
16,27000.0,38,00000000
16,27000.0,39,00000000
16,27000.0,40,00000000
16,27000.0,41,00000000
16,27000.0,42,00000000
16,27000.0,43,00000000
16,27000.0,44,00000000
16,27000.0,45,00000000
16,27000.0,46,00000000
16,27000.0,47,00000000
16,27000.0,48,00000000
16,27000.0,49,00000000
17,27000.0,1,00000000
17,27000.0,2,00000000
17,27000.0,3,00000000
17,27000.0,4,00000000
17,27000.0,5,00000000
17,27000.0,6,00000000
17,27000.0,7,00000000
17,27000.0,8,00000000
17,27000.0,9,3504CB3E
17,27000.0,10,35DE23EC
17,27000.0,11,36372E34
17,27000.0,12,367A514E
17,27000.0,13,369C8E36
17,27000.0,14,36BA094C
17,27000.0,15,36D5CFC5
17,27000.0,16,36F00EA4
17,27000.0,17,370475D9
17,27000.0,18,37104395
17,27000.0,19,371B7E4B
17,27000.0,20,372631E5
17,27000.0,21,373068B4
17,27000.0,22,373A2BBE
17,27000.0,23,374382E8
17,27000.0,24,374C752A
17,27000.0,25,375508A4
17,27000.0,26,375D42CB
17,27000.0,27,3765286E
17,27000.0,28,376CBDD1
17,27000.0,29,377406C4
17,27000.0,30,377B0698
17,27000.0,31,3780E023
17,27000.0,32,37841B30
17,27000.0,33,37873593
17,27000.0,34,378A3041
17,27000.0,35,378D0C04
17,27000.0,36,378FC982
17,27000.0,37,37926935
17,27000.0,38,3794EB6B
17,27000.0,39,37975042
17,27000.0,40,B808CEF3
17,27000.0,41,380C3BF2
17,27000.0,42,38039343
17,27000.0,43,37F697FA
17,27000.0,44,37E6E200
17,27000.0,45,37D81F64
17,27000.0,46,37CA7471
17,27000.0,47,37BE1662
17,27000.0,48,37B35F47
17,27000.0,49,37AB3CF7
18,27000.0,1,00000000
18,27000.0,2,00000000
18,27000.0,3,00000000
18,27000.0,4,00000000
18,27000.0,5,00000000
18,27000.0,6,00000000
18,27000.0,7,00000000
18,27000.0,8,34B0D4FE
18,27000.0,9,35CAF525
18,27000.0,10,362E99C3
18,27000.0,11,367263F1
18,27000.0,12,3698C932
18,27000.0,13,36B65C9F
18,27000.0,14,36D22885
18,27000.0,15,36EC5E89
18,27000.0,16,37029412
18,27000.0,17,370E5418
18,27000.0,18,37197E38
18,27000.0,19,37241F29
18,27000.0,20,372E41EE
18,27000.0,21,3737F012
18,27000.0,22,374131ED
18,27000.0,23,374A0ECC
18,27000.0,24,37528D1C
18,27000.0,25,375AB28F
18,27000.0,26,3762842D
18,27000.0,27,376A066B
18,27000.0,28,37713D3C
18,27000.0,29,37782C25
18,27000.0,30,377ED637
18,27000.0,31,37829F19
18,27000.0,32,3785B33B
18,27000.0,33,3788A889
18,27000.0,34,B8506960
18,27000.0,35,37F32802
18,27000.0,36,37EC8E8B
18,27000.0,37,37E603FE
18,27000.0,38,37DF9D92
18,27000.0,39,37D95EEE
18,27000.0,40,37D34C18
18,27000.0,41,37CD699B
18,27000.0,42,37C7BC96
18,27000.0,43,37C24B15
18,27000.0,44,37BD1C62
18,27000.0,45,37B839A7
18,27000.0,46,37B3AF00
18,27000.0,47,37AF8DCE
18,27000.0,48,37ABF28D
18,27000.0,49,37A92343
