case,dx,k,ptd,pqd,pud,pvd,pmfd,pmfds,pmfdq,pdmfdp
6,1500.0,45,4395ED58,3CBB3EA1,40B98CB7,00000000,BE337778,C750E370,BB83442C,00000000
6,1500.0,46,439663FC,3CBA1E60,40B2D12F,00000000,00000000,00000000,00000000,00000000
6,1500.0,47,4396B0FB,3CBECB55,40ACB51E,00000000,00000000,00000000,00000000,00000000
6,1500.0,48,43971561,3CC215AE,40A752C9,00000000,00000000,00000000,00000000,00000000
6,1500.0,49,43972408,3CC7B8C5,40A2DD1E,00000000,00000000,00000000,00000000,00000000
7,1500.0,1,4346999A,36F8DA87,422644E4,00000000,00000000,00000000,00000000,00000000
7,1500.0,2,43527B25,385FB593,422644E4,00000000,00000000,00000000,00000000,00000000
7,1500.0,3,434EE8FF,37BE0A2E,421892CE,00000000,00000000,00000000,00000000,00000000
7,1500.0,4,4352246B,37E38980,420DD012,00000000,00000000,00000000,00000000,00000000
7,1500.0,5,435861FC,385021D0,4204C963,00000000,00000000,00000000,00000000,00000000
7,1500.0,6,435DEE0C,38AB42FC,41F9F897,00000000,00000000,00000000,00000000,00000000
7,1500.0,7,4362E9CC,39021206,41EC3391,00000000,00000000,00000000,00000000,00000000
7,1500.0,8,43676F1C,3939BEAC,41DFDC3D,00000000,00000000,00000000,00000000,00000000
7,1500.0,9,436B91F1,397CB37E,41D4AAFD,00000000,00000000,00000000,00000000,00000000
7,1500.0,10,436F61F1,39A56104,41CA6C03,00000000,00000000,00000000,00000000,00000000
7,1500.0,11,4372EB65,39E42DE7,41C0F886,00000000,00000000,00000000,00000000,00000000
7,1500.0,12,4376382C,3A1C7E14,41B832BC,00000000,00000000,00000000,00000000,00000000
7,1500.0,13,4379502E,3A50609A,41B00338,00000000,00000000,00000000,00000000,00000000
7,1500.0,14,437C38A8,3A8784D9,41A85736,00000000,00000000,00000000,00000000,00000000
7,1500.0,15,437EF709,3AACA06A,41A11F70,00000000,00000000,00000000,00000000,00000000
7,1500.0,16,4380C911,3AD75D1D,419A4F4E,00000000,00000000,00000000,00000000,00000000
7,1500.0,17,438206D2,3B03FB2B,4193DC45,00000000,00000000,00000000,00000000,00000000
7,1500.0,18,4383363E,3B1F5012,418DBD79,00000000,00000000,00000000,00000000,00000000
7,1500.0,19,4384588C,3B3DC2AF,4187EB58,00000000,00000000,00000000,00000000,00000000
7,1500.0,20,43856EBC,3B5F6266,41825F68,00000000,00000000,00000000,00000000,00000000
7,1500.0,21,438679A6,3B821BB4,417A281B,00000000,00000000,00000000,00000000,00000000
7,1500.0,22,43877A11,3B962203,417008D5,00000000,00000000,00000000,00000000,00000000
7,1500.0,23,4388707A,3BABBBC0,4166587E,00000000,00000000,00000000,00000000,00000000
7,1500.0,24,43895B5B,3BC2FCD4,415D0FA4,00000000,00000000,00000000,00000000,00000000
7,1500.0,25,438A3C49,3BDBEBF0,415427B4,00000000,00000000,00000000,00000000,00000000
7,1500.0,26,438B1492,3BF3E587,414B9AFE,00000000,00000000,00000000,00000000,00000000
7,1500.0,27,438BE4A9,3C054832,4143647A,00000000,00000000,00000000,00000000,00000000
7,1500.0,28,438CACEE,3C11058F,413B7FA2,00000000,00000000,00000000,00000000,00000000
7,1500.0,29,438D6DBE,3C1D23E7,4133E878,00000000,00000000,00000000,00000000,00000000
7,1500.0,30,438E2766,3C299B63,412C9B69,00000000,00000000,00000000,00000000,00000000
7,1500.0,31,438EDA2B,3C3663C8,4125955C,00000000,00000000,00000000,00000000,00000000
7,1500.0,32,438F864E,3C437494,411ED38E,00000000,00000000,00000000,00000000,00000000
7,1500.0,33,43902C00,3C50C425,4118539A,00000000,00000000,00000000,00000000,00000000
7,1500.0,34,4390CB72,3C5E48FA,41121374,00000000,00000000,00000000,00000000,00000000
7,1500.0,35,439164C9,3C6BF863,410C115D,00000000,00000000,00000000,00000000,00000000
7,1500.0,36,4391F821,3C79C706,41064BEA,00000000,00000000,00000000,00000000,00000000
7,1500.0,37,43928596,3C83D49F,4100C1FA,00000000,00000000,00000000,00000000,00000000
7,1500.0,38,43930D32,3C8AC8CF,40F6E584,00000000,00000000,00000000,00000000,00000000
7,1500.0,39,43938F00,3C91B94D,40ECBB9B,00000000,00000000,00000000,00000000,00000000
7,1500.0,40,43940AFA,3C989E51,40E30616,00000000,00000000,00000000,00000000,00000000
7,1500.0,41,43948114,3C9F033E,40D9C5B2,00000000,00000000,00000000,00000000,00000000
7,1500.0,42,4394F12F,3CA51459,40D0FC30,00000000,00000000,00000000,00000000,00000000
7,1500.0,43,43955B1F,3CAAFAC8,40C8AC88,00000000,00000000,00000000,00000000,00000000
7,1500.0,44,4395BEA3,3CB0ABFB,40C0DB52,00000000,00000000,00000000,00000000,B7BA9B6F
7,1500.0,45,4395F9F7,3CBC593A,40B98F72,00000000,BE337778,C750F514,BB840A49,00000000
7,1500.0,46,439670A5,3CBB3738,40B2D334,00000000,00000000,00000000,00000000,00000000
7,1500.0,47,4396BDAF,3CBFEB17,40ACB67B,00000000,00000000,00000000,00000000,00000000
7,1500.0,48,43972228,3CC33B0B,40A75393,00000000,00000000,00000000,00000000,00000000
7,1500.0,49,439730D2,3CC8E610,40A2DD6D,00000000,00000000,00000000,00000000,00000000
8,1500.0,1,434B8000,377F123A,42288934,00000000,00000000,00000000,00000000,00000000
8,1500.0,2,43578CD5,38DE453B,42288934,00000000,00000000,00000000,00000000,00000000
8,1500.0,3,4353F754,38406C2D,421A809A,00000000,00000000,00000000,00000000,00000000
8,1500.0,4,4355B454,383816D2,420F8EBE,00000000,00000000,00000000,00000000,00000000
8,1500.0,5,435C08C3,38A4B3A0,42066088,00000000,00000000,00000000,00000000,00000000
8,1500.0,6,4361A805,3904E334,41FCE284,00000000,00000000,00000000,00000000,00000000
8,1500.0,7,4366B43B,394650F8,41EEE121,00000000,00000000,00000000,00000000,00000000
8,1500.0,8,436B482A,398B5C64,41E253AD,00000000,00000000,00000000,00000000,00000000
8,1500.0,9,436F7885,39BAE65F,41D6F14C,00000000,00000000,00000000,00000000,00000000
8,1500.0,10,4373556C,39F1874A,41CC854D,00000000,00000000,00000000,00000000,00000000
8,1500.0,11,4376EB97,3A1E6722,41C2E842,00000000,00000000,00000000,00000000,00000000
8,1500.0,12,437A4519,3A51FF84,41B9FBDA,00000000,00000000,00000000,00000000,00000000
8,1500.0,13,437D6750,3A88724B,41B1A840,00000000,00000000,00000000,00000000,00000000
8,1500.0,14,43802DEB,3AAD6631,41A9DA60,00000000,00000000,00000000,00000000,00000000
8,1500.0,15,438194B1,3AD7E5C2,41A282AE,00000000,00000000,00000000,00000000,00000000
8,1500.0,16,4382EA17,3B041B92,419B945D,00000000,00000000,00000000,00000000,00000000
8,1500.0,17,43842FC3,3B1F4C80,419504B4,00000000,00000000,00000000,00000000,00000000
8,1500.0,18,43856705,3B3D9E8B,418ECAB0,00000000,00000000,00000000,00000000,00000000
8,1500.0,19,43869106,3B5F23F3,4188DEA0,00000000,00000000,00000000,00000000,00000000
8,1500.0,20,4387AEBE,3B81F2CD,418339EC,00000000,00000000,00000000,00000000,00000000
8,1500.0,21,4388C066,3B95E07A,417BADC0,00000000,00000000,00000000,00000000,00000000
8,1500.0,22,4389C3F1,3BABA70F,41716116,00000000,00000000,00000000,00000000,00000000
8,1500.0,23,438ABCBC,3BC31C86,41678535,00000000,00000000,00000000,00000000,00000000
8,1500.0,24,438BABA2,3BDC341F,415E1289,00000000,00000000,00000000,00000000,00000000
8,1500.0,25,438C9139,3BF6E4A7,41550265,00000000,00000000,00000000,00000000,00000000
8,1500.0,26,438D6DFB,3C082234,414C4F06,00000000,00000000,00000000,00000000,00000000
8,1500.0,27,438E4259,3C135B9E,4143F35E,00000000,00000000,00000000,00000000,00000000
8,1500.0,28,438F0EBB,3C1EDFEE,413BEAD6,00000000,00000000,00000000,00000000,00000000
8,1500.0,29,438FD378,3C2AA7EC,4134315E,00000000,00000000,00000000,00000000,00000000
8,1500.0,30,439090E6,3C36AC5C,412CC358,00000000,00000000,00000000,00000000,00000000
8,1500.0,31,43914748,3C42E53D,41259D9C,00000000,00000000,00000000,00000000,00000000
8,1500.0,32,4391F6DF,3C4F4ABA,411EBD5C,00000000,00000000,00000000,00000000,00000000
8,1500.0,33,43929FE1,3C5BD465,4118202A,00000000,00000000,00000000,00000000,00000000
8,1500.0,34,4393427C,3C68796D,4111C3F2,00000000,00000000,00000000,00000000,00000000
8,1500.0,35,4390E033,3C4E347C,410BC91A,00000000,00000000,00000000,00000000,00000000
8,1500.0,36,439172C9,3C5C9143,41060A96,00000000,00000000,00000000,00000000,00000000
8,1500.0,37,4391FF83,3C6B2270,41008745,00000000,00000000,00000000,00000000,00000000
8,1500.0,38,4392866F,3C79D8F1,40F67CBE,00000000,00000000,00000000,00000000,00000000
8,1500.0,39,43930795,3C845252,40EC5EDA,00000000,00000000,00000000,00000000,00000000
8,1500.0,40,439382F0,3C8BB990,40E2B4BA,00000000,00000000,00000000,00000000,00000000
8,1500.0,41,4393F870,3C91E7A0,40D97F3F,00000000,00000000,00000000,00000000,00000000
8,1500.0,42,439467F8,3C977D49,40D0C030,00000000,00000000,00000000,00000000,00000000
8,1500.0,43,4394D15B,3C9CEBA9,40C87A81,00000000,00000000,00000000,00000000,00000000
8,1500.0,44,43953459,3CA2291B,40C0B2BE,00000000,00000000,00000000,00000000,00000000
8,1500.0,45,4395908F,3CA72989,40B96FC3,00000000,00000000,00000000,00000000,00000000
8,1500.0,46,4395E569,3CABDDD9,40B2BBCA,00000000,00000000,00000000,00000000,00000000
8,1500.0,47,43963206,3CB031B6,40ACA69F,00000000,00000000,00000000,00000000,00000000
8,1500.0,48,43969592,3CB32FE1,40A74A69,00000000,00000000,00000000,00000000,00000000
8,1500.0,49,4396A428,3CB8697E,40A2D9D6,00000000,00000000,00000000,00000000,00000000
9,1500.0,1,434D8000,3792778A,42299875,00000000,00000000,00000000,00000000,00000000
9,1500.0,2,435997E2,390E4536,42299875,00000000,00000000,00000000,00000000,00000000
9,1500.0,3,435604D3,387594EC,421B6C8C,00000000,00000000,00000000,00000000,00000000
9,1500.0,4,4357099E,38523586,42106900,00000000,00000000,00000000,00000000,00000000
9,1500.0,5,435D662C,38B8BD6E,42072BF4,00000000,00000000,00000000,00000000,00000000
9,1500.0,6,43630C2F,3912BF0B,41FE5FB8,00000000,00000000,00000000,00000000,00000000
9,1500.0,7,43681E37,3957F750,41F047B4,00000000,00000000,00000000,00000000,00000000
9,1500.0,8,436CB767,3995DCDC,41E3A5F6,00000000,00000000,00000000,00000000,00000000
9,1500.0,9,4370ECC0,39C6B281,41D83130,00000000,00000000,00000000,00000000,00000000
9,1500.0,10,4374CE95,39FE20E0,41CDB459,00000000,00000000,00000000,00000000,00000000
9,1500.0,11,437869BC,3A24215F,41C407C5,00000000,00000000,00000000,00000000,00000000
9,1500.0,12,437BC783,3A5A2CB4,41BB0CEF,00000000,00000000,00000000,00000000,00000000
9,1500.0,13,437EEE37,3A8E1F4E,41B2ABDC,00000000,00000000,00000000,00000000,00000000
9,1500.0,14,4380F476,3AB4C1A1,41AAD155,00000000,00000000,00000000,00000000,00000000
9,1500.0,15,43825E73,3AE15222,41A36DB8,00000000,00000000,00000000,00000000,00000000
9,1500.0,16,4383B719,3B0A12A4,419C7421,00000000,00000000,00000000,00000000,00000000
9,1500.0,17,4384FFF8,3B26C207,4195D9C5,00000000,00000000,00000000,00000000,00000000
9,1500.0,18,43863A60,3B46D389,418F9592,00000000,00000000,00000000,00000000,00000000
9,1500.0,19,43876773,3B6A59A8,41899FCA,00000000,00000000,00000000,00000000,00000000
9,1500.0,20,438887D2,3B88A04A,4183F1CA,00000000,00000000,00000000,00000000,00000000
9,1500.0,21,43899949,3B9DFC56,417D0BAB,00000000,00000000,00000000,00000000,00000000
9,1500.0,22,438A9E9B,3BB53E02,4172ADE4,00000000,00000000,00000000,00000000,00000000
9,1500.0,23,438B9955,3BCE4C52,4168C18C,00000000,00000000,00000000,00000000,00000000
9,1500.0,24,438C8A17,3BE91FD6,415F3F04,00000000,00000000,00000000,00000000,00000000
9,1500.0,25,438D7175,3C02D75A,41561F92,00000000,00000000,00000000,00000000,00000000
9,1500.0,26,438E4FF0,3C10CEA5,414D5D64,00000000,00000000,00000000,00000000,00000000
9,1500.0,27,438F25F3,3C1CA4F5,4144F376,00000000,00000000,00000000,00000000,00000000
9,1500.0,28,438FF3E9,3C28C8E4,413CDD28,00000000,00000000,00000000,00000000,00000000
9,1500.0,29,4390BA2C,3C35332C,41351663,00000000,00000000,00000000,00000000,00000000
9,1500.0,30,4391790E,3C41DC02,412D9B84,00000000,00000000,00000000,00000000,00000000
9,1500.0,31,439230D6,3C4EBB19,41266960,00000000,00000000,00000000,00000000,00000000
9,1500.0,32,4392E1C6,3C5BC850,411F7D24,00000000,00000000,00000000,00000000,00000000
9,1500.0,33,43938C14,3C68FADB,4118D460,00000000,00000000,00000000,00000000,00000000
9,1500.0,34,43942FEF,3C76499B,41126CF9,00000000,00000000,00000000,00000000,00000000
9,1500.0,35,4394CD80,3C81D587,410C452B,00000000,00000000,00000000,00000000,00000000
9,1500.0,36,439564E5,3C888A76,41065B81,00000000,00000000,00000000,00000000,00000000
9,1500.0,37,4395F638,3C8F3E70,4100AED3,00000000,00000000,00000000,00000000,00000000
9,1500.0,38,43968188,3C95EB85,40F67CA8,00000000,00000000,00000000,00000000,00000000
9,1500.0,39,43930795,3C83F582,40EC5ED6,00000000,00000000,00000000,00000000,00000000
9,1500.0,40,439382F0,3C8BA465,40E2B4BA,00000000,00000000,00000000,00000000,00000000
9,1500.0,41,4393F870,3C91E7A0,40D97F3F,00000000,00000000,00000000,00000000,00000000
9,1500.0,42,439467F8,3C977D49,40D0C030,00000000,00000000,00000000,00000000,00000000
9,1500.0,43,4394D15B,3C9CEBA9,40C87A81,00000000,00000000,00000000,00000000,00000000
9,1500.0,44,43953459,3CA2291B,40C0B2BE,00000000,00000000,00000000,00000000,00000000
9,1500.0,45,4395908F,3CA72989,40B96FC3,00000000,00000000,00000000,00000000,00000000
9,1500.0,46,4395E569,3CABDDD9,40B2BBCA,00000000,00000000,00000000,00000000,00000000
9,1500.0,47,43963206,3CB031B6,40ACA69F,00000000,00000000,00000000,00000000,00000000
9,1500.0,48,43969592,3CB32FE1,40A74A69,00000000,00000000,00000000,00000000,00000000
9,1500.0,49,4396A428,3CB8697E,40A2D9D6,00000000,00000000,00000000,00000000,00000000
10,1500.0,1,434E0000,37B52427,4229CDFB,00000000,00000000,00000000,00000000,00000000
10,1500.0,2,435A19E4,391AE34B,4229CDFB,00000000,00000000,00000000,00000000,00000000
10,1500.0,3,435687E1,3887AB9C,421B993D,00000000,00000000,00000000,00000000,00000000
10,1500.0,4,43576B31,38669395,421090A0,00000000,00000000,00000000,00000000,00000000
10,1500.0,5,435DCA06,38CC0F86,42074F52,00000000,00000000,00000000,00000000,00000000
10,1500.0,6,436371F3,39230D28,41FE9F15,00000000,00000000,00000000,00000000,00000000
10,1500.0,7,436885A2,397136B2,41F0808B,00000000,00000000,00000000,00000000,00000000
10,1500.0,8,436D205A,39A82ED0,41E3D8EF,00000000,00000000,00000000,00000000,00000000
10,1500.0,9,43715728,39DFFDA5,41D85ED0,00000000,00000000,00000000,00000000,00000000
10,1500.0,10,43753A77,3A0FDBA4,41CDDD0E,00000000,00000000,00000000,00000000,00000000
10,1500.0,11,4378D71D,3A38D670,41C42BEB,00000000,00000000,00000000,00000000,00000000
10,1500.0,12,437C35EB,3A724D17,41BB2CD4,00000000,00000000,00000000,00000000,00000000
10,1500.0,13,437F5E5C,3A9BACB3,41B2C7C4,00000000,00000000,00000000,00000000,00000000
10,1500.0,14,43812D7B,3AC39A94,41AAE97E,00000000,00000000,00000000,00000000,00000000
10,1500.0,15,43829877,3AF13E29,41A38257,00000000,00000000,00000000,00000000,00000000
10,1500.0,16,4383F216,3B127036,419C8566,00000000,00000000,00000000,00000000,00000000
10,1500.0,17,43853BEB,3B2F6040,4195E7DC,00000000,00000000,00000000,00000000,00000000
10,1500.0,18,43867744,3B4F868F,418FA0A4,00000000,00000000,00000000,00000000,00000000
10,1500.0,19,4387A543,3B72F0E8,4189A7FD,00000000,00000000,00000000,00000000,00000000
10,1500.0,20,4388C621,3B8CBC95,4183F742,00000000,00000000,00000000,00000000,00000000
10,1500.0,21,4389D7A1,3BA1E90F,417D1165,00000000,00000000,00000000,00000000,00000000
10,1500.0,22,438ADD8A,3BB8D02B,4172AEA7,00000000,00000000,00000000,00000000,00000000
10,1500.0,23,438BD8D1,3BD166B8,4168BD95,00000000,00000000,00000000,00000000,00000000
10,1500.0,24,438CCA1A,3BEBA4C7,415F368B,00000000,00000000,00000000,00000000,00000000
10,1500.0,25,438DB1FA,3C03BFFF,415612CD,00000000,00000000,00000000,00000000,00000000
10,1500.0,26,438E90ED,3C116B5A,414D4C86,00000000,00000000,00000000,00000000,00000000
10,1500.0,27,438F6766,3C1D4560,4144DEA7,00000000,00000000,00000000,00000000,00000000
10,1500.0,28,439035CC,3C296D01,413CC48E,00000000,00000000,00000000,00000000,00000000
10,1500.0,29,4390FC79,3C35DA8E,4134FA25,00000000,00000000,00000000,00000000,00000000
10,1500.0,30,4391BBC1,3C428677,412D7BC4,00000000,00000000,00000000,00000000,00000000
10,1500.0,31,439273EC,3C4F68AB,41264640,00000000,00000000,00000000,00000000,00000000
10,1500.0,32,4390A67E,3C3A7447,411F7758,00000000,00000000,00000000,00000000,00000000
10,1500.0,33,43914DA4,3C498908,4118EAB0,00000000,00000000,00000000,00000000,00000000
10,1500.0,34,4391EE7F,3C590141,41129E32,00000000,00000000,00000000,00000000,00000000
10,1500.0,35,43928931,3C68CFC5,410C9020,00000000,00000000,00000000,00000000,00000000
10,1500.0,36,43931DDB,3C78E6A0,4106BF09,00000000,00000000,00000000,00000000,00000000
10,1500.0,37,4393AC95,3C849B47,410129CA,00000000,00000000,00000000,00000000,00000000
10,1500.0,38,4394356D,3C8CD760,40F79F34,00000000,00000000,00000000,00000000,00000000
10,1500.0,39,4394B86C,3C951E9E,40ED6005,00000000,00000000,00000000,00000000,00000000
10,1500.0,40,4395358D,3C9D66C4,40E395E8,00000000,00000000,00000000,00000000,00000000
10,1500.0,41,4395ACC0,3CA4765C,40DA41C7,00000000,00000000,00000000,00000000,00000000
10,1500.0,42,43961DE6,3CAAADFF,40D1657C,00000000,00000000,00000000,00000000,00000000
10,1500.0,43,439688D5,3CB0B9C0,40C90408,00000000,00000000,00000000,00000000,00000000
10,1500.0,44,4396ED47,3CB68E92,40C1220D,00000000,00000000,00000000,00000000,00000000
10,1500.0,45,43974ADC,3CBC1F6F,40B9C682,00000000,00000000,00000000,00000000,00000000
10,1500.0,46,4397A0FE,3CC15B85,40B2FBC8,00000000,00000000,00000000,00000000,00000000
10,1500.0,47,4397EEC8,3CC62C4B,40ACD1E7,00000000,00000000,00000000,00000000,00000000
10,1500.0,48,439854FF,3CC98ED0,40A76362,00000000,00000000,00000000,00000000,00000000
10,1500.0,49,439863C9,3CCF5BEC,40A2E39C,00000000,00000000,00000000,00000000,00000000
11,1500.0,1,43518000,37919F22,422B6F9B,00000000,00000000,00000000,00000000,00000000
11,1500.0,2,435D9DD7,395EF9EB,422B6F9B,00000000,00000000,00000000,00000000,00000000
11,1500.0,3,435A18B4,38BDBA33,421CFD14,00000000,00000000,00000000,00000000,00000000
11,1500.0,4,4359EF62,388620BE,4211D2F6,00000000,00000000,00000000,00000000,00000000
11,1500.0,5,43605CA1,38E01479,42087592,00000000,00000000,00000000,00000000,00000000
11,1500.0,6,4366107D,392A0010,42005D86,00000000,00000000,00000000,00000000,00000000
11,1500.0,7,436B2E9C,396FCD7A,41F271B8,00000000,00000000,00000000,00000000,00000000
11,1500.0,8,436FD30A,399FF435,41E5A3CC,00000000,00000000,00000000,00000000,00000000
11,1500.0,9,4374136B,39CC6508,41DA06FB,00000000,00000000,00000000,00000000,00000000
11,1500.0,10,43780079,39FC9AE8,41CF6585,00000000,00000000,00000000,00000000,00000000
11,1500.0,11,437BA67A,3A1AFBA8,41C59738,00000000,00000000,00000000,00000000,00000000
11,1500.0,12,437F0D00,3A455A5C,41BC7D26,00000000,00000000,00000000,00000000,00000000
11,1500.0,13,438120F0,3A75F013,41B3FF06,00000000,00000000,00000000,00000000,00000000
11,1500.0,14,4382A5C0,3A969A66,41AC095F,00000000,00000000,00000000,00000000,00000000
11,1500.0,15,43841746,3AB5DD79,41A48C5B,00000000,00000000,00000000,00000000,00000000
11,1500.0,16,43857750,3AD90544,419D7AEA,00000000,00000000,00000000,00000000,00000000
11,1500.0,17,4386C763,3B002344,4196CA20,00000000,00000000,00000000,00000000,00000000
11,1500.0,18,438808CC,3B15E12A,419070CC,00000000,00000000,00000000,00000000,00000000
11,1500.0,19,438939FB,3B2DA988,418A6717,00000000,00000000,00000000,00000000,00000000
11,1500.0,20,438A5B59,3B4842C2,4184A648,00000000,00000000,00000000,00000000,00000000
11,1500.0,21,438B704B,3B653B04,417E5121,00000000,00000000,00000000,00000000,00000000
11,1500.0,22,438C79A9,3B824844,4173D1C9,00000000,00000000,00000000,00000000,00000000
11,1500.0,23,438D7830,3B931EAD,4169C5BA,00000000,00000000,00000000,00000000,00000000
11,1500.0,24,438E6C87,3BA51BBC,4160253B,00000000,00000000,00000000,00000000,00000000
11,1500.0,25,438F5745,3BB83916,4156E97B,00000000,00000000,00000000,00000000,00000000
11,1500.0,26,439038EC,3BCB512F,414E0C88,00000000,00000000,00000000,00000000,00000000
11,1500.0,27,439111EF,3BDB3964,41458938,00000000,00000000,00000000,00000000,00000000
11,1500.0,28,4391E2B9,3BEB87D4,413D5ADC,00000000,00000000,00000000,00000000,00000000
11,1500.0,29,4392ABA5,3BFC3287,41357D4A,00000000,00000000,00000000,00000000,00000000
11,1500.0,30,43936D0C,3C0697DB,412DECD2,00000000,00000000,00000000,00000000,00000000
11,1500.0,31,43942733,3C0F3A24,4126A638,00000000,00000000,00000000,00000000,00000000
11,1500.0,32,4394DA60,3C17FAEB,411FA69E,00000000,00000000,00000000,00000000,00000000
11,1500.0,33,439586C8,3C20D41E,4118EB88,00000000,00000000,00000000,00000000,00000000
11,1500.0,34,43962C9F,3C29BFFC,411272D0,00000000,00000000,00000000,00000000,00000000
11,1500.0,35,4396CC0F,3C32B823,410C3AA6,00000000,00000000,00000000,00000000,00000000
11,1500.0,36,43976536,3C3BB5BF,4106418D,00000000,00000000,00000000,00000000,00000000
11,1500.0,37,4397F830,3C44B1C6,41008654,00000000,00000000,00000000,00000000,00000000
11,1500.0,38,43928676,3C6ED058,40F67BFC,00000000,00000000,00000000,00000000,00000000
11,1500.0,39,43930795,3C812607,40EC5EB7,00000000,00000000,00000000,00000000,00000000
11,1500.0,40,439382F0,3C8B004C,40E2B4BA,00000000,00000000,00000000,00000000,00000000
11,1500.0,41,4393F870,3C91E7A0,40D97F3F,00000000,00000000,00000000,00000000,00000000
11,1500.0,42,439467F8,3C977D49,40D0C030,00000000,00000000,00000000,00000000,00000000
11,1500.0,43,4394D15B,3C9CEBA9,40C87A81,00000000,00000000,00000000,00000000,00000000
11,1500.0,44,43953459,3CA2291B,40C0B2BE,00000000,00000000,00000000,00000000,00000000
11,1500.0,45,4395908F,3CA72989,40B96FC3,00000000,00000000,00000000,00000000,00000000
11,1500.0,46,4395E569,3CABDDD9,40B2BBCA,00000000,00000000,00000000,00000000,00000000
