case,k,ux,vx,tx,qvx,qcx,qix,p2d,pi2d,p2di_k,p2di_kp1,dz8w,rthraten,qmix,utnp,vtnp,ttnp,rthblten,qvtnp,qctnp,qitnp,exch_hx,exch_mx,qmixtnp,utnp_ctopo,vtnp_ctopo
2,2, 6.0712499618530273E+000,-1.4620000123977661E+000, 2.9961654663085938E+002, 1.1774152517318726E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.9443078125000000E+004, 9.9840563535690308E-001, 9.9706312500000000E+004, 9.9179851562500000E+004, 4.5000000000000000E+001, 0.0000000000000000E+000, 5.8870762586593628E-003, 1.7664697952568531E-004, 6.0935817600693554E-005, 2.1192828717175871E-004, 2.1226672106422484E-004,-3.3137493460344558E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2760620117187500E+000, 2.7067601680755615E+000,-1.9394275341255707E-007, 1.7664697952568531E-004, 6.0935817600693554E-005
2,3, 6.1537499427795410E+000,-1.4179999828338623E+000, 2.9917306518554688E+002, 1.1517950333654881E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.8802078125000000E+004, 9.9656260013580322E-001, 9.9179851562500000E+004, 9.8424312500000000E+004, 6.5000000000000000E+001, 0.0000000000000000E+000, 5.7589751668274403E-003, 1.6993946337606758E-004, 1.2140803846705239E-005, 5.9135763876838610E-005, 5.9339738072594628E-005,-1.8584024985557335E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.8405771255493164E+000, 7.1808428764343262E+000,-9.6376368219353026E-008, 1.6993946337606758E-004, 1.2140803846705239E-005
2,4, 6.2662501335144043E+000,-1.3580000400543213E+000, 2.9856936645507812E+002, 1.1177542619407177E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.7934640625000000E+004, 9.9405491352081299E-001, 9.8424312500000000E+004, 9.7444976562500000E+004, 8.5000000000000000E+001, 0.0000000000000000E+000, 5.5887713097035885E-003,-6.8929461122024804E-005,-8.3314051835259306E-007,-1.2471527952584438E-005,-1.2546115613076836E-005, 7.3160563829333114E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2548542022705078E+001, 1.0523638725280762E+001, 3.6471629272227801E-008,-6.8929461122024804E-005,-8.3314051835259306E-007
2,5, 6.4087500572204590E+000,-1.2820000648498535E+000, 2.9780633544921875E+002, 1.0760765522718430E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.6846812500000000E+004, 9.9088758230209351E-001, 9.7444976562500000E+004, 9.6248648437500000E+004, 1.0500000000000000E+002, 0.0000000000000000E+000, 5.3803827613592148E-003,-2.5181242381222546E-004,-6.4399509938084520E-006,-4.3343268771423027E-005,-4.3741863919422030E-005, 2.5150885107905196E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.8486204147338867E+000, 8.8909721374511719E+000, 1.2640634849958587E-007,-2.5181242381222546E-004,-6.4399509938084520E-006
2,6, 6.5812501907348633E+000,-1.1900000572204590E+000, 2.9688504028320312E+002, 1.0276981629431248E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.5546109375000000E+004, 9.8706686496734619E-001, 9.6248648437500000E+004, 9.4843578125000000E+004, 1.2500000000000000E+002, 0.0000000000000000E+000, 5.1384908147156239E-003,-7.7978773333597928E-005,-1.8464195363776525E-006,-7.3633732426969800E-006,-7.4598524406610522E-006, 7.4930078142187995E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3136029243469238E+000, 2.3095304965972900E+000, 3.8116965583867568E-008,-7.7978773333597928E-005,-1.8464195363776525E-006
2,7, 6.7837500572204590E+000,-1.0820000171661377E+000, 2.9786062622070312E+002, 9.7367428243160248E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.4041484375000000E+004, 9.8260051012039185E-001, 9.4843578125000000E+004, 9.3239382812500000E+004, 1.4500000000000000E+002, 0.0000000000000000E+000, 4.8683714121580124E-003,-2.9616885512950830E-006,-5.9604644775390625E-008,-1.1994635315204505E-005,-1.2207031431898940E-005, 2.6490953874969136E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.9999997764825821E-003, 1.0000000149011612E-001, 5.1740144287049095E-012,-2.9616885512950830E-006,-5.9604644775390625E-008
2,8, 7.0162501335144043E+000,-9.5800000429153442E-001, 2.9722274780273438E+002, 9.1513982042670250E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.2343140625000000E+004, 9.7749739885330200E-001, 9.3239382812500000E+004, 9.1446890625000000E+004, 1.6500000000000000E+002, 0.0000000000000000E+000, 4.5756991021335125E-003,-2.1192763099975309E-008,-8.6095601758984230E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1044087439591195E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0013632476329803E-002, 1.0005453228950500E-001, 1.5522043719795597E-011,-2.1192763099975309E-008,-8.6095601758984230E-009
2,9, 7.2787499427795410E+000,-8.1800001859664917E-001, 2.9650085449218750E+002, 8.5327066481113434E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.0462484375000000E+004, 9.7176760435104370E-001, 9.1446890625000000E+004, 8.9478078125000000E+004, 1.8500000000000000E+002, 0.0000000000000000E+000, 4.2663533240556717E-003,-1.0596381549987655E-008,-9.9341077586245774E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0348028857409819E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0014187544584274E-002, 1.0005675256252289E-001, 5.1740144287049095E-012,-1.0596381549987655E-008,-9.9341077586245774E-009
2,10, 7.5712499618530273E+000,-6.6200000047683716E-001, 2.9569448852539062E+002, 7.8924503177404404E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.8411984375000000E+004, 9.6542263031005859E-001, 8.9478078125000000E+004, 8.7345898437500000E+004, 2.0500000000000000E+002, 0.0000000000000000E+000, 3.9462251588702202E-003,-2.6490953430879927E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0696057714819638E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0014565661549568E-002, 1.0005826503038406E-001, 1.0348028857409819E-011,-2.6490953430879927E-008,-7.9472863845353459E-009
2,11, 7.8937501907348633E+000,-4.9000000953674316E-001, 2.9480291748046875E+002, 7.2420667856931686E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.6205015625000000E+004, 9.5847487449645996E-001, 8.7345898437500000E+004, 8.5064132812500000E+004, 2.2500000000000000E+002, 0.0000000000000000E+000, 3.6210333928465843E-003,-2.6490953430879927E-008,-9.2718339672615002E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0696057714819638E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0014827363193035E-002, 1.0005930811166763E-001, 1.0348028857409819E-011,-2.6490953430879927E-008,-9.2718339672615002E-009
2,12, 8.2462501525878906E+000,-3.0200004577636719E-001, 2.9382553100585938E+002, 6.5923291258513927E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3855703125000000E+004, 9.5093792676925659E-001, 8.5064132812500000E+004, 8.2647281250000000E+004, 2.4500000000000000E+002, 0.0000000000000000E+000, 3.2961645629256964E-003,-2.1192763099975309E-008,-9.2718339672615002E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0696057714819638E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0015008971095085E-002, 1.0006003826856613E-001, 1.0348028857409819E-011,-2.1192763099975309E-008,-9.2718339672615002E-009
2,13, 8.6287498474121094E+000,-9.8000049591064453E-002, 2.9276181030273438E+002, 5.9530679136514664E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1378828125000000E+004, 9.4282662868499756E-001, 8.2647281250000000E+004, 8.0110382812500000E+004, 2.6500000000000000E+002, 0.0000000000000000E+000, 2.9765339568257332E-003,-2.1192763099975309E-008,-9.3546184132264898E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0348028857409819E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0015138424932957E-002, 1.0006055235862732E-001, 5.1740144287049095E-012,-2.1192763099975309E-008,-9.3546184132264898E-009
2,14, 9.0412502288818359E+000, 1.2199997901916504E-001, 2.9161105346679688E+002, 5.3329612128436565E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.8789625000000000E+004, 9.3415671586990356E-001, 8.0110382812500000E+004, 7.7468859375000000E+004, 2.8500000000000000E+002, 0.0000000000000000E+000, 2.6664806064218283E-003,-2.1192763099975309E-008,-9.4374019710130597E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0348028857409819E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0015236213803291E-002, 1.0006094723939896E-001, 5.1740144287049095E-012,-2.1192763099975309E-008,-9.4374019710130597E-009
2,15, 9.4837503433227539E+000, 3.5799992084503174E-001, 2.9037252807617188E+002, 4.7393813729286194E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.6103617187500000E+004, 9.2494475841522217E-001, 7.7468859375000000E+004, 7.4738375000000000E+004, 3.0500000000000000E+002, 0.0000000000000000E+000, 2.3696906864643097E-003,-2.1192763099975309E-008,-9.6029708629430388E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5522043719795597E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0015320964157581E-002, 1.0006128996610641E-001, 7.7610218598977987E-012,-2.1192763099975309E-008,-9.6029708629430388E-009
2,16, 9.9562501907348633E+000, 6.0999989509582520E-001, 2.8904577636718750E+002, 4.1783093474805355E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.3336531250000000E+004, 9.1520863771438599E-001, 7.4738375000000000E+004, 7.1934679687500000E+004, 3.2500000000000000E+002, 0.0000000000000000E+000, 2.0891546737402678E-003,-1.0596381549987655E-008,-9.2718339672615002E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0348028857409819E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0016928426921368E-002, 1.0006771236658096E-001, 5.1740144287049095E-012,-1.0596381549987655E-008,-9.2718339672615002E-009
2,17, 1.0458749771118164E+001, 8.7800002098083496E-001, 2.8763009643554688E+002, 3.6543076857924461E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0504054687500000E+004, 9.0496671199798584E-001, 7.1934679687500000E+004, 6.9073429687500000E+004, 3.4500000000000000E+002, 0.0000000000000000E+000, 1.8271538428962231E-003,-1.0596381549987655E-008,-9.2718339672615002E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.7610218598977987E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0019186884164810E-002, 1.0007674992084503E-001, 3.8805109299488993E-012,-1.0596381549987655E-008,-9.2718339672615002E-009
2,18, 1.0991250038146973E+001, 1.1619999408721924E+000, 2.8612496948242188E+002, 3.1705552246421576E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.7621773437500000E+004, 8.9423835277557373E-001, 6.9073429687500000E+004, 6.6170117187500000E+004, 3.6500000000000000E+002, 0.0000000000000000E+000, 1.5852776123210788E-003,-1.0596381549987655E-008,-9.2718339672615002E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.7610218598977987E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0021619498729706E-002, 1.0008648037910461E-001, 3.8805109299488993E-012,-1.0596381549987655E-008,-9.2718339672615002E-009
2,19, 1.1553750038146973E+001, 1.4619998931884766E+000, 2.8452993774414062E+002, 2.7289222925901413E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.4704992187500000E+004, 8.8304376602172852E-001, 6.6170117187500000E+004, 6.3239867187500000E+004, 3.8500000000000000E+002, 0.0000000000000000E+000, 1.3644611462950706E-003,-1.0596381549987655E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5870072143524547E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0024238377809525E-002, 1.0009695589542389E-001, 1.2935036071762274E-012,-1.0596381549987655E-008,-7.9472863845353459E-009
2,20, 1.2146249771118164E+001, 1.7779998779296875E+000, 2.8284451293945312E+002, 2.3300894536077976E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1768597656250000E+004, 8.7140357494354248E-001, 6.3239867187500000E+004, 6.0297328125000000E+004, 4.0500000000000000E+002, 0.0000000000000000E+000, 1.1650447268038988E-003,-2.1192763099975309E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.1740144287049095E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0027059353888035E-002, 1.0010823607444763E-001, 2.5870072143524547E-012,-2.1192763099975309E-008,-7.9472863845353459E-009
2,21, 1.2768750190734863E+001, 2.1099998950958252E+000, 2.8106842041015625E+002, 1.9736937247216702E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.8826960937500000E+004, 8.5933929681777954E-001, 6.0297328125000000E+004, 5.7356597656250000E+004, 4.2500000000000000E+002, 0.0000000000000000E+000, 9.8684686236083508E-004,-1.0596381549987655E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5870072143524547E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0030096396803856E-002, 1.0012038797140121E-001, 1.2935036071762274E-012,-1.0596381549987655E-008,-7.9472863845353459E-009
2,22, 1.3421249389648438E+001, 2.4579999446868896E+000, 2.7920129394531250E+002, 1.6584885306656361E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5893828125000000E+004, 8.4687292575836182E-001, 5.7356597656250000E+004, 5.4431058593750000E+004, 4.4500000000000000E+002, 0.0000000000000000E+000, 8.2924426533281803E-004,-2.1192763099975309E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.1740144287049095E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0033367201685905E-002, 1.0013347119092941E-001, 2.5870072143524547E-012,-2.1192763099975309E-008,-7.9472863845353459E-009
2,23, 1.4103750228881836E+001, 2.8220000267028809E+000, 2.7724301147460938E+002, 1.3825183268636465E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.2982199218750000E+004, 8.3402675390243530E-001, 5.4431058593750000E+004, 5.1533339843750000E+004, 4.6500000000000000E+002, 0.0000000000000000E+000, 6.9125916343182325E-004,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5870072143524547E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0036890394985676E-002, 1.0014756768941879E-001, 1.2935036071762274E-012,-2.1192763099975309E-008,-1.0596381549987655E-008
2,24, 1.4816249847412109E+001, 3.2019996643066406E+000, 2.7519351196289062E+002, 1.1432860046625137E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.0104281250000000E+004, 8.2082378864288330E-001, 5.1533339843750000E+004, 4.8675222656250000E+004, 4.8500000000000000E+002, 0.0000000000000000E+000, 5.7164300233125687E-004,-1.0596381549987655E-008,-7.9472863845353459E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2935036071762274E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0040681809186935E-002, 1.0016272962093353E-001, 6.4675180358811368E-013,-1.0596381549987655E-008,-7.9472863845353459E-009
2,25, 1.5558750152587891E+001, 3.5980000495910645E+000, 2.7305279541015625E+002, 9.3791744438931346E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.7271398437500000E+004, 8.0728727579116821E-001, 4.8675222656250000E+004, 4.5867574218750000E+004, 5.0500000000000000E+002, 0.0000000000000000E+000, 4.6895872219465673E-004, 0.0000000000000000E+000,-5.2981907749938273E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5870072143524547E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0044769383966923E-002, 1.0017907619476318E-001, 1.2935036071762274E-012, 0.0000000000000000E+000,-5.2981907749938273E-009
2,26, 1.6331249237060547E+001, 4.0099997520446777E+000, 2.7082116699218750E+002, 7.6330814044922590E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4493933593750000E+004, 7.9344075918197632E-001, 4.5867574218750000E+004, 4.3120292968750000E+004, 5.2500000000000000E+002, 0.0000000000000000E+000, 3.8165407022461295E-004,-2.1192763099975309E-008,-5.2981907749938273E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9402554649744497E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0049157775938511E-002, 1.0019662976264954E-001, 9.7012773248722484E-013,-2.1192763099975309E-008,-5.2981907749938273E-009
2,27, 1.7133750915527344E+001, 4.4379997253417969E+000, 2.6849884033203125E+002, 6.1625562375411391E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1781289062500000E+004, 7.7930790185928345E-001, 4.3120292968750000E+004, 4.0442289062500000E+004, 5.4500000000000000E+002, 0.0000000000000000E+000, 3.0812781187705696E-004,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9402554649744497E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0053882375359535E-002, 1.0021553188562393E-001, 9.7012773248722484E-013,-2.1192763099975309E-008,-1.0596381549987655E-008
2,28, 1.7966251373291016E+001, 4.8819999694824219E+000, 2.6608636474609375E+002, 4.9356865929439664E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.9141875000000000E+004, 7.6491272449493408E-001, 4.0442289062500000E+004, 3.7841464843750000E+004, 5.6500000000000000E+002, 0.0000000000000000E+000, 2.4678432964719832E-004, 0.0000000000000000E+000,-5.2981907749938273E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.4675180358811368E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0058959014713764E-002, 1.0023584216833115E-001, 3.2337590179405684E-013, 0.0000000000000000E+000,-5.2981907749938273E-009
2,29, 1.8828750610351562E+001, 5.3420000076293945E+000, 2.6358432006835938E+002, 3.9215688593685627E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6583070312500000E+004, 7.5027918815612793E-001, 3.7841464843750000E+004, 3.5324679687500000E+004, 5.8500000000000000E+002, 0.0000000000000000E+000, 1.9607844296842813E-004,-2.1192763099975309E-008,-1.5894572769070692E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.7012773248722484E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0064411908388138E-002, 1.0025765001773834E-001, 4.8506386624361242E-013,-2.1192763099975309E-008,-1.5894572769070692E-008
2,30, 1.9721250534057617E+001, 5.8179998397827148E+000, 2.6099356079101562E+002, 3.0909912311471999E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4111234375000000E+004, 7.3543131351470947E-001, 3.5324679687500000E+004, 3.2897792968750000E+004, 6.0500000000000000E+002, 0.0000000000000000E+000, 1.5454956155735999E-004,-2.1192763099975309E-008,-5.2981907749938273E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.4675180358811368E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0070257820188999E-002, 1.0028103739023209E-001, 3.2337590179405684E-013,-2.1192763099975309E-008,-5.2981907749938273E-009
2,31, 2.0643749237060547E+001, 6.3099999427795410E+000, 2.5831497192382812E+002, 2.4169146490748972E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1731708984375000E+004, 7.2039312124252319E-001, 3.2897792968750000E+004, 3.0565625000000000E+004, 6.2500000000000000E+002, 0.0000000000000000E+000, 1.2084573245374486E-004,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.8506386624361242E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0076534003019333E-002, 1.0030613839626312E-001, 2.4253193312180621E-013,-2.1192763099975309E-008,-1.0596381549987655E-008
2,32, 2.1596250534057617E+001, 6.8179998397827148E+000, 2.5554972839355469E+002, 1.8747810099739581E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9448837890625000E+004, 7.0518845319747925E-001, 3.0565625000000000E+004, 2.8332050781250000E+004, 6.4500000000000000E+002, 0.0000000000000000E+000, 9.3739050498697907E-005,-2.1192763099975309E-008,-1.0596381549987655E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.4675180358811368E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0083252564072609E-002, 1.0033301264047623E-001, 3.2337590179405684E-013,-2.1192763099975309E-008,-1.0596381549987655E-008
