leaf,case,slot,name,index,baseline_bits,already_zero,noutputs_changed,max_abs_delta
thermoprop,lake_mixed_column,7,dzsnso,4,3F88F5C3,0,1,0.00000000
thermoprop,lake_mixed_column,8,snice,-2,00000000,1,0,0.00000000
thermoprop,lake_mixed_column,9,snice,-1,00000000,1,0,0.00000000
thermoprop,lake_mixed_column,10,snice,0,00000000,1,0,0.00000000
thermoprop,lake_mixed_column,11,snliq,-2,00000000,1,0,0.00000000
thermoprop,lake_mixed_column,12,snliq,-1,00000000,1,0,0.00000000
thermoprop,lake_mixed_column,13,snliq,0,00000000,1,0,0.00000000
thermoprop,lake_mixed_column,14,smc,1,3E645A1D,0,0,0.00000000
thermoprop,lake_mixed_column,15,smc,2,3E7CED91,0,0,0.00000000
thermoprop,lake_mixed_column,16,smc,3,3E8624DD,0,0,0.00000000
thermoprop,lake_mixed_column,17,smc,4,3E8ED917,0,0,0.00000000
thermoprop,lake_mixed_column,18,sh2o,1,3E645A1D,0,0,0.00000000
thermoprop,lake_mixed_column,19,sh2o,2,3E7CED91,0,0,0.00000000
thermoprop,lake_mixed_column,20,sh2o,3,3E8624DD,0,0,0.00000000
thermoprop,lake_mixed_column,21,sh2o,4,3E8ED917,0,0,0.00000000
thermoprop,lake_mixed_column,22,stc,-2,4386B333,0,0,0.00000000
thermoprop,lake_mixed_column,23,stc,-1,4387599A,0,0,0.00000000
thermoprop,lake_mixed_column,24,stc,0,4387F333,0,0,0.00000000
thermoprop,lake_mixed_column,25,stc,1,43894000,0,3,2094000.00
thermoprop,lake_mixed_column,26,stc,2,43888666,0,0,0.00000000
thermoprop,lake_mixed_column,27,stc,3,43880CCD,0,0,0.00000000
thermoprop,lake_mixed_column,28,stc,4,4387A666,0,0,0.00000000
thermoprop,lake_mixed_column,29,snowh,0,3CFDF3B6,0,1,0.767326951E-1
thermoprop,lake_mixed_column,30,dt,0,42C80000,0,4,0.341110659E-3
thermoprop,lake_mixed_column,31,tg,0,43874000,0,0,0.00000000
thermoprop,lake_mixed_column,32,ur,0,40B33333,0,0,0.00000000
thermoprop,lake_mixed_column,33,lat,0,3F113405,0,0,0.00000000
thermoprop,lake_mixed_column,34,z0m,0,3E8F5C29,0,0,0.00000000
thermoprop,lake_mixed_column,35,zlvl,0,41D00000,0,0,0.00000000
thermoprop,lake_mixed_column,36,smcmax,1,3ED2F1AA,0,0,0.00000000
thermoprop,lake_mixed_column,37,smcmax,2,3ED91687,0,0,0.00000000
thermoprop,lake_mixed_column,38,smcmax,3,3EDF3B64,0,0,0.00000000
thermoprop,lake_mixed_column,39,smcmax,4,3EE56042,0,0,0.00000000
thermoprop,lake_mixed_column,40,csoil,0,49FDE800,0,0,0.00000000
thermoprop,lake_mixed_column,41,quartz,1,3E4CCCCD,0,0,0.00000000
thermoprop,lake_mixed_column,42,quartz,2,3E947AE1,0,0,0.00000000
thermoprop,lake_mixed_column,43,quartz,3,3EA8F5C3,0,0,0.00000000
thermoprop,lake_mixed_column,44,quartz,4,3E9EB852,0,0,0.00000000
wdfcnd1,loam_unfrozen,1,smc,0,3E8FDF3B,0,2,0.220014954E-6
wdfcnd1,loam_unfrozen,2,fcr,0,00000000,1,0,0.00000000
wdfcnd1,loam_unfrozen,3,smcmax,1,3EDE353F,0,2,0.00000000
wdfcnd1,loam_unfrozen,4,bexp,1,40A80000,0,2,0.193557048E-5
wdfcnd1,loam_unfrozen,5,dwsat,1,36AC8972,0,1,0.220014954E-6
wdfcnd1,loam_unfrozen,6,dksat,1,3668DE25,0,1,0.981190151E-8
wdfcnd1,loam_partly_impermeable,1,smc,0,3E872B02,0,2,0.160057525E-6
wdfcnd1,loam_partly_impermeable,2,fcr,0,3EAE147B,0,2,0.824538944E-7
wdfcnd1,loam_partly_impermeable,3,smcmax,1,3ED2F1AA,0,2,0.00000000
wdfcnd1,loam_partly_impermeable,4,bexp,1,4097AE14,0,2,0.115967600E-5
wdfcnd1,loam_partly_impermeable,5,dwsat,1,36A368FB,0,1,0.160057525E-6
wdfcnd1,loam_partly_impermeable,6,dksat,1,3643496B,0,1,0.743253059E-8
wdfcnd1,fully_impermeable,1,smc,0,3E960419,0,0,0.00000000
wdfcnd1,fully_impermeable,2,fcr,0,3F800000,0,2,0.222201891E-6
wdfcnd1,fully_impermeable,3,smcmax,1,3EE4DD2F,0,2,0.00000000
wdfcnd1,fully_impermeable,4,bexp,1,40B3851F,0,0,0.00000000
wdfcnd1,fully_impermeable,5,dwsat,1,36B98E57,0,0,0.00000000
wdfcnd1,fully_impermeable,6,dksat,1,36802D8D,0,0,0.00000000
wdfcnd1,dry_factr_clamp,1,smc,0,3A902DE0,0,0,0.00000000
wdfcnd1,dry_factr_clamp,2,fcr,0,3D8F5C29,0,2,0.877295350E-19
wdfcnd1,dry_factr_clamp,3,smcmax,1,3ED78D50,0,2,0.00000000
wdfcnd1,dry_factr_clamp,4,bexp,1,408851EC,0,2,0.385950022E-9
wdfcnd1,dry_factr_clamp,5,dwsat,1,368B403B,0,1,0.116554898E-17
wdfcnd1,dry_factr_clamp,6,dksat,1,3625167A,0,1,0.208649352E-28
wdfcnd1,saturated,1,smc,0,3EDE353F,0,2,0.520999993E-5
wdfcnd1,saturated,2,fcr,0,00000000,1,0,0.00000000
wdfcnd1,saturated,3,smcmax,1,3EDE353F,0,2,0.00000000
wdfcnd1,saturated,4,bexp,1,40AA8F5C,0,0,0.00000000
wdfcnd1,saturated,5,dwsat,1,36AED18F,0,1,0.520999993E-5
wdfcnd1,saturated,6,dksat,1,366E3C89,0,1,0.354999997E-5
wdfcnd1,sand_unfrozen,1,smc,0,3DEF9DB2,0,2,0.301538172E-7
wdfcnd1,sand_unfrozen,2,fcr,0,3E428F5C,0,2,0.707311898E-8
wdfcnd1,sand_unfrozen,3,smcmax,1,3EAD9168,0,2,0.00000000
wdfcnd1,sand_unfrozen,4,bexp,1,40328F5C,0,2,0.584530483E-6
wdfcnd1,sand_unfrozen,5,dwsat,1,36CC02CD,0,1,0.301538172E-7
wdfcnd1,sand_unfrozen,6,dksat,1,3793A3B6,0,1,0.154852742E-8
wdfcnd2,ice_free,1,smc,0,3E8FDF3B,0,2,0.220014954E-6
wdfcnd2,ice_free,2,sice,0,00000000,1,0,0.00000000
wdfcnd2,ice_free,3,smcmax,1,3EDE353F,0,2,0.00000000
wdfcnd2,ice_free,4,bexp,1,40A80000,0,2,0.193557048E-5
wdfcnd2,ice_free,5,dwsat,1,36AC8972,0,1,0.220014954E-6
wdfcnd2,ice_free,6,dksat,1,3668DE25,0,1,0.981190151E-8
wdfcnd2,trace_ice_vkwgt_high,1,smc,0,3E872B02,0,2,0.112399164E-6
wdfcnd2,trace_ice_vkwgt_high,2,sice,0,3B09A027,0,1,0.130112255E-6
wdfcnd2,trace_ice_vkwgt_high,3,smcmax,1,3ED2F1AA,0,2,0.00000000
wdfcnd2,trace_ice_vkwgt_high,4,bexp,1,4097AE14,0,2,0.852841879E-6
wdfcnd2,trace_ice_vkwgt_high,5,dwsat,1,36A368FB,0,1,0.112399164E-6
wdfcnd2,trace_ice_vkwgt_high,6,dksat,1,3643496B,0,1,0.112614105E-7
wdfcnd2,heavy_ice_vkwgt_low,1,smc,0,3E960419,0,2,0.940910727E-8
wdfcnd2,heavy_ice_vkwgt_low,2,sice,0,3E428F5C,0,1,0.222201308E-6
wdfcnd2,heavy_ice_vkwgt_low,3,smcmax,1,3EE4DD2F,0,2,0.00000000
wdfcnd2,heavy_ice_vkwgt_low,4,bexp,1,40B3851F,0,2,0.106642119E-5
wdfcnd2,heavy_ice_vkwgt_low,5,dwsat,1,36B98E57,0,1,0.577618574E-12
wdfcnd2,heavy_ice_vkwgt_low,6,dksat,1,36802D8D,0,1,0.940910727E-8
wdfcnd2,dry_factr_clamp,1,smc,0,3A902DE0,0,0,0.00000000
wdfcnd2,dry_factr_clamp,2,sice,0,3D23D70A,0,0,0.00000000
wdfcnd2,dry_factr_clamp,3,smcmax,1,3ED78D50,0,2,0.00000000
wdfcnd2,dry_factr_clamp,4,bexp,1,408851EC,0,2,0.415000007E-9
wdfcnd2,dry_factr_clamp,5,dwsat,1,368B403B,0,1,0.125327851E-17
wdfcnd2,dry_factr_clamp,6,dksat,1,3625167A,0,1,0.224354137E-28
wdfcnd2,saturated_ice_free,1,smc,0,3EDE353F,0,2,0.520999993E-5
wdfcnd2,saturated_ice_free,2,sice,0,00000000,1,0,0.00000000
wdfcnd2,saturated_ice_free,3,smcmax,1,3EDE353F,0,2,0.00000000
wdfcnd2,saturated_ice_free,4,bexp,1,40AA8F5C,0,0,0.00000000
wdfcnd2,saturated_ice_free,5,dwsat,1,36AED18F,0,1,0.520999993E-5
wdfcnd2,saturated_ice_free,6,dksat,1,366E3C89,0,1,0.354999997E-5
wdfcnd2,sand_moderate_ice,1,smc,0,3DEF9DB2,0,2,0.191176230E-8
wdfcnd2,sand_moderate_ice,2,sice,0,3D072B02,0,1,0.365844635E-7
wdfcnd2,sand_moderate_ice,3,smcmax,1,3EAD9168,0,2,0.00000000
wdfcnd2,sand_moderate_ice,4,bexp,1,40328F5C,0,2,0.721642550E-6
wdfcnd2,sand_moderate_ice,5,dwsat,1,36CC02CD,0,1,0.642471520E-9
wdfcnd2,sand_moderate_ice,6,dksat,1,3793A3B6,0,1,0.191176230E-8
