band,i,x_bits,y_bits,x,y
fine,5503,BFAD40DA,3E844303,-1.353541613E+00,2.583237588E-01
fine,5504,BFAD3A07,3E844A10,-1.353333354E+00,2.583775520E-01
fine,5505,BFAD3333,3E84511F,-1.353124976E+00,2.584314048E-01
fine,5506,BFAD2C60,3E84582D,-1.352916718E+00,2.584852278E-01
fine,5507,BFAD258C,3E845F3D,-1.352708340E+00,2.585391104E-01
fine,5508,BFAD1EB8,3E84664D,-1.352499962E+00,2.585929930E-01
fine,5509,BFAD17E5,3E846D5C,-1.352291703E+00,2.586468458E-01
fine,5510,BFAD1111,3E84746C,-1.352083325E+00,2.587007284E-01
fine,5511,BFAD0A3D,3E847B7D,-1.351874948E+00,2.587546408E-01
fine,5512,BFAD036A,3E84828E,-1.351666689E+00,2.588085532E-01
fine,5513,BFACFC96,3E8489A0,-1.351458311E+00,2.588624954E-01
fine,5514,BFACF5C3,3E8490B1,-1.351250052E+00,2.589164078E-01
fine,5515,BFACEEEF,3E8497C3,-1.351041675E+00,2.589703500E-01
fine,5516,BFACE81B,3E849ED6,-1.350833297E+00,2.590243220E-01
fine,5517,BFACE148,3E84A5E8,-1.350625038E+00,2.590782642E-01
fine,5518,BFACDA74,3E84ACFC,-1.350416660E+00,2.591322660E-01
fine,5519,BFACD3A0,3E84B410,-1.350208282E+00,2.591862679E-01
fine,5520,BFACCCCD,3E84BB23,-1.350000024E+00,2.592402399E-01
fine,5521,BFACC5F9,3E84C238,-1.349791646E+00,2.592942715E-01
fine,5522,BFACBF26,3E84C94C,-1.349583387E+00,2.593482733E-01
fine,5523,BFACB852,3E84D062,-1.349375010E+00,2.594023347E-01
fine,5524,BFACB17E,3E84D778,-1.349166632E+00,2.594563961E-01
fine,5525,BFACAAAB,3E84DE8D,-1.348958373E+00,2.595104277E-01
fine,5526,BFACA3D7,3E84E5A4,-1.348749995E+00,2.595645189E-01
fine,5527,BFAC9D03,3E84ECBB,-1.348541617E+00,2.596186101E-01
fine,5528,BFAC9630,3E84F3D1,-1.348333359E+00,2.596726716E-01
fine,5529,BFAC8F5C,3E84FAE9,-1.348124981E+00,2.597267926E-01
fine,5530,BFAC8889,3E850200,-1.347916722E+00,2.597808838E-01
fine,5531,BFAC81B5,3E850919,-1.347708344E+00,2.598350346E-01
fine,5532,BFAC7AE1,3E851032,-1.347499967E+00,2.598891854E-01
fine,5533,BFAC740E,3E85174A,-1.347291708E+00,2.599433064E-01
fine,5534,BFAC6D3A,3E851E64,-1.347083330E+00,2.599974871E-01
fine,5535,BFAC6666,3E85257E,-1.346874952E+00,2.600516677E-01
fine,5536,BFAC5F93,3E852C97,-1.346666694E+00,2.601058185E-01
fine,5537,BFAC58BF,3E8533B2,-1.346458316E+00,2.601600289E-01
fine,5538,BFAC51EC,3E853ACC,-1.346250057E+00,2.602142096E-01
fine,5539,BFAC4B18,3E8541E8,-1.346041679E+00,2.602684498E-01
fine,5540,BFAC4444,3E854904,-1.345833302E+00,2.603226900E-01
fine,5541,BFAC3D71,3E85501F,-1.345625043E+00,2.603769004E-01
fine,5542,BFAC369D,3E85573C,-1.345416665E+00,2.604311705E-01
fine,5543,BFAC2FC9,3E855E59,-1.345208287E+00,2.604854405E-01
fine,5544,BFAC28F6,3E856576,-1.345000029E+00,2.605397105E-01
fine,5545,BFAC2222,3E856C94,-1.344791651E+00,2.605940104E-01
fine,5546,BFAC1B4F,3E8573B1,-1.344583392E+00,2.606482804E-01
fine,5547,BFAC147B,3E857ACF,-1.344375014E+00,2.607025802E-01
fine,5548,BFAC0DA7,3E8581EE,-1.344166636E+00,2.607569098E-01
fine,5549,BFAC06D4,3E85890D,-1.343958378E+00,2.608112395E-01
fine,5550,BFAC0000,3E85902D,-1.343750000E+00,2.608655989E-01
fine,5551,BFABF92C,3E85974D,-1.343541622E+00,2.609199584E-01
fine,5552,BFABF259,3E859E6C,-1.343333364E+00,2.609742880E-01
fine,5553,BFABEB85,3E85A58D,-1.343124986E+00,2.610286772E-01
fine,5554,BFABE4B1,3E85ACAE,-1.342916608E+00,2.610830665E-01
fine,5555,BFABDDDE,3E85B3CF,-1.342708349E+00,2.611374557E-01
fine,5556,BFABD70A,3E85BAF1,-1.342499971E+00,2.611918747E-01
fine,5557,BFABD037,3E85C213,-1.342291713E+00,2.612462938E-01
fine,5558,BFABC963,3E85C935,-1.342083335E+00,2.613007128E-01
fine,5559,BFABC28F,3E85D059,-1.341874957E+00,2.613551915E-01
fine,5560,BFABBBBC,3E85D77B,-1.341666698E+00,2.614096105E-01
fine,5561,BFABB4E8,3E85DE9F,-1.341458321E+00,2.614640892E-01
fine,5562,BFABAE14,3E85E5C3,-1.341249943E+00,2.615185678E-01
fine,5563,BFABA741,3E85ECE7,-1.341041684E+00,2.615730464E-01
fine,5564,BFABA06D,3E85F40C,-1.340833306E+00,2.616275549E-01
fine,5565,BFAB999A,3E85FB31,-1.340625048E+00,2.616820633E-01
fine,5566,BFAB92C6,3E860257,-1.340416670E+00,2.617366016E-01
fine,5567,BFAB8BF2,3E86097D,-1.340208292E+00,2.617911398E-01
fine,5568,BFAB851F,3E8610A2,-1.340000033E+00,2.618456483E-01
fine,5569,BFAB7E4B,3E8617C9,-1.339791656E+00,2.619002163E-01
fine,5570,BFAB7777,3E861EF1,-1.339583278E+00,2.619548142E-01
fine,5571,BFAB70A4,3E862618,-1.339375019E+00,2.620093822E-01
fine,5572,BFAB69D0,3E862D40,-1.339166641E+00,2.620639801E-01
fine,5573,BFAB62FD,3E863467,-1.338958383E+00,2.621185482E-01
fine,5574,BFAB5C29,3E863B90,-1.338750005E+00,2.621731758E-01
fine,5575,BFAB5555,3E8642B9,-1.338541627E+00,2.622278035E-01
fine,5576,BFAB4E82,3E8649E2,-1.338333368E+00,2.622824311E-01
fine,5577,BFAB47AE,3E86510C,-1.338124990E+00,2.623370886E-01
fine,5578,BFAB40DA,3E865837,-1.337916613E+00,2.623917758E-01
fine,5579,BFAB3A07,3E865F60,-1.337708354E+00,2.624464035E-01
fine,5580,BFAB3333,3E86668C,-1.337499976E+00,2.625011206E-01
fine,5581,BFAB2C60,3E866DB6,-1.337291718E+00,2.625557780E-01
fine,5582,BFAB258C,3E8674E2,-1.337083340E+00,2.626104951E-01
fine,5583,BFAB1EB8,3E867C0E,-1.336874962E+00,2.626652122E-01
fine,5584,BFAB17E5,3E86833A,-1.336666703E+00,2.627199292E-01
fine,5585,BFAB1111,3E868A67,-1.336458325E+00,2.627746761E-01
fine,5586,BFAB0A3D,3E869195,-1.336249948E+00,2.628294528E-01
fine,5587,BFAB036A,3E8698C2,-1.336041689E+00,2.628841996E-01
fine,5588,BFAAFC96,3E869FF0,-1.335833311E+00,2.629389763E-01
fine,5589,BFAAF5C3,3E86A71E,-1.335625052E+00,2.629937530E-01
fine,5590,BFAAEEEF,3E86AE4D,-1.335416675E+00,2.630485594E-01
fine,5591,BFAAE81B,3E86B57C,-1.335208297E+00,2.631033659E-01
fine,5592,BFAAE148,3E86BCAB,-1.335000038E+00,2.631581724E-01
fine,5593,BFAADA74,3E86C3DB,-1.334791660E+00,2.632130086E-01
fine,5594,BFAAD3A0,3E86CB0C,-1.334583282E+00,2.632678747E-01
fine,5595,BFAACCCD,3E86D23B,-1.334375024E+00,2.633226812E-01
fine,5596,BFAAC5F9,3E86D96D,-1.334166646E+00,2.633775771E-01
fine,5597,BFAABF26,3E86E09D,-1.333958387E+00,2.634324133E-01
fine,5598,BFAAB852,3E86E7D0,-1.333750010E+00,2.634873390E-01
fine,5599,BFAAB17E,3E86EF02,-1.333541632E+00,2.635422349E-01
fine,5600,BFAAAAAB,3E86F634,-1.333333373E+00,2.635971308E-01
fine,5601,BFAAA3D7,3E86FD67,-1.333124995E+00,2.636520565E-01
fine,5602,BFAA9D03,3E87049B,-1.332916617E+00,2.637070119E-01
fine,5603,BFAA9630,3E870BCE,-1.332708359E+00,2.637619376E-01
fine,5604,BFAA8F5C,3E871302,-1.332499981E+00,2.638168931E-01
fine,5605,BFAA8889,3E871A36,-1.332291722E+00,2.638718486E-01
fine,5606,BFAA81B5,3E87216B,-1.332083344E+00,2.639268339E-01
fine,5607,BFAA7AE1,3E8728A1,-1.331874967E+00,2.639818490E-01
fine,5608,BFAA740E,3E872FD6,-1.331666708E+00,2.640368342E-01
fine,5609,BFAA6D3A,3E87370C,-1.331458330E+00,2.640918493E-01
fine,5610,BFAA6666,3E873E43,-1.331249952E+00,2.641468942E-01
fine,5611,BFAA5F93,3E874579,-1.331041694E+00,2.642019093E-01
fine,5612,BFAA58BF,3E874CB0,-1.330833316E+00,2.642569542E-01
fine,5613,BFAA51EC,3E8753E7,-1.330625057E+00,2.643119991E-01
fine,5614,BFAA4B18,3E875B1F,-1.330416679E+00,2.643670738E-01
fine,5615,BFAA4444,3E876258,-1.330208302E+00,2.644221783E-01
fine,5616,BFAA3D71,3E876990,-1.330000043E+00,2.644772530E-01
fine,5617,BFAA369D,3E8770C9,-1.329791665E+00,2.645323575E-01
fine,5618,BFAA2FC9,3E877803,-1.329583287E+00,2.645874918E-01
fine,5619,BFAA28F6,3E877F3C,-1.329375029E+00,2.646425962E-01
fine,5620,BFAA2222,3E878677,-1.329166651E+00,2.646977603E-01
fine,5621,BFAA1B4F,3E878DB1,-1.328958392E+00,2.647528946E-01
fine,5622,BFAA147B,3E8794EC,-1.328750014E+00,2.648080587E-01
fine,5623,BFAA0DA7,3E879C28,-1.328541636E+00,2.648632526E-01
fine,5624,BFAA06D4,3E87A363,-1.328333378E+00,2.649184167E-01
fine,5625,BFAA0000,3E87AA9F,-1.328125000E+00,2.649736106E-01
fine,5626,BFA9F92C,3E87B1DC,-1.327916622E+00,2.650288343E-01
fine,5627,BFA9F259,3E87B918,-1.327708364E+00,2.650840282E-01
fine,5628,BFA9EB85,3E87C056,-1.327499986E+00,2.651392817E-01
fine,5629,BFA9E4B1,3E87C794,-1.327291608E+00,2.651945353E-01
fine,5630,BFA9DDDE,3E87CED2,-1.327083349E+00,2.652497888E-01
fine,5631,BFA9D70A,3E87D610,-1.326874971E+00,2.653050423E-01
fine,5632,BFA9D037,3E87DD4F,-1.326666713E+00,2.653603256E-01
fine,5633,BFA9C963,3E87E48E,-1.326458335E+00,2.654156089E-01
fine,5634,BFA9C28F,3E87EBCE,-1.326249957E+00,2.654709220E-01
fine,5635,BFA9BBBC,3E87F30D,-1.326041698E+00,2.655262053E-01
fine,5636,BFA9B4E8,3E87FA4E,-1.325833321E+00,2.655815482E-01
fine,5637,BFA9AE14,3E88018F,-1.325624943E+00,2.656368911E-01
fine,5638,BFA9A741,3E8808D0,-1.325416684E+00,2.656922340E-01
fine,5639,BFA9A06D,3E881012,-1.325208306E+00,2.657476068E-01
fine,5640,BFA9999A,3E881753,-1.325000048E+00,2.658029497E-01
fine,5641,BFA992C6,3E881E96,-1.324791670E+00,2.658583522E-01
fine,5642,BFA98BF2,3E8825D9,-1.324583292E+00,2.659137547E-01
fine,5643,BFA9851F,3E882D1B,-1.324375033E+00,2.659691274E-01
fine,5644,BFA97E4B,3E88345F,-1.324166656E+00,2.660245597E-01
fine,5645,BFA97777,3E883BA3,-1.323958278E+00,2.660799921E-01
fine,5646,BFA970A4,3E8842E7,-1.323750019E+00,2.661354244E-01
fine,5647,BFA969D0,3E884A2C,-1.323541641E+00,2.661908865E-01
fine,5648,BFA962FD,3E885170,-1.323333383E+00,2.662463188E-01
fine,5649,BFA95C29,3E8858B6,-1.323125005E+00,2.663018107E-01
fine,5650,BFA95555,3E885FFC,-1.322916627E+00,2.663573027E-01
fine,5651,BFA94E82,3E886742,-1.322708368E+00,2.664127946E-01
fine,5652,BFA947AE,3E886E88,-1.322499990E+00,2.664682865E-01
fine,5653,BFA940DA,3E8875D0,-1.322291613E+00,2.665238380E-01
fine,5654,BFA93A07,3E887D16,-1.322083354E+00,2.665793300E-01
fine,5655,BFA93333,3E88845F,-1.321874976E+00,2.666349113E-01
fine,5656,BFA92C60,3E888BA6,-1.321666718E+00,2.666904330E-01
fine,5657,BFA9258C,3E8892EF,-1.321458340E+00,2.667460144E-01
fine,5658,BFA91EB8,3E889A38,-1.321249962E+00,2.668015957E-01
fine,5659,BFA917E5,3E88A181,-1.321041703E+00,2.668571770E-01
fine,5660,BFA91111,3E88A8CB,-1.320833325E+00,2.669127882E-01
fine,5661,BFA90A3D,3E88B015,-1.320624948E+00,2.669683993E-01
fine,5662,BFA9036A,3E88B75F,-1.320416689E+00,2.670240104E-01
fine,5663,BFA8FC96,3E88BEAA,-1.320208311E+00,2.670796514E-01
fine,5664,BFA8F5C3,3E88C5F5,-1.320000052E+00,2.671352923E-01
fine,5665,BFA8EEEF,3E88CD41,-1.319791675E+00,2.671909630E-01
fine,5666,BFA8E81B,3E88D48D,-1.319583297E+00,2.672466338E-01
fine,5667,BFA8E148,3E88DBD9,-1.319375038E+00,2.673023045E-01
fine,5668,BFA8DA74,3E88E326,-1.319166660E+00,2.673580050E-01
fine,5669,BFA8D3A0,3E88EA74,-1.318958282E+00,2.674137354E-01
fine,5670,BFA8CCCD,3E88F1C1,-1.318750024E+00,2.674694359E-01
fine,5671,BFA8C5F9,3E88F90F,-1.318541646E+00,2.675251663E-01
fine,5672,BFA8BF26,3E89005D,-1.318333387E+00,2.675808966E-01
fine,5673,BFA8B852,3E8907AC,-1.318125010E+00,2.676366568E-01
fine,5674,BFA8B17E,3E890EFB,-1.317916632E+00,2.676924169E-01
fine,5675,BFA8AAAB,3E89164A,-1.317708373E+00,2.677481771E-01
fine,5676,BFA8A3D7,3E891D9A,-1.317499995E+00,2.678039670E-01
fine,5677,BFA89D03,3E8924EB,-1.317291617E+00,2.678597867E-01
fine,5678,BFA89630,3E892C3B,-1.317083359E+00,2.679155767E-01
fine,5679,BFA88F5C,3E89338C,-1.316874981E+00,2.679713964E-01
fine,5680,BFA88889,3E893ADD,-1.316666722E+00,2.680272162E-01
fine,5681,BFA881B5,3E89422F,-1.316458344E+00,2.680830657E-01
fine,5682,BFA87AE1,3E894982,-1.316249967E+00,2.681389451E-01
fine,5683,BFA8740E,3E8950D4,-1.316041708E+00,2.681947947E-01
fine,5684,BFA86D3A,3E895827,-1.315833330E+00,2.682506740E-01
fine,5685,BFA86666,3E895F7B,-1.315624952E+00,2.683065832E-01
fine,5686,BFA85F93,3E8966CE,-1.315416694E+00,2.683624625E-01
fine,5687,BFA858BF,3E896E23,-1.315208316E+00,2.684184015E-01
fine,5688,BFA851EC,3E897577,-1.315000057E+00,2.684743106E-01
fine,5689,BFA84B18,3E897CCC,-1.314791679E+00,2.685302496E-01
fine,5690,BFA84444,3E898422,-1.314583302E+00,2.685862184E-01
fine,5691,BFA83D71,3E898B77,-1.314375043E+00,2.686421573E-01
fine,5692,BFA8369D,3E8992CE,-1.314166665E+00,2.686981559E-01
fine,5693,BFA82FC9,3E899A25,-1.313958287E+00,2.687541544E-01
fine,5694,BFA828F6,3E89A17B,-1.313750029E+00,2.688101232E-01
fine,5695,BFA82222,3E89A8D3,-1.313541651E+00,2.688661516E-01
fine,5696,BFA81B4F,3E89B02A,-1.313333392E+00,2.689221501E-01
fine,5697,BFA8147B,3E89B782,-1.313125014E+00,2.689781785E-01
fine,5698,BFA80DA7,3E89BEDB,-1.312916636E+00,2.690342367E-01
fine,5699,BFA806D4,3E89C633,-1.312708378E+00,2.690902650E-01
fine,5700,BFA80000,3E89CD8D,-1.312500000E+00,2.691463530E-01
fine,5701,BFA7F92C,3E89D4E7,-1.312291622E+00,2.692024410E-01
fine,5702,BFA7F259,3E89DC40,-1.312083364E+00,2.692584991E-01
fine,5703,BFA7EB85,3E89E39B,-1.311874986E+00,2.693146169E-01
fine,5704,BFA7E4B1,3E89EAF6,-1.311666608E+00,2.693707347E-01
fine,5705,BFA7DDDE,3E89F251,-1.311458349E+00,2.694268525E-01
fine,5706,BFA7D70A,3E89F9AD,-1.311249971E+00,2.694830000E-01
fine,5707,BFA7D037,3E8A0108,-1.311041713E+00,2.695391178E-01
fine,5708,BFA7C963,3E8A0865,-1.310833335E+00,2.695952952E-01
fine,5709,BFA7C28F,3E8A0FC2,-1.310624957E+00,2.696514726E-01
fine,5710,BFA7BBBC,3E8A171F,-1.310416698E+00,2.697076499E-01
fine,5711,BFA7B4E8,3E8A1E7D,-1.310208321E+00,2.697638571E-01
fine,5712,BFA7AE14,3E8A25DB,-1.309999943E+00,2.698200643E-01
fine,5713,BFA7A741,3E8A2D39,-1.309791684E+00,2.698762715E-01
fine,5714,BFA7A06D,3E8A3498,-1.309583306E+00,2.699325085E-01
fine,5715,BFA7999A,3E8A3BF7,-1.309375048E+00,2.699887455E-01
fine,5716,BFA792C6,3E8A4357,-1.309166670E+00,2.700450122E-01
fine,5717,BFA78BF2,3E8A4AB7,-1.308958292E+00,2.701012790E-01
fine,5718,BFA7851F,3E8A5217,-1.308750033E+00,2.701575458E-01
fine,5719,BFA77E4B,3E8A5978,-1.308541656E+00,2.702138424E-01
fine,5720,BFA77777,3E8A60D9,-1.308333278E+00,2.702701390E-01
fine,5721,BFA770A4,3E8A683A,-1.308125019E+00,2.703264356E-01
fine,5722,BFA769D0,3E8A6F9C,-1.307916641E+00,2.703827620E-01
fine,5723,BFA762FD,3E8A76FE,-1.307708383E+00,2.704390883E-01
fine,5724,BFA75C29,3E8A7E61,-1.307500005E+00,2.704954445E-01
fine,5725,BFA75555,3E8A85C5,-1.307291627E+00,2.705518305E-01
fine,5726,BFA74E82,3E8A8D27,-1.307083368E+00,2.706081569E-01
fine,5727,BFA747AE,3E8A948C,-1.306874990E+00,2.706645727E-01
fine,5728,BFA740DA,3E8A9BF0,-1.306666613E+00,2.707209587E-01
fine,5729,BFA73A07,3E8AA354,-1.306458354E+00,2.707773447E-01
fine,5730,BFA73333,3E8AAABA,-1.306249976E+00,2.708337903E-01
fine,5731,BFA72C60,3E8AB21F,-1.306041718E+00,2.708902061E-01
fine,5732,BFA7258C,3E8AB985,-1.305833340E+00,2.709466517E-01
fine,5733,BFA71EB8,3E8AC0EC,-1.305624962E+00,2.710031271E-01
fine,5734,BFA717E5,3E8AC852,-1.305416703E+00,2.710595727E-01
fine,5735,BFA71111,3E8ACFB9,-1.305208325E+00,2.711160481E-01
fine,5736,BFA70A3D,3E8AD721,-1.304999948E+00,2.711725533E-01
fine,5737,BFA7036A,3E8ADE88,-1.304791689E+00,2.712290287E-01
fine,5738,BFA6FC96,3E8AE5F1,-1.304583311E+00,2.712855637E-01
fine,5739,BFA6F5C3,3E8AED59,-1.304375052E+00,2.713420689E-01
fine,5740,BFA6EEEF,3E8AF4C2,-1.304166675E+00,2.713986039E-01
fine,5741,BFA6E81B,3E8AFC2C,-1.303958297E+00,2.714551687E-01
fine,5742,BFA6E148,3E8B0395,-1.303750038E+00,2.715117037E-01
fine,5743,BFA6DA74,3E8B0B00,-1.303541660E+00,2.715682983E-01
fine,5744,BFA6D3A0,3E8B126B,-1.303333282E+00,2.716248930E-01
fine,5745,BFA6CCCD,3E8B19D5,-1.303125024E+00,2.716814578E-01
fine,5746,BFA6C5F9,3E8B2141,-1.302916646E+00,2.717380822E-01
fine,5747,BFA6BF26,3E8B28AC,-1.302708387E+00,2.717946768E-01
fine,5748,BFA6B852,3E8B3018,-1.302500010E+00,2.718513012E-01
fine,5749,BFA6B17E,3E8B3785,-1.302291632E+00,2.719079554E-01
fine,5750,BFA6AAAB,3E8B3EF2,-1.302083373E+00,2.719646096E-01
fine,5751,BFA6A3D7,3E8B465F,-1.301874995E+00,2.720212638E-01
fine,5752,BFA69D03,3E8B4DCE,-1.301666617E+00,2.720779777E-01
fine,5753,BFA69630,3E8B553B,-1.301458359E+00,2.721346319E-01
fine,5754,BFA68F5C,3E8B5CAA,-1.301249981E+00,2.721913457E-01
fine,5755,BFA68889,3E8B6418,-1.301041722E+00,2.722480297E-01
fine,5756,BFA681B5,3E8B6B88,-1.300833344E+00,2.723047733E-01
fine,5757,BFA67AE1,3E8B72F8,-1.300624967E+00,2.723615170E-01
fine,5758,BFA6740E,3E8B7A68,-1.300416708E+00,2.724182606E-01
fine,5759,BFA66D3A,3E8B81D9,-1.300208330E+00,2.724750340E-01
fine,5760,BFA66666,3E8B894A,-1.299999952E+00,2.725318074E-01
fine,5761,BFA65F93,3E8B90BB,-1.299791694E+00,2.725885808E-01
fine,5762,BFA658BF,3E8B982D,-1.299583316E+00,2.726453841E-01
fine,5763,BFA651EC,3E8B9F9E,-1.299375057E+00,2.727021575E-01
fine,5764,BFA64B18,3E8BA711,-1.299166679E+00,2.727589905E-01
fine,5765,BFA64444,3E8BAE84,-1.298958302E+00,2.728158236E-01
fine,5766,BFA63D71,3E8BB5F7,-1.298750043E+00,2.728726566E-01
fine,5767,BFA6369D,3E8BBD6B,-1.298541665E+00,2.729295194E-01
fine,5768,BFA62FC9,3E8BC4E0,-1.298333287E+00,2.729864120E-01
fine,5769,BFA628F6,3E8BCC54,-1.298125029E+00,2.730432749E-01
fine,5770,BFA62222,3E8BD3C9,-1.297916651E+00,2.731001675E-01
fine,5771,BFA61B4F,3E8BDB3D,-1.297708392E+00,2.731570303E-01
fine,5772,BFA6147B,3E8BE2B4,-1.297500014E+00,2.732139826E-01
fine,5773,BFA60DA7,3E8BEA2A,-1.297291636E+00,2.732709050E-01
fine,5774,BFA606D4,3E8BF1A0,-1.297083378E+00,2.733278275E-01
fine,5775,BFA60000,3E8BF917,-1.296875000E+00,2.733847797E-01
fine,5776,BFA5F92C,3E8C008F,-1.296666622E+00,2.734417617E-01
fine,5777,BFA5F259,3E8C0806,-1.296458364E+00,2.734987140E-01
fine,5778,BFA5EB85,3E8C0F7E,-1.296249986E+00,2.735556960E-01
fine,5779,BFA5E4B1,3E8C16F7,-1.296041608E+00,2.736127079E-01
fine,5780,BFA5DDDE,3E8C1E70,-1.295833349E+00,2.736697197E-01
fine,5781,BFA5D70A,3E8C25E9,-1.295624971E+00,2.737267315E-01
fine,5782,BFA5D037,3E8C2D62,-1.295416713E+00,2.737837434E-01
fine,5783,BFA5C963,3E8C34DD,-1.295208335E+00,2.738408148E-01
fine,5784,BFA5C28F,3E8C3C58,-1.294999957E+00,2.738978863E-01
fine,5785,BFA5BBBC,3E8C43D2,-1.294791698E+00,2.739549279E-01
fine,5786,BFA5B4E8,3E8C4B4E,-1.294583321E+00,2.740120292E-01
fine,5787,BFA5AE14,3E8C52CA,-1.294374943E+00,2.740691304E-01
fine,5788,BFA5A741,3E8C5A45,-1.294166684E+00,2.741262019E-01
fine,5789,BFA5A06D,3E8C61C2,-1.293958306E+00,2.741833329E-01
fine,5790,BFA5999A,3E8C693E,-1.293750048E+00,2.742404342E-01
fine,5791,BFA592C6,3E8C70BC,-1.293541670E+00,2.742975950E-01
fine,5792,BFA58BF2,3E8C783A,-1.293333292E+00,2.743547559E-01
fine,5793,BFA5851F,3E8C7FB7,-1.293125033E+00,2.744118869E-01
fine,5794,BFA57E4B,3E8C8736,-1.292916656E+00,2.744690776E-01
fine,5795,BFA57777,3E8C8EB5,-1.292708278E+00,2.745262682E-01
fine,5796,BFA570A4,3E8C9634,-1.292500019E+00,2.745834589E-01
fine,5797,BFA569D0,3E8C9DB4,-1.292291641E+00,2.746406794E-01
fine,5798,BFA562FD,3E8CA534,-1.292083383E+00,2.746978998E-01
fine,5799,BFA55C29,3E8CACB4,-1.291875005E+00,2.747551203E-01
fine,5800,BFA55555,3E8CB436,-1.291666627E+00,2.748124003E-01
fine,5801,BFA54E82,3E8CBBB6,-1.291458368E+00,2.748696208E-01
fine,5802,BFA547AE,3E8CC338,-1.291249990E+00,2.749269009E-01
fine,5803,BFA540DA,3E8CCABB,-1.291041613E+00,2.749842107E-01
fine,5804,BFA53A07,3E8CD23D,-1.290833354E+00,2.750414908E-01
fine,5805,BFA53333,3E8CD9C0,-1.290624976E+00,2.750988007E-01
fine,5806,BFA52C60,3E8CE143,-1.290416718E+00,2.751561105E-01
fine,5807,BFA5258C,3E8CE8C7,-1.290208340E+00,2.752134502E-01
fine,5808,BFA51EB8,3E8CF04B,-1.289999962E+00,2.752707899E-01
fine,5809,BFA517E5,3E8CF7CF,-1.289791703E+00,2.753281295E-01
fine,5810,BFA51111,3E8CFF54,-1.289583325E+00,2.753854990E-01
fine,5811,BFA50A3D,3E8D06DA,-1.289374948E+00,2.754428983E-01
fine,5812,BFA5036A,3E8D0E5F,-1.289166689E+00,2.755002677E-01
fine,5813,BFA4FC96,3E8D15E5,-1.288958311E+00,2.755576670E-01
fine,5814,BFA4F5C3,3E8D1D6B,-1.288750052E+00,2.756150663E-01
fine,5815,BFA4EEEF,3E8D24F3,-1.288541675E+00,2.756725252E-01
fine,5816,BFA4E81B,3E8D2C7A,-1.288333297E+00,2.757299542E-01
fine,5817,BFA4E148,3E8D3401,-1.288125038E+00,2.757873833E-01
fine,5818,BFA4DA74,3E8D3B8A,-1.287916660E+00,2.758448720E-01
fine,5819,BFA4D3A0,3E8D4313,-1.287708282E+00,2.759023607E-01
fine,5820,BFA4CCCD,3E8D4A9B,-1.287500024E+00,2.759598196E-01
fine,5821,BFA4C5F9,3E8D5225,-1.287291646E+00,2.760173380E-01
fine,5822,BFA4BF26,3E8D59AE,-1.287083387E+00,2.760748267E-01
fine,5823,BFA4B852,3E8D6138,-1.286875010E+00,2.761323452E-01
fine,5824,BFA4B17E,3E8D68C3,-1.286666632E+00,2.761898935E-01
fine,5825,BFA4AAAB,3E8D704D,-1.286458373E+00,2.762474120E-01
fine,5826,BFA4A3D7,3E8D77D9,-1.286249995E+00,2.763049901E-01
fine,5827,BFA49D03,3E8D7F65,-1.286041617E+00,2.763625681E-01
fine,5828,BFA49630,3E8D86F0,-1.285833359E+00,2.764201164E-01
fine,5829,BFA48F5C,3E8D8E7D,-1.285624981E+00,2.764777243E-01
fine,5830,BFA48889,3E8D960A,-1.285416722E+00,2.765353322E-01
fine,5831,BFA481B5,3E8D9D97,-1.285208344E+00,2.765929401E-01
fine,5832,BFA47AE1,3E8DA526,-1.284999967E+00,2.766506076E-01
fine,5833,BFA4740E,3E8DACB3,-1.284791708E+00,2.767082155E-01
fine,5834,BFA46D3A,3E8DB442,-1.284583330E+00,2.767658830E-01
fine,5835,BFA46666,3E8DBBD1,-1.284374952E+00,2.768235505E-01
fine,5836,BFA45F93,3E8DC360,-1.284166694E+00,2.768812180E-01
fine,5837,BFA458BF,3E8DCAF0,-1.283958316E+00,2.769389153E-01
fine,5838,BFA451EC,3E8DD27F,-1.283750057E+00,2.769965827E-01
fine,5839,BFA44B18,3E8DDA10,-1.283541679E+00,2.770543098E-01
fine,5840,BFA44444,3E8DE1A2,-1.283333302E+00,2.771120667E-01
fine,5841,BFA43D71,3E8DE932,-1.283125043E+00,2.771697640E-01
fine,5842,BFA4369D,3E8DF0C5,-1.282916665E+00,2.772275507E-01
fine,5843,BFA42FC9,3E8DF857,-1.282708287E+00,2.772853076E-01
fine,5844,BFA428F6,3E8DFFE9,-1.282500029E+00,2.773430645E-01
fine,5845,BFA42222,3E8E077C,-1.282291651E+00,2.774008512E-01
fine,5846,BFA41B4F,3E8E0F0F,-1.282083392E+00,2.774586380E-01
fine,5847,BFA4147B,3E8E16A3,-1.281875014E+00,2.775164545E-01
fine,5848,BFA40DA7,3E8E1E38,-1.281666636E+00,2.775743008E-01
fine,5849,BFA406D4,3E8E25CC,-1.281458378E+00,2.776321173E-01
fine,5850,BFA40000,3E8E2D61,-1.281250000E+00,2.776899636E-01
fine,5851,BFA3F92C,3E8E34F7,-1.281041622E+00,2.777478397E-01
fine,5852,BFA3F259,3E8E3C8C,-1.280833364E+00,2.778056860E-01
fine,5853,BFA3EB85,3E8E4423,-1.280624986E+00,2.778635919E-01
