case,role,name,hex,value
snowpack_frozen_soil,out,STC_-2,00000000,  0.000000000E+00
snowpack_frozen_soil,out,IMELT_-1,00000000,                0
snowpack_frozen_soil,out,HCPCT_-1,490B6035,  5.708833125E+05
snowpack_frozen_soil,out,STC_-1,43840048,  2.640021973E+02
snowpack_frozen_soil,out,IMELT_+0,00000000,                0
snowpack_frozen_soil,out,HCPCT_+0,490B6035,  5.708833125E+05
snowpack_frozen_soil,out,STC_+0,438400F0,  2.640073242E+02
snowpack_frozen_soil,out,IMELT_+1,00000000,                0
snowpack_frozen_soil,out,HCPCT_+1,49ECAB7D,  1.938799625E+06
snowpack_frozen_soil,out,STC_+1,43873FD2,  2.704985962E+02
snowpack_frozen_soil,out,IMELT_+2,00000002,                2
snowpack_frozen_soil,out,HCPCT_+2,49FC016D,  2.064429625E+06
snowpack_frozen_soil,out,STC_+2,4388071A,  2.720554810E+02
snowpack_frozen_soil,out,IMELT_+3,00000000,                0
snowpack_frozen_soil,out,HCPCT_+3,4A16491E,  2.462279500E+06
snowpack_frozen_soil,out,STC_+3,4388FFFD,  2.739999084E+02
snowpack_frozen_soil,out,IMELT_+4,00000000,                0
snowpack_frozen_soil,out,HCPCT_+4,4A18D756,  2.504149500E+06
snowpack_frozen_soil,out,STC_+4,438A7FFC,  2.769998779E+02
snowpack_frozen_soil,undef,SNICEV_-2,00000000,  0.000000000E+00
snowpack_frozen_soil,undef,SNLIQV_-2,00000000,  0.000000000E+00
snowpack_frozen_soil,undef,EPORE_-2,00000000,  0.000000000E+00
snowpack_frozen_soil,out,SNICE_-2,00000000,  0.000000000E+00
snowpack_frozen_soil,out,SNLIQ_-2,00000000,  0.000000000E+00
snowpack_frozen_soil,out,SNICEV_-1,3E8B95EA,  2.726281285E-01
snowpack_frozen_soil,out,SNLIQV_-1,00000000,  0.000000000E+00
snowpack_frozen_soil,out,EPORE_-1,3F3A350B,  7.273718715E-01
snowpack_frozen_soil,out,SNICE_-1,41480000,  1.250000000E+01
snowpack_frozen_soil,out,SNLIQ_-1,00000000,  0.000000000E+00
snowpack_frozen_soil,out,SNICEV_+0,3E8B95EA,  2.726281285E-01
snowpack_frozen_soil,out,SNLIQV_+0,00000000,  0.000000000E+00
snowpack_frozen_soil,out,EPORE_+0,3F3A350B,  7.273718715E-01
snowpack_frozen_soil,out,SNICE_+0,42160000,  3.750000000E+01
snowpack_frozen_soil,out,SNLIQ_+0,00000000,  0.000000000E+00
snowpack_frozen_soil,out,BTRANI_+1,3BB2BC0C,  5.454545841E-03
snowpack_frozen_soil,out,SH2O_+1,3DB851ED,  9.000001103E-02
snowpack_frozen_soil,out,SMC_+1,3E99999B,  3.000000417E-01
snowpack_frozen_soil,out,BTRANI_+2,3D4EA96D,  5.045454577E-02
snowpack_frozen_soil,out,SH2O_+2,3E0F0253,  1.396573037E-01
snowpack_frozen_soil,out,SMC_+2,3E9EB853,  3.100000322E-01
snowpack_frozen_soil,out,BTRANI_+3,3EB15693,  3.463636339E-01
snowpack_frozen_soil,out,SH2O_+3,3EA3D70A,  3.199999928E-01
snowpack_frozen_soil,out,SMC_+3,3EA3D70A,  3.199999928E-01
snowpack_frozen_soil,out,BTRANI_+4,3F1904A7,  5.977272391E-01
snowpack_frozen_soil,out,SH2O_+4,3EA8F5C3,  3.300000131E-01
snowpack_frozen_soil,out,SMC_+4,3EA8F5C3,  3.300000131E-01
snowpack_frozen_soil,out,ALBSND_+1,3F279143,  6.545602679E-01
snowpack_frozen_soil,out,ALBSNI_+1,3F279143,  6.545602679E-01
snowpack_frozen_soil,out,ALBSND_+2,3F279143,  6.545602679E-01
snowpack_frozen_soil,out,ALBSNI_+2,3F279143,  6.545602679E-01
snowpack_frozen_soil,out,T2M,4383AD98,  2.633562012E+02
snowpack_frozen_soil,out,FSNO,3F800000,  1.000000000E+00
snowpack_frozen_soil,out,SAV,42EAA018,  1.173126831E+02
snowpack_frozen_soil,out,SAG,41A3646C,  2.042403412E+01
snowpack_frozen_soil,out,QMELT,00000000,  0.000000000E+00
snowpack_frozen_soil,out,FSA,4309BC9A,  1.377367249E+02
snowpack_frozen_soil,out,FSR,42510D9B,  5.226328659E+01
snowpack_frozen_soil,out,TAUX,BF06AD73, -5.260841250E-01
snowpack_frozen_soil,out,TAUY,BE43E504, -1.913033128E-01
snowpack_frozen_soil,out,FIRA,424D856A,  5.138028717E+01
snowpack_frozen_soil,out,FSH,42DF68B3,  1.117044907E+02
snowpack_frozen_soil,out,FCEV,4153DEEA,  1.324192238E+01
snowpack_frozen_soil,out,FGEV,3E02F846,  1.279002130E-01
snowpack_frozen_soil,out,FCTR,3E054055,  1.301282197E-01
snowpack_frozen_soil,out,TRAD,43843546,  2.644161987E+02
snowpack_frozen_soil,out,PSN,00000000,  0.000000000E+00
snowpack_frozen_soil,out,APAR,42624C37,  5.657442856E+01
snowpack_frozen_soil,out,SSOIL,3F84E9F8,  1.038390160E+00
snowpack_frozen_soil,out,BTRAN,3F5624FE,  8.365019560E-01
snowpack_frozen_soil,out,PONDING,00000000,  0.000000000E+00
snowpack_frozen_soil,out,TS,4383DE19,  2.637351379E+02
snowpack_frozen_soil,out,LATHEAV,4A2D9580,  2.844000000E+06
snowpack_frozen_soil,out,LATHEAG,4A2D9580,  2.844000000E+06
snowpack_frozen_soil,out,FROZEN_CANOPY,00000001,                1
snowpack_frozen_soil,out,FROZEN_GROUND,00000001,                1
snowpack_frozen_soil,out,TV,4384339A,  2.644031372E+02
snowpack_frozen_soil,out,TG,43841081,  2.641289368E+02
snowpack_frozen_soil,out,SNOWH,3E4CCCCD,  2.000000030E-01
snowpack_frozen_soil,out,EAH,43735306,  2.433243103E+02
snowpack_frozen_soil,out,TAH,43840620,  2.640478516E+02
snowpack_frozen_soil,out,SNEQVO,42480000,  5.000000000E+01
snowpack_frozen_soil,out,SNEQV,42480000,  5.000000000E+01
snowpack_frozen_soil,out,ALBOLD,3F279143,  6.545602679E-01
snowpack_frozen_soil,out,CM,3C5BF1FC,  1.342439279E-02
snowpack_frozen_soil,out,CH,3DAF8730,  8.570706844E-02
snowpack_frozen_soil,out,TAUSS,38514910,  4.989752779E-05
snowpack_frozen_soil,out,LAISUN,3F0C09BC,  5.470235348E-01
snowpack_frozen_soil,out,LAISHA,405CFD91,  3.452976465E+00
snowpack_frozen_soil,out,RB,00000000,  0.000000000E+00
snowpack_frozen_soil,out,QSFC,3AD2FB84,  1.609668601E-03
snowpack_frozen_soil,out,T2MV,4383D346,  2.636505737E+02
snowpack_frozen_soil,out,T2MB,438355AA,  2.626692505E+02
snowpack_frozen_soil,out,FSRV,41D12BB0,  2.614633179E+01
snowpack_frozen_soil,out,FSRG,41D0EF86,  2.611695480E+01
snowpack_frozen_soil,out,BGAP,00000000,  0.000000000E+00
snowpack_frozen_soil,out,WGAP,00000000,  0.000000000E+00
snowpack_frozen_soil,out,RSSUN,46A45ACD,  2.103740039E+04
snowpack_frozen_soil,out,RSSHA,46A45ACD,  2.103740039E+04
snowpack_frozen_soil,out,TGV,43847B9D,  2.649657288E+02
snowpack_frozen_soil,out,TGB,43831695,  2.621764221E+02
snowpack_frozen_soil,out,Q1,3AD66206,  1.635611756E-03
snowpack_frozen_soil,out,Q2V,3AD5A869,  1.630080049E-03
snowpack_frozen_soil,out,Q2B,3AD1BA35,  1.600092859E-03
snowpack_frozen_soil,out,Q2E,3AD47A8D,  1.621083939E-03
snowpack_frozen_soil,out,CHV,3DF4BF33,  1.195053086E-01
snowpack_frozen_soil,out,CHB,3BE047BF,  6.844490301E-03
snowpack_frozen_soil,out,EMISSI,3F7C289E,  9.849947691E-01
snowpack_frozen_soil,out,PAH,BFD91B1E, -1.696140051E+00
snowpack_frozen_soil,out,CANHS,C2265487, -4.158254623E+01
snowpack_frozen_soil,out,SHG,411F0D48,  9.940742493E+00
snowpack_frozen_soil,out,SHC,42D5A101,  1.068144608E+02
snowpack_frozen_soil,out,SHB,C0DCA379, -6.894955158E+00
snowpack_frozen_soil,out,EVG,3E39413E,  1.809129417E-01
snowpack_frozen_soil,out,EVB,3B89C0C3,  4.203887191E-03
snowpack_frozen_soil,out,GHV,40F8E670,  7.778129578E+00
snowpack_frozen_soil,out,GHB,C16B00B0, -1.468766785E+01
snowpack_frozen_soil,out,IRG,4036C042,  2.855484486E+00
snowpack_frozen_soil,out,IRC,4214A16A,  3.715763092E+01
snowpack_frozen_soil,out,IRB,4222FBF5,  4.074605179E+01
snowpack_frozen_soil,out,TR,3E054055,  1.301282197E-01
snowpack_frozen_soil,out,EVC,4153DEEA,  1.324192238E+01
snowpack_frozen_soil,out,CHLEAF,3EB04B89,  3.443262875E-01
snowpack_frozen_soil,out,CHUC,3C111240,  8.854448795E-03
snowpack_frozen_soil,out,CHV2,3EAB41BF,  3.344859779E-01
snowpack_frozen_soil,out,CHB2,3C3B662A,  1.143793203E-02
snowpack_frozen_soil,out,EFLXB,414DB77F,  1.285729885E+01
snowpack_frozen_soil,out,ACC_SSOIL,3F84E9F8,  1.038390160E+00
bare_thin_snow_melt,cfg,VEGTYP,00000010,               16
bare_thin_snow_melt,cfg,SOILTYPE,00000001,                1
bare_thin_snow_melt,cfg,SLOPETYPE,00000001,                1
bare_thin_snow_melt,cfg,SOILCOLOR,00000004,                4
bare_thin_snow_melt,cfg,CROPTYPE,00000000,                0
bare_thin_snow_melt,cfg,YEARLEN,0000016D,              365
bare_thin_snow_melt,par,URBAN_FLAG,00000000,                0
bare_thin_snow_melt,par,NROOT,00000001,                1
bare_thin_snow_melt,par,ISBARREN,00000010,               16
bare_thin_snow_melt,par,MFSNO,40400000,  3.000000000E+00
bare_thin_snow_melt,par,SCFFAC,3C83126F,  1.600000076E-02
bare_thin_snow_melt,par,Z0SNO,3B03126F,  2.000000095E-03
bare_thin_snow_melt,par,Z0MVT,00000000,  0.000000000E+00
bare_thin_snow_melt,par,HVT,00000000,  0.000000000E+00
bare_thin_snow_melt,par,CWPVT,3E3851EC,  1.800000072E-01
bare_thin_snow_melt,par,SNOW_EMIS,3F733333,  9.499999881E-01
bare_thin_snow_melt,par,RSURF_EXP,40A00000,  5.000000000E+00
bare_thin_snow_melt,par,RSURF_SNOW,42480000,  5.000000000E+01
bare_thin_snow_melt,par,EG_+1,3F7851EC,  9.700000286E-01
bare_thin_snow_melt,par,EG_+2,3F7AE148,  9.800000191E-01
bare_thin_snow_melt,par,SMCMAX_+1,3EAD9168,  3.389999866E-01
bare_thin_snow_melt,par,SMCREF_+1,3E449BA6,  1.920000017E-01
bare_thin_snow_melt,par,SMCWLT_+1,3C23D70A,  9.999999776E-03
bare_thin_snow_melt,par,PSISAT_+1,3D8D4FDF,  6.899999827E-02
bare_thin_snow_melt,par,BEXP_+1,40328F5C,  2.789999962E+00
bare_thin_snow_melt,par,SMCMAX_+2,3EAD9168,  3.389999866E-01
bare_thin_snow_melt,par,SMCREF_+2,3E449BA6,  1.920000017E-01
bare_thin_snow_melt,par,SMCWLT_+2,3C23D70A,  9.999999776E-03
bare_thin_snow_melt,par,PSISAT_+2,3D8D4FDF,  6.899999827E-02
bare_thin_snow_melt,par,BEXP_+2,40328F5C,  2.789999962E+00
bare_thin_snow_melt,par,SMCMAX_+3,3EAD9168,  3.389999866E-01
bare_thin_snow_melt,par,SMCREF_+3,3E449BA6,  1.920000017E-01
bare_thin_snow_melt,par,SMCWLT_+3,3C23D70A,  9.999999776E-03
bare_thin_snow_melt,par,PSISAT_+3,3D8D4FDF,  6.899999827E-02
bare_thin_snow_melt,par,BEXP_+3,40328F5C,  2.789999962E+00
bare_thin_snow_melt,par,SMCMAX_+4,3EAD9168,  3.389999866E-01
bare_thin_snow_melt,par,SMCREF_+4,3E449BA6,  1.920000017E-01
bare_thin_snow_melt,par,SMCWLT_+4,3C23D70A,  9.999999776E-03
bare_thin_snow_melt,par,PSISAT_+4,3D8D4FDF,  6.899999827E-02
bare_thin_snow_melt,par,BEXP_+4,40328F5C,  2.789999962E+00
bare_thin_snow_melt,seed,SHDFAC,3CA3D70A,  1.999999955E-02
bare_thin_snow_melt,seed,SHDMAX,3D4CCCCD,  5.000000075E-02
bare_thin_snow_melt,seed,LAI,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,SAI,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,SOLDN,44188000,  6.100000000E+02
bare_thin_snow_melt,seed,PRCPCONV,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,PRCPNONC,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,PRCPSHCV,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,PRCPSNOW,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,PRCPGRPL,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,PRCPHAIL,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,SNODEP,3CA3D70A,  1.999999955E-02
bare_thin_snow_melt,seed,SWE,40A00000,  5.000000000E+00
bare_thin_snow_melt,seed,TROOT,43894CCD,  2.746000061E+02
bare_thin_snow_melt,seed,BDFALL,42F00000,  1.200000000E+02
bare_thin_snow_melt,seed,RAIN,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,SNOWFALL,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,FP,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,FPICE,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,QRAIN,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,SNOWHIN,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,CMC,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,QINTR,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,QDRIPR,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,QTHROR,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,QINTS,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,QDRIPS,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,QTHROS,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,SWDOWN,44188000,  6.100000000E+02
bare_thin_snow_melt,seed,QPRECC,00000000,  0.000000000E+00
bare_thin_snow_melt,seed,QPRECL,00000000,  0.000000000E+00
bare_thin_snow_melt,in,ICE,00000000,                0
bare_thin_snow_melt,in,IST,00000001,                1
bare_thin_snow_melt,in,ISNOW,00000000,                0
bare_thin_snow_melt,in,ILOC,00000001,                1
bare_thin_snow_melt,in,JLOC,00000001,                1
bare_thin_snow_melt,in,DT,42700000,  6.000000000E+01
bare_thin_snow_melt,in,RHOAIR,3F9C3C87,  1.220597148E+00
bare_thin_snow_melt,in,SFCPRS,47BF6800,  9.800000000E+04
bare_thin_snow_melt,in,QAIR,3B89A027,  4.199999850E-03
bare_thin_snow_melt,in,SFCTMP,438B8000,  2.790000000E+02
bare_thin_snow_melt,in,THAIR,438B8000,  2.790000000E+02
bare_thin_snow_melt,in,LWDN,43960000,  3.000000000E+02
bare_thin_snow_melt,in,UU,4019999A,  2.400000095E+00
bare_thin_snow_melt,in,VV,3F8CCCCD,  1.100000024E+00
bare_thin_snow_melt,in,ZREF,41A00000,  2.000000000E+01
bare_thin_snow_melt,in,CO2AIR,42200000,  4.000000000E+01
bare_thin_snow_melt,in,O2AIR,46A5A000,  2.120000000E+04
bare_thin_snow_melt,in,SOLAD_+1,43558000,  2.135000000E+02
bare_thin_snow_melt,in,SOLAI_+1,42B70000,  9.150000000E+01
bare_thin_snow_melt,in,SOLAD_+2,43558000,  2.135000000E+02
bare_thin_snow_melt,in,SOLAI_+2,42B70000,  9.150000000E+01
bare_thin_snow_melt,in,COSZ,3F1EB852,  6.200000048E-01
bare_thin_snow_melt,in,IGS,3F800000,  1.000000000E+00
bare_thin_snow_melt,in,EAIR,4425034D,  6.600515747E+02
bare_thin_snow_melt,in,TBOT,438C0000,  2.800000000E+02
bare_thin_snow_melt,in,ZSNSO_-2,00000000,  0.000000000E+00
bare_thin_snow_melt,in,DZSNSO_-2,00000000,  0.000000000E+00
bare_thin_snow_melt,in,STC_-2,00000000,  0.000000000E+00
bare_thin_snow_melt,in,ZSNSO_-1,00000000,  0.000000000E+00
bare_thin_snow_melt,in,DZSNSO_-1,00000000,  0.000000000E+00
bare_thin_snow_melt,in,STC_-1,00000000,  0.000000000E+00
bare_thin_snow_melt,in,ZSNSO_+0,00000000,  0.000000000E+00
bare_thin_snow_melt,in,DZSNSO_+0,00000000,  0.000000000E+00
bare_thin_snow_melt,in,STC_+0,00000000,  0.000000000E+00
bare_thin_snow_melt,in,ZSNSO_+1,BDCCCCCD, -1.000000015E-01
bare_thin_snow_melt,in,DZSNSO_+1,3DCCCCCD,  1.000000015E-01
bare_thin_snow_melt,in,STC_+1,43894CCD,  2.746000061E+02
bare_thin_snow_melt,in,ZSNSO_+2,BECCCCCD, -4.000000060E-01
bare_thin_snow_melt,in,DZSNSO_+2,3E99999A,  3.000000119E-01
bare_thin_snow_melt,in,STC_+2,43890000,  2.740000000E+02
bare_thin_snow_melt,in,ZSNSO_+3,BF800000, -1.000000000E+00
bare_thin_snow_melt,in,DZSNSO_+3,3F19999A,  6.000000238E-01
bare_thin_snow_melt,in,STC_+3,43898000,  2.750000000E+02
bare_thin_snow_melt,in,ZSNSO_+4,C0000000, -2.000000000E+00
bare_thin_snow_melt,in,DZSNSO_+4,3F800000,  1.000000000E+00
bare_thin_snow_melt,in,STC_+4,438B0000,  2.780000000E+02
bare_thin_snow_melt,in,ZSOIL_+1,BDCCCCCD, -1.000000015E-01
bare_thin_snow_melt,in,SH2O_+1,3E19999A,  1.500000060E-01
bare_thin_snow_melt,in,SMC_+1,3E19999A,  1.500000060E-01
bare_thin_snow_melt,in,ZSOIL_+2,BECCCCCD, -4.000000060E-01
bare_thin_snow_melt,in,SH2O_+2,3E2E147B,  1.700000018E-01
bare_thin_snow_melt,in,SMC_+2,3E2E147B,  1.700000018E-01
bare_thin_snow_melt,in,ZSOIL_+3,BF800000, -1.000000000E+00
bare_thin_snow_melt,in,SH2O_+3,3E428F5C,  1.899999976E-01
bare_thin_snow_melt,in,SMC_+3,3E428F5C,  1.899999976E-01
bare_thin_snow_melt,in,ZSOIL_+4,C0000000, -2.000000000E+00
bare_thin_snow_melt,in,SH2O_+4,3E570A3D,  2.099999934E-01
bare_thin_snow_melt,in,SMC_+4,3E570A3D,  2.099999934E-01
bare_thin_snow_melt,in,SNICE_-2,00000000,  0.000000000E+00
bare_thin_snow_melt,in,SNLIQ_-2,00000000,  0.000000000E+00
bare_thin_snow_melt,in,SNICE_-1,00000000,  0.000000000E+00
bare_thin_snow_melt,in,SNLIQ_-1,00000000,  0.000000000E+00
bare_thin_snow_melt,in,SNICE_+0,00000000,  0.000000000E+00
bare_thin_snow_melt,in,SNLIQ_+0,00000000,  0.000000000E+00
bare_thin_snow_melt,in,ELAI,00000000,  0.000000000E+00
bare_thin_snow_melt,in,ESAI,00000000,  0.000000000E+00
bare_thin_snow_melt,in,FWET,00000000,  0.000000000E+00
bare_thin_snow_melt,in,FOLN,3F800000,  1.000000000E+00
bare_thin_snow_melt,in,FVEG,00000000,  0.000000000E+00
bare_thin_snow_melt,in,PAHV,00000000,  0.000000000E+00
bare_thin_snow_melt,in,PAHG,00000000,  0.000000000E+00
bare_thin_snow_melt,in,PAHB,00000000,  0.000000000E+00
bare_thin_snow_melt,in,QSNOW,00000000,  0.000000000E+00
bare_thin_snow_melt,in,LAT,3F32B6AE,  6.980999708E-01
bare_thin_snow_melt,in,CANLIQ,00000000,  0.000000000E+00
bare_thin_snow_melt,in,CANICE,00000000,  0.000000000E+00
bare_thin_snow_melt,in,TV,43894000,  2.745000000E+02
bare_thin_snow_melt,in,TG,43894000,  2.745000000E+02
bare_thin_snow_melt,in,SNOWH,3CA3D70A,  1.999999955E-02
bare_thin_snow_melt,in,EAH,44188000,  6.100000000E+02
bare_thin_snow_melt,in,TAH,43898000,  2.750000000E+02
bare_thin_snow_melt,in,SNEQVO,40A00000,  5.000000000E+00
bare_thin_snow_melt,in,SNEQV,40A00000,  5.000000000E+00
bare_thin_snow_melt,in,ALBOLD,3F266666,  6.499999762E-01
bare_thin_snow_melt,in,CM,3C23D70A,  9.999999776E-03
bare_thin_snow_melt,in,CH,3C23D70A,  9.999999776E-03
bare_thin_snow_melt,in,DX,453B8000,  3.000000000E+03
bare_thin_snow_melt,in,DZ8W,42200000,  4.000000000E+01
bare_thin_snow_melt,in,Q2,3B89A027,  4.199999850E-03
bare_thin_snow_melt,in,TAUSS,00000000,  0.000000000E+00
bare_thin_snow_melt,in,LAISUN,00000000,  0.000000000E+00
bare_thin_snow_melt,in,LAISHA,00000000,  0.000000000E+00
bare_thin_snow_melt,in,RB,00000000,  0.000000000E+00
bare_thin_snow_melt,in,QC,00000000,  0.000000000E+00
bare_thin_snow_melt,in,QSFC,3B89A027,  4.199999850E-03
bare_thin_snow_melt,in,PSFC,47BF6800,  9.800000000E+04
bare_thin_snow_melt,in,ACC_SSOIL,00000000,  0.000000000E+00
bare_thin_snow_melt,in,JULIAN,42720000,  6.050000000E+01
bare_thin_snow_melt,in,PRCP,00000000,  0.000000000E+00
bare_thin_snow_melt,in,FB,00000000,  0.000000000E+00
bare_thin_snow_melt,out,Z0WRF,3B03126F,  2.000000095E-03
bare_thin_snow_melt,undef,IMELT_-2,00000000,  0.000000000E+00
bare_thin_snow_melt,undef,HCPCT_-2,00000000,  0.000000000E+00
bare_thin_snow_melt,out,STC_-2,00000000,  0.000000000E+00
bare_thin_snow_melt,undef,IMELT_-1,00000000,  0.000000000E+00
bare_thin_snow_melt,undef,HCPCT_-1,00000000,  0.000000000E+00
bare_thin_snow_melt,out,STC_-1,00000000,  0.000000000E+00
bare_thin_snow_melt,undef,IMELT_+0,00000000,  0.000000000E+00
bare_thin_snow_melt,undef,HCPCT_+0,00000000,  0.000000000E+00
bare_thin_snow_melt,out,STC_+0,00000000,  0.000000000E+00
bare_thin_snow_melt,out,IMELT_+1,00000001,                1
bare_thin_snow_melt,out,HCPCT_+1,49EE15AF,  1.950389875E+06
bare_thin_snow_melt,out,STC_+1,4388947B,  2.731600037E+02
bare_thin_snow_melt,out,IMELT_+2,00000000,                0
bare_thin_snow_melt,out,HCPCT_+2,49F84E8E,  2.034129750E+06
bare_thin_snow_melt,out,STC_+2,43890023,  2.740010681E+02
bare_thin_snow_melt,out,IMELT_+3,00000000,                0
bare_thin_snow_melt,out,HCPCT_+3,4A0143B7,  2.117869750E+06
bare_thin_snow_melt,out,STC_+3,43898006,  2.750001831E+02
bare_thin_snow_melt,out,IMELT_+4,00000000,                0
bare_thin_snow_melt,out,HCPCT_+4,4A066026,  2.201609500E+06
bare_thin_snow_melt,out,STC_+4,438AFFF9,  2.779997864E+02
bare_thin_snow_melt,undef,SNICEV_-2,00000000,  0.000000000E+00
bare_thin_snow_melt,undef,SNLIQV_-2,00000000,  0.000000000E+00
bare_thin_snow_melt,undef,EPORE_-2,00000000,  0.000000000E+00
bare_thin_snow_melt,out,SNICE_-2,00000000,  0.000000000E+00
bare_thin_snow_melt,out,SNLIQ_-2,00000000,  0.000000000E+00
bare_thin_snow_melt,undef,SNICEV_-1,00000000,  0.000000000E+00
bare_thin_snow_melt,undef,SNLIQV_-1,00000000,  0.000000000E+00
bare_thin_snow_melt,undef,EPORE_-1,00000000,  0.000000000E+00
bare_thin_snow_melt,out,SNICE_-1,00000000,  0.000000000E+00
bare_thin_snow_melt,out,SNLIQ_-1,00000000,  0.000000000E+00
bare_thin_snow_melt,undef,SNICEV_+0,00000000,  0.000000000E+00
bare_thin_snow_melt,undef,SNLIQV_+0,00000000,  0.000000000E+00
bare_thin_snow_melt,undef,EPORE_+0,00000000,  0.000000000E+00
bare_thin_snow_melt,out,SNICE_+0,00000000,  0.000000000E+00
bare_thin_snow_melt,out,SNLIQ_+0,00000000,  0.000000000E+00
bare_thin_snow_melt,out,BTRANI_+1,3F800000,  1.000000000E+00
bare_thin_snow_melt,out,SH2O_+1,3E19999A,  1.500000060E-01
bare_thin_snow_melt,out,SMC_+1,3E19999A,  1.500000060E-01
bare_thin_snow_melt,undef,BTRANI_+2,00000000,  0.000000000E+00
bare_thin_snow_melt,out,SH2O_+2,3E2E147C,  1.700000167E-01
bare_thin_snow_melt,out,SMC_+2,3E2E147C,  1.700000167E-01
bare_thin_snow_melt,undef,BTRANI_+3,00000000,  0.000000000E+00
bare_thin_snow_melt,out,SH2O_+3,3E428F5C,  1.899999976E-01
bare_thin_snow_melt,out,SMC_+3,3E428F5C,  1.899999976E-01
bare_thin_snow_melt,undef,BTRANI_+4,00000000,  0.000000000E+00
bare_thin_snow_melt,out,SH2O_+4,3E570A3D,  2.099999934E-01
bare_thin_snow_melt,out,SMC_+4,3E570A3D,  2.099999934E-01
bare_thin_snow_melt,out,ALBSND_+1,3F26654E,  6.499832869E-01
bare_thin_snow_melt,out,ALBSNI_+1,3F26654E,  6.499832869E-01
bare_thin_snow_melt,out,ALBSND_+2,3F26654E,  6.499832869E-01
bare_thin_snow_melt,out,ALBSNI_+2,3F26654E,  6.499832869E-01
bare_thin_snow_melt,out,T2M,438BC097,  2.795046082E+02
bare_thin_snow_melt,out,FSNO,3DA37DCA,  7.982976735E-02
bare_thin_snow_melt,out,SAV,00000000,  0.000000000E+00
bare_thin_snow_melt,out,SAG,43ED40E8,  4.745070801E+02
bare_thin_snow_melt,out,QMELT,3C762FA2,  1.502600498E-02
bare_thin_snow_melt,out,FSA,43ED40E8,  4.745070801E+02
bare_thin_snow_melt,out,FSR,43077E30,  1.354929199E+02
bare_thin_snow_melt,out,TAUX,BCBDEE65, -2.318496443E-02
bare_thin_snow_melt,out,TAUY,BC2E1A87, -1.062644180E-02
bare_thin_snow_melt,out,FIRA,42883574,  6.810440063E+01
bare_thin_snow_melt,out,FSH,427026A5,  6.003773880E+01
bare_thin_snow_melt,out,FCEV,00000000,  0.000000000E+00
bare_thin_snow_melt,out,FGEV,4108FA8A,  8.561166763E+00
bare_thin_snow_melt,out,FCTR,00000000,  0.000000000E+00
bare_thin_snow_melt,out,TRAD,438E242F,  2.842826843E+02
bare_thin_snow_melt,out,PSN,00000000,  0.000000000E+00
bare_thin_snow_melt,out,APAR,00000000,  0.000000000E+00
bare_thin_snow_melt,out,SSOIL,43A8E6E2,  3.378037720E+02
bare_thin_snow_melt,out,BTRAN,3F44EC4F,  7.692307830E-01
bare_thin_snow_melt,out,PONDING,3F66CCA8,  9.015603065E-01
bare_thin_snow_melt,out,TS,438E242F,  2.842826843E+02
bare_thin_snow_melt,out,LATHEAV,4A193900,  2.510400000E+06
bare_thin_snow_melt,out,LATHEAG,4A193900,  2.510400000E+06
bare_thin_snow_melt,out,FROZEN_CANOPY,00000000,                0
bare_thin_snow_melt,out,FROZEN_GROUND,00000000,                0
bare_thin_snow_melt,out,TV,43894000,  2.745000000E+02
bare_thin_snow_melt,out,TG,438E242F,  2.842826843E+02
bare_thin_snow_melt,out,SNOWH,3C864C34,  1.639375836E-02
bare_thin_snow_melt,out,EAH,44188000,  6.100000000E+02
bare_thin_snow_melt,out,TAH,43898000,  2.750000000E+02
bare_thin_snow_melt,out,SNEQVO,40A00000,  5.000000000E+00
bare_thin_snow_melt,out,SNEQV,4083266B,  4.098439693E+00
bare_thin_snow_melt,out,ALBOLD,3F26654E,  6.499832869E-01
bare_thin_snow_melt,out,CM,3B44772C,  2.997825854E-03
bare_thin_snow_melt,out,CH,3C17D8C6,  9.267991409E-03
bare_thin_snow_melt,out,TAUSS,39169580,  1.436080784E-04
bare_thin_snow_melt,out,LAISUN,00000000,  0.000000000E+00
bare_thin_snow_melt,out,LAISHA,00000000,  0.000000000E+00
bare_thin_snow_melt,out,RB,00000000,  0.000000000E+00
