leaf,case,slot,name,index,baseline_bits,already_zero,noutputs_changed,max_abs_delta
phasechange,fact_sign_probe,17,hcpct,0,493A0900,0,0,0.00000000
phasechange,fact_sign_probe,18,hcpct,1,4A064700,0,0,0.00000000
phasechange,fact_sign_probe,19,hcpct,2,4A0ED280,0,0,0.00000000
phasechange,fact_sign_probe,20,hcpct,3,4A16C1C0,0,0,0.00000000
phasechange,fact_sign_probe,21,hcpct,4,4A1C4000,0,0,0.00000000
phasechange,fact_sign_probe,22,stc,-2,4386E666,0,1,269.799988
phasechange,fact_sign_probe,23,stc,-1,43874CCD,0,1,270.600006
phasechange,fact_sign_probe,24,stc,0,4387F333,0,1,271.899994
phasechange,fact_sign_probe,25,stc,1,4389A666,0,0,0.00000000
phasechange,fact_sign_probe,26,stc,2,4387D99A,0,0,0.00000000
phasechange,fact_sign_probe,27,stc,3,43883333,0,3,243.524139
phasechange,fact_sign_probe,28,stc,4,43890CCD,0,3,230.592331
phasechange,fact_sign_probe,29,snice,-2,3EEB851F,0,1,0.460000008
phasechange,fact_sign_probe,30,snice,-1,3F68F5C3,0,1,0.910000026
phasechange,fact_sign_probe,31,snice,0,3FAA3D71,0,1,1.33000004
phasechange,fact_sign_probe,32,snliq,-2,3E428F5C,0,1,0.189999998
phasechange,fact_sign_probe,33,snliq,-1,3EB851EC,0,1,0.360000014
phasechange,fact_sign_probe,34,snliq,0,3F0A3D71,0,1,0.540000021
phasechange,fact_sign_probe,35,smc,1,3E970A3D,0,2,2.13998413
phasechange,fact_sign_probe,36,smc,2,3E9374BC,0,1,0.287999988
phasechange,fact_sign_probe,37,smc,3,3E9A9FBE,0,1,0.301999986
phasechange,fact_sign_probe,38,smc,4,3E8AC083,0,1,0.270999998
phasechange,fact_sign_probe,39,sh2o,1,3E0F5C29,0,1,0.139999986
phasechange,fact_sign_probe,40,sh2o,2,3E6B851F,0,3,1.45999146
phasechange,fact_sign_probe,41,sh2o,3,3E2E147B,0,1,0.170000002
phasechange,fact_sign_probe,42,sh2o,4,3E8AC083,0,3,1.00000000
phasechange,fact_sign_probe,43,sneqv,0,00000000,1,0,0.00000000
phasechange,fact_sign_probe,44,snowh,0,3CED9168,0,1,0.289999992E-1
phasechange,fact_sign_probe,45,dt,0,44960000,0,0,0.00000000
phasechange,fact_sign_probe,46,smcmax,1,3EE2D0E5,0,0,0.00000000
phasechange,fact_sign_probe,47,smcmax,2,3EDCAC08,0,0,0.00000000
phasechange,fact_sign_probe,48,smcmax,3,3EDA9FBE,0,3,2.00000000
phasechange,fact_sign_probe,49,smcmax,4,3ED6872B,0,0,0.00000000
phasechange,fact_sign_probe,50,psisat,1,3E4FDF3B,0,0,0.00000000
phasechange,fact_sign_probe,51,psisat,2,3E9F3B64,0,0,0.00000000
phasechange,fact_sign_probe,52,psisat,3,3D54FDF4,0,3,2.00000000
phasechange,fact_sign_probe,53,psisat,4,3EDB22D1,0,0,0.00000000
phasechange,fact_sign_probe,54,bexp,1,40E3D70A,0,0,0.00000000
phasechange,fact_sign_probe,55,bexp,2,4080F5C3,0,0,0.00000000
phasechange,fact_sign_probe,56,bexp,3,41168F5C,0,3,2.00000000
phasechange,fact_sign_probe,57,bexp,4,403CCCCD,0,0,0.00000000
frh2o,warm_shortcut,1,tkelv,0,4388999A,0,1,0.280000001
frh2o,warm_shortcut,2,smc,0,3E99999A,0,1,0.300000012
frh2o,warm_shortcut,3,sh2o,0,3E99999A,0,0,0.00000000
frh2o,warm_shortcut,4,bexp,1,4097AE14,0,0,0.00000000
frh2o,warm_shortcut,5,psisat,1,3E10624E,0,0,0.00000000
frh2o,warm_shortcut,6,smcmax,1,3EDE353F,0,0,0.00000000
frh2o,cold_loam,1,tkelv,0,4387947B,0,1,0.108759761
frh2o,cold_loam,2,smc,0,3E99999A,0,1,0.128759772
frh2o,cold_loam,3,sh2o,0,3DCCCCCD,0,1,0.185817480E-4
frh2o,cold_loam,4,bexp,1,4097AE14,0,1,0.108759761
frh2o,cold_loam,5,psisat,1,3E10624E,0,1,0.108759761
frh2o,cold_loam,6,smcmax,1,3EDE353F,0,1,0.108759761
frh2o,clay_bexp_above_blim,1,tkelv,0,43863333,0,1,0.164684430
frh2o,clay_bexp_above_blim,2,smc,0,3EBD70A4,0,1,0.184684440
frh2o,clay_bexp_above_blim,3,sh2o,0,3DF5C28F,0,1,0.119209290E-6
frh2o,clay_bexp_above_blim,4,bexp,1,410B851F,0,1,0.164684430
frh2o,clay_bexp_above_blim,5,psisat,1,3F1DF3B6,0,1,0.164684430
frh2o,clay_bexp_above_blim,6,smcmax,1,3EED9168,0,1,0.164684430
frh2o,dry_sh2o_below_two_pct,1,tkelv,0,43848000,0,1,0.127127767
frh2o,dry_sh2o_below_two_pct,2,smc,0,3E8F5C29,0,1,0.147127777
frh2o,dry_sh2o_below_two_pct,3,sh2o,0,3C23D70A,0,0,0.00000000
frh2o,dry_sh2o_below_two_pct,4,bexp,1,4138CCCD,0,1,0.127127767
frh2o,dry_sh2o_below_two_pct,5,psisat,1,3F424DD3,0,1,0.127127767
frh2o,dry_sh2o_below_two_pct,6,smcmax,1,3ED78D50,0,1,0.127127767
frh2o,trace_moisture_column,1,tkelv,0,43832666,0,0,0.00000000
frh2o,trace_moisture_column,2,smc,0,3C449BA6,0,1,0.120000001E-1
frh2o,trace_moisture_column,3,sh2o,0,3B83126F,0,0,0.00000000
frh2o,trace_moisture_column,4,bexp,1,4053D70A,0,0,0.00000000
frh2o,trace_moisture_column,5,psisat,1,3D1374BC,0,0,0.00000000
frh2o,trace_moisture_column,6,smcmax,1,3ECED917,0,0,0.00000000
frh2o,swlk_high_clamp,1,tkelv,0,437A0000,0,0,0.00000000
frh2o,swlk_high_clamp,2,smc,0,3D75C28F,0,1,0.199999996E-1
frh2o,swlk_high_clamp,3,sh2o,0,3CA3D70A,0,0,0.00000000
frh2o,swlk_high_clamp,4,bexp,1,40328F5C,0,0,0.00000000
frh2o,swlk_high_clamp,5,psisat,1,3D8D4FDF,0,0,0.00000000
frh2o,swlk_high_clamp,6,smcmax,1,3ED78D50,0,0,0.00000000
frh2o,swlk_low_clamp,1,tkelv,0,4388945A,0,1,0.289999992
frh2o,swlk_low_clamp,2,smc,0,3E9EB852,0,1,0.310000002
frh2o,swlk_low_clamp,3,sh2o,0,3E3851EC,0,0,0.00000000
frh2o,swlk_low_clamp,4,bexp,1,40D8A3D7,0,0,0.00000000
frh2o,swlk_low_clamp,5,psisat,1,3E86A7F0,0,1,0.289999992
frh2o,swlk_low_clamp,6,smcmax,1,3EE45A1D,0,1,0.289999992
frh2o,sand_wet_cold,1,tkelv,0,437F0000,0,1,0.110184819
frh2o,sand_wet_cold,2,smc,0,3EDC28F6,0,1,0.130184829
frh2o,sand_wet_cold,3,sh2o,0,3E99999A,0,1,0.133812428E-4
frh2o,sand_wet_cold,4,bexp,1,40A80000,0,1,0.110184819
frh2o,sand_wet_cold,5,psisat,1,3EB5C28F,0,1,0.110184819
frh2o,sand_wet_cold,6,smcmax,1,3EE0C49C,0,1,0.110184819
