scenario,k,t1d_entry_hex,t1d_entry_k,t1d_exit_hex,t1d_exit_k,pii_hex,pii,round_trip_exit_hex,round_trip_matches
aero-nc-cap,4,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F707D60,  9.3941307067871094E-01,438E8000,1
aero-nc-cap,5,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F6C3BC0,  9.2278671264648438E-01,438E8000,1
aero-nc-cap,6,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F680D69,  9.0645462274551392E-01,438E8000,1
aero-nc-cap,7,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F63F204,  8.9041161537170410E-01,438E8000,1
aero-nc-cap,8,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F5FE93A,  8.7465250492095947E-01,438E8000,1
aero-nc-cap,9,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F5BF2B8,  8.5917234420776367E-01,438E8000,1
aero-nc-cap,10,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F580E2B,  8.4396618604660034E-01,438E8000,1
aero-nc-cap,11,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F543B40,  8.2902908325195312E-01,438E8000,1
aero-nc-cap,12,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F5079A9,  8.1435638666152954E-01,438E8000,1
aero-nc-cap,13,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F4CC917,  7.9994338750839233E-01,438E8000,1
aero-nc-cap,14,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F49293D,  7.8578549623489380E-01,438E8000,1
aero-nc-cap,15,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F4599CE,  7.7187812328338623E-01,438E8000,1
aero-nc-cap,16,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F421A82,  7.5821697711944580E-01,438E8000,1
aero-nc-cap,17,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F3EAB0D,  7.4479752779006958E-01,438E8000,1
aero-nc-cap,18,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F3B4B29,  7.3161560297012329E-01,438E8000,1
aero-nc-cap,19,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F37FA90,  7.1866703033447266E-01,438E8000,1
aero-nc-cap,20,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F34B8FB,  7.0594757795333862E-01,438E8000,1
aero-nc-cap,21,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F318627,  6.9345325231552124E-01,438E8000,1
aero-nc-cap,22,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F2E61D1,  6.8118005990982056E-01,438E8000,1
aero-nc-cap,23,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F2B4BB8,  6.6912412643432617E-01,438E8000,1
aero-nc-cap,24,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F28439A,  6.5728151798248291E-01,438E8000,1
aero-warm-overlap,1,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F7DB976,  9.9111115932464600E-01,438E8000,1
aero-warm-overlap,2,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F793BDF,  9.7356981039047241E-01,438E8000,1
aero-warm-overlap,3,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F74D2A1,  9.5633894205093384E-01,438E8000,1
aero-warm-overlap,4,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F707D60,  9.3941307067871094E-01,438E8000,1
aero-warm-overlap,5,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F6C3BC0,  9.2278671264648438E-01,438E8000,1
aero-warm-overlap,6,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F680D69,  9.0645462274551392E-01,438E8000,1
aero-warm-overlap,7,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F63F204,  8.9041161537170410E-01,438E8000,1
aero-warm-overlap,8,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F5FE93A,  8.7465250492095947E-01,438E8000,1
aero-warm-overlap,9,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F5BF2B8,  8.5917234420776367E-01,438E8000,1
aero-warm-overlap,10,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F580E2B,  8.4396618604660034E-01,438E8000,1
aero-warm-overlap,11,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F543B40,  8.2902908325195312E-01,438E8000,1
aero-warm-overlap,12,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F5079A9,  8.1435638666152954E-01,438E8000,1
aero-warm-overlap,13,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F4CC917,  7.9994338750839233E-01,438E8000,1
aero-warm-overlap,14,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F49293D,  7.8578549623489380E-01,438E8000,1
aero-warm-overlap,15,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F4599CE,  7.7187812328338623E-01,438E8000,1
aero-warm-overlap,16,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F421A82,  7.5821697711944580E-01,438E8000,1
aero-warm-overlap,17,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F3EAB0D,  7.4479752779006958E-01,438E8000,1
aero-warm-overlap,18,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F3B4B29,  7.3161560297012329E-01,438E8000,1
aero-warm-overlap,19,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F37FA90,  7.1866703033447266E-01,438E8000,1
aero-warm-overlap,20,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F34B8FB,  7.0594757795333862E-01,438E8000,1
aero-warm-overlap,21,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F318627,  6.9345325231552124E-01,438E8000,1
aero-warm-overlap,22,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F2E61D1,  6.8118005990982056E-01,438E8000,1
aero-warm-overlap,23,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F2B4BB8,  6.6912412643432617E-01,438E8000,1
aero-warm-overlap,24,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F28439A,  6.5728151798248291E-01,438E8000,1
aero-cold-overlap,1,43700000,  2.4000000000000000E+02,43700000,  2.4000000000000000E+02,3F7DB976,  9.9111115932464600E-01,43700000,1
aero-cold-overlap,2,43700000,  2.4000000000000000E+02,43700000,  2.4000000000000000E+02,3F793BDF,  9.7356981039047241E-01,43700000,1
aero-cold-overlap,3,43700000,  2.4000000000000000E+02,4371D422,  2.4182864379882812E+02,3F74D2A1,  9.5633894205093384E-01,4371D422,1
aero-cold-overlap,4,43700000,  2.4000000000000000E+02,4371926A,  2.4157192993164062E+02,3F707D60,  9.3941307067871094E-01,4371926A,1
aero-cold-overlap,5,436FFFFF,  2.3999998474121094E+02,4370F760,  2.4096630859375000E+02,3F6C3BC0,  9.2278671264648438E-01,4370F760,1
aero-cold-overlap,6,436FFFFF,  2.3999998474121094E+02,43702DFE,  2.4017965698242188E+02,3F680D69,  9.0645462274551392E-01,43702DFE,1
aero-cold-overlap,7,43700000,  2.4000000000000000E+02,436FFB28,  2.3998107910156250E+02,3F63F204,  8.9041161537170410E-01,436FFB27,0
aero-cold-overlap,8,43700000,  2.4000000000000000E+02,436FFEEE,  2.3999581909179688E+02,3F5FE93A,  8.7465250492095947E-01,436FFEED,0
aero-cold-overlap,9,43700000,  2.4000000000000000E+02,4370000A,  2.4000015258789062E+02,3F5BF2B8,  8.5917234420776367E-01,4370000A,1
aero-cold-overlap,10,43700000,  2.4000000000000000E+02,43700000,  2.4000000000000000E+02,3F580E2B,  8.4396618604660034E-01,43700000,1
aero-cold-overlap,11,43700000,  2.4000000000000000E+02,43700000,  2.4000000000000000E+02,3F543B40,  8.2902908325195312E-01,43700000,1
aero-cold-overlap,12,43700000,  2.4000000000000000E+02,43700000,  2.4000000000000000E+02,3F5079A9,  8.1435638666152954E-01,43700000,1
aero-cold-overlap,13,43700000,  2.4000000000000000E+02,43700000,  2.4000000000000000E+02,3F4CC917,  7.9994338750839233E-01,43700000,1
aero-cold-overlap,14,436FFFFF,  2.3999998474121094E+02,436FFFFF,  2.3999998474121094E+02,3F49293D,  7.8578549623489380E-01,436FFFFF,1
aero-cold-overlap,15,436FFFFF,  2.3999998474121094E+02,436FFFFF,  2.3999998474121094E+02,3F4599CE,  7.7187812328338623E-01,436FFFFF,1
aero-cold-overlap,16,436FFFFF,  2.3999998474121094E+02,436FFFFF,  2.3999998474121094E+02,3F421A82,  7.5821697711944580E-01,436FFFFF,1
aero-cold-overlap,17,43700000,  2.4000000000000000E+02,43700000,  2.4000000000000000E+02,3F3EAB0D,  7.4479752779006958E-01,43700000,1
aero-cold-overlap,18,43700000,  2.4000000000000000E+02,43700000,  2.4000000000000000E+02,3F3B4B29,  7.3161560297012329E-01,43700000,1
aero-cold-overlap,19,43700000,  2.4000000000000000E+02,43700000,  2.4000000000000000E+02,3F37FA90,  7.1866703033447266E-01,43700000,1
aero-cold-overlap,20,43700001,  2.4000001525878906E+02,43700001,  2.4000001525878906E+02,3F34B8FB,  7.0594757795333862E-01,43700001,1
aero-cold-overlap,21,43700000,  2.4000000000000000E+02,43700000,  2.4000000000000000E+02,3F318627,  6.9345325231552124E-01,43700000,1
aero-cold-overlap,22,43700000,  2.4000000000000000E+02,43700000,  2.4000000000000000E+02,3F2E61D1,  6.8118005990982056E-01,43700000,1
aero-cold-overlap,23,43700000,  2.4000000000000000E+02,43700000,  2.4000000000000000E+02,3F2B4BB8,  6.6912412643432617E-01,43700000,1
aero-cold-overlap,24,43700000,  2.4000000000000000E+02,43700000,  2.4000000000000000E+02,3F28439A,  6.5728151798248291E-01,43700000,1
aero-reduces-to-classic,1,43913000,  2.9037500000000000E+02,43911E9B,  2.9023910522460938E+02,3F7DB976,  9.9111115932464600E-01,43911E9B,1
aero-reduces-to-classic,2,438F9000,  2.8712500000000000E+02,438F3FE7,  2.8649923706054688E+02,3F793BDF,  9.7356981039047241E-01,438F3FE7,1
aero-reduces-to-classic,3,438DF000,  2.8387500000000000E+02,438D6F68,  2.8287036132812500E+02,3F74D2A1,  9.5633894205093384E-01,438D6F68,1
aero-reduces-to-classic,4,438C5000,  2.8062500000000000E+02,438BB0FC,  2.7938269042968750E+02,3F707D60,  9.3941307067871094E-01,438BB0FC,1
aero-reduces-to-classic,5,438AB000,  2.7737500000000000E+02,4389FF71,  2.7599563598632812E+02,3F6C3BC0,  9.2278671264648438E-01,4389FF71,1
aero-reduces-to-classic,6,43891000,  2.7412500000000000E+02,4388BC29,  2.7347000122070312E+02,3F680D69,  9.0645462274551392E-01,4388BC29,1
aero-reduces-to-classic,7,43877000,  2.7087500000000000E+02,43875E17,  2.7073507690429688E+02,3F63F204,  8.9041161537170410E-01,43875E17,1
aero-reduces-to-classic,8,4385D000,  2.6762500000000000E+02,4385CDF0,  2.6760888671875000E+02,3F5FE93A,  8.7465250492095947E-01,4385CDF0,1
aero-reduces-to-classic,9,43843000,  2.6437500000000000E+02,43842FDF,  2.6437399291992188E+02,3F5BF2B8,  8.5917234420776367E-01,43842FDF,1
aero-reduces-to-classic,10,43829000,  2.6112500000000000E+02,43828FFF,  2.6112496948242188E+02,3F580E2B,  8.4396618604660034E-01,43828FFF,1
aero-reduces-to-classic,11,4380F000,  2.5787500000000000E+02,4380F000,  2.5787500000000000E+02,3F543B40,  8.2902908325195312E-01,4380F000,1
aero-reduces-to-classic,12,437EA000,  2.5462500000000000E+02,437EA000,  2.5462500000000000E+02,3F5079A9,  8.1435638666152954E-01,437EA000,1
aero-reduces-to-classic,13,437B6001,  2.5137501525878906E+02,437B6001,  2.5137501525878906E+02,3F4CC917,  7.9994338750839233E-01,437B6001,1
aero-reduces-to-classic,14,43782000,  2.4812500000000000E+02,43782000,  2.4812500000000000E+02,3F49293D,  7.8578549623489380E-01,43782000,1
aero-reduces-to-classic,15,4374DFFF,  2.4487498474121094E+02,4374DFFF,  2.4487498474121094E+02,3F4599CE,  7.7187812328338623E-01,4374DFFF,1
aero-reduces-to-classic,16,4371A000,  2.4162500000000000E+02,4371A000,  2.4162500000000000E+02,3F421A82,  7.5821697711944580E-01,4371A000,1
aero-reduces-to-classic,17,436E6001,  2.3837501525878906E+02,436E6004,  2.3837506103515625E+02,3F3EAB0D,  7.4479752779006958E-01,436E6004,1
aero-reduces-to-classic,18,436B2000,  2.3512500000000000E+02,436B2004,  2.3512506103515625E+02,3F3B4B29,  7.3161560297012329E-01,436B2004,1
aero-reduces-to-classic,19,4367E000,  2.3187500000000000E+02,4367EACF,  2.3191722106933594E+02,3F37FA90,  7.1866703033447266E-01,4367EACF,1
aero-reduces-to-classic,20,4364A000,  2.2862500000000000E+02,4364B772,  2.2871658325195312E+02,3F34B8FB,  7.0594757795333862E-01,4364B772,1
aero-reduces-to-classic,21,43616000,  2.2537500000000000E+02,43617FF3,  2.2549980163574219E+02,3F318627,  6.9345325231552124E-01,43617FF4,0
aero-reduces-to-classic,22,435E2000,  2.2212500000000000E+02,435E4501,  2.2226954650878906E+02,3F2E61D1,  6.8118005990982056E-01,435E4501,1
aero-reduces-to-classic,23,435AE000,  2.1887500000000000E+02,435B0748,  2.1902844238281250E+02,3F2B4BB8,  6.6912412643432617E-01,435B0747,0
aero-reduces-to-classic,24,4357A000,  2.1562500000000000E+02,4357C76B,  2.1577897644042969E+02,3F28439A,  6.5728151798248291E-01,4357C76B,1
wp08-nusweep,1,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F7DB976,  9.9111115932464600E-01,438E8000,1
wp08-nusweep,2,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F793BDF,  9.7356981039047241E-01,438E8000,1
wp08-nusweep,3,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F74D2A1,  9.5633894205093384E-01,438E8000,1
wp08-nusweep,4,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F707D60,  9.3941307067871094E-01,438E8000,1
wp08-nusweep,5,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F6C3BC0,  9.2278671264648438E-01,438E8000,1
wp08-nusweep,6,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F680D69,  9.0645462274551392E-01,438E8000,1
wp08-nusweep,7,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F63F204,  8.9041161537170410E-01,438E8000,1
wp08-nusweep,8,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F5FE93A,  8.7465250492095947E-01,438E8000,1
wp08-nusweep,9,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F5BF2B8,  8.5917234420776367E-01,438E8000,1
wp08-nusweep,10,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F580E2B,  8.4396618604660034E-01,438E8000,1
wp08-nusweep,11,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F543B40,  8.2902908325195312E-01,438E8000,1
wp08-nusweep,12,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F5079A9,  8.1435638666152954E-01,438E8000,1
wp08-nusweep,13,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F4CC917,  7.9994338750839233E-01,438E8000,1
wp08-nusweep,14,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F49293D,  7.8578549623489380E-01,438E8000,1
wp08-nusweep,15,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F4599CE,  7.7187812328338623E-01,438E8000,1
wp08-nusweep,16,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F421A82,  7.5821697711944580E-01,438E8000,1
wp08-nusweep,17,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F3EAB0D,  7.4479752779006958E-01,438E8000,1
wp08-nusweep,18,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F3B4B29,  7.3161560297012329E-01,438E8000,1
wp08-nusweep,19,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F37FA90,  7.1866703033447266E-01,438E8000,1
wp08-nusweep,20,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F34B8FB,  7.0594757795333862E-01,438E8000,1
wp08-nusweep,21,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F318627,  6.9345325231552124E-01,438E8000,1
wp08-nusweep,22,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F2E61D1,  6.8118005990982056E-01,438E8000,1
wp08-nusweep,23,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F2B4BB8,  6.6912412643432617E-01,438E8000,1
wp08-nusweep,24,438E8000,  2.8500000000000000E+02,438E8000,  2.8500000000000000E+02,3F28439A,  6.5728151798248291E-01,438E8000,1
wp08-melt,1,438C0000,  2.8000000000000000E+02,438BFF94,  2.7999670410156250E+02,3F7DB976,  9.9111115932464600E-01,438BFF94,1
wp08-melt,2,438C0000,  2.8000000000000000E+02,438BFF94,  2.7999670410156250E+02,3F793BDF,  9.7356981039047241E-01,438BFF94,1
wp08-melt,3,438C0000,  2.8000000000000000E+02,438BFF94,  2.7999670410156250E+02,3F74D2A1,  9.5633894205093384E-01,438BFF94,1
wp08-melt,4,438C0000,  2.8000000000000000E+02,438BFF94,  2.7999670410156250E+02,3F707D60,  9.3941307067871094E-01,438BFF94,1
wp08-melt,5,438C0000,  2.8000000000000000E+02,438BFF94,  2.7999670410156250E+02,3F6C3BC0,  9.2278671264648438E-01,438BFF94,1
wp08-melt,6,438C0000,  2.8000000000000000E+02,438BFF94,  2.7999670410156250E+02,3F680D69,  9.0645462274551392E-01,438BFF94,1
wp08-melt,7,438C0000,  2.8000000000000000E+02,438BFF94,  2.7999670410156250E+02,3F63F204,  8.9041161537170410E-01,438BFF94,1
wp08-melt,8,438C0000,  2.8000000000000000E+02,438BFF94,  2.7999670410156250E+02,3F5FE93A,  8.7465250492095947E-01,438BFF94,1
wp08-melt,9,438C0000,  2.8000000000000000E+02,438BFF95,  2.7999673461914062E+02,3F5BF2B8,  8.5917234420776367E-01,438BFF95,1
wp08-melt,10,438C0000,  2.8000000000000000E+02,438C0000,  2.8000000000000000E+02,3F580E2B,  8.4396618604660034E-01,438C0000,1
wp08-melt,11,438C0000,  2.8000000000000000E+02,438C0000,  2.8000000000000000E+02,3F543B40,  8.2902908325195312E-01,438C0000,1
wp08-melt,12,438C0000,  2.8000000000000000E+02,438C0000,  2.8000000000000000E+02,3F5079A9,  8.1435638666152954E-01,438C0000,1
wp08-melt,13,438C0000,  2.8000000000000000E+02,438C0000,  2.8000000000000000E+02,3F4CC917,  7.9994338750839233E-01,438C0000,1
wp08-melt,14,438C0000,  2.8000000000000000E+02,438C0000,  2.8000000000000000E+02,3F49293D,  7.8578549623489380E-01,438C0000,1
wp08-melt,15,438C0000,  2.8000000000000000E+02,438C0000,  2.8000000000000000E+02,3F4599CE,  7.7187812328338623E-01,438C0000,1
wp08-melt,16,438C0000,  2.8000000000000000E+02,438C0000,  2.8000000000000000E+02,3F421A82,  7.5821697711944580E-01,438C0000,1
wp08-melt,17,438C0000,  2.8000000000000000E+02,438C0000,  2.8000000000000000E+02,3F3EAB0D,  7.4479752779006958E-01,438C0000,1
wp08-melt,18,438C0000,  2.8000000000000000E+02,438C0000,  2.8000000000000000E+02,3F3B4B29,  7.3161560297012329E-01,438C0000,1
wp08-melt,19,438C0000,  2.8000000000000000E+02,438C0000,  2.8000000000000000E+02,3F37FA90,  7.1866703033447266E-01,438C0000,1
wp08-melt,20,438C0000,  2.8000000000000000E+02,438C0000,  2.8000000000000000E+02,3F34B8FB,  7.0594757795333862E-01,438C0000,1
wp08-melt,21,438C0000,  2.8000000000000000E+02,438C0000,  2.8000000000000000E+02,3F318627,  6.9345325231552124E-01,438C0000,1
wp08-melt,22,438C0000,  2.8000000000000000E+02,438C0000,  2.8000000000000000E+02,3F2E61D1,  6.8118005990982056E-01,438C0000,1
wp08-melt,23,438C0000,  2.8000000000000000E+02,438C0000,  2.8000000000000000E+02,3F2B4BB8,  6.6912412643432617E-01,438C0000,1
wp08-melt,24,438C0000,  2.8000000000000000E+02,438C0000,  2.8000000000000000E+02,3F28439A,  6.5728151798248291E-01,438C0000,1
wp08-freeze,1,43660000,  2.3000000000000000E+02,4365FEDB,  2.2999552917480469E+02,3F7DB976,  9.9111115932464600E-01,4365FEDB,1
wp08-freeze,2,43660000,  2.3000000000000000E+02,43660B65,  2.3004450988769531E+02,3F793BDF,  9.7356981039047241E-01,43660B65,1
wp08-freeze,3,43660000,  2.3000000000000000E+02,4365F9DF,  2.2997605895996094E+02,3F74D2A1,  9.5633894205093384E-01,4365F9DF,1
wp08-freeze,4,43660000,  2.3000000000000000E+02,4365F84B,  2.2996989440917969E+02,3F707D60,  9.3941307067871094E-01,4365F84B,1
wp08-freeze,5,43660000,  2.3000000000000000E+02,4365F754,  2.2996612548828125E+02,3F6C3BC0,  9.2278671264648438E-01,4365F754,1
wp08-freeze,6,43660000,  2.3000000000000000E+02,436603B5,  2.3001448059082031E+02,3F680D69,  9.0645462274551392E-01,436603B5,1
wp08-freeze,7,43660000,  2.3000000000000000E+02,436610AB,  2.3006510925292969E+02,3F63F204,  8.9041161537170410E-01,436610AA,0
wp08-freeze,8,43660000,  2.3000000000000000E+02,4365F12E,  2.2994210815429688E+02,3F5FE93A,  8.7465250492095947E-01,4365F12E,1
wp08-freeze,9,43660000,  2.3000000000000000E+02,4365EF13,  2.2993388366699219E+02,3F5BF2B8,  8.5917234420776367E-01,4365EF12,0
wp08-freeze,10,43660000,  2.3000000000000000E+02,43660000,  2.3000000000000000E+02,3F580E2B,  8.4396618604660034E-01,43660000,1
wp08-freeze,11,43660001,  2.3000001525878906E+02,43660001,  2.3000001525878906E+02,3F543B40,  8.2902908325195312E-01,43660001,1
wp08-freeze,12,43660001,  2.3000001525878906E+02,43660001,  2.3000001525878906E+02,3F5079A9,  8.1435638666152954E-01,43660001,1
wp08-freeze,13,43660000,  2.3000000000000000E+02,43660000,  2.3000000000000000E+02,3F4CC917,  7.9994338750839233E-01,43660000,1
wp08-freeze,14,43660000,  2.3000000000000000E+02,43660000,  2.3000000000000000E+02,3F49293D,  7.8578549623489380E-01,43660000,1
wp08-freeze,15,43660001,  2.3000001525878906E+02,43660001,  2.3000001525878906E+02,3F4599CE,  7.7187812328338623E-01,43660001,1
wp08-freeze,16,43660001,  2.3000001525878906E+02,43660001,  2.3000001525878906E+02,3F421A82,  7.5821697711944580E-01,43660001,1
wp08-freeze,17,4365FFFF,  2.2999998474121094E+02,4365FFFF,  2.2999998474121094E+02,3F3EAB0D,  7.4479752779006958E-01,4365FFFF,1
wp08-freeze,18,43660000,  2.3000000000000000E+02,43660000,  2.3000000000000000E+02,3F3B4B29,  7.3161560297012329E-01,43660000,1
wp08-freeze,19,43660001,  2.3000001525878906E+02,43660001,  2.3000001525878906E+02,3F37FA90,  7.1866703033447266E-01,43660001,1
wp08-freeze,20,43660000,  2.3000000000000000E+02,43660000,  2.3000000000000000E+02,3F34B8FB,  7.0594757795333862E-01,43660000,1
wp08-freeze,21,43660000,  2.3000000000000000E+02,43660000,  2.3000000000000000E+02,3F318627,  6.9345325231552124E-01,43660000,1
wp08-freeze,22,43660000,  2.3000000000000000E+02,43660000,  2.3000000000000000E+02,3F2E61D1,  6.8118005990982056E-01,43660000,1
wp08-freeze,23,43660000,  2.3000000000000000E+02,43660000,  2.3000000000000000E+02,3F2B4BB8,  6.6912412643432617E-01,43660000,1
wp08-freeze,24,43660001,  2.3000001525878906E+02,43660001,  2.3000001525878906E+02,3F28439A,  6.5728151798248291E-01,43660001,1
