max_cfl,target_cfl,mif,precision,last_S,last_Sn,last_Sd,out_S,out_Sn,out_Sd,out_real
 0.150000000E+01, 0.200000000E+01, 0.104999995E+01,100,60,0,1,79,4,5, 0.798000031E+02
 0.150000000E+01, 0.200000000E+01, 0.150999999E+01,100,60,0,1,79,4,5, 0.798000031E+02
 0.150000000E+01, 0.200000000E+01, 0.200000000E+01,100,60,0,1,79,4,5, 0.798000031E+02
 0.150000000E+01, 0.500000000E+00, 0.104999995E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.150000000E+01, 0.500000000E+00, 0.150999999E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.150000000E+01, 0.500000000E+00, 0.200000000E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.179999995E+01, 0.120000005E+01, 0.104999995E+01,100,60,0,1,30,0,1, 0.300000000E+02
 0.179999995E+01, 0.120000005E+01, 0.150999999E+01,100,60,0,1,30,0,1, 0.300000000E+02
 0.179999995E+01, 0.120000005E+01, 0.200000000E+01,100,60,0,1,30,0,1, 0.300000000E+02
 0.179999995E+01, 0.839999974E+00, 0.104999995E+01,100,60,0,1,12,0,1, 0.120000000E+02
 0.179999995E+01, 0.839999974E+00, 0.150999999E+01,100,60,0,1,12,0,1, 0.120000000E+02
 0.179999995E+01, 0.839999974E+00, 0.200000000E+01,100,60,0,1,12,0,1, 0.120000000E+02
 0.179999995E+01, 0.200000000E+01, 0.104999995E+01,100,60,0,1,66,3,5, 0.665999985E+02
 0.179999995E+01, 0.200000000E+01, 0.150999999E+01,100,60,0,1,66,3,5, 0.665999985E+02
 0.179999995E+01, 0.200000000E+01, 0.200000000E+01,100,60,0,1,66,3,5, 0.665999985E+02
 0.179999995E+01, 0.500000000E+00, 0.104999995E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.179999995E+01, 0.500000000E+00, 0.150999999E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.179999995E+01, 0.500000000E+00, 0.200000000E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.200000000E+01, 0.120000005E+01, 0.104999995E+01,100,60,0,1,24,0,1, 0.240000000E+02
 0.200000000E+01, 0.120000005E+01, 0.150999999E+01,100,60,0,1,24,0,1, 0.240000000E+02
 0.200000000E+01, 0.120000005E+01, 0.200000000E+01,100,60,0,1,24,0,1, 0.240000000E+02
 0.200000000E+01, 0.839999974E+00, 0.104999995E+01,100,60,0,1,7,4,5, 0.780000019E+01
 0.200000000E+01, 0.839999974E+00, 0.150999999E+01,100,60,0,1,7,4,5, 0.780000019E+01
 0.200000000E+01, 0.839999974E+00, 0.200000000E+01,100,60,0,1,7,4,5, 0.780000019E+01
 0.200000000E+01, 0.200000000E+01, 0.104999995E+01,100,60,0,1,60,0,1, 0.600000000E+02
 0.200000000E+01, 0.200000000E+01, 0.150999999E+01,100,60,0,1,60,0,1, 0.600000000E+02
 0.200000000E+01, 0.200000000E+01, 0.200000000E+01,100,60,0,1,60,0,1, 0.600000000E+02
 0.200000000E+01, 0.500000000E+00, 0.104999995E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.200000000E+01, 0.500000000E+00, 0.150999999E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.200000000E+01, 0.500000000E+00, 0.200000000E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.300000000E+01, 0.120000005E+01, 0.104999995E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.300000000E+01, 0.120000005E+01, 0.150999999E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.300000000E+01, 0.120000005E+01, 0.200000000E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.300000000E+01, 0.839999974E+00, 0.104999995E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.300000000E+01, 0.839999974E+00, 0.150999999E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.300000000E+01, 0.839999974E+00, 0.200000000E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.300000000E+01, 0.200000000E+01, 0.104999995E+01,100,60,0,1,30,0,1, 0.300000000E+02
 0.300000000E+01, 0.200000000E+01, 0.150999999E+01,100,60,0,1,30,0,1, 0.300000000E+02
 0.300000000E+01, 0.200000000E+01, 0.200000000E+01,100,60,0,1,30,0,1, 0.300000000E+02
 0.300000000E+01, 0.500000000E+00, 0.104999995E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.300000000E+01, 0.500000000E+00, 0.150999999E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.300000000E+01, 0.500000000E+00, 0.200000000E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.600000000E+01, 0.120000005E+01, 0.104999995E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.600000000E+01, 0.120000005E+01, 0.150999999E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.600000000E+01, 0.120000005E+01, 0.200000000E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.600000000E+01, 0.839999974E+00, 0.104999995E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.600000000E+01, 0.839999974E+00, 0.150999999E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.600000000E+01, 0.839999974E+00, 0.200000000E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.600000000E+01, 0.200000000E+01, 0.104999995E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.600000000E+01, 0.200000000E+01, 0.150999999E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.600000000E+01, 0.200000000E+01, 0.200000000E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.600000000E+01, 0.500000000E+00, 0.104999995E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.600000000E+01, 0.500000000E+00, 0.150999999E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.600000000E+01, 0.500000000E+00, 0.200000000E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.500000000E+02, 0.120000005E+01, 0.104999995E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.500000000E+02, 0.120000005E+01, 0.150999999E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.500000000E+02, 0.120000005E+01, 0.200000000E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.500000000E+02, 0.839999974E+00, 0.104999995E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.500000000E+02, 0.839999974E+00, 0.150999999E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.500000000E+02, 0.839999974E+00, 0.200000000E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.500000000E+02, 0.200000000E+01, 0.104999995E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.500000000E+02, 0.200000000E+01, 0.150999999E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.500000000E+02, 0.200000000E+01, 0.200000000E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.500000000E+02, 0.500000000E+00, 0.104999995E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.500000000E+02, 0.500000000E+00, 0.150999999E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.500000000E+02, 0.500000000E+00, 0.200000000E+01,100,60,0,1,6,0,1, 0.600000000E+01
 0.000000000E+00, 0.120000005E+01, 0.104999995E+01,100,6,0,1,6,3,10, 0.630000019E+01
 0.000000000E+00, 0.120000005E+01, 0.150999999E+01,100,6,0,1,9,3,50, 0.906000042E+01
 0.000000000E+00, 0.120000005E+01, 0.200000000E+01,100,6,0,1,12,0,1, 0.120000000E+02
 0.000000000E+00, 0.839999974E+00, 0.104999995E+01,100,6,0,1,6,3,10, 0.630000019E+01
 0.000000000E+00, 0.839999974E+00, 0.150999999E+01,100,6,0,1,9,3,50, 0.906000042E+01
 0.000000000E+00, 0.839999974E+00, 0.200000000E+01,100,6,0,1,12,0,1, 0.120000000E+02
 0.000000000E+00, 0.200000000E+01, 0.104999995E+01,100,6,0,1,6,3,10, 0.630000019E+01
 0.000000000E+00, 0.200000000E+01, 0.150999999E+01,100,6,0,1,9,3,50, 0.906000042E+01
 0.000000000E+00, 0.200000000E+01, 0.200000000E+01,100,6,0,1,12,0,1, 0.120000000E+02
 0.000000000E+00, 0.500000000E+00, 0.104999995E+01,100,6,0,1,6,3,10, 0.630000019E+01
 0.000000000E+00, 0.500000000E+00, 0.150999999E+01,100,6,0,1,9,3,50, 0.906000042E+01
 0.000000000E+00, 0.500000000E+00, 0.200000000E+01,100,6,0,1,12,0,1, 0.120000000E+02
 0.500000024E-03, 0.120000005E+01, 0.104999995E+01,100,6,0,1,6,3,10, 0.630000019E+01
 0.500000024E-03, 0.120000005E+01, 0.150999999E+01,100,6,0,1,9,3,50, 0.906000042E+01
 0.500000024E-03, 0.120000005E+01, 0.200000000E+01,100,6,0,1,12,0,1, 0.120000000E+02
 0.500000024E-03, 0.839999974E+00, 0.104999995E+01,100,6,0,1,6,3,10, 0.630000019E+01
 0.500000024E-03, 0.839999974E+00, 0.150999999E+01,100,6,0,1,9,3,50, 0.906000042E+01
 0.500000024E-03, 0.839999974E+00, 0.200000000E+01,100,6,0,1,12,0,1, 0.120000000E+02
 0.500000024E-03, 0.200000000E+01, 0.104999995E+01,100,6,0,1,6,3,10, 0.630000019E+01
 0.500000024E-03, 0.200000000E+01, 0.150999999E+01,100,6,0,1,9,3,50, 0.906000042E+01
 0.500000024E-03, 0.200000000E+01, 0.200000000E+01,100,6,0,1,12,0,1, 0.120000000E+02
 0.500000024E-03, 0.500000000E+00, 0.104999995E+01,100,6,0,1,6,3,10, 0.630000019E+01
 0.500000024E-03, 0.500000000E+00, 0.150999999E+01,100,6,0,1,9,3,50, 0.906000042E+01
 0.500000024E-03, 0.500000000E+00, 0.200000000E+01,100,6,0,1,12,0,1, 0.120000000E+02
 0.100000005E-02, 0.120000005E+01, 0.104999995E+01,100,6,0,1,7200,0,1, 0.720000000E+04
 0.100000005E-02, 0.120000005E+01, 0.150999999E+01,100,6,0,1,7200,0,1, 0.720000000E+04
 0.100000005E-02, 0.120000005E+01, 0.200000000E+01,100,6,0,1,7200,0,1, 0.720000000E+04
 0.100000005E-02, 0.839999974E+00, 0.104999995E+01,100,6,0,1,5040,0,1, 0.504000000E+04
 0.100000005E-02, 0.839999974E+00, 0.150999999E+01,100,6,0,1,5040,0,1, 0.504000000E+04
 0.100000005E-02, 0.839999974E+00, 0.200000000E+01,100,6,0,1,5040,0,1, 0.504000000E+04
 0.100000005E-02, 0.200000000E+01, 0.104999995E+01,100,6,0,1,12000,0,1, 0.120000000E+05
 0.100000005E-02, 0.200000000E+01, 0.150999999E+01,100,6,0,1,12000,0,1, 0.120000000E+05
 0.100000005E-02, 0.200000000E+01, 0.200000000E+01,100,6,0,1,12000,0,1, 0.120000000E+05
 0.100000005E-02, 0.500000000E+00, 0.104999995E+01,100,6,0,1,3000,0,1, 0.300000000E+04
 0.100000005E-02, 0.500000000E+00, 0.150999999E+01,100,6,0,1,3000,0,1, 0.300000000E+04
 0.100000005E-02, 0.500000000E+00, 0.200000000E+01,100,6,0,1,3000,0,1, 0.300000000E+04
 0.999999978E-02, 0.120000005E+01, 0.104999995E+01,100,6,0,1,720,0,1, 0.720000000E+03
 0.999999978E-02, 0.120000005E+01, 0.150999999E+01,100,6,0,1,720,0,1, 0.720000000E+03
 0.999999978E-02, 0.120000005E+01, 0.200000000E+01,100,6,0,1,720,0,1, 0.720000000E+03
 0.999999978E-02, 0.839999974E+00, 0.104999995E+01,100,6,0,1,504,0,1, 0.504000000E+03
 0.999999978E-02, 0.839999974E+00, 0.150999999E+01,100,6,0,1,504,0,1, 0.504000000E+03
 0.999999978E-02, 0.839999974E+00, 0.200000000E+01,100,6,0,1,504,0,1, 0.504000000E+03
 0.999999978E-02, 0.200000000E+01, 0.104999995E+01,100,6,0,1,1200,0,1, 0.120000000E+04
 0.999999978E-02, 0.200000000E+01, 0.150999999E+01,100,6,0,1,1200,0,1, 0.120000000E+04
 0.999999978E-02, 0.200000000E+01, 0.200000000E+01,100,6,0,1,1200,0,1, 0.120000000E+04
 0.999999978E-02, 0.500000000E+00, 0.104999995E+01,100,6,0,1,300,0,1, 0.300000000E+03
 0.999999978E-02, 0.500000000E+00, 0.150999999E+01,100,6,0,1,300,0,1, 0.300000000E+03
 0.999999978E-02, 0.500000000E+00, 0.200000000E+01,100,6,0,1,300,0,1, 0.300000000E+03
 0.100000001E+00, 0.120000005E+01, 0.104999995E+01,100,6,0,1,72,0,1, 0.720000000E+02
 0.100000001E+00, 0.120000005E+01, 0.150999999E+01,100,6,0,1,72,0,1, 0.720000000E+02
 0.100000001E+00, 0.120000005E+01, 0.200000000E+01,100,6,0,1,72,0,1, 0.720000000E+02
 0.100000001E+00, 0.839999974E+00, 0.104999995E+01,100,6,0,1,50,2,5, 0.504000015E+02
 0.100000001E+00, 0.839999974E+00, 0.150999999E+01,100,6,0,1,50,2,5, 0.504000015E+02
 0.100000001E+00, 0.839999974E+00, 0.200000000E+01,100,6,0,1,50,2,5, 0.504000015E+02
 0.100000001E+00, 0.200000000E+01, 0.104999995E+01,100,6,0,1,120,0,1, 0.120000000E+03
 0.100000001E+00, 0.200000000E+01, 0.150999999E+01,100,6,0,1,120,0,1, 0.120000000E+03
 0.100000001E+00, 0.200000000E+01, 0.200000000E+01,100,6,0,1,120,0,1, 0.120000000E+03
 0.100000001E+00, 0.500000000E+00, 0.104999995E+01,100,6,0,1,30,0,1, 0.300000000E+02
 0.100000001E+00, 0.500000000E+00, 0.150999999E+01,100,6,0,1,30,0,1, 0.300000000E+02
 0.100000001E+00, 0.500000000E+00, 0.200000000E+01,100,6,0,1,30,0,1, 0.300000000E+02
 0.200000003E+00, 0.120000005E+01, 0.104999995E+01,100,6,0,1,36,0,1, 0.360000000E+02
 0.200000003E+00, 0.120000005E+01, 0.150999999E+01,100,6,0,1,36,0,1, 0.360000000E+02
 0.200000003E+00, 0.120000005E+01, 0.200000000E+01,100,6,0,1,36,0,1, 0.360000000E+02
 0.200000003E+00, 0.839999974E+00, 0.104999995E+01,100,6,0,1,25,1,5, 0.252000008E+02
 0.200000003E+00, 0.839999974E+00, 0.150999999E+01,100,6,0,1,25,1,5, 0.252000008E+02
 0.200000003E+00, 0.839999974E+00, 0.200000000E+01,100,6,0,1,25,1,5, 0.252000008E+02
 0.200000003E+00, 0.200000000E+01, 0.104999995E+01,100,6,0,1,60,0,1, 0.600000000E+02
 0.200000003E+00, 0.200000000E+01, 0.150999999E+01,100,6,0,1,60,0,1, 0.600000000E+02
 0.200000003E+00, 0.200000000E+01, 0.200000000E+01,100,6,0,1,60,0,1, 0.600000000E+02
 0.200000003E+00, 0.500000000E+00, 0.104999995E+01,100,6,0,1,15,0,1, 0.150000000E+02
 0.200000003E+00, 0.500000000E+00, 0.150999999E+01,100,6,0,1,15,0,1, 0.150000000E+02
 0.200000003E+00, 0.500000000E+00, 0.200000000E+01,100,6,0,1,15,0,1, 0.150000000E+02
 0.300000012E+00, 0.120000005E+01, 0.104999995E+01,100,6,0,1,24,0,1, 0.240000000E+02
 0.300000012E+00, 0.120000005E+01, 0.150999999E+01,100,6,0,1,24,0,1, 0.240000000E+02
 0.300000012E+00, 0.120000005E+01, 0.200000000E+01,100,6,0,1,24,0,1, 0.240000000E+02
 0.300000012E+00, 0.839999974E+00, 0.104999995E+01,100,6,0,1,16,4,5, 0.167999992E+02
 0.300000012E+00, 0.839999974E+00, 0.150999999E+01,100,6,0,1,16,4,5, 0.167999992E+02
 0.300000012E+00, 0.839999974E+00, 0.200000000E+01,100,6,0,1,16,4,5, 0.167999992E+02
 0.300000012E+00, 0.200000000E+01, 0.104999995E+01,100,6,0,1,40,1,50, 0.400200005E+02
 0.300000012E+00, 0.200000000E+01, 0.150999999E+01,100,6,0,1,40,1,50, 0.400200005E+02
 0.300000012E+00, 0.200000000E+01, 0.200000000E+01,100,6,0,1,40,1,50, 0.400200005E+02
 0.300000012E+00, 0.500000000E+00, 0.104999995E+01,100,6,0,1,10,1,50, 0.100200005E+02
 0.300000012E+00, 0.500000000E+00, 0.150999999E+01,100,6,0,1,10,1,50, 0.100200005E+02
 0.300000012E+00, 0.500000000E+00, 0.200000000E+01,100,6,0,1,10,1,50, 0.100200005E+02
 0.400000006E+00, 0.120000005E+01, 0.104999995E+01,100,6,0,1,18,0,1, 0.180000000E+02
 0.400000006E+00, 0.120000005E+01, 0.150999999E+01,100,6,0,1,18,0,1, 0.180000000E+02
 0.400000006E+00, 0.120000005E+01, 0.200000000E+01,100,6,0,1,18,0,1, 0.180000000E+02
 0.400000006E+00, 0.839999974E+00, 0.104999995E+01,100,6,0,1,12,3,5, 0.126000004E+02
 0.400000006E+00, 0.839999974E+00, 0.150999999E+01,100,6,0,1,12,3,5, 0.126000004E+02
 0.400000006E+00, 0.839999974E+00, 0.200000000E+01,100,6,0,1,12,3,5, 0.126000004E+02
 0.400000006E+00, 0.200000000E+01, 0.104999995E+01,100,6,0,1,30,0,1, 0.300000000E+02
 0.400000006E+00, 0.200000000E+01, 0.150999999E+01,100,6,0,1,30,0,1, 0.300000000E+02
 0.400000006E+00, 0.200000000E+01, 0.200000000E+01,100,6,0,1,30,0,1, 0.300000000E+02
 0.400000006E+00, 0.500000000E+00, 0.104999995E+01,100,6,0,1,7,1,2, 0.750000000E+01
 0.400000006E+00, 0.500000000E+00, 0.150999999E+01,100,6,0,1,7,1,2, 0.750000000E+01
 0.400000006E+00, 0.500000000E+00, 0.200000000E+01,100,6,0,1,7,1,2, 0.750000000E+01
 0.500000000E+00, 0.120000005E+01, 0.104999995E+01,100,6,0,1,14,2,5, 0.143999996E+02
 0.500000000E+00, 0.120000005E+01, 0.150999999E+01,100,6,0,1,14,2,5, 0.143999996E+02
 0.500000000E+00, 0.120000005E+01, 0.200000000E+01,100,6,0,1,14,2,5, 0.143999996E+02
 0.500000000E+00, 0.839999974E+00, 0.104999995E+01,100,6,0,1,10,2,25, 0.100799999E+02
 0.500000000E+00, 0.839999974E+00, 0.150999999E+01,100,6,0,1,10,2,25, 0.100799999E+02
 0.500000000E+00, 0.839999974E+00, 0.200000000E+01,100,6,0,1,10,2,25, 0.100799999E+02
 0.500000000E+00, 0.200000000E+01, 0.104999995E+01,100,6,0,1,24,0,1, 0.240000000E+02
 0.500000000E+00, 0.200000000E+01, 0.150999999E+01,100,6,0,1,24,0,1, 0.240000000E+02
 0.500000000E+00, 0.200000000E+01, 0.200000000E+01,100,6,0,1,24,0,1, 0.240000000E+02
 0.500000000E+00, 0.500000000E+00, 0.104999995E+01,100,6,0,1,6,0,1, 0.600000000E+01
 0.500000000E+00, 0.500000000E+00, 0.150999999E+01,100,6,0,1,6,0,1, 0.600000000E+01
 0.500000000E+00, 0.500000000E+00, 0.200000000E+01,100,6,0,1,6,0,1, 0.600000000E+01
 0.600000024E+00, 0.120000005E+01, 0.104999995E+01,100,6,0,1,12,0,1, 0.120000000E+02
 0.600000024E+00, 0.120000005E+01, 0.150999999E+01,100,6,0,1,12,0,1, 0.120000000E+02
 0.600000024E+00, 0.120000005E+01, 0.200000000E+01,100,6,0,1,12,0,1, 0.120000000E+02
 0.600000024E+00, 0.839999974E+00, 0.104999995E+01,100,6,0,1,8,2,5, 0.839999962E+01
 0.600000024E+00, 0.839999974E+00, 0.150999999E+01,100,6,0,1,8,2,5, 0.839999962E+01
 0.600000024E+00, 0.839999974E+00, 0.200000000E+01,100,6,0,1,8,2,5, 0.839999962E+01
 0.600000024E+00, 0.200000000E+01, 0.104999995E+01,100,6,0,1,19,49,50, 0.199799995E+02
 0.600000024E+00, 0.200000000E+01, 0.150999999E+01,100,6,0,1,19,49,50, 0.199799995E+02
 0.600000024E+00, 0.200000000E+01, 0.200000000E+01,100,6,0,1,19,49,50, 0.199799995E+02
 0.600000024E+00, 0.500000000E+00, 0.104999995E+01,100,6,0,1,4,1,2, 0.450000000E+01
 0.600000024E+00, 0.500000000E+00, 0.150999999E+01,100,6,0,1,4,1,2, 0.450000000E+01
 0.600000024E+00, 0.500000000E+00, 0.200000000E+01,100,6,0,1,4,1,2, 0.450000000E+01
 0.699999988E+00, 0.120000005E+01, 0.104999995E+01,100,6,0,1,10,13,50, 0.102600002E+02
 0.699999988E+00, 0.120000005E+01, 0.150999999E+01,100,6,0,1,10,13,50, 0.102600002E+02
 0.699999988E+00, 0.120000005E+01, 0.200000000E+01,100,6,0,1,10,13,50, 0.102600002E+02
 0.699999988E+00, 0.839999974E+00, 0.104999995E+01,100,6,0,1,7,1,5, 0.719999981E+01
 0.699999988E+00, 0.839999974E+00, 0.150999999E+01,100,6,0,1,7,1,5, 0.719999981E+01
 0.699999988E+00, 0.839999974E+00, 0.200000000E+01,100,6,0,1,7,1,5, 0.719999981E+01
 0.699999988E+00, 0.200000000E+01, 0.104999995E+01,100,6,0,1,17,4,25, 0.171599998E+02
 0.699999988E+00, 0.200000000E+01, 0.150999999E+01,100,6,0,1,17,4,25, 0.171599998E+02
 0.699999988E+00, 0.200000000E+01, 0.200000000E+01,100,6,0,1,17,4,25, 0.171599998E+02
 0.699999988E+00, 0.500000000E+00, 0.104999995E+01,100,6,0,1,3,21,50, 0.342000008E+01
 0.699999988E+00, 0.500000000E+00, 0.150999999E+01,100,6,0,1,3,21,50, 0.342000008E+01
 0.699999988E+00, 0.500000000E+00, 0.200000000E+01,100,6,0,1,3,21,50, 0.342000008E+01
 0.800000012E+00, 0.120000005E+01, 0.104999995E+01,100,6,0,1,9,0,1, 0.900000000E+01
 0.800000012E+00, 0.120000005E+01, 0.150999999E+01,100,6,0,1,9,0,1, 0.900000000E+01
 0.800000012E+00, 0.120000005E+01, 0.200000000E+01,100,6,0,1,9,0,1, 0.900000000E+01
 0.800000012E+00, 0.839999974E+00, 0.104999995E+01,100,6,0,1,6,3,10, 0.630000019E+01
 0.800000012E+00, 0.839999974E+00, 0.150999999E+01,100,6,0,1,6,3,10, 0.630000019E+01
 0.800000012E+00, 0.839999974E+00, 0.200000000E+01,100,6,0,1,6,3,10, 0.630000019E+01
 0.800000012E+00, 0.200000000E+01, 0.104999995E+01,100,6,0,1,15,0,1, 0.150000000E+02
 0.800000012E+00, 0.200000000E+01, 0.150999999E+01,100,6,0,1,15,0,1, 0.150000000E+02
 0.800000012E+00, 0.200000000E+01, 0.200000000E+01,100,6,0,1,15,0,1, 0.150000000E+02
 0.800000012E+00, 0.500000000E+00, 0.104999995E+01,100,6,0,1,2,16,25, 0.263999987E+01
 0.800000012E+00, 0.500000000E+00, 0.150999999E+01,100,6,0,1,2,16,25, 0.263999987E+01
 0.800000012E+00, 0.500000000E+00, 0.200000000E+01,100,6,0,1,2,16,25, 0.263999987E+01
 0.839999974E+00, 0.120000005E+01, 0.104999995E+01,100,6,0,1,8,29,50, 0.857999992E+01
 0.839999974E+00, 0.120000005E+01, 0.150999999E+01,100,6,0,1,8,29,50, 0.857999992E+01
 0.839999974E+00, 0.120000005E+01, 0.200000000E+01,100,6,0,1,8,29,50, 0.857999992E+01
 0.839999974E+00, 0.839999974E+00, 0.104999995E+01,100,6,0,1,6,0,1, 0.600000000E+01
 0.839999974E+00, 0.839999974E+00, 0.150999999E+01,100,6,0,1,6,0,1, 0.600000000E+01
 0.839999974E+00, 0.839999974E+00, 0.200000000E+01,100,6,0,1,6,0,1, 0.600000000E+01
 0.839999974E+00, 0.200000000E+01, 0.104999995E+01,100,6,0,1,14,7,25, 0.142799997E+02
 0.839999974E+00, 0.200000000E+01, 0.150999999E+01,100,6,0,1,14,7,25, 0.142799997E+02
 0.839999974E+00, 0.200000000E+01, 0.200000000E+01,100,6,0,1,14,7,25, 0.142799997E+02
 0.839999974E+00, 0.500000000E+00, 0.104999995E+01,100,6,0,1,2,17,50, 0.233999991E+01
 0.839999974E+00, 0.500000000E+00, 0.150999999E+01,100,6,0,1,2,17,50, 0.233999991E+01
 0.839999974E+00, 0.500000000E+00, 0.200000000E+01,100,6,0,1,2,17,50, 0.233999991E+01
 0.899999976E+00, 0.120000005E+01, 0.104999995E+01,100,6,0,1,7,49,50, 0.798000002E+01
 0.899999976E+00, 0.120000005E+01, 0.150999999E+01,100,6,0,1,7,49,50, 0.798000002E+01
 0.899999976E+00, 0.120000005E+01, 0.200000000E+01,100,6,0,1,7,49,50, 0.798000002E+01
 0.899999976E+00, 0.839999974E+00, 0.104999995E+01,100,6,0,1,5,2,5, 0.540000010E+01
 0.899999976E+00, 0.839999974E+00, 0.150999999E+01,100,6,0,1,5,2,5, 0.540000010E+01
 0.899999976E+00, 0.839999974E+00, 0.200000000E+01,100,6,0,1,5,2,5, 0.540000010E+01
 0.899999976E+00, 0.200000000E+01, 0.104999995E+01,100,6,0,1,13,8,25, 0.133199997E+02
 0.899999976E+00, 0.200000000E+01, 0.150999999E+01,100,6,0,1,13,8,25, 0.133199997E+02
 0.899999976E+00, 0.200000000E+01, 0.200000000E+01,100,6,0,1,13,8,25, 0.133199997E+02
 0.899999976E+00, 0.500000000E+00, 0.104999995E+01,100,6,0,1,1,49,50, 0.198000002E+01
 0.899999976E+00, 0.500000000E+00, 0.150999999E+01,100,6,0,1,1,49,50, 0.198000002E+01
 0.899999976E+00, 0.500000000E+00, 0.200000000E+01,100,6,0,1,1,49,50, 0.198000002E+01
 0.100000000E+01, 0.120000005E+01, 0.104999995E+01,100,6,0,1,7,1,5, 0.719999981E+01
 0.100000000E+01, 0.120000005E+01, 0.150999999E+01,100,6,0,1,7,1,5, 0.719999981E+01
 0.100000000E+01, 0.120000005E+01, 0.200000000E+01,100,6,0,1,7,1,5, 0.719999981E+01
 0.100000000E+01, 0.839999974E+00, 0.104999995E+01,100,6,0,1,4,14,25, 0.455999994E+01
 0.100000000E+01, 0.839999974E+00, 0.150999999E+01,100,6,0,1,4,14,25, 0.455999994E+01
 0.100000000E+01, 0.839999974E+00, 0.200000000E+01,100,6,0,1,4,14,25, 0.455999994E+01
 0.100000000E+01, 0.200000000E+01, 0.104999995E+01,100,6,0,1,12,0,1, 0.120000000E+02
 0.100000000E+01, 0.200000000E+01, 0.150999999E+01,100,6,0,1,12,0,1, 0.120000000E+02
 0.100000000E+01, 0.200000000E+01, 0.200000000E+01,100,6,0,1,12,0,1, 0.120000000E+02
 0.100000000E+01, 0.500000000E+00, 0.104999995E+01,100,6,0,1,1,1,2, 0.150000000E+01
 0.100000000E+01, 0.500000000E+00, 0.150999999E+01,100,6,0,1,1,1,2, 0.150000000E+01
 0.100000000E+01, 0.500000000E+00, 0.200000000E+01,100,6,0,1,1,1,2, 0.150000000E+01
 0.110000002E+01, 0.120000005E+01, 0.104999995E+01,100,6,0,1,6,27,50, 0.653999996E+01
 0.110000002E+01, 0.120000005E+01, 0.150999999E+01,100,6,0,1,6,27,50, 0.653999996E+01
 0.110000002E+01, 0.120000005E+01, 0.200000000E+01,100,6,0,1,6,27,50, 0.653999996E+01
 0.110000002E+01, 0.839999974E+00, 0.104999995E+01,100,6,0,1,3,9,10, 0.390000010E+01
 0.110000002E+01, 0.839999974E+00, 0.150999999E+01,100,6,0,1,3,9,10, 0.390000010E+01
 0.110000002E+01, 0.839999974E+00, 0.200000000E+01,100,6,0,1,3,9,10, 0.390000010E+01
 0.110000002E+01, 0.200000000E+01, 0.104999995E+01,100,6,0,1,10,23,25, 0.109200001E+02
 0.110000002E+01, 0.200000000E+01, 0.150999999E+01,100,6,0,1,10,23,25, 0.109200001E+02
 0.110000002E+01, 0.200000000E+01, 0.200000000E+01,100,6,0,1,10,23,25, 0.109200001E+02
 0.110000002E+01, 0.500000000E+00, 0.104999995E+01,100,6,0,1,1,2,25, 0.108000004E+01
 0.110000002E+01, 0.500000000E+00, 0.150999999E+01,100,6,0,1,1,2,25, 0.108000004E+01
