schema_version,case,case_family,repetition,k,record,field,value
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,1,LIMIT,qh_aggregate_tendency_s-1,0.301275632E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,1,LIMIT,nc_aggregate_tendency_m-3_s-1,-3333333.50
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,1,LIMIT,nr_aggregate_tendency_m-3_s-1,-1333.33337
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,1,LIMIT,ni_aggregate_tendency_m-3_s-1,2575776.75
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,1,LIMIT,ns_aggregate_tendency_m-3_s-1,470.660400
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,1,LIMIT,ng_aggregate_tendency_m-3_s-1,206.914001
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,1,LIMIT,nh_aggregate_tendency_m-3_s-1,0.130139165E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,qv_mass_cap_s-1,0.449947670E-7
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,qi_mass_cap_s-1,0.200000022E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,qc_mass_cap_s-1,0.133333342E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,qr_mass_cap_s-1,0.250000016E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,qs_mass_cap_s-1,0.250000016E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,qg_mass_cap_s-1,0.300000011E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,qh_mass_cap_s-1,0.333333355E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,ni_number_cap_m-3_s-1,1333.33337
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,nc_number_cap_m-3_s-1,333333.344
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,nr_number_cap_m-3_s-1,133.333344
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,ns_number_cap_m-3_s-1,33.3333359
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,nh_number_cap_m-3_s-1,13.3333340
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,frozen_dep_shared_cap_s-1,0.608153670E-7
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,frozen_sub_shared_cap_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,ice_deposition_post_s-1,0.332178551E-7
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,snow_deposition_post_s-1,0.192494394E-7
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,graupel_deposition_post_s-1,0.540029355E-8
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,hail_deposition_post_s-1,0.294777380E-8
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,ice_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,snow_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,graupel_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,hail_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,warm_autoconversion_s-1,0.625848115E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,rain_cloud_accretion_s-1,0.339124745E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,ice_cloud_collection_s-1,0.339124745E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,snow_cloud_collection_s-1,0.339124745E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,graupel_cloud_collection_s-1,0.169562372E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,hail_cloud_collection_s-1,0.169562372E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,homogeneous_cloud_freezing_s-1,0.266622865E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,contact_cloud_freezing_s-1,0.176301959E-10
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,hm_secondary_ice_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,rain_ice_collection_s-1,0.227297301E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,rain_snow_collection_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,rain_graupel_collection_s-1,0.250000016E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,rain_hail_collection_s-1,0.250000016E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,bigg_rain_freezing_s-1,0.227270284E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,rain_evaporation_s-1,-0.312533672E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,ice_to_snow_nucleation_s-1,0.166089276E-7
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,riming_ice_to_snow_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,graupel_ice_collection_s-1,0.926769061E-7
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,hail_ice_collection_s-1,0.200000022E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,graupel_snow_collection_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,hail_snow_collection_s-1,0.326974970E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,snow_to_graupel_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,snow_melt_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,graupel_melt_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,hail_melt_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,graupel_shedding_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,hail_shedding_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,graupel_to_hail_s-1,0.123608858E-10
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,graupel_wetgrowth_conversion_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,hail_wetgrowth_conversion_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,qv_aggregate_tendency_s-1,0.251718319E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,qc_aggregate_tendency_s-1,-0.133333349E-3
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,qr_aggregate_tendency_s-1,0.356635210E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,qi_aggregate_tendency_s-1,0.263816692E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,qs_aggregate_tendency_s-1,0.477751973E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,qg_aggregate_tendency_s-1,0.444727339E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,qh_aggregate_tendency_s-1,0.217861725E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,nc_aggregate_tendency_m-3_s-1,-3333333.50
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,nr_aggregate_tendency_m-3_s-1,165333.344
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,ni_aggregate_tendency_m-3_s-1,1061871.12
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,ns_aggregate_tendency_m-3_s-1,430.854218
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,ng_aggregate_tendency_m-3_s-1,226.202271
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,2,LIMIT,nh_aggregate_tendency_m-3_s-1,0.112460707E-7
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,qv_mass_cap_s-1,0.371068040E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,qi_mass_cap_s-1,0.200000022E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,qc_mass_cap_s-1,0.133333342E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,qr_mass_cap_s-1,0.250000016E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,qs_mass_cap_s-1,0.250000016E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,qg_mass_cap_s-1,0.300000011E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,qh_mass_cap_s-1,0.333333355E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,ni_number_cap_m-3_s-1,1333.33337
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,nc_number_cap_m-3_s-1,333333.344
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,nr_number_cap_m-3_s-1,133.333344
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,ns_number_cap_m-3_s-1,33.3333359
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,nh_number_cap_m-3_s-1,13.3333340
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,frozen_dep_shared_cap_s-1,0.374981539E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,frozen_sub_shared_cap_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,ice_deposition_post_s-1,0.211716895E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,snow_deposition_post_s-1,0.117630684E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,graupel_deposition_post_s-1,0.290003292E-7
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,hail_deposition_post_s-1,0.166336136E-7
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,ice_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,snow_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,graupel_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,hail_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,warm_autoconversion_s-1,0.584010522E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,rain_cloud_accretion_s-1,0.576402181E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,ice_cloud_collection_s-1,0.576402181E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,snow_cloud_collection_s-1,0.576402181E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,graupel_cloud_collection_s-1,0.288201099E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,hail_cloud_collection_s-1,0.288201099E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,homogeneous_cloud_freezing_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,contact_cloud_freezing_s-1,0.521260064E-12
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,hm_secondary_ice_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,rain_ice_collection_s-1,0.250000016E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,rain_snow_collection_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,rain_graupel_collection_s-1,0.250000016E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,rain_hail_collection_s-1,0.250000016E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,bigg_rain_freezing_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,rain_evaporation_s-1,-0.713962436E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,ice_to_snow_nucleation_s-1,0.105858447E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,riming_ice_to_snow_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,graupel_ice_collection_s-1,0.591430592E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,hail_ice_collection_s-1,0.200000022E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,graupel_snow_collection_s-1,0.175929483E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,hail_snow_collection_s-1,0.250000016E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,snow_to_graupel_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,snow_melt_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,graupel_melt_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,hail_melt_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,graupel_shedding_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,hail_shedding_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,graupel_to_hail_s-1,0.451448699E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,graupel_wetgrowth_conversion_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,hail_wetgrowth_conversion_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,qv_aggregate_tendency_s-1,0.338980925E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,qc_aggregate_tendency_s-1,-0.133333349E-3
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,qr_aggregate_tendency_s-1,0.559511136E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,qi_aggregate_tendency_s-1,0.172633372E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,qs_aggregate_tendency_s-1,-0.108967797E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,qg_aggregate_tendency_s-1,0.499255002E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,qh_aggregate_tendency_s-1,0.362881910E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,nc_aggregate_tendency_m-3_s-1,-3333333.50
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,nr_aggregate_tendency_m-3_s-1,165519.000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,ni_aggregate_tendency_m-3_s-1,-2796.30347
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,ns_aggregate_tendency_m-3_s-1,-132.949371
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,ng_aggregate_tendency_m-3_s-1,293.948730
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,3,LIMIT,nh_aggregate_tendency_m-3_s-1,0.444660569E-2
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,qv_mass_cap_s-1,0.122285530E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,qi_mass_cap_s-1,0.200000022E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,qc_mass_cap_s-1,0.133333342E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,qr_mass_cap_s-1,0.250000016E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,qs_mass_cap_s-1,0.250000016E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,qg_mass_cap_s-1,0.300000011E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,qh_mass_cap_s-1,0.333333355E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,ni_number_cap_m-3_s-1,1333.33337
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,nc_number_cap_m-3_s-1,333333.344
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,nr_number_cap_m-3_s-1,133.333344
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,ns_number_cap_m-3_s-1,33.3333359
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,nh_number_cap_m-3_s-1,13.3333340
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,frozen_dep_shared_cap_s-1,0.783645874E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,frozen_sub_shared_cap_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,ice_deposition_post_s-1,0.453926447E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,snow_deposition_post_s-1,0.242695620E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,graupel_deposition_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,hail_deposition_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,ice_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,snow_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,graupel_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,hail_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,warm_autoconversion_s-1,0.409802487E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,rain_cloud_accretion_s-1,0.710408267E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,ice_cloud_collection_s-1,0.710408267E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,snow_cloud_collection_s-1,0.710408267E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,graupel_cloud_collection_s-1,0.355204138E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,hail_cloud_collection_s-1,0.355204138E-4
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,homogeneous_cloud_freezing_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,contact_cloud_freezing_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,hm_secondary_ice_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,cloud_donor_compete_dt60,cloud_donor_competition,1,4,LIMIT,rain_ice_collection_s-1,0.250000016E-5
