case,idx,arm,k,qes,he,hes,qeso,heo,heso,qes_cup,q_cup,he_cup,hes_cup,gamma_cup1,t_cup,qeso_cup,qo_cup,heo_cup,heso_cup,zo_cup,po_cup,gammao_cup,tn_cup,u_cup,v_cup,entr2d_a,zu_pdf,cd,entr2d_b,upme,upmd,upmeu,upmdu,hc,uc,vc,hco,dby,dbyo,dbyt,cdd,ddme,ddmd,ddmeu,ddmdu,mentrd2d,hcdo,ucd,vcd,dbydo,c1d,qcdo,qrcdo,pwdo,qco,qrco,pwo,clw_all,dellu,dellv,dellah,dellaq,dellaqc,dellat,xhe,xq,xt,xqes,xhes,xqes_cup,xq_cup,xhe_cup,xhes_cup,gamma_cupx,xt_cup,xhc,xdby,outt_o,outq_o,outqc_o,outt_ke,outu_f,outv_f,dtempdz
13,5,1,34, 1.1577708210097626E-004, 3.4637209375000000E+005, 3.4659115625000000E+005, 1.1577150144148618E-004, 3.4637131250000000E+005, 3.4659075000000000E+005, 1.4653772814199328E-004, 3.4831442462746054E-005, 3.4529687500000000E+005, 3.4557612500000000E+005, 3.9074696600437164E-002, 2.2503475952148438E+002, 1.4653091784566641E-004, 3.4702534321695566E-005, 3.4529612500000000E+005, 3.4557571875000000E+005, 1.2158500000000000E+004, 0.0000000000000000E+000, 3.9073020219802856E-002, 2.2503436279296875E+002, 2.3222751617431641E+001,-3.8593997955322266E+000, 7.0000001869630069E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 7.0000001869630069E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.4557571875000000E+005, 2.3222751617431641E+001,-3.8593997955322266E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4232993750000000E+005, 1.7845954062067904E-005, 2.1887310791015625E+002, 7.1570539148524404E-005, 3.4246425000000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,5,1,35, 7.3294606409035623E-005, 3.4859087500000000E+005, 3.4872790625000000E+005, 7.3290502768941224E-005, 3.4859000000000000E+005, 3.4872746875000000E+005, 9.4535847892984748E-005, 2.3321874323301017E-005, 3.4748150000000000E+005, 3.4765953125000000E+005, 2.6219192892313004E-002, 2.2065374755859375E+002, 9.4531002105213702E-005, 2.3152524590841495E-005, 3.4748065625000000E+005, 3.4765912500000000E+005, 1.2832500000000000E+004, 0.0000000000000000E+000, 2.6217943057417870E-002, 2.2065333557128906E+002, 2.4233749389648438E+001,-4.1289997100830078E+000, 7.0000001869630069E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 7.0000001869630069E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.4765912500000000E+005, 2.4233749389648438E+001,-4.1289997100830078E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4455671875000000E+005, 1.1389839528419543E-005, 2.1443356323242188E+002, 4.4463173253461719E-005, 3.4463940625000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,5,1,36, 4.4854965381091461E-005, 3.5087606250000000E+005, 3.5095887500000000E+005, 4.4852331484435126E-005, 3.5087506250000000E+005, 3.5095843750000000E+005, 5.9074787714052945E-005, 1.5112182154553011E-005, 3.4973346875000000E+005, 3.4984337500000000E+005, 1.7073163762688637E-002, 2.1615574645996094E+002, 5.9071418945677578E-005, 1.4901311260473449E-005, 3.4973253125000000E+005, 3.4984293750000000E+005, 1.3524500000000000E+004, 0.0000000000000000E+000, 1.7072258517146111E-002, 2.1615530395507812E+002, 2.5271751403808594E+001,-4.4057998657226562E+000, 7.0000001869630069E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 7.0000001869630069E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.4984293750000000E+005, 2.5271751403808594E+001,-4.4057998657226562E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4684768750000000E+005, 6.9469097070395947E-006, 2.0987705993652344E+002, 2.6655658075469546E-005, 3.4689693750000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,5,1,37, 2.6450461518834345E-005, 3.5322584375000000E+005, 3.5327406250000000E+005, 2.6448746211826801E-005, 3.5322471875000000E+005, 3.5327362500000000E+005, 3.5652712540468201E-005, 9.4437573352479376E-006, 3.5205093750000000E+005, 3.5211646875000000E+005, 1.0758454911410809E-002, 2.1154074096679688E+002, 3.5650540667120367E-005, 9.1902875283267349E-006, 3.5204987500000000E+005, 3.5211603125000000E+005, 1.4234500000000000E+004, 0.0000000000000000E+000, 1.0757843963801861E-002, 2.1154029846191406E+002, 2.6336750030517578E+001,-4.6898002624511719E+000, 7.0000001869630069E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 7.0000001869630069E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.5211603125000000E+005, 2.6336750030517578E+001,-4.6898002624511719E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4920150000000000E+005, 3.9945693970366847E-006, 2.0520353698730469E+002, 1.5367537343990989E-005, 3.4922990625000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,5,1,38, 2.0275505448807962E-005, 3.5773709375000000E+005, 3.5777381250000000E+005, 2.0274146663723513E-005, 3.5773578125000000E+005, 3.5777331250000000E+005, 2.3362983483821154E-005, 6.3715983742440585E-006, 3.5548146875000000E+005, 3.5552393750000000E+005, 7.3023955337703228E-003, 2.0785198974609375E+002, 2.3361446437775157E-005, 6.0744487200281583E-006, 3.5548025000000000E+005, 3.5552346875000000E+005, 1.4962500000000000E+004, 0.0000000000000000E+000, 7.3019457049667835E-003, 2.0785153198242188E+002, 2.7428749084472656E+001,-4.9809999465942383E+000, 7.0000001869630069E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 7.0000001869630069E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.5552346875000000E+005, 2.7428749084472656E+001,-4.9809999465942383E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5371403125000000E+005, 2.9649800126207992E-006, 2.0249952697753906E+002, 1.1630353583313990E-005, 3.5373568750000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,5,1,39, 2.2916347006685100E-005, 3.6514546875000000E+005, 3.6518696875000000E+005, 2.2914760847925209E-005, 3.6514406250000000E+005, 3.6518646875000000E+005, 2.1595926227746531E-005, 5.9503099691937678E-006, 3.6144128125000000E+005, 3.6148037500000000E+005, 6.8387556821107864E-003, 2.0650000000000000E+002, 2.1594452846329659E-005, 5.6083999879774638E-006, 3.6143993750000000E+005, 3.6147987500000000E+005, 1.5708500000000000E+004, 0.0000000000000000E+000, 6.8383216857910156E-003, 2.0649951171875000E+002, 2.8547750473022461E+001,-5.2793998718261719E+000, 7.0000001869630069E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 7.0000001869630069E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.6147987500000000E+005, 2.8547750473022461E+001,-5.2793998718261719E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6112159375000000E+005, 3.3564272143848939E-006, 2.0249951171875000E+002, 1.3176925676816609E-005, 3.6114612500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
13,5,1,40, 2.5976882170652971E-005, 3.7273071875000000E+005, 3.7277775000000000E+005, 2.5974999516620301E-005, 3.7272918750000000E+005, 3.7277725000000000E+005, 2.4446613679174334E-005, 6.7357832449488342E-006, 3.6893809375000000E+005, 3.6898237500000000E+005, 7.7414796687662601E-003, 2.0650000000000000E+002, 2.4444880182272755E-005, 6.3480333665211219E-006, 3.6893662500000000E+005, 3.6898187500000000E+005, 1.6472500000000000E+004, 0.0000000000000000E+000, 7.7409674413502216E-003, 2.0649951171875000E+002, 2.9693750381469727E+001,-5.5850000381469727E+000, 7.0000001869630069E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 7.0000001869630069E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0000001869630069E-005, 3.6898187500000000E+005, 2.9693750381469727E+001,-5.5850000381469727E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6870584375000000E+005, 3.8174453038664069E-006, 2.0249949645996094E+002, 1.4973657016525976E-005, 3.6873375000000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
14,5,1,1, 2.2243667393922806E-002, 3.5295446875000000E+005, 3.5703859375000000E+005, 2.2254694253206253E-002, 3.5297462500000000E+005, 3.5707431250000000E+005, 2.2243667393922806E-002, 2.0610010251402855E-002, 3.5256206250000000E+005, 3.5664618750000000E+005, 3.3431999683380127E+000, 2.9973999023437500E+002, 2.2254694253206253E-002, 2.0614808425307274E-002, 3.5258221875000000E+005, 3.5668193750000000E+005, 1.0000000000000000E+001, 0.0000000000000000E+000, 3.3446762561798096E+000, 2.9974810791015625E+002, 5.0599999427795410E+000, 9.8400002717971802E-001, 2.6158100808970630E-005, 0.0000000000000000E+000, 9.9999997171806854E-010, 2.6158100808970630E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5256206250000000E+005, 5.0599999427795410E+000, 9.8400002717971802E-001, 3.5258221875000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1834319680929184E-002, 0.0000000000000000E+000, 1.2729952285166473E-016, 2.5459904570332946E-016, 3.8189856855499419E-016, 0.0000000000000000E+000, 3.4334675000000000E+005, 5.0284152030944824E+000, 9.9242264032363892E-001,-1.3335187500000000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5139096875000000E+005, 1.9984500482678413E-002, 2.9974026489257812E+002, 2.2244021296501160E-002, 3.5703978125000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
14,5,1,2, 2.1693475544452667E-002, 3.5150306250000000E+005, 3.5595543750000000E+005, 2.1704217419028282E-002, 3.5152315625000000E+005, 3.5599037500000000E+005, 2.1968571469187737E-002, 2.0261269062757492E-002, 3.5222875000000000E+005, 3.5649700000000000E+005, 3.3082354068756104E+000, 2.9945074462890625E+002, 2.1979454904794693E-002, 2.0266065374016762E-002, 3.5224887500000000E+005, 3.5653234375000000E+005, 9.4500000000000000E+001, 0.0000000000000000E+000, 3.3096947669982910E+000, 2.9945886230468750E+002, 5.1267499923706055E+000, 9.6619999408721924E-001, 2.6456786144990474E-005, 4.2045168578624725E-002, 9.9999997171806854E-010, 1.6875179426278919E-005, 6.9532936322502792E-005, 4.1204262224425747E-009, 6.9541179982479662E-005, 1.2361278223238514E-008, 3.5263303125000000E+005, 5.1267499923706055E+000, 9.6619999408721924E-001, 3.5265318750000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0274035856127739E-002, 1.9299194404034936E-013, 2.8325801773587678E-011, 5.6844595003324727E-011, 8.4977407055486509E-011, 7.0000001869630069E-005, 3.4334675000000000E+005, 5.1547536849975586E+000, 9.5873236656188965E-001,-1.3185593750000000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5020356250000000E+005, 1.9392633810639381E-002, 2.9916174316406250E+002, 2.1693814545869827E-002, 3.5595650000000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
14,5,1,3, 2.1046832203865051E-002, 3.4982343750000000E+005, 3.5469021875000000E+005, 2.1057266741991043E-002, 3.4984346875000000E+005, 3.5472437500000000E+005, 2.1370153874158859E-002, 1.9506324082612991E-002, 3.5066325000000000E+005, 3.5532281250000000E+005, 3.2318549156188965E+000, 2.9881375122070312E+002, 2.1380741149187088E-002, 1.9511114805936813E-002, 3.5068331250000000E+005, 3.5535737500000000E+005, 1.9250000000000000E+002, 0.0000000000000000E+000, 3.2332808971405029E+000, 2.9882183837890625E+002, 5.2737503051757812E+000, 9.2700004577636719E-001, 2.7121106541017070E-005, 4.2114697396755219E-002, 9.9999997171806854E-010, 8.1746380601543933E-005, 3.9935600943863392E-004, 4.8853046052954596E-009, 3.9936578832566738E-004, 1.4655913815886379E-008, 3.5263118750000000E+005, 5.1268606185913086E+000, 9.6617060899734497E-001, 3.5265131250000000E+005,-2.6916250000000000E+003,-2.7060625000000000E+003,-3.1390325000000000E+005, 8.6866151541471481E-003, 4.8326231905093664E-010, 5.9970197696657124E-008, 1.2042366392961412E-007, 1.7991058598454401E-007, 7.0000001869630069E-005, 3.4322603125000000E+005, 5.3081784248352051E+000, 9.1781914234161377E-001,-1.2131343750000000E+004, 0.0000000000000000E+000, 1.7674487084150314E-002, 1.7674487084150314E-002,-7.5919029431646169E-015, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4882559375000000E+005, 1.8700903281569481E-002, 2.9846621704101562E+002, 2.1047098562121391E-002, 3.5469109375000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
14,5,1,4, 2.0311441272497177E-002, 3.4794906250000000E+005, 3.5326221875000000E+005, 2.0321510732173920E-002, 3.4796906250000000E+005, 3.5329543750000000E+005, 2.0679136738181114E-002, 1.8643150106072426E-002, 3.4888625000000000E+005, 3.5397621875000000E+005, 3.1431934833526611E+000, 2.9805975341796875E+002, 2.0689388737082481E-002, 1.8647931516170502E-002, 3.4890625000000000E+005, 3.5400990625000000E+005, 3.0850000000000000E+002, 0.0000000000000000E+000, 3.1445817947387695E+000, 2.9806777954101562E+002, 5.4477500915527344E+000, 8.8059997558593750E-001, 2.7907015464734286E-005, 4.2514048516750336E-002, 9.9999997171806854E-010, 1.8516619456931949E-004, 1.0548700811341405E-003, 5.6968820771885476E-009, 1.0548814898356795E-003, 1.7090645343387223E-008, 3.5260484375000000E+005, 5.1289939880371094E+000, 9.6560162305831909E-001, 3.5262496875000000E+005,-1.3713750000000000E+003,-1.3849375000000000E+003,-4.9948487500000000E+005, 7.5039919465780258E-003, 1.4518367663640674E-007, 1.5563671695417725E-005, 3.1272527849068865E-005, 4.6691013267263770E-005, 7.0000001869630069E-005, 3.4309487500000000E+005, 5.4894518852233887E+000, 8.6947947740554810E-001,-1.0915031250000000E+004, 0.0000000000000000E+000, 1.7376802861690521E-002, 1.7376802861690521E-002,-1.8903070081455198E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4728253125000000E+005, 1.7919475212693214E-002, 2.9765371704101562E+002, 2.0311737433075905E-002, 3.5326318750000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
14,5,1,5, 1.9496131688356400E-002, 3.4591721875000000E+005, 3.5169362500000000E+005, 1.9505804404616356E-002, 3.4593715625000000E+005, 3.5172578125000000E+005, 1.9903786480426788E-002, 1.7685879021883011E-002, 3.4693312500000000E+005, 3.5247793750000000E+005, 3.0431001186370850E+000, 2.9718878173828125E+002, 1.9913658499717712E-002, 1.7690651118755341E-002, 3.4695312500000000E+005, 3.5251062500000000E+005, 4.4250000000000000E+002, 0.0000000000000000E+000, 3.0444464683532715E+000, 2.9719674682617188E+002, 5.6487503051757812E+000, 8.2700002193450928E-001, 2.8814258257625625E-005, 4.3568912893533707E-002, 9.9999997171806854E-010, 3.1926113297231495E-004, 2.1142987534403801E-003, 6.6224745687293307E-009, 2.1143120247870684E-003, 1.9867423262098782E-008, 3.5249209375000000E+005, 5.1389808654785156E+000, 9.6293818950653076E-001, 3.5251225000000000E+005, 1.4156250000000000E+001, 1.6250000000000000E+000,-4.9923787500000000E+005, 6.5573244355618954E-003, 1.1825180081359576E-005, 1.1077363742515445E-003, 2.2272979840636253E-003, 3.3232090063393116E-003, 7.0000001869630069E-005, 3.4295953125000000E+005, 5.6963381767272949E+000, 8.1430995464324951E-001,-9.5510937500000000E+003, 0.0000000000000000E+000, 1.7037834972143173E-002, 1.7037834972143173E-002,-5.6772377909908300E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4560278125000000E+005, 1.7059726640582085E-002, 2.9672421264648438E+002, 1.9496362656354904E-002, 3.5169437500000000E+005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
