case,idx,arm,k,u,v,w,t,qv,p,pi,rho,dz8w,p8w,rthften,rqvften,rthraten,rthblten,rqvblten,rthcuten,rqvcuten,rqccuten,rqicuten,dudt_phy,dvdt_phy,gdc,gdc2
1,4,1,21, 1.2860000610351562E+001,-1.0959999561309814E+000, 1.9605422392487526E-002, 2.6594000244140625E+002, 2.6176520623266697E-003, 5.4375843750000000E+004, 8.4023684263229370E-001, 7.1129131317138672E-001, 4.4000000000000000E+002, 5.5882867187500000E+004, 1.3449999642034527E-005, 4.7599999497549561E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.2033806140534580E-005,-2.7907852029329661E-008, 7.9908444305942794E-009, 0.0000000000000000E+000, 3.7642756069544703E-005,-1.0038068467110861E-005, 3.4649384906515479E-004, 0.0000000000000000E+000
1,4,1,22, 1.3533499717712402E+001,-1.2755999565124512E+000, 1.9933743402361870E-002, 2.6302148437500000E+002, 2.1266648545861244E-003, 5.1370437500000000E+004, 8.2669752836227417E-001, 6.7963719367980957E-001, 4.5800000000000000E+002, 5.2868816406250000E+004, 1.2888749552075751E-005, 4.3110000014223715E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0706470493460074E-004,-2.5779407053505565E-008, 9.9028358846453557E-009, 0.0000000000000000E+000, 4.2572795791784301E-005,-1.1352757610438857E-005, 3.7720819818787277E-004, 0.0000000000000000E+000
1,4,1,23, 1.4234000205993652E+001,-1.4623999595642090E+000, 1.9983321428298950E-002, 2.5998599243164062E+002, 1.7243943875655532E-003, 4.8388125000000000E+004, 8.1269085407257080E-001, 6.4781403541564941E-001, 4.7600000000000000E+002, 4.9872062500000000E+004, 1.2304999472689815E-005, 3.8440002292361442E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2389634503051639E-004,-2.2200669747007851E-008, 1.2039854446754816E-008, 0.0000000000000000E+000, 4.7827143134782091E-005,-1.2753916962537915E-005, 4.0563111542724073E-004, 0.0000000000000000E+000
1,4,1,24, 1.4961500167846680E+001,-1.6563999652862549E+000, 1.9719045609235764E-002, 2.5683349609375000E+002, 1.4158053090795875E-003, 4.5440246093750000E+004, 7.9822605848312378E-001, 6.1593121290206909E-001, 4.9400000000000000E+002, 4.6904183593750000E+004, 1.1698750313371420E-005, 3.3589999670624593E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4256767462939024E-004,-1.9687112384758620E-008, 0.0000000000000000E+000, 1.4317034668920314E-008, 5.3369803936220706E-005,-1.4231936802389100E-005, 0.0000000000000000E+000, 4.2953327647410333E-004
1,4,1,25, 1.5716000556945801E+001,-1.8575999736785889E+000, 1.9109690561890602E-002, 2.5356399536132812E+002, 1.1461924295872450E-003, 4.2537683593750000E+004, 7.8331309556961060E-001, 5.8411830663681030E-001, 5.1200000000000000E+002, 4.3976308593750000E+004, 1.1069999345636461E-005, 2.8560001030797366E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5211224672384560E-004,-1.5284330245890487E-008, 0.0000000000000000E+000, 1.6606364283688890E-008, 5.9143963881069794E-005,-1.5771749531268142E-005, 0.0000000000000000E+000, 4.4671396608464420E-004
1,4,1,26, 1.6497501373291016E+001,-2.0659999847412109E+000, 1.8129840493202209E-002, 2.5017749023437500E+002, 9.1394397895783186E-004, 3.9690769531250000E+004, 7.6796221733093262E-001, 5.5248099565505981E-001, 5.3000000000000000E+002, 4.1099058593750000E+004, 1.0418750207463745E-005, 2.3349999711541614E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7996798851527274E-004,-1.6000029745555366E-008, 0.0000000000000000E+000, 2.1164368035897496E-008, 6.5063155489042401E-005,-1.7350163034279831E-005, 0.0000000000000000E+000, 5.1412353059276938E-004
1,4,1,27, 1.7305999755859375E+001,-2.2815999984741211E+000, 1.6761995851993561E-002, 2.4667399597167969E+002, 7.1689632022753358E-004, 3.6909234375000000E+004, 7.5218433141708374E-001, 5.2112263441085815E-001, 5.4800000000000000E+002, 3.8282480468750000E+004, 9.7449992608744651E-006, 1.7960000153749434E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8670477331615984E-004,-3.9957726016837114E-008, 0.0000000000000000E+000, 2.4417847299673667E-008, 7.0994428824633360E-005,-1.8931832528323866E-005, 0.0000000000000000E+000, 5.3977419156581163E-004
1,4,1,28, 1.8141500473022461E+001,-2.5044000148773193E+000, 1.4998755417764187E-002, 2.4305349731445312E+002, 5.5242178495973349E-004, 3.4202148437500000E+004, 7.3599082231521606E-001, 4.9014356732368469E-001, 5.6600000000000000E+002, 3.5535988281250000E+004, 9.0487501438474283E-006, 1.2389999026751752E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.5181210367009044E-004, 6.0797347600782814E-008, 0.0000000000000000E+000, 1.6765519636648130E-014,-6.2669761246070266E-004, 1.6711938951630145E-004, 0.0000000000000000E+000, 6.5877090673893690E-004
1,4,1,29, 1.9003999710083008E+001,-2.7343997955322266E+000, 1.2845053337514400E-002, 2.3931599426269531E+002, 4.1753778350539505E-004, 3.1577861328125000E+004, 7.1939343214035034E-001, 4.5964068174362183E-001, 5.8400000000000000E+002, 3.2868304687500000E+004, 8.3299992184038274E-006, 6.6399991061061314E-010,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,4,1,30, 1.9893501281738281E+001,-2.9715998172760010E+000, 1.0320200584828854E-002, 2.3546150207519531E+002, 3.0901789432391524E-004, 2.9043980468750000E+004, 7.0240479707717896E-001, 4.2970705032348633E-001, 6.0200000000000000E+002, 3.0287417968750000E+004, 7.5887501225224696E-006, 7.0999858770015578E-011,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,4,1,31, 2.0810001373291016E+001,-3.2160000801086426E+000, 7.4597555212676525E-003, 2.3148999023437500E+002, 5.5876727856229991E-005, 2.6607306640625000E+004, 6.8503779172897339E-001, 4.0047186613082886E-001, 6.2000000000000000E+002, 2.7800541015625000E+004, 6.8249996729718987E-006,-5.4000021121325403E-010,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,4,1,32, 2.1753499984741211E+001,-3.4675998687744141E+000, 4.3168617412447929E-003, 2.2740148925781250E+002, 3.9410369936376810E-005, 2.4273816406250000E+004, 6.6730618476867676E-001, 3.7192246317863464E-001, 6.3800000000000000E+002, 2.5414072265625000E+004, 6.0387501434888691E-006,-1.1689996748387443E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,4,1,33, 2.2724000930786133E+001,-3.7263998985290527E+000, 9.6304650651291013E-004, 2.2319599914550781E+002, 2.7038908228860237E-005, 2.2048621093750000E+004, 6.4922416210174561E-001, 3.4419614076614380E-001, 6.5600000000000000E+002, 2.3133558593750000E+004, 5.2299997150839772E-006,-1.8159996839628434E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,4,1,34, 2.3721500396728516E+001,-3.9923996925354004E+000,-1.7484554915014883E-009, 2.1887350463867188E+002, 1.7994814697885886E-005, 1.9935960937500000E+004, 6.3080674409866333E-001, 3.1736376881599426E-001, 6.7400000000000000E+002, 2.0963683593750000E+004, 4.3987497519992758E-006,-2.4810005161413073E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,4,1,35, 2.4746000289916992E+001,-4.2655997276306152E+000,-1.7484554915014883E-009, 2.1443399047851562E+002, 1.1579679267015308E-005, 1.7939183593750000E+004, 6.1206954717636108E-001, 2.9149028658866882E-001, 6.9200000000000000E+002, 1.8908240234375000E+004, 3.5450004816084402E-006,-3.1640003950172968E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,4,1,36, 2.5797500610351562E+001,-4.5460000038146973E+000,-1.7484554915014883E-009, 2.0987750244140625E+002, 7.1788094828661997E-006, 1.6060737304687500E+004, 5.9302884340286255E-001, 2.6663416624069214E-001, 7.1000000000000000E+002, 1.6970126953125000E+004, 2.6687503122957423E-006,-3.8649998757023241E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,4,1,37, 2.6875999450683594E+001,-4.8336000442504883E+000,-1.7484554915014883E-009, 2.0520399475097656E+002, 4.2696092350524850E-006, 1.4302179687500000E+004, 5.7370197772979736E-001, 2.4284735321998596E-001, 7.2800000000000000E+002, 1.5151347656250000E+004, 1.7700003809295595E-006,-4.5840002904640187E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,4,1,38, 2.7981500625610352E+001,-5.1283998489379883E+000,-1.7484554915014883E-009, 2.0250000000000000E+002, 3.2842399377841502E-006, 1.2671818359375000E+004, 5.5420219898223877E-001, 2.1803747117519379E-001, 7.4600000000000000E+002, 1.3453011718750000E+004, 8.4874983485860866E-007,-5.3209996409009364E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,4,1,39, 2.9114000320434570E+001,-5.4303998947143555E+000,-1.7484554915014883E-009, 2.0250000000000000E+002, 3.7209872516541509E-006, 1.1184527343750000E+004, 5.3478157520294189E-001, 1.9244636595249176E-001, 7.6400000000000000E+002, 1.1890625000000000E+004,-9.5000267208433797E-008,-6.0759997033699165E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,4,1,40, 3.0273500442504883E+001,-5.7395997047424316E+000,-1.7484554915014883E-009, 2.0250000000000000E+002, 4.2283854781999253E-006, 9.8424589843750000E+003, 5.1560282707214355E-001, 1.6935403645038605E-001, 7.8200000000000000E+002, 1.0478429687500000E+004,-1.0612511687213555E-006,-6.8490004778709590E-009,-1.4999999621068127E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,4,1,1, 8.1000003814697266E+000, 9.8400002717971802E-001, 2.0943568961229175E-004, 3.0473999023437500E+002, 2.1890271455049515E-002, 9.6787796875000000E+004, 9.9071502685546875E-001, 1.0920649766921997E+000, 8.0000000000000000E+001, 9.7213531250000000E+004, 1.9949999114032835E-005, 9.9599999359156755E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,4,1,2, 8.3225002288818359E+000, 9.4840002059936523E-001, 6.7531404783949256E-004, 3.0416149902343750E+002, 2.1205261349678040E-002, 9.5844648437500000E+004, 9.8794704675674438E-001, 1.0839271545410156E+000, 9.8000000000000000E+001, 9.6362070312500000E+004, 1.9838749722111970E-005, 9.8710000173696244E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,4,1,3, 8.5900001525878906E+000, 9.0560001134872437E-001, 1.2349070748314261E-003, 3.0346600341796875E+002, 2.0405840128660202E-002, 9.4720562500000000E+004, 9.8462259769439697E-001, 1.0741868019104004E+000, 1.1600000000000000E+002, 9.5327226562500000E+004, 1.9704999431269243E-005, 9.7640002749699306E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
2,4,1,4, 8.9025001525878906E+000, 8.5559999942779541E-001, 1.8873790977522731E-003, 3.0265350341796875E+002, 1.9504394382238388E-002, 9.3420875000000000E+004, 9.8074340820312500E-001, 1.0628689527511597E+000, 1.3400000000000000E+002, 9.4113906250000000E+004, 1.9548750060494058E-005, 9.6389998205381744E-009,-1.4999999621068127E-005, 3.9999998989515007E-005, 1.9999999878450581E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
