case,idx,arm,k,zo,po,t2d,q2d,tn,qo,tshall,qshall,dhdt,us,vs,rhoi,omeg_in,zu,zd,cnvwt,cupclw,outt,outq,outqc,outu,outv,zus,cnvwts,cupclws,outts,outqs,outqcs,q2d_after,qo_after,omeg_after
1,1,0,11, 1.7500000000000000E+003, 8.3003253173828125E+002, 2.8869000244140625E+002, 1.0977242141962051E-002, 2.8869015502929688E+002, 1.0977737605571747E-002, 2.8869000244140625E+002, 1.0977242141962051E-002, 0.0000000000000000E+000, 7.6100001335144043E+000, 3.0400002002716064E-001, 9.9513757228851318E-001,-8.5867032408714294E-002, 9.3917861580848694E-002, 8.7949115037918091E-001, 2.5964976657633088E-007, 2.6755800354294479E-004,-1.0368980696284780E-007,-4.7416369441943829E-011, 0.0000000000000000E+000, 2.1726009435951710E-008,-5.7935660713326342E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0977242141962051E-002, 1.0977737605571747E-002,-8.5867032408714294E-002
1,1,0,12, 2.0190000000000000E+003, 8.0445031738281250E+002, 2.8694149780273438E+002, 9.9330758675932884E-003, 2.8694165039062500E+002, 9.9335554987192154E-003, 2.8694149780273438E+002, 9.9330758675932884E-003, 0.0000000000000000E+000, 8.0135002136230469E+000, 1.9640004634857178E-001, 9.7095799446105957E-001,-9.5606774091720581E-002, 1.1862178146839142E-001, 7.4343025684356689E-001, 3.0547170126737910E-007, 2.4922107695601881E-004,-3.0039259968361876E-008,-1.3898822370794761E-010, 0.0000000000000000E+000, 5.9776304794922908E-008,-1.5940369024747270E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.9330758675932884E-003, 9.9335554987192154E-003,-9.5606774091720581E-002
1,1,0,13, 2.3060000000000000E+003, 7.7786090087890625E+002, 2.8507598876953125E+002, 8.9132953435182571E-003, 2.8507611083984375E+002, 8.9137572795152664E-003, 2.8507598876953125E+002, 8.9132953435182571E-003, 0.0000000000000000E+000, 8.4440002441406250E+000, 8.1600010395050049E-002, 9.4559347629547119E-001,-1.0488677024841309E-001, 1.5036125481128693E-001, 5.7838654518127441E-001, 3.7256421592246625E-007, 2.3979684920050204E-004, 7.9475476866264216E-008,-2.3453394781824954E-010, 0.0000000000000000E+000, 1.0812935613557784E-007,-2.8834422849399743E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.9132953435182571E-003, 8.9137572795152664E-003,-1.0488677024841309E-001
1,1,0,14, 2.6110000000000000E+003, 7.5038531494140625E+002, 2.8309350585937500E+002, 7.9284776002168655E-003, 2.8309359741210938E+002, 7.9289218410849571E-003, 2.8309350585937500E+002, 7.9284776002168655E-003, 0.0000000000000000E+000, 8.9014997482299805E+000,-4.0400028228759766E-002, 9.1913056373596191E-001,-1.1348541080951691E-001, 1.8992599844932556E-001, 4.0580916404724121E-001, 4.6311188839354145E-007, 2.3598248662892729E-004, 2.1879442613226274E-007,-3.2679595141082984E-010, 0.0000000000000000E+000, 1.6647298650696030E-007,-4.4392912457169587E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.9284776002168655E-003, 7.9289218410849571E-003,-1.1348541080951691E-001
1,1,0,15, 2.9340000000000000E+003, 7.2214672851562500E+002, 2.8099398803710938E+002, 6.9879344664514065E-003, 2.8099404907226562E+002, 6.9883591495454311E-003, 2.8099398803710938E+002, 6.9879344664514065E-003, 0.0000000000000000E+000, 9.3859996795654297E+000,-1.6960000991821289E-001, 8.9165979623794556E-001,-1.2117681652307510E-001, 2.3791238665580750E-001, 2.4766519665718079E-001, 5.7862115454554441E-007, 2.3537238303106278E-004, 3.8129070389913977E-007,-4.0978262449975489E-010, 0.0000000000000000E+000, 2.3442552787855675E-007,-6.2513336729352886E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.9879344664514065E-003, 6.9883591495454311E-003,-1.2117681652307510E-001
1,1,0,16, 3.2750000000000000E+003, 6.9327069091796875E+002, 2.7877749633789062E+002, 6.0996930114924908E-003, 2.7877755737304688E+002, 6.1000972054898739E-003, 2.7877749633789062E+002, 6.0996930114924908E-003, 0.0000000000000000E+000, 9.8975000381469727E+000,-3.0599999427795410E-001, 8.6327731609344482E-001,-1.2773682177066803E-001, 2.9464945197105408E-001, 1.2263030558824539E-001, 7.1923591349332128E-007, 2.3623486049473286E-004, 5.6088799738063244E-007,-4.7950915460504007E-010, 7.3764883090632338E-012, 3.1180536552710691E-007,-8.3148187002279883E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.0996930114924908E-003, 6.1000972054898739E-003,-1.2773682177066803E-001
1,1,0,17, 3.6340000000000000E+003, 6.6388372802734375E+002, 2.7644400024414062E+002, 5.2702724933624268E-003, 2.7644403076171875E+002, 5.2706552669405937E-003, 2.7644400024414062E+002, 5.2702724933624268E-003, 0.0000000000000000E+000, 1.0435999870300293E+001,-4.4959998130798340E-001, 8.3408254384994507E-001,-1.3294954597949982E-001, 3.6012005805969238E-001, 4.2042173445224762E-002, 8.8316727442361298E-007, 2.3734163551125675E-004, 7.5406137511890847E-007,-5.3466658878065232E-010, 4.1009279305725954E-011, 3.9898520753922639E-007,-1.0639602265882786E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.2702724933624268E-003, 5.2706552669405937E-003,-1.3294954597949982E-001
1,1,0,18, 4.0110000000000000E+003, 6.3411297607421875E+002, 2.7399349975585938E+002, 4.5046769082546234E-003, 2.7399349975585938E+002, 4.5050368644297123E-003, 2.7399349975585938E+002, 4.5046769082546234E-003, 0.0000000000000000E+000, 1.1001500129699707E+001,-6.0039997100830078E-001, 8.0417895317077637E-001,-1.3661539554595947E-001, 4.3387502431869507E-001, 6.0009895823895931E-003, 1.0661702845027321E-006, 2.3781550407875329E-004, 9.6411974936927436E-007,-5.7762411520556611E-010, 6.7021936611677546E-011, 4.9724718564903014E-007,-1.3259916897823132E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5046769082546234E-003, 4.5050368644297123E-003,-1.3661539554595947E-001
1,1,0,19, 4.4060000000000000E+003, 6.0408508300781250E+002, 2.7142599487304688E+002, 3.8063558749854565E-003, 2.7142596435546875E+002, 3.8066920824348927E-003, 2.7142599487304688E+002, 3.8063558749854565E-003, 0.0000000000000000E+000, 1.1593999862670898E+001,-7.5839996337890625E-001, 7.7367329597473145E-001,-1.3855929672718048E-001, 5.1494073867797852E-001, 0.0000000000000000E+000, 1.2817217793781310E-006, 2.4088777718134224E-004, 1.2109917406633031E-006,-6.1577065668672049E-010, 8.5999020404958770E-011, 6.0875288454553811E-007,-1.6233425981226901E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.8063558749854565E-003, 3.8066920824348927E-003,-1.3855929672718048E-001
1,1,0,20, 4.8190000000000000E+003, 5.7392559814453125E+002, 2.6874148559570312E+002, 3.1772106885910034E-003, 2.6874142456054688E+002, 3.1775222159922123E-003, 2.6874148559570312E+002, 3.1772106885910034E-003, 0.0000000000000000E+000, 1.2213500022888184E+001,-9.2359995841979980E-001, 7.4267381429672241E-001,-1.3863927125930786E-001, 6.0170531272888184E-001, 0.0000000000000000E+000, 1.6341175523848506E-006, 2.6283168699592352E-004, 1.4652248410129687E-006,-6.3058608334998212E-010, 1.1449127756968380E-010, 7.3469198014208814E-007,-1.9591747957292682E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1772106885910034E-003, 3.1775222159922123E-003,-1.3863927125930786E-001
1,1,0,21, 5.2500000000000000E+003, 5.4375842285156250E+002, 2.6594000244140625E+002, 2.6176520623266697E-003, 2.6593991088867188E+002, 2.6179377455264330E-003, 2.6594000244140625E+002, 2.6176520623266697E-003, 0.0000000000000000E+000, 1.2860000610351562E+001,-1.0959999561309814E+000, 7.1129131317138672E-001,-1.3675536215305328E-001, 6.9177252054214478E-001, 0.0000000000000000E+000, 2.0784873413504101E-006, 2.9077849467284977E-004, 1.7617231833355618E-006,-6.3352373347314028E-010, 1.5237951178637132E-010, 8.7396693970731576E-007,-2.3305818785956944E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.6176520623266697E-003, 2.6179377455264330E-003,-1.3675536215305328E-001
1,1,0,22, 5.6990000000000000E+003, 5.1370434570312500E+002, 2.6302148437500000E+002, 2.1266648545861244E-003, 2.6302139282226562E+002, 2.1269235294312239E-003, 2.6302148437500000E+002, 2.1266648545861244E-003, 0.0000000000000000E+000, 1.3533499717712402E+001,-1.2755999565124512E+000, 6.7963719367980957E-001,-1.3285768032073975E-001, 7.8173887729644775E-001, 0.0000000000000000E+000, 2.5896958959492622E-006, 3.2060130615718663E-004, 2.0905263227177784E-006,-6.0395172196692215E-010, 1.9909343618174091E-010, 1.0233981129204039E-006,-2.7290647608424479E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1266648545861244E-003, 2.1269235294312239E-003,-1.3285768032073975E-001
1,1,0,23, 6.1660000000000000E+003, 4.8388122558593750E+002, 2.5998599243164062E+002, 1.7243943875655532E-003, 2.5998587036132812E+002, 1.7246250063180923E-003, 2.5998599243164062E+002, 1.7243943875655532E-003, 0.0000000000000000E+000, 1.4234000205993652E+001,-1.4623999595642090E+000, 6.4781403541564941E-001,-1.2695175409317017E-001, 8.6681717634201050E-001, 0.0000000000000000E+000, 3.1386641694552964E-006, 3.5042539821006358E-004, 3.0527580747730099E-006,-7.7689715771711576E-010, 2.5360558097986541E-010, 1.1768114518417860E-006,-3.1381611620417971E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7243943875655532E-003, 1.7246250063180923E-003,-1.2695175409317017E-001
1,1,0,24, 6.6510000000000000E+003, 4.5440246582031250E+002, 2.5683349609375000E+002, 1.4158053090795875E-003, 2.5683334350585938E+002, 1.4160068240016699E-003, 2.5683349609375000E+002, 1.4158053090795875E-003, 0.0000000000000000E+000, 1.4961500167846680E+001,-1.6563999652862549E+000, 6.1593121290206909E-001,-1.1910741031169891E-001, 9.4009953737258911E-001, 0.0000000000000000E+000, 4.7360317694256082E-006, 4.8754987074062228E-004,-1.6753376712586032E-006, 2.3032500351405361E-009, 2.0918959616613662E-016,-6.7462860897649080E-006, 1.7990097376241465E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4158053090795875E-003, 1.4160068240016699E-003,-1.1910741031169891E-001
1,1,0,25, 7.1540000000000000E+003, 4.2537683105468750E+002, 2.5356399536132812E+002, 1.1461924295872450E-003, 2.5356381225585938E+002, 1.1463637929409742E-003, 2.5356399536132812E+002, 1.1461924295872450E-003, 0.0000000000000000E+000, 1.5716000556945801E+001,-1.8575999736785889E+000, 5.8411830663681030E-001,-1.0946496576070786E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1461924295872450E-003, 1.1463637929409742E-003,-1.0946496576070786E-001
1,1,0,26, 7.6750000000000000E+003, 3.9690768432617188E+002, 2.5017749023437500E+002, 9.1394397895783186E-004, 2.5017727661132812E+002, 9.1408408479765058E-004, 2.5017749023437500E+002, 9.1394397895783186E-004, 0.0000000000000000E+000, 1.6497501373291016E+001,-2.0659999847412109E+000, 5.5248099565505981E-001,-9.8227255046367645E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.1394397895783186E-004, 9.1408408479765058E-004,-9.8227255046367645E-002
1,1,0,27, 8.2140000000000000E+003, 3.6909234619140625E+002, 2.4667399597167969E+002, 7.1689632022753358E-004, 2.4667375183105469E+002, 7.1700406260788441E-004, 2.4667399597167969E+002, 7.1689632022753358E-004, 0.0000000000000000E+000, 1.7305999755859375E+001,-2.2815999984741211E+000, 5.2112263441085815E-001,-8.5661634802818298E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.1689632022753358E-004, 7.1700406260788441E-004,-8.5661634802818298E-002
1,1,0,28, 8.7710000000000000E+003, 3.4202148437500000E+002, 2.4305349731445312E+002, 5.5242178495973349E-004, 2.4305323791503906E+002, 5.5249611614271998E-004, 2.4305349731445312E+002, 5.5242178495973349E-004, 0.0000000000000000E+000, 1.8141500473022461E+001,-2.5044000148773193E+000, 4.9014356732368469E-001,-7.2094015777111053E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5242178495973349E-004, 5.5249611614271998E-004,-7.2094015777111053E-002
1,1,0,29, 9.3460000000000000E+003, 3.1577859497070312E+002, 2.3931599426269531E+002, 4.1753778350539505E-004, 2.3931570434570312E+002, 4.1757762664929032E-004, 2.3931599426269531E+002, 4.1753778350539505E-004, 0.0000000000000000E+000, 1.9003999710083008E+001,-2.7343997955322266E+000, 4.5964068174362183E-001,-5.7899530977010727E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1753778350539505E-004, 4.1757762664929032E-004,-5.7899530977010727E-002
1,1,0,30, 9.9390000000000000E+003, 2.9043978881835938E+002, 2.3546150207519531E+002, 3.0901789432391524E-004, 2.3546119689941406E+002, 3.0902214348316193E-004, 2.3546150207519531E+002, 3.0901789432391524E-004, 0.0000000000000000E+000, 1.9893501281738281E+001,-2.9715998172760010E+000, 4.2970705032348633E-001,-4.3489187955856323E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0901789432391524E-004, 3.0902214348316193E-004,-4.3489187955856323E-002
1,1,0,31, 1.0550000000000000E+004, 2.6607305908203125E+002, 2.3148999023437500E+002, 5.5876727856229991E-005, 2.3148965454101562E+002, 5.5844328016974032E-005, 2.3148999023437500E+002, 5.5876727856229991E-005, 0.0000000000000000E+000, 2.0810001373291016E+001,-3.2160000801086426E+000, 4.0047186613082886E-001,-2.9296604916453362E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5876727856229991E-005, 5.5844328016974032E-005,-2.9296604916453362E-002
1,1,0,32, 1.1179000000000000E+004, 2.4273815917968750E+002, 2.2740148925781250E+002, 3.9410369936376810E-005, 2.2740112304687500E+002, 3.9340229704976082E-005, 2.2740148925781250E+002, 3.9410369936376810E-005, 0.0000000000000000E+000, 2.1753499984741211E+001,-3.4675998687744141E+000, 3.7192246317863464E-001,-1.5744946897029877E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.9410369936376810E-005, 3.9340229704976082E-005,-1.5744946897029877E-002
1,1,0,33, 1.1826000000000000E+004, 2.2048620605468750E+002, 2.2319599914550781E+002, 2.7038908228860237E-005, 2.2319561767578125E+002, 2.6929948944598436E-005, 2.2319599914550781E+002, 2.7038908228860237E-005, 0.0000000000000000E+000, 2.2724000930786133E+001,-3.7263998985290527E+000, 3.4419614076614380E-001,-3.2506778370589018E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.7038908228860237E-005, 2.6929948944598436E-005,-3.2506778370589018E-003
1,1,0,34, 1.2491000000000000E+004, 1.9935960388183594E+002, 2.1887350463867188E+002, 1.7994814697885886E-005, 2.1887310791015625E+002, 1.7845954062067904E-005, 2.1887350463867188E+002, 1.7994814697885886E-005, 0.0000000000000000E+000, 2.3721500396728516E+001,-3.9923996925354004E+000, 3.1736376881599426E-001, 5.4416751105179628E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7994814697885886E-005, 1.7845954062067904E-005, 5.4416751105179628E-009
1,1,0,35, 1.3174000000000000E+004, 1.7939183044433594E+002, 2.1443399047851562E+002, 1.1579679267015308E-005, 2.1443356323242188E+002, 1.1389839528419543E-005, 2.1443399047851562E+002, 1.1579679267015308E-005, 0.0000000000000000E+000, 2.4746000289916992E+001,-4.2655997276306152E+000, 2.9149028658866882E-001, 4.9980357630374783E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1579679267015308E-005, 1.1389839528419543E-005, 4.9980357630374783E-009
1,1,0,36, 1.3875000000000000E+004, 1.6060737609863281E+002, 2.0987750244140625E+002, 7.1788094828661997E-006, 2.0987705993652344E+002, 6.9469097070395947E-006, 2.0987750244140625E+002, 7.1788094828661997E-006, 0.0000000000000000E+000, 2.5797500610351562E+001,-4.5460000038146973E+000, 2.6663416624069214E-001, 4.5718402397199043E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.1788094828661997E-006, 6.9469097070395947E-006, 4.5718402397199043E-009
1,1,0,37, 1.4594000000000000E+004, 1.4302178955078125E+002, 2.0520399475097656E+002, 4.2696092350524850E-006, 2.0520353698730469E+002, 3.9945693970366847E-006, 2.0520399475097656E+002, 4.2696092350524850E-006, 0.0000000000000000E+000, 2.6875999450683594E+001,-4.8336000442504883E+000, 2.4284735321998596E-001, 4.1639798276094098E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.2696092350524850E-006, 3.9945693970366847E-006, 4.1639798276094098E-009
1,1,0,38, 1.5331000000000000E+004, 1.2671817779541016E+002, 2.0250000000000000E+002, 3.2842399377841502E-006, 2.0249952697753906E+002, 2.9649800126207992E-006, 2.0250000000000000E+002, 3.2842399377841502E-006, 0.0000000000000000E+000, 2.7981500625610352E+001,-5.1283998489379883E+000, 2.1803747117519379E-001, 3.7385774476206279E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2842399377841502E-006, 2.9649800126207992E-006, 3.7385774476206279E-009
1,1,0,39, 1.6086000000000000E+004, 1.1184526824951172E+002, 2.0250000000000000E+002, 3.7209872516541509E-006, 2.0249951171875000E+002, 3.3564272143848939E-006, 2.0250000000000000E+002, 3.7209872516541509E-006, 0.0000000000000000E+000, 2.9114000320434570E+001,-5.4303998947143555E+000, 1.9244636595249176E-001, 3.2997797827505337E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.7209872516541509E-006, 3.3564272143848939E-006, 3.2997797827505337E-009
1,1,0,40, 1.6859000000000000E+004, 9.8424591064453125E+001, 2.0250000000000000E+002, 4.2283854781999253E-006, 2.0249949645996094E+002, 3.8174453038664069E-006, 2.0250000000000000E+002, 4.2283854781999253E-006, 0.0000000000000000E+000, 3.0273500442504883E+001,-5.7395997047424316E+000, 1.6935403645038605E-001, 2.9038274007575637E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.2283854781999253E-006, 3.8174453038664069E-006, 2.9038274007575637E-009
2,1,0,1, 3.9000000000000000E+002, 9.6787792968750000E+002, 3.0473999023437500E+002, 2.1890271455049515E-002, 3.0474267578125000E+002, 2.1892068907618523E-002, 3.0474237060546875E+002, 2.1891470998525620E-002, 8.9810892939567566E-002, 8.1000003814697266E+000, 9.8400002717971802E-001, 1.0920649766921997E+000,-2.2429514210671186E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1890271455049515E-002, 2.1892068907618523E-002,-2.2429514210671186E-003
2,1,0,2, 4.7900000000000000E+002, 9.5844647216796875E+002, 3.0416149902343750E+002, 2.1205261349678040E-002, 3.0416415405273438E+002, 2.1207053214311600E-002, 3.0416387939453125E+002, 2.1206460893154144E-002, 8.9699663221836090E-002, 8.3225002288818359E+000, 9.4840002059936523E-001, 1.0839271545410156E+000,-7.1783820167183876E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1205261349678040E-002, 2.1207053214311600E-002,-7.1783820167183876E-003
2,1,0,3, 5.8600000000000000E+002, 9.4720562744140625E+002, 3.0346600341796875E+002, 2.0405840128660202E-002, 3.0346865844726562E+002, 2.0407626405358315E-002, 3.0346835327148438E+002, 2.0407039672136307E-002, 8.9566074311733246E-002, 8.5900001525878906E+000, 9.0560001134872437E-001, 1.0741868019104004E+000,-1.3008725829422474E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0405840128660202E-002, 2.0407626405358315E-002,-1.3008725829422474E-002
