case,k,dz,zw,zw_next,p,rho,u,v,w,th,thl,thv,tk,qt,qv,qc,exner,qke,qnc,qni,qnwfa,qnifa,qnbca,vt_before,vq_before,sgm,rstoch,qc_bl_before,cldfra_bl_before,qc_bl_old,cldfra_bl_old,dt,ust,flt,fltv,flq,flqv,pblh,kpbl,dx,landsea,ts,psig_shcu,edmf_a,edmf_w,edmf_qt,edmf_thl,edmf_ent,edmf_qc,s_aw,s_awthl,s_awqt,s_awqv,s_awqc,s_awu,s_awv,s_awqke,s_awqnc,s_awqni,s_awqnwfa,s_awqnifa,s_awqnbca,s_aw_next,s_awthl_next,s_awqt_next,s_awqv_next,s_awqc_next,s_awu_next,s_awv_next,sub_thl,sub_sqv,sub_u,sub_v,det_thl,det_sqv,det_sqc,det_u,det_v,qc_bl,cldfra_bl,vt,vq,maxwidth,ktop,ztop,maxmf
high_wind_thin,9, 1.6400000000000000E+002, 6.6400000000000000E+002, 8.2800000000000000E+002, 9.1597640625000000E+004, 1.0888608694076538E+000, 1.7118999481201172E+001, 4.5967998504638672E+000, 1.9999999552965164E-002, 3.0055239868164062E+002, 3.0055239868164062E+002, 3.0334390258789062E+002, 2.9310955810546875E+002, 1.5276200138032436E-002, 1.5276200138032436E-002, 0.0000000000000000E+000, 9.7523617744445801E-001, 8.0320000648498535E-001, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001, 1.0999999940395355E-001, 1.2101695686578751E-001, 5.9999998484272510E-005, 5.9999998484272510E-005, 1.0000000000000000E+003,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 3.0200000000000000E+002, 1.0000000000000000E+000, 5.5628970265388489E-002, 9.8706370592117310E-001, 1.5423963777720928E-002, 3.0084777832031250E+002, 8.5479562403634191E-004, 0.0000000000000000E+000, 5.1111310720443726E-002, 1.5379486083984375E+001, 7.8972137998789549E-004, 7.8972137998789549E-004, 0.0000000000000000E+000, 8.2353609800338745E-001, 2.0751465857028961E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 1.0000000000000000E+003,10, 8.2800000000000000E+002, 5.4909337311983109E-002
high_wind_thin,10, 1.8200000000000000E+002, 8.2800000000000000E+002, 1.0100000000000000E+003, 8.9752195312500000E+004, 1.0735163688659668E+000, 1.7378499984741211E+001, 4.7351999282836914E+000, 1.9999999552965164E-002, 3.0044860839843750E+002, 3.0044860839843750E+002, 3.0322967529296875E+002, 2.9130941772460938E+002, 1.5224299393594265E-002, 1.5224299393594265E-002, 0.0000000000000000E+000, 9.6958148479461670E-001, 6.6479998826980591E-001, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001, 1.0999999940395355E-001, 1.2101695686578751E-001, 5.9999998484272510E-005, 5.9999998484272510E-005, 1.0000000000000000E+003,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 3.0200000000000000E+002, 1.0000000000000000E+000, 2.8728287667036057E-002, 1.5598268806934357E-001, 1.5433819033205509E-002, 3.0086743164062500E+002, 4.3827522313222289E-004, 2.7500459691509604E-004, 5.9389267116785049E-002, 1.7868247985839844E+001, 9.1657863231375813E-004, 9.1657863231375813E-004, 0.0000000000000000E+000, 9.5902770757675171E-001, 2.4225005507469177E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3903030776418746E-005, 2.1421878039836884E-001,-3.6614179611206055E-002, 5.1771484375000000E+001, 1.0000000000000000E+003,10, 8.2800000000000000E+002, 5.4909337311983109E-002
high_wind_thin,11, 2.0000000000000000E+002, 1.0100000000000000E+003, 1.2100000000000000E+003, 8.7757906250000000E+004, 1.0342332124710083E+000, 1.7665000915527344E+001, 4.8880000114440918E+000, 1.9999999552965164E-002, 3.0689498901367188E+002, 3.0689498901367188E+002, 3.0960803222656250E+002, 2.9565542602539062E+002, 1.4539998956024647E-002, 1.4539998956024647E-002, 0.0000000000000000E+000, 9.6337652206420898E-001, 5.1200002431869507E-001, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001, 1.0999999940395355E-001, 1.2101695686578751E-001, 5.9999998484272510E-005, 5.9999998484272510E-005, 1.0000000000000000E+003,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 3.0200000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.7266818583011627E-003, 1.4221339225769043E+000, 7.2965565777849406E-005, 7.1669492172077298E-005, 1.2960771300640772E-006, 7.6267309486865997E-002, 1.9248273223638535E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 1.0000000000000000E+003,10, 8.2800000000000000E+002, 5.4909337311983109E-002
high_wind_thin,12, 2.1800000000000000E+002, 1.2100000000000000E+003, 1.4280000000000000E+003, 8.5626406250000000E+004, 1.0131227970123291E+000, 1.7978500366210938E+001, 5.0552000999450684E+000, 1.9999999552965164E-002, 3.0783547973632812E+002, 3.0783547973632812E+002, 3.1032214355468750E+002, 2.9448538208007812E+002, 1.3285999186336994E-002, 1.3285999186336994E-002, 0.0000000000000000E+000, 9.5663231611251831E-001, 3.4479999542236328E-001, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001, 1.0999999940395355E-001, 1.2101695686578751E-001, 5.9999998484272510E-005, 5.9999998484272510E-005, 1.0000000000000000E+003,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 3.0200000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 1.0000000000000000E+003,10, 8.2800000000000000E+002, 5.4909337311983109E-002
high_wind_thin,13, 2.3600000000000000E+002, 1.4280000000000000E+003, 1.6640000000000000E+003, 8.3369937500000000E+004, 9.9069249629974365E-001, 1.8319000244140625E+001, 5.2368001937866211E+000, 1.9999999552965164E-002, 3.0885699462890625E+002, 3.0885699462890625E+002, 3.1109616088867188E+002, 2.9321670532226562E+002, 1.1923999525606632E-002, 1.1923999525606632E-002, 0.0000000000000000E+000, 9.4936072826385498E-001, 1.6320002079010010E-001, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001, 1.0999999940395355E-001, 1.2101695686578751E-001, 5.9999998484272510E-005, 5.9999998484272510E-005, 1.0000000000000000E+003,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 3.0200000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 1.0000000000000000E+003,10, 8.2800000000000000E+002, 5.4909337311983109E-002
high_wind_thin,14, 2.5400000000000000E+002, 1.6640000000000000E+003, 1.9180000000000000E+003, 8.1001226562500000E+004, 9.6705234050750732E-001, 1.8686500549316406E+001, 5.4327998161315918E+000, 1.9999999552965164E-002, 3.0995950317382812E+002, 3.0995950317382812E+002, 3.1192959594726562E+002, 2.9185000610351562E+002, 1.0453999042510986E-002, 1.0453999042510986E-002, 0.0000000000000000E+000, 9.4157463312149048E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001, 1.0999999940395355E-001, 1.2101695686578751E-001, 5.9999998484272510E-005, 5.9999998484272510E-005, 1.0000000000000000E+003,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 3.0200000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 1.0000000000000000E+003,10, 8.2800000000000000E+002, 5.4909337311983109E-002
high_wind_thin,15, 2.7200000000000000E+002, 1.9180000000000000E+003, 2.1900000000000000E+003, 7.8533328125000000E+004, 9.4231617450714111E-001, 1.9080999374389648E+001, 5.6431999206542969E+000, 1.9999999552965164E-002, 3.1114300537109375E+002, 3.1114300537109375E+002, 3.1282211303710938E+002, 2.9038586425781250E+002, 8.8759995996952057E-003, 8.8759995996952057E-003, 0.0000000000000000E+000, 9.3328744173049927E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001, 1.0999999940395355E-001, 1.2101695686578751E-001, 5.9999998484272510E-005, 5.9999998484272510E-005, 1.0000000000000000E+003,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 3.0200000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 1.0000000000000000E+003,10, 8.2800000000000000E+002, 5.4909337311983109E-002
high_wind_thin,16, 2.9000000000000000E+002, 2.1900000000000000E+003, 2.4800000000000000E+003, 7.5979554687500000E+004, 9.1660040616989136E-001, 1.9502500534057617E+001, 5.8680000305175781E+000, 1.9999999552965164E-002, 3.1240750122070312E+002, 3.1240750122070312E+002, 3.1377319335937500E+002, 2.8882501220703125E+002, 7.1899993345141411E-003, 7.1899993345141411E-003, 0.0000000000000000E+000, 9.2451369762420654E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001, 1.0999999940395355E-001, 1.2101695686578751E-001, 5.9999998484272510E-005, 5.9999998484272510E-005, 1.0000000000000000E+003,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 3.0200000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 1.0000000000000000E+003,10, 8.2800000000000000E+002, 5.4909337311983109E-002
high_wind_thin,17, 3.0800000000000000E+002, 2.4800000000000000E+003, 2.7880000000000000E+003, 7.3353328125000000E+004, 8.9002370834350586E-001, 1.9951000213623047E+001, 6.1071996688842773E+000, 1.9999999552965164E-002, 3.1375299072265625E+002, 3.1375299072265625E+002, 3.1478234863281250E+002, 2.8716821289062500E+002, 5.3959991782903671E-003, 5.3959991782903671E-003, 0.0000000000000000E+000, 9.1526848077774048E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001, 1.0999999940395355E-001, 1.2101695686578751E-001, 5.9999998484272510E-005, 5.9999998484272510E-005, 1.0000000000000000E+003,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 3.0200000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 1.0000000000000000E+003,10, 8.2800000000000000E+002, 5.4909337311983109E-002
high_wind_thin,18, 3.2600000000000000E+002, 2.7880000000000000E+003, 3.1140000000000000E+003, 7.0668062500000000E+004, 8.6270523071289062E-001, 2.0426500320434570E+001, 6.3607997894287109E+000, 1.9999999552965164E-002, 3.1517950439453125E+002, 3.1517950439453125E+002, 3.1584902954101562E+002, 2.8541635131835938E+002, 3.4939991310238838E-003, 3.4939991310238838E-003, 0.0000000000000000E+000, 9.0556764602661133E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001, 1.0999999940395355E-001, 1.2101695686578751E-001, 5.9999998484272510E-005, 5.9999998484272510E-005, 1.0000000000000000E+003,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 3.0200000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 1.0000000000000000E+003,10, 8.2800000000000000E+002, 5.4909337311983109E-002
high_wind_thin,19, 3.4400000000000000E+002, 3.1140000000000000E+003, 3.4580000000000000E+003, 6.7937078125000000E+004, 8.3476501703262329E-001, 2.0929000854492188E+001, 6.6287999153137207E+000, 1.9999999552965164E-002, 3.1668698120117188E+002, 3.1668698120117188E+002, 3.1697271728515625E+002, 2.8357028198242188E+002, 1.4839991927146912E-003, 1.4839991927146912E-003, 0.0000000000000000E+000, 8.9542770385742188E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001, 1.0999999940395355E-001, 1.2101695686578751E-001, 5.9999998484272510E-005, 5.9999998484272510E-005, 1.0000000000000000E+003,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 3.0200000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 1.0000000000000000E+003,10, 8.2800000000000000E+002, 5.4909337311983109E-002
high_wind_thin,20, 3.6200000000000000E+002, 3.4580000000000000E+003, 3.8200000000000000E+003, 6.5173476562500000E+004, 8.0632185935974121E-001, 2.1458499908447266E+001, 6.9111995697021484E+000, 1.9999999552965164E-002, 3.1827548217773438E+002, 3.1827548217773438E+002, 3.1831417846679688E+002, 2.8163107299804688E+002, 1.9999999494757503E-004, 1.9999999494757503E-004, 0.0000000000000000E+000, 8.8486576080322266E-001, 5.0000000745058060E-002, 1.0000000000000000E+008, 1.0000000000000000E+005, 1.0000000000000000E+009, 1.0000000000000000E+006, 1.0000000000000000E+007,-2.0000000298023224E-001, 5.0000000745058060E-002, 9.9999997473787516E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+001, 3.4999999403953552E-001, 1.0999999940395355E-001, 1.2101695686578751E-001, 5.9999998484272510E-005, 5.9999998484272510E-005, 1.0000000000000000E+003,12, 3.0000000000000000E+003, 1.0000000000000000E+000, 3.0200000000000000E+002, 1.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000298023224E-001, 5.0000000745058060E-002, 1.0000000000000000E+003,10, 8.2800000000000000E+002, 5.4909337311983109E-002
