case,k,dz,zw,zw_next,xland,dx,pblh,hfx,rmo,spp_pbl,th,thl,qw,qv,qc,qi,qs,p,exner,tsq,qsq,cov,sh,el,vt_before,vq_before,sgm_before,rstoch,qc_bl,qi_bl,cldfra,vt_after,vq_after,sgm_after
high_variance_transition_grid,12,300.000000,3300.00000,3600.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,305.353302,305.353302,0.381615013E-2,0.381615013E-2,0.00000000,0.00000000,0.00000000,64969.6484,0.884074211,0.746345206E-3,0.412843491E-6,-0.263301808E-5,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.591459320E-4,0.00000000,0.114260465,-0.106290340,352.716919,0.693931303E-3
high_variance_transition_grid,13,300.000000,3600.00000,3900.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,306.550323,306.550323,0.343476469E-2,0.343476469E-2,0.00000000,0.00000000,0.00000000,62578.3984,0.874652505,0.685037754E-3,0.217303850E-6,-0.183013117E-5,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.280073873E-4,0.871340774E-6,0.751839876E-1,-0.766891837E-1,281.191315,0.503451331E-3
high_variance_transition_grid,14,300.000000,3900.00000,4200.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,307.737640,307.737640,0.307872123E-2,0.307872123E-2,0.00000000,0.00000000,0.00000000,60275.1680,0.865331292,0.628766255E-3,0.113440905E-6,-0.126683699E-5,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.114479981E-4,0.117766399E-5,0.441597700E-1,-0.906864405E-1,362.135559,0.363754691E-3
high_variance_transition_grid,15,300.000000,4200.00000,4500.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,308.914948,308.914948,0.274279993E-2,0.274279993E-2,0.00000000,0.00000000,0.00000000,58056.7070,0.856109381,0.577117258E-3,0.585045967E-7,-0.871602140E-6,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.404513185E-5,0.749834214E-6,0.199003518E-1,-0.407955647E-1,186.837860,0.261227426E-3
high_variance_transition_grid,16,300.000000,4500.00000,4800.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,310.082001,310.082001,0.243279594E-2,0.243279594E-2,0.00000000,0.00000000,0.00000000,55919.8906,0.846985698,0.529710727E-3,0.299090779E-7,-0.597052008E-6,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.119319429E-5,0.335527574E-6,0.105690956E-2,-0.665664673E-3,16.8034210,0.186777805E-3
high_variance_transition_grid,17,300.000000,4800.00000,5100.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,311.238251,311.238251,0.214819820E-2,0.214819820E-2,0.00000000,0.00000000,0.00000000,53861.7305,0.837959349,0.486198434E-3,0.151547148E-7,-0.407166425E-6,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.131034851E-2,7.34660339,0.132952846E-3
high_variance_transition_grid,18,300.000000,5100.00000,5400.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,312.383514,312.383514,0.188828737E-2,0.188828737E-2,0.00000000,0.00000000,0.00000000,51879.3164,0.829029083,0.446260354E-3,0.760957075E-8,-0.276417495E-6,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.115180016E-2,8.04522705,0.942114784E-4
high_variance_transition_grid,19,300.000000,5400.00000,5700.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,313.517242,313.517242,0.165212702E-2,0.165212702E-2,0.00000000,0.00000000,0.00000000,49969.8672,0.820194066,0.409602886E-3,0.378576370E-8,-0.186788242E-6,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.100779533E-2,8.73680115,0.707994986E-4
high_variance_transition_grid,20,300.000000,5700.00000,6000.00000,1.00000000,12000.0000,1500.00000,110.000000,-0.499999989E-2,0,314.639221,314.639221,0.143864914E-2,0.143864914E-2,0.00000000,0.00000000,0.00000000,48130.6992,0.811453223,0.375956704E-3,0.186567983E-8,-0.125625775E-6,0.349999994,180.000000,0.00000000,0.00000000,0.124999997E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.100779533E-2,8.73680115,0.124999997E-2
high_variance_coarse_grid,1,900.000000,0.00000000,900.000000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,292.925110,292.925110,0.101328650E-1,0.101328650E-1,0.00000000,0.00000000,0.00000000,94530.2812,0.984057009,0.175870152E-2,0.190924518E-3,-0.869196956E-4,0.349999994,44.0000000,0.00000000,0.00000000,0.00000000,0.00000000,0.282721804E-2,0.00000000,0.532216370,-0.439899981,608.831909,0.920248404E-2
high_variance_coarse_grid,2,900.000000,900.000000,1800.00000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,296.732330,296.732330,0.787216425E-2,0.787216425E-2,0.00000000,0.00000000,0.00000000,84472.0078,0.952929556,0.135992968E-2,0.820210698E-4,-0.500970564E-4,0.349999994,116.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.219644955E-2,0.00000000,0.532216430,-0.409114778,721.850708,0.714935642E-2
high_variance_coarse_grid,3,900.000000,1800.00000,2700.00000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,300.475708,300.475708,0.602096552E-2,0.602096552E-2,0.00000000,0.00000000,0.00000000,75483.9609,0.922786713,0.105157611E-2,0.341514533E-4,-0.284260313E-4,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.167993794E-2,0.00000000,0.532216430,-0.374260783,853.803894,0.546813197E-2
high_variance_coarse_grid,4,900.000000,2700.00000,3600.00000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,304.147064,304.147064,0.452866312E-2,0.452866312E-2,0.00000000,0.00000000,0.00000000,67452.2656,0.893597305,0.813139370E-3,0.137517145E-4,-0.158617895E-4,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.126356352E-2,0.00000000,0.532216430,-0.338059783,1006.82074,0.411284948E-2
high_variance_coarse_grid,5,900.000000,3600.00000,4500.00000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,307.737640,307.737640,0.227659941E-2,0.227659941E-2,0.00000000,0.00000000,0.00000000,60275.1680,0.865331292,0.628766255E-3,0.532099375E-5,-0.867625386E-5,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.478200993E-3,0.491928913E-4,0.298402727,-0.200164735,782.391785,0.276807346E-2
high_variance_coarse_grid,6,900.000000,4500.00000,5400.00000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,311.238251,311.238251,0.160994125E-2,0.160994125E-2,0.00000000,0.00000000,0.00000000,53861.7305,0.837959349,0.486198434E-3,0.189399759E-5,-0.455184818E-5,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.199823931E-3,0.787098834E-4,0.254947215,-0.154278159,825.586975,0.165147102E-2
high_variance_coarse_grid,7,900.000000,5400.00000,6300.00000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,314.639221,314.639221,0.109292159E-2,0.109292159E-2,0.00000000,0.00000000,0.00000000,48130.6992,0.811453223,0.375956704E-3,0.621265599E-6,-0.229244461E-5,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.729092353E-4,0.651492228E-4,0.212531447,-0.111619890,852.869812,0.945844804E-3
high_variance_coarse_grid,8,900.000000,6300.00000,7200.00000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,317.930267,317.930267,0.710090564E-3,0.710090564E-3,0.00000000,0.00000000,0.00000000,43009.4648,0.785785496,0.290711410E-3,0.186666568E-6,-0.110498297E-5,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.216023400E-4,0.421603072E-4,0.172784120,-0.752056241E-1,858.362122,0.518459128E-3
high_variance_coarse_grid,9,900.000000,7200.00000,8100.00000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,321.100616,321.100616,0.439527706E-3,0.439527706E-3,0.00000000,0.00000000,0.00000000,38433.1445,0.760929704,0.224794858E-3,0.509039495E-7,-0.507411414E-6,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.406275831E-5,0.231160702E-4,0.136819273,-0.467700362E-1,838.119629,0.270742836E-3
high_variance_coarse_grid,10,900.000000,8100.00000,9000.00000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,324.138855,324.138855,0.261872221E-3,0.261872221E-3,0.00000000,0.00000000,0.00000000,34343.7539,0.736860156,0.173824374E-3,0.128616797E-7,-0.224282545E-6,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.107395490E-4,0.105168164,-0.267794132E-1,786.756409,0.136091214E-3
high_variance_coarse_grid,11,900.000000,9000.00000,9900.00000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,327.032928,327.032928,0.159880074E-3,0.159880074E-3,0.00000000,0.00000000,0.00000000,30689.4902,0.713551998,0.134411035E-3,0.341230111E-8,-0.101585663E-6,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.415886961E-5,0.778744519E-1,-0.146282315E-1,697.580872,0.700978853E-4
high_variance_coarse_grid,12,900.000000,9900.00000,10800.0000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,329.770264,329.770264,0.948608140E-4,0.948608140E-4,0.00000000,0.00000000,0.00000000,27424.0430,0.690981030,0.103934377E-3,0.855012172E-9,-0.447153923E-7,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.148441313E-5,0.546586514E-1,-0.108197331E-1,852.544373,0.350887094E-4
high_variance_coarse_grid,13,900.000000,10800.0000,11700.0000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,334.990143,334.990143,0.679019358E-4,0.679019358E-4,0.00000000,0.00000000,0.00000000,24506.0527,0.669124126,0.803680668E-4,0.311819154E-9,-0.237456703E-7,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.413656235E-4,21.8352661,0.211900824E-4
high_variance_coarse_grid,14,900.000000,11700.0000,12600.0000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,347.321594,347.321594,0.847904084E-4,0.847904084E-4,0.00000000,0.00000000,0.00000000,21898.5449,0.647958517,0.621452200E-4,0.346076251E-9,-0.219978897E-7,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.517368317E-4,29.3574524,0.223237494E-4
high_variance_coarse_grid,15,900.000000,12600.0000,13500.0000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,360.101227,360.101227,0.105792686E-3,0.105792686E-3,0.00000000,0.00000000,0.00000000,19568.4805,0.627462447,0.480542731E-4,0.383468313E-9,-0.203620747E-7,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.644922256E-4,37.1530304,0.234988165E-4
high_variance_coarse_grid,16,900.000000,13500.0000,14400.0000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,373.345123,373.345123,0.131882349E-3,0.131882349E-3,0.00000000,0.00000000,0.00000000,17486.3438,0.607614696,0.371583410E-4,0.424161734E-9,-0.188315123E-7,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.804662704E-4,45.2317963,0.247142252E-4
high_variance_coarse_grid,17,900.000000,14400.0000,15300.0000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,387.070068,387.070068,0.164265104E-3,0.164265104E-3,0.00000000,0.00000000,0.00000000,15625.7500,0.588394761,0.287329767E-4,0.468369510E-9,-0.174010673E-7,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.100255013E-3,53.6040192,0.259702156E-4
high_variance_coarse_grid,18,900.000000,15300.0000,16200.0000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,401.293243,401.293243,0.204436292E-3,0.204436292E-3,0.00000000,0.00000000,0.00000000,13963.1289,0.569782794,0.222179933E-4,0.516361398E-9,-0.160664744E-7,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.124692917E-3,62.2801514,0.272683046E-4
high_variance_coarse_grid,19,900.000000,16200.0000,17100.0000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,416.032623,416.032623,0.254229526E-3,0.254229526E-3,0.00000000,0.00000000,0.00000000,12477.4150,0.551759601,0.171802330E-4,0.568368297E-9,-0.148224757E-7,0.349999994,180.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.155091286E-3,71.2711792,0.286085706E-4
high_variance_coarse_grid,20,900.000000,17100.0000,18000.0000,1.00000000,36000.0000,1800.00000,95.0000000,-0.200000009E-2,0,431.306763,431.306763,0.315896963E-3,0.315896963E-3,0.00000000,0.00000000,0.00000000,11149.7861,0.534306467,0.132847526E-4,0.624609475E-9,-0.136638247E-7,0.349999994,180.000000,0.00000000,0.00000000,0.300000003E-2,0.00000000,0.00000000,0.00000000,0.00000000,0.155091286E-3,71.2711792,0.300000003E-2
