case,k,bl_mynn_edmf_mom,delt,psfc,ust,wspd,uoce,voce,flt,flq,flqv,flqc,dz,rho,u,v,th,tk,qv,p,exner,thl_before,sqv_before,sqc_before,sqi_before,sqs_before,ozone,tcd,qcd,dfm,dfh,diss_heat,sub_thl,sub_sqv,sub_u,sub_v,det_thl,det_sqv,det_sqc,det_u,det_v,s_aw,s_awthl,s_awqv,s_awqc,s_awu,s_awv,sd_aw,sd_awthl,sd_awqv,sd_awqc,sd_awu,sd_awv,s_aw_next,s_awthl_next,s_awqv_next,s_awqc_next,s_awu_next,s_awv_next,sd_aw_next,sd_awthl_next,sd_awqv_next,sd_awqc_next,sd_awu_next,sd_awv_next,du,dv,dth,dqv,dqc,dqi,dqs,dozone,thl_after,k_m,k_h
deep_plume,18,1, 2.0000000000000000E+001, 1.0000000000000000E+005, 3.4999999403953552E-001, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8999999761581421E-001, 1.4000000373926014E-004, 1.4000000373926014E-004, 0.0000000000000000E+000, 3.0500000000000000E+002, 8.7767362594604492E-001, 7.5637502670288086E+000, 1.4340000152587891E+000, 3.0743124389648438E+002, 2.7754486083984375E+002, 1.3237954117357731E-002, 6.9911421875000000E+004, 9.0278673171997070E-001, 3.0743124389648438E+002, 1.3065000064671040E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.9087203331291676E-003, 3.9087203331291676E-003, 5.2609772094314167E-010, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4315519630908966E-001, 7.3398277282714844E+001, 2.8105147648602724E-003, 9.8200212232768536E-004, 1.1633839607238770E+000,-1.1732054874300957E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5151437520980835E-001, 7.6389602661132812E+001, 2.7290487196296453E-003, 9.8115578293800354E-004, 1.2813624143600464E+000, 2.9455928131937981E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3186206817626953E-004, 1.2363791756797582E-004,-2.2735595121048391E-004,-1.0465737432241440E-006, 1.0230174041225837E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0742614746093750E+002, 1.1628443002700806E+000, 1.1628443002700806E+000
deep_plume,19,1, 2.0000000000000000E+001, 1.0000000000000000E+005, 3.4999999403953552E-001, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8999999761581421E-001, 1.4000000373926014E-004, 1.4000000373926014E-004, 0.0000000000000000E+000, 3.2000000000000000E+002, 8.5103267431259155E-001, 8.0325002670288086E+000, 1.6840000152587891E+000, 3.0883749389648438E+002, 2.7590100097656250E+002, 1.1316633783280849E-002, 6.7387820312500000E+004, 8.9335334300994873E-001, 3.0883749389648438E+002, 1.1190000921487808E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3651085318997502E-003, 1.3651085318997502E-003, 8.0308515393312518E-010, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5151437520980835E-001, 7.6389602661132812E+001, 2.7290487196296453E-003, 9.8115578293800354E-004, 1.2813624143600464E+000, 2.9455928131937981E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4009135365486145E-001, 7.3349166870117188E+001, 2.3659330327063799E-003, 8.7684689788147807E-004, 1.3050891160964966E+000, 7.1810007095336914E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5803528741525952E-006, 3.5166740417480469E-006, 5.8441160945221782E-004,-8.6356885731220245E-007, 3.8604767382821592E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0882766723632812E+002, 4.2659640312194824E-001, 4.2659640312194824E-001
deep_plume,20,1, 2.0000000000000000E+001, 1.0000000000000000E+005, 3.4999999403953552E-001, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8999999761581421E-001, 1.4000000373926014E-004, 1.4000000373926014E-004, 0.0000000000000000E+000, 3.3500000000000000E+002, 8.2399863004684448E-001, 8.5237503051757812E+000, 1.9459998607635498E+000, 3.1031124877929688E+002, 2.7418261718750000E+002, 9.3108927831053734E-003, 6.4840792968750000E+004, 8.8357287645339966E-001, 3.1031124877929688E+002, 9.2249996960163116E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5380783053115010E-004, 1.0426854714751244E-003, 4.0511980436974682E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4009135365486145E-001, 7.3349166870117188E+001, 2.3659330327063799E-003, 8.7684689788147807E-004, 1.3050891160964966E+000, 7.1810007095336914E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1880556643009186E-001, 6.7229812622070312E+001, 1.8946202471852303E-003, 7.1832817047834396E-004, 1.2714834213256836E+000, 1.0923007130622864E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.3117790513206273E-004,-6.9934132625348866E-005, 1.0818481678143144E-003,-6.2757169416727265E-007, 5.7594832014729036E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1030044555664062E+002, 2.1412207186222076E-001, 3.4147948026657104E-001
deep_plume,21,1, 2.0000000000000000E+001, 1.0000000000000000E+005, 3.4999999403953552E-001, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8999999761581421E-001, 1.4000000373926014E-004, 1.4000000373926014E-004, 0.0000000000000000E+000, 3.5000000000000000E+002, 7.9666388034820557E-001, 9.0375003814697266E+000, 2.2200000286102295E+000, 3.1185250854492188E+002, 2.7239038085937500E+002, 7.2217802517116070E-003, 6.2280027343750000E+004, 8.7345898151397705E-001, 3.1185250854492188E+002, 7.1700001135468483E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.9616263024508953E-004, 9.5092214178293943E-004, 1.0818358653352789E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1880556643009186E-001, 6.7229812622070312E+001, 1.8946202471852303E-003, 7.1832817047834396E-004, 1.2714834213256836E+000, 1.0923007130622864E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8542045354843140E-001, 5.7295825958251953E+001, 1.3615073403343558E-003, 5.1570287905633450E-004, 1.1532100439071655E+000, 1.3295219838619232E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.2134057255461812E-004,-1.7142295837402344E-004, 1.4389038551598787E-003,-3.5041011869907379E-007, 7.3842267056534183E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1183920288085938E+002, 2.0418569445610046E-001, 3.2569083571434021E-001
deep_plume,22,1, 2.0000000000000000E+001, 1.0000000000000000E+005, 3.4999999403953552E-001, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8999999761581421E-001, 1.4000000373926014E-004, 1.4000000373926014E-004, 0.0000000000000000E+000, 3.6500000000000000E+002, 7.6911884546279907E-001, 9.5737495422363281E+000, 2.5059998035430908E+000, 3.1346124267578125E+002, 2.7052508544921875E+002, 5.0503783859312534E-003, 5.9714925781250000E+004, 8.6302560567855835E-001, 3.1346124267578125E+002, 5.0250003114342690E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.3446914535015821E-004, 5.8612192515283823E-004, 1.0271073991319213E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8542045354843140E-001, 5.7295825958251953E+001, 1.3615073403343558E-003, 5.1570287905633450E-004, 1.1532100439071655E+000, 1.3295219838619232E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8256438672542572E-002, 8.8393917083740234E+000, 1.4529864711221308E-004, 1.7010976080200635E-005, 2.0206479728221893E-001, 3.4301158040761948E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.8910408252850175E-003,-1.0085701942443848E-003, 2.3803710937500000E-003, 1.2777512665707036E-006, 1.7533806158098741E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1340771484375000E+002, 1.9107271730899811E-001, 2.0953859388828278E-001
deep_plume,23,1, 2.0000000000000000E+001, 1.0000000000000000E+005, 3.4999999403953552E-001, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8999999761581421E-001, 1.4000000373926014E-004, 1.4000000373926014E-004, 0.0000000000000000E+000, 3.8000000000000000E+002, 7.4145138263702393E-001, 1.0132499694824219E+001, 2.8039999008178711E+000, 3.1513751220703125E+002, 2.6858761596679688E+002, 2.7978061698377132E-003, 5.7154519531250000E+004, 8.5228699445724487E-001, 3.1513751220703125E+002, 2.7900002896785736E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7466113204136491E-003, 2.0693060650955886E-004, 1.0108797132701852E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8256438672542572E-002, 8.8393917083740234E+000, 1.4529864711221308E-004, 1.7010976080200635E-005, 2.0206479728221893E-001, 3.4301158040761948E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.9830931453034282E-004,-1.5908479690551758E-004,-5.4931639169808477E-005, 2.3535685045317223E-007, 6.0254919276303553E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1513290405273438E+002, 6.5061271190643311E-001, 7.7081650495529175E-002
deep_plume,24,1, 2.0000000000000000E+001, 1.0000000000000000E+005, 3.4999999403953552E-001, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8999999761581421E-001, 1.4000000373926014E-004, 1.4000000373926014E-004, 0.0000000000000000E+000, 3.9500000000000000E+002, 7.1374690532684326E-001, 1.0713749885559082E+001, 3.1139998435974121E+000, 3.1688125610351562E+002, 2.6657882690429688E+002, 4.6521637705154717E-004, 5.4607437500000000E+004, 8.4125775098800659E-001, 3.1688125610351562E+002, 4.6500004827976227E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.3560386479366571E-005, 1.0376559657743201E-005, 1.2683271322089240E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.6752470778409503E-011, 3.2283928948131230E-014, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1688125610351562E+002, 2.4629650637507439E-002, 4.0209167636930943E-003
deep_plume,25,1, 2.0000000000000000E+001, 1.0000000000000000E+005, 3.4999999403953552E-001, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8999999761581421E-001, 1.4000000373926014E-004, 1.4000000373926014E-004, 0.0000000000000000E+000, 4.1000000000000000E+002, 6.8608766794204712E-001, 1.1317500114440918E+001, 3.4359998703002930E+000, 3.1869250488281250E+002, 2.6449972534179688E+002, 2.0003999816253781E-004, 5.2081890625000000E+004, 8.2995271682739258E-001, 3.1869250488281250E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1191210988909006E-005, 7.6923770393477753E-006, 1.2571081065004819E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1920929132713809E-008, 1.5258789289873675E-006, 5.0931702431922243E-012, 1.2362882299884863E-020, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1869253540039062E+002, 2.4629462510347366E-002, 3.0961816664785147E-003
deep_plume,26,1, 2.0000000000000000E+001, 1.0000000000000000E+005, 3.4999999403953552E-001, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8999999761581421E-001, 1.4000000373926014E-004, 1.4000000373926014E-004, 0.0000000000000000E+000, 4.2500000000000000E+002, 6.5855199098587036E-001, 1.1943750381469727E+001, 3.7699999809265137E+000, 3.2057125854492188E+002, 2.6235131835937500E+002, 2.0003999816253781E-004, 4.9585558593750000E+004, 8.1838685274124146E-001, 3.2057125854492188E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.8992634876631200E-005, 7.2101843215932604E-006, 1.2450157349519486E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.1920929132713809E-008,-1.5258789289873675E-006,-7.2759577226036432E-013, 4.2840300942032121E-027, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2057122802734375E+002, 2.4629425257444382E-002, 3.0102520249783993E-003
deep_plume,27,1, 2.0000000000000000E+001, 1.0000000000000000E+005, 3.4999999403953552E-001, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8999999761581421E-001, 1.4000000373926014E-004, 1.4000000373926014E-004, 0.0000000000000000E+000, 4.4000000000000000E+002, 6.3121473789215088E-001, 1.2592499732971191E+001, 4.1159996986389160E+000, 3.2251751708984375E+002, 2.6013467407226562E+002, 2.0003999816253781E-004, 4.7125640625000000E+004, 8.0657529830932617E-001, 3.2251751708984375E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.6946566473925486E-005, 6.9600755523424596E-006, 1.2319751441225435E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-4.7683716530855236E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3851831657192943E-033, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2251751708984375E+002, 2.4629389867186546E-002, 3.0102327000349760E-003
deep_plume,28,1, 2.0000000000000000E+001, 1.0000000000000000E+005, 3.4999999403953552E-001, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8999999761581421E-001, 1.4000000373926014E-004, 1.4000000373926014E-004, 0.0000000000000000E+000, 4.5500000000000000E+002, 6.0414648056030273E-001, 1.3263750076293945E+001, 4.4739999771118164E+000, 3.2453125000000000E+002, 2.5785098266601562E+002, 2.0003999816253781E-004, 4.4708792968750000E+004, 7.9453361034393311E-001, 3.2453125000000000E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5038104619598016E-005, 6.7269224928168114E-006, 1.2179211417162605E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.7683716530855236E-008,-2.3841858265427618E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1891257071604676E-040, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2453125000000000E+002, 2.4629551917314529E-002, 3.0102978926151991E-003
deep_plume,29,1, 2.0000000000000000E+001, 1.0000000000000000E+005, 3.4999999403953552E-001, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8999999761581421E-001, 1.4000000373926014E-004, 1.4000000373926014E-004, 0.0000000000000000E+000, 4.7000000000000000E+002, 5.7741343975067139E-001, 1.3957500457763672E+001, 4.8439998626708984E+000, 3.2661248779296875E+002, 2.5550146484375000E+002, 2.0003999816253781E-004, 4.2341105468750000E+004, 7.8227710723876953E-001, 3.2661248779296875E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.3253021178534254E-005, 6.5087260736618191E-006, 1.2027840945449952E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3841858265427618E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2661248779296875E+002, 2.4629522114992142E-002, 3.0102857854217291E-003
deep_plume,30,1, 2.0000000000000000E+001, 1.0000000000000000E+005, 3.4999999403953552E-001, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8999999761581421E-001, 1.4000000373926014E-004, 1.4000000373926014E-004, 0.0000000000000000E+000, 4.8500000000000000E+002, 5.5107730627059937E-001, 1.4673749923706055E+001, 5.2259998321533203E+000, 3.2876126098632812E+002, 2.5308747863769531E+002, 2.0003999816253781E-004, 4.0028109375000000E+004, 7.6982146501541138E-001, 3.2876126098632812E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.1580151193775237E-005, 6.3041479734238237E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2876126098632812E+002, 2.4629522114992142E-002, 3.0102306045591831E-003
fine_grid,1,1, 2.0000000000000000E+001, 1.0000000000000000E+005, 3.4999999403953552E-001, 3.1769404411315918E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4000000059604645E-001, 9.9999997473787516E-005, 9.9999997473787516E-005, 0.0000000000000000E+000, 2.5000000000000000E+001, 1.1563949584960938E+000, 3.0187499523162842E+000,-9.9000000953674316E-001, 3.0099249267578125E+002, 3.0086605834960938E+002, 1.6876334324479103E-002, 9.9853046875000000E+004, 9.9957990646362305E-001, 3.0099249267578125E+002, 1.6596250236034393E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.7713588072801940E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0310098305344582E-002, 6.1132149696350098E+000, 3.3712398726493120E-004, 0.0000000000000000E+000, 6.1691917479038239E-002,-1.9903894513845444E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.9898644424974918E-003, 1.5864968299865723E-003, 4.1427612304687500E-003, 3.0314549803733826E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0107534790039062E+002, 0.0000000000000000E+000, 0.0000000000000000E+000
