case,step,k,initflag,delt,dx,znt,xland,ts,qsfc,ps,ust,ch,hfx,qfx,wspd,uoce,voce,dz,u,v,w,th,sqv3d,sqc3d,sqi3d,sqs3d,p,exner,rho,t3d,qke_in,tsq_in,qsq_in,cov_in,el_in,sh_in,sm_in,qc_bl_in,qi_bl_in,cldfra_bl_in,pblh_in,kpbl_in,rmol_in,rublten,rvblten,rthblten,rqvblten,rqcblten,rqiblten,dozone,exch_h,exch_m,qke,tsq,qsq,cov,el_pbl,sh3d,sm3d,qc_bl,qi_bl,cldfra_bl,pblh,kpbl,rmol,maxwidth,maxmf,ztop_plume,ktop_plume
snow_anvil,1,7,1, 2.0000000000000000E+001, 1.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 3.0300000000000000E+002, 1.6495499759912491E-002, 1.0000000000000000E+005, 3.4999999403953552E-001, 9.9999997764825821E-003, 2.2000000000000000E+002, 1.5999999595806003E-004, 3.1798820495605469E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0200000000000000E+002, 3.6164999008178711E+000,-6.7120003700256348E-001, 1.9999999552965164E-002, 3.0075338745117188E+002, 1.6376700252294540E-002, 1.6830000095069408E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.5279750000000000E+004, 9.8627984523773193E-001, 1.1192008256912231E+000, 2.9662701416015625E+002, 7.6999998092651367E-001, 1.0000000474974513E-003, 2.0000000233721948E-007,-7.9999999798019417E-006, 4.4000000000000000E+001, 3.7599998712539673E-001, 4.1600000858306885E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,1, 0.0000000000000000E+000, 7.3143246117979288E-004, 3.9057730464264750E-004,-4.6081544132903218E-004,-2.1709129782720993E-007,-6.7687068394661765E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.2640246582031250E+002, 5.8109863281250000E+002, 2.1743499755859375E+001, 6.2457096576690674E-001, 3.6108158241177080E-008,-0.0000000000000000E+000, 2.0081477355957031E+002, 9.2264372110366821E-001, 5.7874095439910889E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7898666992187500E+003,16,-6.4774274826049805E-002, 3.8550000000000000E+002, 6.6009879112243652E-002, 3.4320000000000000E+003,23
snow_anvil,1,8,1, 2.0000000000000000E+001, 1.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 3.0300000000000000E+002, 1.6495499759912491E-002, 1.0000000000000000E+005, 3.4999999403953552E-001, 9.9999997764825821E-003, 2.2000000000000000E+002, 1.5999999595806003E-004, 3.1798820495605469E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1400000000000000E+002, 3.7785000801086426E+000,-5.8480000495910645E-001, 1.9999999552965164E-002, 3.0068859863281250E+002, 1.6344299539923668E-002, 2.0069998572580516E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.4076789062500000E+004, 9.8270589113235474E-001, 1.1093282699584961E+000, 2.9548846435546875E+002, 7.7999997138977051E-001, 1.0000000474974513E-003, 2.0000000233721948E-007,-7.9999999798019417E-006, 4.6000000000000000E+001, 3.8699999451637268E-001, 4.0700000524520874E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,1, 0.0000000000000000E+000, 3.6513803934212774E-005, 1.9651652110042050E-005, 1.0681152161851060E-005, 2.2072345728929577E-008,-8.0771712873684010E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.2473168945312500E+002, 5.8004577636718750E+002, 2.1062053680419922E+001, 6.4942723512649536E-001, 4.3522881298940774E-008,-0.0000000000000000E+000, 2.1562452697753906E+002, 8.5772395133972168E-001, 5.3801465034484863E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7898666992187500E+003,16,-6.4774274826049805E-002, 3.8550000000000000E+002, 6.6009879112243652E-002, 3.4320000000000000E+003,23
snow_anvil,1,9,1, 2.0000000000000000E+001, 1.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 3.0300000000000000E+002, 1.6495499759912491E-002, 1.0000000000000000E+005, 3.4999999403953552E-001, 9.9999997764825821E-003, 2.2000000000000000E+002, 1.5999999595806003E-004, 3.1798820495605469E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2600000000000000E+002, 3.9584999084472656E+000,-4.8879998922348022E-001, 1.9999999552965164E-002, 3.0061660766601562E+002, 1.6308300197124481E-002, 2.3669999791309237E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.2757976562500000E+004, 9.7875005006790161E-001, 1.0984609127044678E+000, 2.9422851562500000E+002, 7.8999996185302734E-001, 1.0000000474974513E-003, 2.0000000233721948E-007,-7.9999999798019417E-006, 4.8000000000000000E+001, 3.9800000190734863E-001, 3.9800000190734863E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,1, 0.0000000000000000E+000,-8.3050725515931845E-004,-4.4288783101364970E-004, 6.2255858210846782E-004, 3.3117831321760605E-007,-1.5614466519764392E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.5546685791015625E+002, 5.9942034912109375E+002, 1.8466632843017578E+001, 3.4117418527603149E-001, 4.6763666716742591E-008,-3.6510523386823479E-006, 2.2440730285644531E+002, 8.5154706239700317E-001, 5.3422534465789795E-001, 4.0355422243010253E-005, 0.0000000000000000E+000, 1.0988713800907135E-001, 1.7898666992187500E+003,16,-6.4774274826049805E-002, 3.8550000000000000E+002, 6.6009879112243652E-002, 3.4320000000000000E+003,23
snow_anvil,1,10,1, 2.0000000000000000E+001, 1.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 3.0300000000000000E+002, 1.6495499759912491E-002, 1.0000000000000000E+005, 3.4999999403953552E-001, 9.9999997764825821E-003, 2.2000000000000000E+002, 1.5999999595806003E-004, 3.1798820495605469E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3800000000000000E+002, 4.1564998626708984E+000,-3.8319998979568481E-001, 1.9999999552965164E-002, 3.0053741455078125E+002, 1.6268700361251831E-002, 2.0369999401737005E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.1328625000000000E+004, 9.7441697120666504E-001, 1.0866298675537109E+000, 2.9284875488281250E+002, 7.9999995231628418E-001, 1.0000000474974513E-003, 2.0000000233721948E-007,-7.9999999798019417E-006, 5.0000000000000000E+001, 4.0900000929832458E-001, 3.8899999856948853E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,1, 0.0000000000000000E+000,-4.0168762207031250E-003,-2.1423189900815487E-003, 2.2293091751635075E-003, 1.1349096666890546E-006,-7.2459805267044430E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1210816650390625E+003, 7.1064459228515625E+002, 1.3325016975402832E+001, 1.1838163482025266E-003, 4.8587448731041150E-008,-1.4629820725531317E-005, 2.2964035034179688E+002, 1.2901196479797363E+000, 8.1779646873474121E-001, 4.2872689664363861E-004, 0.0000000000000000E+000, 1.0000000000000000E+000, 1.7898666992187500E+003,16,-6.4774274826049805E-002, 3.8550000000000000E+002, 6.6009879112243652E-002, 3.4320000000000000E+003,23
snow_anvil,1,11,1, 2.0000000000000000E+001, 1.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 3.0300000000000000E+002, 1.6495499759912491E-002, 1.0000000000000000E+005, 3.4999999403953552E-001, 9.9999997764825821E-003, 2.2000000000000000E+002, 1.5999999595806003E-004, 3.1798820495605469E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5000000000000000E+002, 4.3724999427795410E+000,-2.6800000667572021E-001, 1.9999999552965164E-002, 3.0045098876953125E+002, 1.6225500032305717E-002, 1.6049999976530671E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.9794445312500000E+004, 9.6971184015274048E-001, 1.0738688707351685E+000, 2.9135089111328125E+002, 8.1000000238418579E-001, 1.0000000474974513E-003, 2.0000000233721948E-007,-7.9999999798019417E-006, 5.2000000000000000E+001, 4.2000001668930054E-001, 3.7999999523162842E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,1, 0.0000000000000000E+000, 1.2099981540814042E-003, 6.4532161923125386E-004, 1.2664795212913305E-004, 2.8191135470478912E-007,-1.3396638109952619E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1141979217529297E+002, 7.0592697143554688E+001, 6.3660664558410645E+000, 6.4024001359939575E-001, 1.0406773220950072E-008,-4.2753925663419068E-004, 2.3282667541503906E+002, 3.9825338125228882E-001, 2.5232303142547607E-001, 1.5521897003054619E-003, 0.0000000000000000E+000, 1.0000000000000000E+000, 1.7898666992187500E+003,16,-6.4774274826049805E-002, 3.8550000000000000E+002, 6.6009879112243652E-002, 3.4320000000000000E+003,23
snow_anvil,1,12,1, 2.0000000000000000E+001, 1.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 3.0300000000000000E+002, 1.6495499759912491E-002, 1.0000000000000000E+005, 3.4999999403953552E-001, 9.9999997764825821E-003, 2.2000000000000000E+002, 1.5999999595806003E-004, 3.1798820495605469E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.6200000000000000E+002, 4.6065001487731934E+000,-1.4320003986358643E-001, 1.9999999552965164E-002, 3.0035739135742188E+002, 1.6178699210286140E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.8161484375000000E+004, 9.6464031934738159E-001, 1.0602133274078369E+000, 2.8973684692382812E+002, 8.1999999284744263E-001, 1.0000000474974513E-003, 2.0000000233721948E-007,-7.9999999798019417E-006, 5.4000000000000000E+001, 4.3099999427795410E-001, 3.7099999189376831E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,1, 0.0000000000000000E+000, 3.4826993942260742E-003, 1.8574602436274290E-003,-2.8640746604651213E-003,-1.1784806019932148E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5362770080566406E+001, 1.7681382751464844E+002, 1.7083602905273438E+001, 1.8854019045829773E-001, 4.7555058557691154E-008, 1.7782929717213847E-005, 2.3482077026367188E+002, 5.5174764245748520E-002, 2.7587381005287170E-001, 2.5603566318750381E-003, 0.0000000000000000E+000, 1.0000000000000000E+000, 1.7898666992187500E+003,16,-6.4774274826049805E-002, 3.8550000000000000E+002, 6.6009879112243652E-002, 3.4320000000000000E+003,23
snow_anvil,1,13,1, 2.0000000000000000E+001, 1.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 3.0300000000000000E+002, 1.6495499759912491E-002, 1.0000000000000000E+005, 3.4999999403953552E-001, 9.9999997764825821E-003, 2.2000000000000000E+002, 1.5999999595806003E-004, 3.1798820495605469E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7400000000000000E+002, 4.8585000038146973E+000,-8.8000297546386719E-003, 1.9999999552965164E-002, 3.0025659179687500E+002, 1.6128299757838249E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.6436101562500000E+004, 9.5920825004577637E-001, 1.0457017421722412E+000, 2.8800860595703125E+002, 8.2999998331069946E-001, 1.0000000474974513E-003, 2.0000000233721948E-007,-7.9999999798019417E-006, 5.6000000000000000E+001, 4.4200000166893005E-001, 3.6199998855590820E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,1, 0.0000000000000000E+000, 1.5342712868005037E-003, 8.1830116687342525E-004,-8.1024167593568563E-004,-5.0703522447292926E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0893382568359375E+003, 6.8532641601562500E+002, 2.1290977478027344E+001, 2.2717179358005524E-001, 7.7952357457888866E-008, 1.1358447954989970E-004, 2.3610037231445312E+002, 1.0320541858673096E+000, 6.4928770065307617E-001, 3.7160003557801247E-003, 0.0000000000000000E+000, 1.0000000000000000E+000, 1.7898666992187500E+003,16,-6.4774274826049805E-002, 3.8550000000000000E+002, 6.6009879112243652E-002, 3.4320000000000000E+003,23
snow_anvil,1,14,1, 2.0000000000000000E+001, 1.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 3.0300000000000000E+002, 1.6495499759912491E-002, 1.0000000000000000E+005, 3.4999999403953552E-001, 9.9999997764825821E-003, 2.2000000000000000E+002, 1.5999999595806003E-004, 3.1798820495605469E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8600000000000000E+002, 5.1284999847412109E+000, 1.3520002365112305E-001, 1.9999999552965164E-002, 3.0014859008789062E+002, 1.6074299812316895E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4624937500000000E+004, 9.5342218875885010E-001, 1.0303739309310913E+000, 2.8616833496093750E+002, 8.3999997377395630E-001, 1.0000000474974513E-003, 2.0000000233721948E-007,-7.9999999798019417E-006, 5.8000000000000000E+001, 4.5300000905990601E-001, 3.5299998521804810E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,1, 0.0000000000000000E+000, 8.1062316894531250E-006, 4.3250620365142822E-006, 5.0506589468568563E-004,-6.6836634005085216E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3498114013671875E+003, 8.4910168457031250E+002, 2.2508949279785156E+001, 2.5992995500564575E-001, 8.8531905362287944E-008, 1.2996220903005451E-004, 2.3692150878906250E+002, 1.1394587755203247E+000, 7.1677893400192261E-001, 4.8446916043758392E-003, 0.0000000000000000E+000, 1.0000000000000000E+000, 1.7898666992187500E+003,16,-6.4774274826049805E-002, 3.8550000000000000E+002, 6.6009879112243652E-002, 3.4320000000000000E+003,23
snow_anvil,1,15,1, 2.0000000000000000E+001, 1.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 3.0300000000000000E+002, 1.6495499759912491E-002, 1.0000000000000000E+005, 3.4999999403953552E-001, 9.9999997764825821E-003, 2.2000000000000000E+002, 1.5999999595806003E-004, 3.1798820495605469E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9800000000000000E+002, 5.4165000915527344E+000, 2.8880000114440918E-001, 1.9999999552965164E-002, 3.0003338623046875E+002, 1.6016699373722076E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2734835937500000E+004, 9.4728881120681763E-001, 1.0142722129821777E+000, 2.8421826171875000E+002, 8.4999996423721313E-001, 1.0000000474974513E-003, 2.0000000233721948E-007,-7.9999999798019417E-006, 6.0000000000000000E+001, 4.6399998664855957E-001, 3.4400001168251038E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,1, 0.0000000000000000E+000,-1.5224933158606291E-003,-8.1199704436585307E-004, 1.7776489257812500E-003, 4.6923739205340098E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3359099121093750E+003, 8.4025769042968750E+002, 2.1798793792724609E+001, 2.1550653874874115E-001, 8.3021959085272101E-008, 1.0775966802611947E-004, 2.3733337402343750E+002, 1.1257666349411011E+000, 7.0808225870132446E-001, 5.9339376166462898E-003, 0.0000000000000000E+000, 1.0000000000000000E+000, 1.7898666992187500E+003,16,-6.4774274826049805E-002, 3.8550000000000000E+002, 6.6009879112243652E-002, 3.4320000000000000E+003,23
snow_anvil,1,16,1, 2.0000000000000000E+001, 1.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 3.0300000000000000E+002, 1.6495499759912491E-002, 1.0000000000000000E+005, 3.4999999403953552E-001, 9.9999997764825821E-003, 2.2000000000000000E+002, 1.5999999595806003E-004, 3.1798820495605469E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1000000000000000E+002, 5.7224998474121094E+000, 4.5200002193450928E-001, 1.9999999552965164E-002, 2.9991101074218750E+002, 1.5955500304698944E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.0772843750000000E+004, 9.4081532955169678E-001, 9.9743974208831787E-001, 2.8216088867187500E+002, 8.6000001430511475E-001, 1.0000000474974513E-003, 2.0000000233721948E-007,-7.9999999798019417E-006, 6.2000000000000000E+001, 4.7499999403953552E-001, 3.3500000834465027E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,1, 0.0000000000000000E+000,-3.7760497070848942E-003,-2.0138933323323727E-003, 4.4357301667332649E-003, 1.0919301303147222E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0353520507812500E+003, 6.5113250732421875E+002, 1.7178352355957031E+001, 3.7728555202484131E+000, 4.4014051070462301E-008,-1.0576040949672461E-004, 2.3666656494140625E+002, 9.8831224441528320E-001, 6.2154918909072876E-001, 6.9727022200822830E-003, 0.0000000000000000E+000, 1.0000000000000000E+000, 1.7898666992187500E+003,16,-6.4774274826049805E-002, 3.8550000000000000E+002, 6.6009879112243652E-002, 3.4320000000000000E+003,23
snow_anvil,1,17,1, 2.0000000000000000E+001, 1.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 3.0300000000000000E+002, 1.6495499759912491E-002, 1.0000000000000000E+005, 3.4999999403953552E-001, 9.9999997764825821E-003, 2.2000000000000000E+002, 1.5999999595806003E-004, 3.1798820495605469E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.2200000000000000E+002, 6.0465002059936523E+000, 6.2479996681213379E-001, 1.9999999552965164E-002, 3.0593948364257812E+002, 1.5713999047875404E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.8746125000000000E+004, 9.3400925397872925E-001, 9.6019756793975830E-001, 2.8575030517578125E+002, 8.7000000476837158E-001, 1.0000000474974513E-003, 2.0000000233721948E-007,-7.9999999798019417E-006, 6.4000000000000000E+001, 4.8600000143051147E-001, 3.2600000500679016E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,1, 0.0000000000000000E+000,-3.3857821836136281E-004,-1.8058717250823975E-004,-8.8958739070221782E-004,-3.6656857105299423E-007, 2.1796586224809289E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3819580078125000E+001, 2.7639156341552734E+001, 4.3224620819091797E-001, 1.1879363250732422E+002, 8.6323498349472061E-010,-4.7634239308536053E-003, 1.0353048706054688E+002, 5.0000000745058060E-002, 9.9999994039535522E-002, 3.9622727781534195E-003, 0.0000000000000000E+000, 1.0000000000000000E+000, 1.7898666992187500E+003,16,-6.4774274826049805E-002, 3.8550000000000000E+002, 6.6009879112243652E-002, 3.4320000000000000E+003,23
snow_anvil,1,18,1, 2.0000000000000000E+001, 1.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 3.0300000000000000E+002, 1.6495499759912491E-002, 1.0000000000000000E+005, 3.4999999403953552E-001, 9.9999997764825821E-003, 2.2000000000000000E+002, 1.5999999595806003E-004, 3.1798820495605469E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3400000000000000E+002, 6.3885002136230469E+000, 8.0719995498657227E-001, 1.9999999552965164E-002, 3.0696548461914062E+002, 1.4345998875796795E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.6661953125000000E+004, 9.2687851190567017E-001, 9.3882709741592407E-001, 2.8451971435546875E+002, 8.7999999523162842E-001, 1.0000000474974513E-003, 2.0000000233721948E-007,-7.9999999798019417E-006, 6.6000000000000000E+001, 4.9700000882148743E-001, 3.1700000166893005E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,1, 0.0000000000000000E+000,-1.0085105714097153E-005,-5.3733588174509350E-006,-1.5258789062500000E-005,-1.8109567179180885E-007, 3.9497461301607473E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.5370125770568848E-001, 9.5370125770568848E-001, 1.1610693298280239E-002, 6.7357895895838737E-003, 2.3947999833184852E-011,-8.9809791461448185E-006, 1.9074028015136719E+002, 5.0000000745058060E-002, 5.0000000745058060E-002, 3.2265307381749153E-003, 0.0000000000000000E+000, 1.0000000000000000E+000, 1.7898666992187500E+003,16,-6.4774274826049805E-002, 3.8550000000000000E+002, 6.6009879112243652E-002, 3.4320000000000000E+003,23
snow_anvil,1,19,1, 2.0000000000000000E+001, 1.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 3.0300000000000000E+002, 1.6495499759912491E-002, 1.0000000000000000E+005, 3.4999999403953552E-001, 9.9999997764825821E-003, 2.2000000000000000E+002, 1.5999999595806003E-004, 3.1798820495605469E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4600000000000000E+002, 6.7484998703002930E+000, 9.9919998645782471E-001, 1.9999999552965164E-002, 3.0804550170898438E+002, 1.2905999086797237E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.0807997720548883E-005, 7.4527648437500000E+004, 9.1943126916885376E-001, 9.1685658693313599E-001, 2.8322665405273438E+002, 8.8999998569488525E-001, 1.0000000474974513E-003, 2.0000000233721948E-007,-7.9999999798019417E-006, 6.8000000000000000E+001, 5.0800001621246338E-001, 3.0799999833106995E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,1, 0.0000000000000000E+000, 5.0497055781306699E-005, 2.6944278943119571E-005, 7.0190428232308477E-005,-1.6521524059953663E-007, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.9561864137649536E-001, 4.9561864137649536E-001, 1.0583389550447464E-002, 5.8927685022354126E-003, 4.5002009063654924E-011,-7.8571410995209590E-006, 9.9123733520507812E+001, 5.0000000745058060E-002, 5.0000000745058060E-002, 2.4223895743489265E-003, 0.0000000000000000E+000, 1.0000000000000000E+000, 1.7898666992187500E+003,16,-6.4774274826049805E-002, 3.8550000000000000E+002, 6.6009879112243652E-002, 3.4320000000000000E+003,23
snow_anvil,1,20,1, 2.0000000000000000E+001, 1.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 3.0300000000000000E+002, 1.6495499759912491E-002, 1.0000000000000000E+005, 3.4999999403953552E-001, 9.9999997764825821E-003, 2.2000000000000000E+002, 1.5999999595806003E-004, 3.1798820495605469E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5800000000000000E+002, 7.1265001296997070E+000, 1.2007999420166016E+000, 1.9999999552965164E-002, 3.0917947387695312E+002, 1.1393998749554157E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.8792000850662589E-005, 7.2350554687500000E+004, 9.1167604923248291E-001, 8.9435261487960815E-001, 2.8187152099609375E+002, 8.9999997615814209E-001, 1.0000000474974513E-003, 2.0000000233721948E-007,-7.9999999798019417E-006, 7.0000000000000000E+001, 5.1899999380111694E-001, 2.9900002479553223E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,1, 0.0000000000000000E+000, 2.5439261662540957E-005, 1.3554095858125947E-005, 2.8991698854952119E-005,-1.2614763988949562E-007, 1.8815034863450819E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.3357944488525391E-001, 2.7221131324768066E-001, 1.0496128350496292E-002, 5.5323787964880466E-003, 1.6039394812317198E-010,-7.3764499575190712E-006, 2.6029630661010742E+001, 1.6657149791717529E-001, 1.0457748174667358E-001, 1.5463101444765925E-003, 0.0000000000000000E+000, 1.0000000000000000E+000, 1.7898666992187500E+003,16,-6.4774274826049805E-002, 3.8550000000000000E+002, 6.6009879112243652E-002, 3.4320000000000000E+003,23
snow_anvil,1,21,1, 2.0000000000000000E+001, 1.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 3.0300000000000000E+002, 1.6495499759912491E-002, 1.0000000000000000E+005, 3.4999999403953552E-001, 9.9999997764825821E-003, 2.2000000000000000E+002, 1.5999999595806003E-004, 3.1798820495605469E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.7000000000000000E+002, 7.5225000381469727E+000, 1.4119999408721924E+000, 1.9999999552965164E-002, 3.1036749267578125E+002, 9.8099987953901291E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6679997720057145E-005, 7.0137968750000000E+004, 9.0362167358398438E-001, 8.7138158082962036E-001, 2.8045480346679688E+002, 9.0999996662139893E-001, 1.0000000474974513E-003, 2.0000000233721948E-007,-7.9999999798019417E-006, 7.2000000000000000E+001, 5.2999997138977051E-001, 2.9000002145767212E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,1, 0.0000000000000000E+000,-8.8930128185893409E-006,-4.7326088861154858E-006, 8.5449217294808477E-005,-8.6612999439239502E-008, 5.6910618440042526E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1350060701370239E-001, 2.5952652096748352E-001, 1.0340008884668350E-002, 2.7964643668383360E-003, 2.7357446863440771E-010,-3.7285849430190865E-006, 6.2133688926696777E+000, 6.6550147533416748E-001, 4.1769051551818848E-001, 5.9479288756847382E-004, 0.0000000000000000E+000, 1.0000000000000000E+000, 1.7898666992187500E+003,16,-6.4774274826049805E-002, 3.8550000000000000E+002, 6.6009879112243652E-002, 3.4320000000000000E+003,23
snow_anvil,1,22,1, 2.0000000000000000E+001, 1.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 3.0300000000000000E+002, 1.6495499759912491E-002, 1.0000000000000000E+005, 3.4999999403953552E-001, 9.9999997764825821E-003, 2.2000000000000000E+002, 1.5999999595806003E-004, 3.1798820495605469E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8200000000000000E+002, 7.9365000724792480E+000, 1.6327998638153076E+000, 1.9999999552965164E-002, 3.1160949707031250E+002, 8.1539992243051529E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.4471999242668971E-005, 6.7897125000000000E+004, 8.9527720212936401E-001, 8.4801065921783447E-001, 2.7897686767578125E+002, 9.1999995708465576E-001, 1.0000000474974513E-003, 2.0000000233721948E-007,-7.9999999798019417E-006, 7.4000000000000000E+001, 5.4100000858306885E-001, 2.8100001811981201E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,1, 0.0000000000000000E+000,-4.8422814870718867E-005,-2.5826691853580996E-005, 1.2359619722701609E-004,-3.1711532955114308E-008, 8.7965318584792840E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2048732042312622E-001, 2.0091216266155243E-001, 1.0266548953950405E-002, 1.6806782223284245E-003, 2.6654484175381299E-010,-2.2409074063034495E-006, 2.9507262706756592E+000, 1.0861303806304932E+000, 6.8089056015014648E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0000000000000000E+000, 1.7898666992187500E+003,16,-6.4774274826049805E-002, 3.8550000000000000E+002, 6.6009879112243652E-002, 3.4320000000000000E+003,23
